Time (hours),I2 (nM),S2_free (nM),S2_total (nM)
0.0,99.30710656031658,0.0001872119999451063,0.027882361969156774
0.016666666666666666,99.30674265688192,0.0007828202465302769,0.2107844099254968
0.03333333333333333,99.30590803473012,0.0016827521881411245,0.629782706522885
0.05,99.30430764836885,0.0031844346228840793,1.4328882811045827
0.06666666666666667,99.30138765323322,0.005792880045648765,2.8977316885314512
0.08333333333333333,99.29615600208695,0.010374634565936344,5.521025080191849
0.1,99.2868587722282,0.01843837106940699,10.17928650374146
0.11666666666666667,99.27041488695725,0.032615658099937835,18.407118764246505
0.13333333333333333,99.24143084459259,0.05749737519976648,32.87502074473103
0.15,99.19048629972886,0.10109484070784523,58.198834814305364
0.16666666666666666,99.10114063512178,0.17742772509661545,102.28725469013996
0.18333333333333332,98.94473116598414,0.31104407888963626,178.48657393199
0.2,98.67134396156196,0.5450712129455823,308.72963446180944
0.21666666666666667,98.19452117999141,0.9548468519791949,527.2176816425914
0.23333333333333334,97.36634786564608,1.670811639508827,881.966326037355
0.25,95.94108368447861,2.9111615384633205,1425.9109180132489
0.26666666666666666,93.53496155946496,5.016762132169513,2182.475244479665
0.2833333333333333,89.61967721684648,8.444194713607464,3082.3119853797316
0.3,83.63330173980918,13.642314190856535,3934.1727702449307
0.31666666666666665,75.2433407943496,20.897800224134087,4538.503412492945
0.3333333333333333,64.50136515016554,30.834737229031134,4857.482908800306
0.35,51.65744540785182,45.736215433900185,4997.3787248424505
0.36666666666666664,38.046647511186364,63.6604750427542,5061.710733468677
0.38333333333333336,26.56508291469313,75.34740902518298,5093.046176764573
0.4,18.276700164221722,81.91464653298945,5110.345738546103
0.4166666666666667,12.68051304312153,86.48575768638023,5121.66362952931
0.43333333333333335,9.024761205731478,90.17326720001307,5129.873672585159
0.45,6.687127134105399,93.36129904616799,5136.053489778998
0.4666666666666667,5.207671872960914,96.21735849145823,5140.943582734146
0.48333333333333334,4.277078649143539,98.82228348316384,5144.949194669419
0.5,3.691205844090709,101.23044823626094,5148.350241217884
0.5166666666666667,3.31886011288352,103.48014890633131,5151.331256746331
0.5333333333333333,3.0774691574532103,105.59877720850798,5154.012552505244
0.55,2.91592801228793,107.60630654281832,5156.472491427865
0.5666666666666667,2.8030343330346157,109.51759107709267,5158.762398740055
0.5833333333333334,2.7199410862248943,111.34390595276457,5160.916310618228
0.6,2.655353245220816,113.09399516786067,5162.9572505713895
0.6166666666666667,2.602532334113839,114.77479191283204,5164.901223512856
0.6333333333333333,2.557459796668841,116.39191736940974,5166.759736172067
0.65,2.5177269969469136,117.95002831041629,5168.541379542546
0.6666666666666666,2.481872582262113,119.45306098380175,5170.252821032103
0.6833333333333333,2.448991007609625,120.90440360466002,5171.899428198458
0.7,2.4185032193870795,122.30701953944966,5173.485663768918
0.7166666666666667,2.3900231869891972,123.66353629492001,5175.015338964539
0.7333333333333333,2.3632805225614812,124.97631066510023,5176.491778907695
0.75,2.3380756496440505,126.24747714038001,5177.917933179176
0.7666666666666667,2.3142537381546995,127.4789844654721,5179.296451812381
0.7833333333333333,2.291689412791911,128.67262372054526,5180.629739185948
