Time (hours),I2 (nM),S2_free (nM),S2_total (nM)
0.0,99.9861093847238,0.04712172494515513,1.1691313202817688
0.016666666666666666,99.95721663926304,0.09889795742976458,3.542124027558737
0.03333333333333333,99.91591697769353,0.14285998888513257,6.878309535442762
0.05,99.86444921538293,0.17995602554863224,10.978240837466226
0.06666666666666667,99.80426646156538,0.21278497370157826,15.70698756136509
0.08333333333333333,99.73620360104196,0.2433561229908582,20.97848070889323
0.1,99.66069997332403,0.27296801627777306,26.73655390352357
0.11666666666666667,99.57793915335087,0.3024697962186583,32.94338788439842
0.13333333333333333,99.48793306944219,0.33244198742145004,39.572453136311964
0.15,99.39057315241917,0.3633034605766546,46.604101111242755
0.16666666666666666,99.28566250995536,0.39537286297546687,54.02268681726221
0.18333333333333332,99.17293705272634,0.42890429898889676,61.81459590109758
0.2,99.05208004558976,0.46410850839802725,69.96682604202054
0.21666666666666667,98.92273266599169,0.5011656884531027,78.4659244733311
0.23333333333333334,98.78450210720875,0.5402333447510187,87.29716814583544
0.25,98.63696817299089,0.5814510790429982,96.44392152922117
0.26666666666666666,98.47968896624091,0.6249434185176396,105.88713557999068
0.2833333333333333,98.31220606862918,0.6708213421289784,115.60496854853821
0.3,98.13404948179237,0.719182901249558,125.57251964186194
0.31666666666666665,97.94474252144154,0.7701131791239769,135.76167261988815
0.3333333333333333,97.74380680464462,0.8236837411142065,146.1410496004963
0.35,97.53076743662396,0.8799516711471533,156.676076507414
0.36666666666666664,97.30515847965404,0.9389582557186291,167.32916122385623
0.38333333333333336,97.06652876840563,1.0007273579435878,178.05998395345074
0.4,96.81444811999508,1.0652635165397508,188.82589679769907
0.4166666666666667,96.5485139704064,1.1325498062936972,199.58242636338022
0.43333333333333335,96.26835844962083,1.2025455065344337,210.28386953753665
0.45,95.97365588378163,1.2751836419117963,220.88396864601964
0.4666666666666667,95.66413068244402,1.3503684847594633,231.33664829335018
0.48333333333333334,95.33956553132502,1.427973139394657,241.59679252980348
0.5,94.99980976565827,1.5078373637767148,251.62103787607415
0.5166666666666667,94.64478774708404,1.5897658195756723,261.3685554231323
0.5333333333333333,94.27450701025478,1.6735269728940272,270.8017939643955
0.55,93.88906588807875,1.7588528881630718,279.88715612492643
0.5666666666666667,93.48866027268238,1.845440159654437,288.59558089047647
0.5833333333333334,93.07358913028459,1.932952201236745,296.90300889468017
0.6,92.64425837069037,2.0210230597278063,304.79071128298307
0.6166666666666667,92.20118268420849,2.1092628282196357,312.2454688028559
0.6333333333333333,91.74498500680077,2.1972646161645812,319.25959470046035
0.65,91.2763933609396,2.284612892296175,325.8308026241415
