Time (hours),I2 (nM),S2_free (nM),S2_total (nM)
0.0,99.39027044969387,1.0408170500793281,24.771366445706043
0.016666666666666666,97.52778926384063,3.2593989699552783,89.24341954055727
0.03333333333333333,93.31872203366332,7.73660970819821,196.01879158196425
0.05,85.47700908857747,15.808667140528303,315.6127763808297
0.06666666666666667,73.90518339271429,27.159948367779663,407.23492546338025
0.08333333333333333,60.52016664988528,38.82335762826547,462.4420550863324
0.1,47.64534331837356,48.344020139131565,494.85843615720177
0.11666666666666667,36.59093700769684,55.612822067555086,516.1107070804636
0.13333333333333333,27.696505886625147,61.38062874514951,531.6347220486796
0.15,20.84394251177668,66.20062428451277,543.6179119608879
0.16666666666666666,15.72805545995987,70.36523573265748,553.093441822984
0.18333333333333332,11.990569891484032,74.04349137863842,560.6417210877794
0.2,9.308445137701089,77.3239718729475,566.7042601387375
0.21666666666666667,7.409647974485353,80.27149173978681,571.62930875879
0.23333333333333334,6.078355979838081,82.93656880296571,575.68923108036
0.25,5.1503736745175575,85.36015531567284,579.0930621830414
0.26666666666666666,4.504654848564235,87.57595436793845,581.9982759070214
0.2833333333333333,4.05412963578742,89.6118378965956,584.5217835822127
0.3,3.7373845285596303,91.49090502180115,586.7495418028261
0.31666666666666665,3.5117826513177146,93.23234697856067,588.7444475459874
0.3333333333333333,3.34809806868672,94.85216900408744,590.5525304367221
0.35,3.226498758245856,96.36378921223296,592.2076430447527
0.36666666666666664,3.1336296583277607,97.77852905486277,593.7349215681652
0.38333333333333336,3.060765319690682,99.09096541267806,595.2258506796265
0.4,3.014848234059229,100.32906986446011,596.5516857672196
0.4166666666666667,2.9730131924694017,101.48966816091084,597.8683154857425
0.43333333333333335,2.934880660552782,102.59512144808627,599.1270761228099
0.45,2.8998998659856827,103.64403197333017,600.3200085687614
0.4666666666666667,2.8676949850363345,104.6388528580661,601.4492518696443
0.48333333333333334,2.8379631983109648,105.58302611079425,602.5189060653415
0.5,2.810443612171184,106.48000360305656,603.5332029979428
0.5166666666666667,2.78490778075396,107.33301296937528,604.4961066397602
0.5333333333333333,2.7611552209306987,108.14501693078338,605.4112431529035
0.55,2.739010045913461,108.91872232921219,606.2819102320434
0.5666666666666667,2.7183179375583997,109.65660136478171,607.111105080372
0.5833333333333334,2.698943363944637,110.36091460173037,607.9015551264469
0.6,2.6807670675338984,111.0337327136207,608.6557470576635
0.6166666666666667,2.6636838442234794,111.6769561541382,609.3759530028104
0.6333333333333333,2.647600611248758,112.29233265583947,610.0642537176218
0.65,2.6324347450865453,112.88147269638499,610.7225589645211
0.6666666666666666,2.6181126616345547,113.44586314177576,611.3526253799777
0.6833333333333333,2.6045686079779036,113.98687928443132,611.9560721373659
0.7,2.5917436356909143,114.5057954794734,612.5343946941497
0.7166666666666667,2.579584728141001,115.00379456078699,613.0889768815828
0.7333333333333333,2.5680440575568615,115.48197619560005,613.621101562283
0.75,2.5570783510530815,115.9413643148927,614.1319600498623
0.7666666666666667,2.5466483480305797,116.38291373791427,614.6226604569428
0.7833333333333333,2.536718334244825,116.80751609242435,615.0942351135127
0.8,2.527255740307755,117.2160051180577,615.5476471767976
0.8166666666666667,2.5182307944750617,117.60916142802282,615.9837965361085
0.8333333333333334,2.5096162213066386,117.98771679398416,616.4035251011737
0.85,2.5013869792213703,118.35235801016906,616.8076215498231
0.8666666666666667,2.4935200311458052,118.70373038524467,617.1968256002496
0.8833333333333333,2.485994143422986,119.04244090411096,617.5718318640447
0.9,2.478789708941018,119.36906109632852,617.9332933286214
0.9166666666666666,2.4718885910923234,119.68412964317935,618.2818245111037
0.9333333333333333,2.4652739857112342,119.98815475142541,618.6180043203389
0.95,2.4589302985799337,120.28161631831324,618.9423786589198
0.9666666666666667,2.452843036459811,120.56496790945232,619.2554627931305
0.9833333333333333,2.4469987099097636,120.83863856860955,619.5577435152668
1.0,2.441384746407133,121.10303447623983,619.8496811198156
1.0166666666666666,2.4359894124996266,121.35854047162731,620.1317112124065
1.0333333333333334,2.430801743895325,121.60552145188014,620.4042463682762
1.05,2.425811482548103,121.84432365946493,620.6676776549864
1.0666666666666667,2.421009019923722,122.07527586877423,620.9223760325415
1.0833333333333333,2.4163853457394673,122.29869048103504,621.1686936425472
1.1,2.411932001562543,122.51486453589654,621.4069649967831
1.1166666666666667,2.4076410387310134,122.7240806471621,621.6375080744551
1.1333333333333333,2.4035049801284583,122.92660786938217,621.860625336419
1.15,2.3995167854012744,123.12270250128192,622.0766046637518
1.1666666666666667,2.39566981925783,123.31260883149115,622.2857202273677
1.1833333333333333,2.39195782253129,123.49655983142794,622.4882332946341
1.2,2.388374885725611,123.67477779974946,622.6843929783677
1.2166666666666666,2.384915424796585,123.84747496236503,622.8744369330792
1.2333333333333334,2.3815741589479202,124.01485403160629,623.0585920028329
1.25,2.3783460902471654,124.177108727845,623.2370748247027
1.2666666666666666,2.3752264848876345,124.33442426651408,623.4100923913999
1.2833333333333334,2.3722108559415416,124.48697781324383,623.5778425763416
1.3,2.3692949474660265,124.63493890956595,623.7405146241092
1.3166666666666667,2.3664747198384455,124.77846987142881,623.8982896089886
1.3333333333333333,2.3637463362100934,124.9177261625828,624.0513408640574
1.35,2.3611061499788453,125.05285674467126,624.1998343830173
1.3666666666666667,2.35855069319154,125.18400440578284,624.3439291968596
1.3833333333333333,2.356076665795417,125.31130606898732,624.48377772718
1.4,2.353680925666275,125.43489308231514,624.6195261178791
1.4166666666666667,2.3513604793478122,125.55489149149635,624.7513145468026
1.4333333333333333,2.3491124734429047,125.67142229664883,624.8792775187416
1.45,2.3469341866033946,125.78460169405966,625.0035441411312
1.4666666666666666,2.344823022069631,125.89454130405147,625.1242383836319
1.4833333333333334,2.3427765007158565,126.0013483858927,625.2414793227155
1.5,2.3407922545613333,126.10512604062366,625.3553813722804
1.5166666666666666,2.3388680207107337,126.20597340259543,625.4660545012407
1.5333333333333334,2.3370016356906267,126.30398582045734,625.573604438945
1.55,2.335191030151833,126.39925502828977,625.6781328692438
1.5666666666666667,2.333434223909978,126.49186930750948,625.7797376139387
1.5833333333333333,2.33172932129899,126.58191364013274,625.8785128063008
1.6,2.330074506814483,126.66946985394326,625.97454905529
1.6166666666666667,2.3284680410258463,126.75461676007038,626.0679336010713
1.6333333333333333,2.3269082567376365,126.8374302834516,626.1587504623736
1.65,2.3253935553824316,126.91798358659298,626.2470805761786
1.6666666666666667,2.3239224036289245,126.99634718705299,626.3330019302291
1.6833333333333333,2.3224933301901514,127.07258906902439,626.4165896887914
1.7,2.321104922817982,127.14677478935153,626.4979163120666
1.7166666666666666,2.319755825471216,127.21896757832154,626.5770516696384
1.7333333333333334,2.318444735645484,127.28922843552368,626.654063148301
1.75,2.3171704018541823,127.3576162210668,626.7290157546003
1.7666666666666666,2.315931621250396,127.42418774242824,626.8019722124019
1.7833333333333334,2.314727237380493,127.48899783715123,626.8729930557428
1.8,2.313556138061033,127.55209945166021,626.9421367172698
1.8166666666666667,2.3124172533708696,127.61354371638556,627.0094596124877
1.8333333333333333,2.311309553751213,127.67338001740302,627.0750162200569
1.85,2.310232048206866,127.73165606478388,627.1388591583584
1.8666666666666667,2.3091837826022914,127.78841795782994,627.2010392585335
1.8833333333333333,2.308163838046657,127.84371024736416,627.2616056341873
1.9,2.3071713293623883,127.89757599521229,627.3206057479188
1.9166666666666667,2.3062054036323048,127.95005683106362,627.3780854748836
1.9333333333333333,2.305265238820398,128.0011930067943,627.4340891634947
1.95,2.3043500424621395,128.0510234484379,627.4886596934625
1.9666666666666666,2.303459050419972,128.09958580588017,627.5418385312717
1.9833333333333334,2.3025915257003673,128.14691650041422,627.5936657832422
2.0,2.301746757328838,128.19305077026087,627.6441802462997
2.0166666666666666,2.300924059279566,128.23802271415784,627.6934194565694
2.033333333333333,2.300122769456538,128.28186533310225,627.7414197358921
2.05,2.29934224872335,128.32461057034615,627.7882162363767
2.066666666666667,2.2985818799789492,128.36628934973183,627.8338429830823
2.0833333333333335,2.2978410672767295,128.40693161243829,627.8783329149197
2.1,2.297119234984667,128.44656635221594,627.9217179238523
2.1166666666666667,2.296415826984288,128.48522164919282,627.9640288924944
2.1333333333333333,2.295730305906283,128.52292470230552,628.0052957301663
2.15,2.2950621524009027,128.5597018604257,628.0455474074874
2.1666666666666665,2.294410864441261,128.59557865223275,628.0848119895657
2.183333333333333,2.29377595665789,128.63057981491573,628.1231166678708
2.2,2.293156959702774,128.66472932172934,628.1604877908296
2.216666666666667,2.292553419641462,128.69805040845824,628.1969508931986
2.2333333333333334,2.2919648973718774,128.73056559887456,628.2325307243069
2.25,2.2913909680682414,128.76229672917313,628.2672512751618
2.2666666666666666,2.2908312206491592,128.79326497149194,628.3011358045266
2.283333333333333,2.2902852572683705,128.82349085651293,628.3342068639747
2.3,2.2897526928272316,128.85299429519813,628.3664863219781
2.316666666666667,2.2892331545078433,128.88179459971468,628.3979953870877
2.3333333333333335,2.288726281325685,128.909910503549,628.4287546302127
2.35,2.2882317237010206,128.9373601808865,628.4587840060769
2.3666666666666667,2.2877491430479413,128.96416126524448,628.4881028738478
2.3833333333333333,2.287278211380441,128.99033086742628,628.5167300170036
2.4,2.2868186109345428,129.01588559280668,628.5446836624586
