time_hours,I2_center_nM,S2_free_center_nM,S2_total_center_nM
0.0,100.0,0.0,0.0
0.016666666666666666,99.99599166762158,0.013401728681391186,0.33783262291020927
0.03333333333333333,99.98559961696863,0.034789187904181014,1.1987045255696867
0.05,99.96839285925843,0.0576901867577356,2.6071076294432602
0.06666666666666667,99.94476267806854,0.07936348260972548,4.52307220077247
0.08333333333333333,99.91526021162076,0.09927307742259094,6.894932520757931
0.1,99.88036154061977,0.11766606318805911,9.677244209922637
0.11666666666666667,99.84041655052005,0.13496117909561123,12.834389500470087
0.13333333333333333,99.7956561646133,0.1515544192501808,16.339752149142395
0.15,99.74621225384814,0.1677767130763891,20.173962657819445
0.16666666666666666,99.69213653974704,0.18389717073441708,24.323243855621655
0.18333333333333332,99.63341549223807,0.20013634320393273,28.778075117359077
0.2,99.56998132516658,0.2166791762449407,33.53216015679429
0.21666666666666667,99.50171987601775,0.23368537868274267,38.58163293537643
0.23333333333333334,99.42847614877655,0.2512972262979722,43.924437939878636
0.25,99.35005813801308,0.2696453334806595,49.559834218142
0.26666666666666666,99.26623939150772,0.288852925643948,55.487985547422085
0.2833333333333333,99.17676064230344,0.30903903203723276,61.70960938601319
0.3,99.08133074933268,0.33032090392296204,68.22566484337017
0.31666666666666665,98.9796271214424,0.35281587244774826,75.0370653927544
0.3333333333333333,98.87129575537553,0.3766427942397176,82.1444060435302
0.35,98.75595098833121,0.40192318541002675,89.54769766153971
0.36666666666666664,98.63317504604134,0.4287821107347312,97.24610342148242
0.38333333333333336,98.50251745508886,0.4573488700159259,105.23767424041878
0.4,98.36349438161335,0.487757504824026,113.51908164909845
0.4166666666666667,98.215587956423,0.5201471337812438,122.08534802887431
0.43333333333333335,98.05824564813202,0.5546621116878284,130.92957556060938
0.45,97.89087975086471,0.5914519959992125,140.04267665461214
0.4666666666666667,97.71286706111252,0.6306712926362023,149.41311009135595
0.48333333333333334,97.52354882943601,0.6724789413032412,159.02662861590085
0.5,97.32223108685812,0.717037488078658,168.8660452896174
0.5166666666666667,97.10818546295849,0.7645118799525872,178.91102748570862
0.5333333333333333,96.88065063268715,0.8150678024683647,189.1379289722049
0.55,96.63883455133329,0.8688694683534738,199.51967198388692
0.5666666666666667,96.38191766104745,0.9260767532876759,210.02569243998002
0.5833333333333334,96.10905727629489,0.98684156683689,220.62196238163386
0.6,95.81939337715549,1.0513033451990799,231.27110411080437
0.6166666666666667,95.51205605480199,1.1195835621075219,241.93261020282878
0.6333333333333333,95.18617485759361,1.1917791806631834,252.56318229898767
0.65,94.84089027215268,1.26795501878652,263.1171991013354
0.6666666666666666,94.47536753307133,1.3481350816262678,273.5473200288875
0.6833333333333333,94.0888128779596,1.4322930320029923,283.8052253282776
0.7,93.68049224191388,1.5203421280394993,293.84248593431
0.7166666666666667,93.24975220984709,1.6121251524536948,303.61154709039766
0.7333333333333333,92.79604281435472,1.707405077310995,313.06679897720363
0.75,92.31894148772857,1.8058574243777346,322.16569603450756
0.7666666666666667,91.81817716892394,1.9070654522511727,330.8698754011535
0.7833333333333333,91.29365326448271,2.010519372003485,339.14621547112847
0.8,90.74546791597109,2.115620703954299,346.9677698017596
0.8166666666666667,90.17392989401577,2.221692591857483,354.3145113678774
0.8333333333333334,89.57956847748706,2.327996371827853,361.1738288911756
0.85,88.96313592588025,2.4337539873822998,367.5407312569961
0.8666666666666667,88.32560162083634,2.538175044257763,373.4177371304137
0.8833333333333333,87.66813760272464,2.6404865537924156,378.81445260845294
0.9,86.99209598005257,2.739962884021292,383.74686667683426
