param_value,I2_final_mean,I2_final_std,S2_final_mean,S2_final_std,S2_total_final_mean,S2_total_final_std,half_time_mean,half_time_std,wall_time_mean,wall_time_std
200.0,0.001925353160622163,,0.15386044906567267,,5.27500776304076,,0.38333333333333336,,7309.737282417002,
300.0,0.002546211971307184,,0.11570821366418664,,5.238460490039994,,0.55,,7401.978896469998,
500.0,0.004075278581836313,,0.07152611652223274,,5.1999428812898465,,0.9,,7851.713570168999,
800.0,0.1,,0.0,,0.0,,,,7737.949131967995,
1000.0,0.1,,0.0,,0.0,,,,7810.163248347002,
1100.0,0.10000000000000005,,0.0,,0.0,,0.0,,5884.069801470992,
1200.0,0.039722860073335836,,0.004589897153552704,,4.814501277369923,,3.6,,5845.012956236009,
1300.0,0.07474470502515314,,0.0010958127997633006,,3.963118320340779,,4.566666666666666,,5673.016601362993,
1500.0,0.1,,0.0,,0.0,,,,5593.690842764001,
