param_value,I2_final_mean,I2_final_std,S2_final_mean,S2_final_std,S2_total_final_mean,S2_total_final_std,half_time_mean,half_time_std,wall_time_mean,wall_time_std
0.1,0.09999999999999998,,0.0,,0.0,,0.016666666666666666,,3155.430835755018,
1.0,0.09999999999999998,,0.0,,0.0,,0.016666666666666666,,3167.162614142988,
5.0,0.09999999999999998,,0.0,,0.0,,0.016666666666666666,,3177.371283920016,
