time_s,I2_M,Th2_M,S2_M,S2_I2_M,S2_Th2_M
0.0,1.0000000000000001e-07,4.9999999999999996e-06,0.0,0.0,0.0
600.0,9.432220908569956e-08,3.193206767164318e-06,2.558808850611437e-09,5.6791509603686396e-09,1.8068010592394297e-06
1200.0,6.058109116488262e-08,4.7455208606741765e-07,2.007330763171947e-08,3.94223209222913e-08,4.525363973360601e-06
1800.0,8.681492250597149e-09,2.218972728112737e-08,6.83183652319233e-08,9.132109497152891e-08,4.977618525408423e-06
2400.0,3.4833740008789966e-09,1.6845669099676797e-08,8.935496023749737e-08,9.651647025694267e-08,4.982693026962896e-06
3000.0,2.8478942902647438e-09,1.43037151326787e-08,1.0502556286795959e-07,9.715120764785744e-08,4.985054841879652e-06
3600.0,2.535107301800439e-09,1.2806649543330653e-08,1.1719663757435983e-07,9.745804308389736e-08,4.986454305854577e-06
4200.0,2.336753042287971e-09,1.1834800127706691e-08,1.267580790946107e-07,9.76508041806677e-08,4.987366680324097e-06
4800.0,2.201509170024404e-09,1.1164597737691104e-08,1.343273645330054e-07,9.778223028863808e-08,4.9879983143734746e-06
5400.0,2.10500634510059e-09,1.0682549197478724e-08,1.4035352720326267e-07,9.787601334596848e-08,4.988152034841141e-06
6000.0,2.033916381624728e-09,1.0325697114918163e-08,1.4517522418676684e-07,9.794510313327596e-08,4.988152034841141e-06
6600.0,1.980303118083839e-09,1.0055800699271287e-08,1.4905025408088217e-07,9.799721067281851e-08,4.988152034841141e-06
7200.0,1.9391341483919975e-09,9.848121882938067e-09,1.5217717377430457e-07,9.803722526074475e-08,4.988152034841141e-06
7800.0,1.907069510383163e-09,9.686120614901245e-09,1.5470980083482773e-07,9.806839202581252e-08,4.988152034841141e-06
8400.0,1.881810173391953e-09,9.558350734754226e-09,1.5676805752111888e-07,9.80929448559087e-08,4.988152034841141e-06
9000.0,1.8617265618188272e-09,9.456666738916788e-09,1.584459844734225e-07,9.811246725466617e-08,4.988152034841141e-06
9600.0,1.8456685196344616e-09,9.375137184880618e-09,1.5981772127668678e-07,9.812820543486635e-08,4.988152034841141e-06
10200.0,1.8326907159605095e-09,9.309358770561e-09,1.6094201948428426e-07,9.814095376853431e-08,4.988152034841141e-06
10800.0,1.8221289330326573e-09,9.25600969965083e-09,1.6186565018104414e-07,9.814940760292621e-08,4.988152034841141e-06
11400.0,1.8134423610881622e-09,9.212548494385041e-09,1.6262602746857093e-07,9.814940760292621e-08,4.988152034841141e-06
12000.0,1.8063210478462334e-09,9.177213899297631e-09,1.6324953764006947e-07,9.814940760292621e-08,4.988152034841141e-06
12600.0,1.8004817010883932e-09,9.148081795330708e-09,1.637672564487201e-07,9.814940760292621e-08,4.988152034841141e-06
13200.0,1.795674699741954e-09,9.124096712428148e-09,1.6419598861144898e-07,9.814940760292621e-08,4.988152034841141e-06
13800.0,1.79171052157275e-09,9.10431137363505e-09,1.64551356373908e-07,9.814940760292621e-08,4.988152034841141e-06
14400.0,1.7884349554553675e-09,9.087958835158955e-09,1.6484623904865684e-07,9.814940760292621e-08,4.988152034841141e-06
15000.0,1.7857236999304474e-09,9.074420610928436e-09,1.6509117867460186e-07,9.814940760292621e-08,4.988152034841141e-06
15600.0,1.7834761831210148e-09,9.063195962669823e-09,1.6529481690616497e-07,9.814940760292621e-08,4.988152034841141e-06
16200.0,1.7816106886597575e-09,9.053877794932091e-09,1.6546425261087041e-07,9.814940760292621e-08,4.988152034841141e-06
16800.0,1.7800605663921314e-09,9.046133901957649e-09,1.6560532924487909e-07,9.814940760292621e-08,4.988152034841141e-06
17400.0,1.7787712715506892e-09,9.039692297486236e-09,1.6572286588764042e-07,9.814940760292621e-08,4.988152034841141e-06
18000.0,1.7776980348491818e-09,9.034329657648234e-09,1.6582084354125093e-07,9.814940760292621e-08,4.988152034841141e-06
