time_s,I2_M,Th2_M,S2_M,S2_I2_M,S2_Th2_M
0.0,1.0000000000000001e-07,4.9999999999999996e-06,0.0,0.0,0.0
600.0,9.998710502721627e-08,4.993327405749447e-06,8.573650809784828e-12,1.3286161228821605e-11,6.634185735636775e-09
1200.0,9.97773142308278e-08,4.891861850947893e-06,7.07778409232877e-11,2.2033342789175043e-10,1.0809108968410943e-07
1800.0,9.908561975392581e-08,4.578162307524887e-06,1.9176138395788696e-10,9.089310830131565e-10,4.217159862256301e-07
2400.0,9.76840428400681e-08,4.0384045516366234e-06,3.845853764693074e-10,2.310982234929305e-09,9.613301173527694e-07
3000.0,9.521249168426719e-08,3.3327590845699015e-06,7.209947336460854e-10,4.7833236137724425e-09,1.6669944239575285e-06
3600.0,9.096285306089492e-08,2.553292503696028e-06,1.3588391471250878e-09,9.035985161022463e-09,2.446428331060446e-06
4200.0,8.408310754227433e-08,1.7924711272953455e-06,2.425970694473025e-09,1.5915390108105484e-08,3.2071985420873257e-06
4800.0,7.440337715299873e-08,1.1097507233956584e-06,3.948584137298397e-09,2.559487313609675e-08,3.889714174640635e-06
5400.0,6.2052298808691e-08,5.446027499693341e-07,6.241767072717035e-09,3.7949037898121025e-08,4.454853724055794e-06
6000.0,4.599161640658436e-08,1.831524535951481e-07,1.0777687590407188e-08,5.400936498543354e-08,4.816211474664093e-06
6600.0,2.9008583609508188e-08,9.736517147595199e-08,1.5768115056895782e-08,7.099071390851253e-08,4.901818914927893e-06
7200.0,1.937257918213717e-08,8.132786825958725e-08,1.850321981376366e-08,8.062617259370812e-08,4.917585770817624e-06
7800.0,1.497820057575296e-08,7.291625724179624e-08,2.0545528783848696e-08,8.50152753842128e-08,4.925847021223848e-06
8400.0,1.2944801392903989e-08,6.738496920449059e-08,2.218483475588365e-08,8.704518458146922e-08,4.931285122654207e-06
9000.0,1.1877556784068854e-08,6.345504407384652e-08,2.3530378305506468e-08,8.811010673683035e-08,4.935129296038894e-06
9600.0,1.1220133012403484e-08,6.05283259988908e-08,2.4648025097205906e-08,8.876585485138466e-08,4.937649978257686e-06
10200.0,1.0762760136234723e-08,5.8293038813116666e-08,2.5578653288985356e-08,8.922256893721947e-08,4.939587085859339e-06
10800.0,1.0420927158097837e-08,5.6544274321083126e-08,2.635978302451163e-08,8.955926648710034e-08,4.941120321994066e-06
11400.0,1.0154916325644e-08,5.5156272936789325e-08,2.701544217524851e-08,8.98182290974504e-08,4.942338737732255e-06
12000.0,9.943991124246072e-09,5.404369587537171e-08,2.756571440040728e-08,9.002349336912712e-08,4.943316353611423e-06
12600.0,9.774731510699484e-09,5.314453794636902e-08,2.8027524416950392e-08,9.01881692515677e-08,4.944107089882149e-06
13200.0,9.637737098972085e-09,5.2413138179352144e-08,2.841502927810001e-08,9.032142884092617e-08,4.94475073599232e-06
13800.0,9.526136925520968e-09,5.181470558682186e-08,2.874012093062366e-08,9.042997189211683e-08,4.945288917052019e-06
14400.0,9.435019332475262e-09,5.132169335763655e-08,2.9013019704047303e-08,9.051892730342804e-08,4.945493026391579e-06
15000.0,9.359936422436823e-09,5.091197765482751e-08,2.9242494957353986e-08,9.059268261780767e-08,4.945493026391579e-06
15600.0,9.297772042129814e-09,5.057327612668081e-08,2.943502940150737e-08,9.065374782439613e-08,4.945493026391579e-06
16200.0,9.24630672090221e-09,5.0292729841887734e-08,2.9596491449101948e-08,9.070430314976709e-08,4.945493026391579e-06
16800.0,9.203670097111194e-09,5.006145502836445e-08,2.9731243228981432e-08,9.074618588433585e-08,4.945493026391579e-06
17400.0,9.168654707016141e-09,4.987322723701343e-08,2.984131410387645e-08,9.078058214179665e-08,4.945493026391579e-06
18000.0,9.13941509082725e-09,4.971242706845804e-08,2.9936307248296465e-08,9.080930475101956e-08,4.945493026391579e-06
