time_s,I2_M,Th2_M,S2_M,S2_I2_M,S2_Th2_M
0.0,1.0000000000000001e-07,4.9999999999999996e-06,0.0,0.0,0.0
600.0,9.922857253931507e-08,4.640811754287154e-06,3.419421874421669e-10,7.698330433641525e-10,3.590996251086811e-07
1200.0,9.481781184262237e-08,3.248921719476226e-06,1.5226350334838536e-09,5.182125876368924e-09,1.7510435605574738e-06
1800.0,7.958919297981684e-08,1.415071609745063e-06,6.412693217148899e-09,2.0412584978844858e-08,3.584844017446691e-06
2400.0,4.3031399600040246e-08,1.0794279327106273e-07,2.5196020939539817e-08,5.697166171377994e-08,4.891868836033853e-06
3000.0,1.0739968156565072e-08,3.262415225562774e-08,4.6361062013997485e-08,8.926153179394798e-08,4.9670061705218445e-06
3600.0,5.530131559155036e-09,2.6272434929416495e-08,5.7232965463915405e-08,9.446737497470502e-08,4.973221570636558e-06
4200.0,4.536656620657102e-09,2.2895652103503913e-08,6.554350636843862e-08,9.545944242298588e-08,4.976286138644713e-06
4800.0,4.08034710411866e-09,2.0781619037465804e-08,7.214273708427344e-08,9.591497056765916e-08,4.978218185952431e-06
5400.0,3.78598957492566e-09,1.934681249898471e-08,7.74520704944764e-08,9.62024660102771e-08,4.97953529796668e-06
6000.0,3.5795612213682205e-09,1.8324299325093394e-08,8.174746549702744e-08,9.640291703269025e-08,4.980479306414269e-06
6600.0,3.4286428532354292e-09,1.756937401701311e-08,8.524193096562205e-08,9.654943888126118e-08,4.981178656209428e-06
7200.0,3.3152000906820456e-09,1.6998269556940158e-08,8.809230687384049e-08,9.665956953885935e-08,4.981667372390563e-06
7800.0,3.2281267503970487e-09,1.6556782206999262e-08,9.042463274068643e-08,9.674409496032172e-08,4.981667372390563e-06
8400.0,3.1602342045699744e-09,1.6211525012594044e-08,9.233742870557636e-08,9.680999918108781e-08,4.981667372390563e-06
9000.0,3.106642838850095e-09,1.5938397028599102e-08,9.390962350665368e-08,9.686202028938816e-08,4.981667372390563e-06
9600.0,3.063920173850521e-09,1.5720296496678573e-08,9.520448872097809e-08,9.690349079138891e-08,4.981667372390563e-06
10200.0,3.029588658601055e-09,1.5544804350161013e-08,9.627289326531827e-08,9.693681590466938e-08,4.981667372390563e-06
10800.0,3.0018195228962755e-09,1.5402710500193005e-08,9.71558863750856e-08,9.69637709236588e-08,4.981667372390563e-06
11400.0,2.9793078900532093e-09,1.528706323599814e-08,9.788670730633266e-08,9.698585574471373e-08,4.981667372390563e-06
12000.0,2.960857443981239e-09,1.5192534533001027e-08,9.849237221584987e-08,9.700397995500053e-08,4.981667372390563e-06
12600.0,2.945729776181934e-09,1.5114990690609004e-08,9.899489229996575e-08,9.701884013947923e-08,4.981667372390563e-06
13200.0,2.9332963361165765e-09,1.5051629970779536e-08,9.940921613236731e-08,9.703105373482834e-08,4.981667372390563e-06
13800.0,2.9230586490103512e-09,1.4999170616365572e-08,9.975516970686378e-08,9.703826714803827e-08,4.981667372390563e-06
14400.0,2.9143487146060554e-09,1.4955659450128924e-08,1.0004385380272145e-07,9.703826714803827e-08,4.981667372390563e-06
15000.0,2.9071151292393994e-09,1.491959472952774e-08,1.0028441167484648e-07,9.703826714803827e-08,4.981667372390563e-06
15600.0,2.901114237578102e-09,1.488966694489649e-08,1.0048492284006336e-07,9.703826714803827e-08,4.981667372390563e-06
16200.0,2.8961301318538048e-09,1.4864802903423071e-08,1.0065212409950764e-07,9.703826714803827e-08,4.981667372390563e-06
16800.0,2.891986068691189e-09,1.4844124411945397e-08,1.0079160740981735e-07,9.703826714803827e-08,4.981667372390563e-06
17400.0,2.888537239874525e-09,1.4826911441917567e-08,1.0090801252115852e-07,9.703826714803827e-08,4.981667372390563e-06
18000.0,2.885664703370817e-09,1.4812572163755865e-08,1.0100519127302262e-07,9.703826714803827e-08,4.981667372390563e-06
