time_s,I2_M,Th2_M,S2_M,S2_I2_M,S2_Th2_M
0.0,1.0000000000000001e-07,4.9999999999999996e-06,0.0,0.0,0.0
600.0,9.982682446541426e-08,4.9156905466441495e-06,8.858293511093423e-11,1.712786578029348e-10,8.427306347271141e-08
1200.0,9.854036258237865e-08,4.354065266873355e-06,3.979638895005331e-10,1.4570505191337571e-09,6.457868173029418e-07
1800.0,9.494477026943837e-08,3.2695234376035715e-06,1.1246533703453268e-09,5.054020436738557e-09,1.7303762291542083e-06
2400.0,8.59844784945105e-08,1.952317678895942e-06,3.2584478091943786e-09,1.4017356371109453e-08,3.0475958020973195e-06
3000.0,6.795401280104156e-08,7.517805287710091e-07,8.022042822089467e-09,3.2050018772788264e-08,4.248038989567056e-06
3600.0,3.720186565749083e-08,8.334992100873918e-08,2.22490835932353e-08,6.280301853655218e-08,4.916359143038773e-06
4200.0,1.4237571441982828e-08,4.616053373881503e-08,3.275055833367233e-08,8.576519978832826e-08,4.953322305332244e-06
4800.0,8.312626584746804e-09,3.8514287229234755e-08,3.901867002121555e-08,9.168535409673012e-08,4.960874567453868e-06
5400.0,6.7559067238225984e-09,3.4180070667324844e-08,4.386956644883206e-08,9.32397553935508e-08,4.964977855193474e-06
6000.0,6.091937668253678e-09,3.136286926034782e-08,4.77566645049752e-08,9.390238003773813e-08,4.967493441788173e-06
6600.0,5.681552969669486e-09,2.9396188563493212e-08,5.0919071937971517e-08,9.431187728104398e-08,4.969257826577677e-06
7200.0,5.391942110598337e-09,2.79617770673318e-08,5.350965213988619e-08,9.459477298642796e-08,4.970551367544435e-06
7800.0,5.177010363716524e-09,2.688096563282991e-08,5.564649230413529e-08,9.48034868365327e-08,4.971533090699105e-06
8400.0,5.012913060254262e-09,2.6048829081639126e-08,5.7413547373083925e-08,9.496280196957231e-08,4.972290249937328e-06
9000.0,4.885252242547931e-09,2.5397636691747846e-08,5.88778036797429e-08,9.508672329982518e-08,4.972883586465678e-06
9600.0,4.7844990845589445e-09,2.4880724441052e-08,6.009328824388926e-08,9.518451644231317e-08,4.973189840045488e-06
10200.0,4.704053990463811e-09,2.4465440765967086e-08,6.110411057221193e-08,9.526258792944777e-08,4.973189840045488e-06
10800.0,4.639289641469442e-09,2.413040738093998e-08,6.194512109709934e-08,9.532543782224073e-08,4.973189840045488e-06
11400.0,4.5867992693439955e-09,2.3858415196657692e-08,6.264536619414472e-08,9.537637429632677e-08,4.973189840045488e-06
12000.0,4.544022917938565e-09,2.3636467962863853e-08,6.322878479808536e-08,9.541788287751957e-08,4.973189840045488e-06
12600.0,4.509134290176834e-09,2.3454597919711873e-08,6.371513501324557e-08,9.545197684817892e-08,4.973189840045488e-06
13200.0,4.480376334016065e-09,2.3305052009312256e-08,6.412076555882807e-08,9.54802263139557e-08,4.973189840045488e-06
13800.0,4.4566628217998726e-09,2.3181734075520766e-08,6.44592144044298e-08,9.550352053027813e-08,4.973189840045488e-06
14400.0,4.437086233450444e-09,2.3080121463868178e-08,6.474108120040037e-08,9.552275097069999e-08,4.973189840045488e-06
15000.0,4.420975487980428e-09,2.2996816115023092e-08,6.49735510020496e-08,9.553857685033658e-08,4.973189840045488e-06
15600.0,4.407562673628841e-09,2.2926796072237255e-08,6.517049979733973e-08,9.555175250294132e-08,4.973189840045488e-06
16200.0,4.396401929604245e-09,2.286854274434831e-08,6.533527081598397e-08,9.556271590571598e-08,4.973189840045488e-06
16800.0,4.386954888041765e-09,2.2820051443007458e-08,6.547307356587667e-08,9.556563100139687e-08,4.973189840045488e-06
17400.0,4.3788599901052555e-09,2.2779654030151274e-08,6.558832470176398e-08,9.556563100139687e-08,4.973189840045488e-06
18000.0,4.3721016417200796e-09,2.274597934666707e-08,6.568471041049632e-08,9.556563100139687e-08,4.973189840045488e-06
