time_s,I2_M,Th2_M,S2_M,S2_I2_M,S2_Th2_M
0.0,1.0000000000000001e-07,4.9999999999999996e-06,0.0,0.0,0.0
600.0,9.942710749915978e-08,4.728873509807561e-06,2.609656264563494e-10,5.710147322948575e-10,2.71051678451543e-07
1200.0,9.60627748900491e-08,3.5520194589557184e-06,1.109330993337774e-09,3.936238246159877e-09,1.4479378669486668e-06
1800.0,8.489800309717277e-08,1.8498686085297925e-06,4.39739375176687e-09,1.5102304082367267e-08,3.1500440026978506e-06
2400.0,5.7634015345207795e-08,3.676662803306452e-07,1.4570953278293916e-08,4.236833350872035e-08,4.632162127440774e-06
3000.0,1.756672318970455e-08,3.9302037273662e-08,3.880849237947577e-08,8.243377119940614e-08,4.960373119803891e-06
3600.0,6.95318668815674e-09,3.019847167452032e-08,4.985431428517277e-08,9.304402354802412e-08,4.969377831242629e-06
4200.0,5.176160066505899e-09,2.5863239798155098e-08,5.8047548134962074e-08,9.481897024423563e-08,4.973431979741719e-06
4800.0,4.566044235855177e-09,2.3244387836322388e-08,6.450717798664013e-08,9.542802857089493e-08,4.9758099316070325e-06
5400.0,4.202815685719737e-09,2.149891554884543e-08,6.969798331215931e-08,9.57889397727533e-08,4.977403118880376e-06
6000.0,3.953065487375853e-09,2.0268098073168577e-08,7.390101551186391e-08,9.60312762025024e-08,4.978531940420412e-06
6600.0,3.772234667792331e-09,1.936565188528442e-08,7.732512347191776e-08,9.62068409673435e-08,4.979364317933693e-06
7200.0,3.6370885783213132e-09,1.8686100487162435e-08,8.012330376889554e-08,9.633803511851148e-08,4.979992237761652e-06
7800.0,3.533787964173576e-09,1.816336150151742e-08,8.241648207199112e-08,9.64383082591691e-08,4.980302721178587e-06
8400.0,3.4534436879311834e-09,1.7754405104732965e-08,8.430095942404491e-08,9.651629214975892e-08,4.980302721178587e-06
9000.0,3.3901366488929815e-09,1.7431348964247263e-08,8.585246474548548e-08,9.657773750823965e-08,4.980302721178587e-06
9600.0,3.339732680169298e-09,1.717363652021328e-08,8.713222730928681e-08,9.662665824001471e-08,4.980302721178587e-06
10200.0,3.299263980582624e-09,1.6966411380320295e-08,8.818961966680366e-08,9.666593551356087e-08,4.980302721178587e-06
10800.0,3.2665501532386248e-09,1.6798698293121337e-08,8.90645909970129e-08,9.669768590694571e-08,4.980302721178587e-06
11400.0,3.240027415498194e-09,1.666223757733935e-08,8.978957475732946e-08,9.672354418118295e-08,4.980302721178587e-06
12000.0,3.218318532631914e-09,1.655071400380022e-08,9.03909925195883e-08,9.674486921346816e-08,4.980302721178587e-06
12600.0,3.200510829565497e-09,1.6459235054023497e-08,9.089042704968733e-08,9.676236204555701e-08,4.980302721178587e-06
13200.0,3.185866389450561e-09,1.6383967880704796e-08,9.130555343616556e-08,9.677674754665226e-08,4.980302721178587e-06
13800.0,3.1738443744348835e-09,1.632257868576392e-08,9.164697005546017e-08,9.678855699165785e-08,4.980302721178587e-06
14400.0,3.163838005132627e-09,1.6271279345625005e-08,9.193427916679292e-08,9.67946424712535e-08,4.980302721178587e-06
15000.0,3.1553176799982677e-09,1.6228736065539424e-08,9.217392687642671e-08,9.67946424712535e-08,4.980302721178587e-06
15600.0,3.1482346064194466e-09,1.6193422678610753e-08,9.237380744665183e-08,9.67946424712535e-08,4.980302721178587e-06
16200.0,3.142350606457695e-09,1.616407895240482e-08,9.254056536353995e-08,9.67946424712535e-08,4.980302721178587e-06
16800.0,3.1374577267717594e-09,1.6139671257313143e-08,9.267973597851524e-08,9.67946424712535e-08,4.980302721178587e-06
17400.0,3.1333852704652236e-09,1.611935138587081e-08,9.279592094932622e-08,9.67946424712535e-08,4.980302721178587e-06
18000.0,3.129992972079995e-09,1.610242184211443e-08,9.289294553802586e-08,9.67946424712535e-08,4.980302721178587e-06
