time_s,I2_M,Th2_M,S2_M,S2_I2_M,S2_Th2_M
0.0,1.0000000000000001e-07,4.9999999999999996e-06,0.0,0.0,0.0
600.0,8.475500677878434e-08,1.991944021626488e-06,8.384337007958367e-09,1.5247605078678447e-08,3.0081135444989406e-06
1200.0,2.013853058086543e-08,2.4779337286674626e-08,6.580425079124482e-08,7.98643517606483e-08,4.975150626979551e-06
1800.0,3.407931157135592e-09,1.53907531794207e-08,9.809788221108865e-08,9.659215354762677e-08,4.9843387932572535e-06
2400.0,2.511191201243976e-09,1.2549332352124284e-08,1.1991577441769484e-07,9.748810674200182e-08,4.986990511145307e-06
3000.0,2.1870201527534156e-09,1.1013095014348326e-08,1.364596690721697e-07,9.780730588396883e-08,4.988434512000644e-06
3600.0,1.99260797082611e-09,1.0063613129747325e-08,1.4923012384384367e-07,9.799632488036565e-08,4.989330647751143e-06
4200.0,1.8643958161080274e-09,9.429674456723228e-09,1.5919750875179604e-07,9.812098422265069e-08,4.989931280964149e-06
4800.0,1.774970592988608e-09,8.98375829457406e-09,1.6704335075918792e-07,9.820793950925912e-08,4.989982036592302e-06
5400.0,1.7101890445494362e-09,8.659293591690085e-09,1.7326111944154092e-07,9.827093723020933e-08,4.989982036592302e-06
6000.0,1.6619587516334447e-09,8.417046507698367e-09,1.7821723966492198e-07,9.831784316533315e-08,4.989982036592302e-06
6600.0,1.62530400373015e-09,8.232573617611221e-09,1.821877763148914e-07,9.835349377440843e-08,4.989982036592302e-06
7200.0,1.5969982945536839e-09,8.0899104454794e-09,1.853830621534048e-07,9.838102556662195e-08,4.989982036592302e-06
7800.0,1.5748609081284373e-09,7.978211934166194e-09,1.879648783177094e-07,9.840255864648668e-08,4.989982036592302e-06
8400.0,1.5573688751970103e-09,7.889875767346547e-09,1.900586486757045e-07,9.84195737980837e-08,4.989982036592302e-06
9000.0,1.5434548516145684e-09,7.819435301029041e-09,1.9176227248475767e-07,9.843324179767354e-08,4.989982036592302e-06
9600.0,1.5322663050564233e-09,7.762875951028262e-09,1.9315263476559717e-07,9.844423251138492e-08,4.989982036592302e-06
10200.0,1.5231296750820147e-09,7.717197153444689e-09,1.9429045546334988e-07,9.844522411758037e-08,4.989982036592302e-06
10800.0,1.5156932725601402e-09,7.680123787610892e-09,1.9522390662421654e-07,9.844522411758037e-08,4.989982036592302e-06
11400.0,1.509635737552391e-09,7.65003662782254e-09,1.959881019358294e-07,9.844522411758037e-08,4.989982036592302e-06
12000.0,1.5046889754837747e-09,7.625349782002192e-09,1.966196972580001e-07,9.844522411758037e-08,4.989982036592302e-06
12600.0,1.5006264671133868e-09,7.605074283597728e-09,1.9714149121312983e-07,9.844522411758037e-08,4.989982036592302e-06
13200.0,1.4972838170540174e-09,7.588387141074362e-09,1.975730368419571e-07,9.844522411758037e-08,4.989982036592302e-06
13800.0,1.4945273106114195e-09,7.574622993687054e-09,1.9793042691432207e-07,9.844522411758037e-08,4.989982036592302e-06
14400.0,1.4922497122552368e-09,7.563247976152615e-09,1.9822676765940072e-07,9.844522411758037e-08,4.989982036592302e-06
15000.0,1.4903646246953083e-09,7.553831712628158e-09,1.9847275670082299e-07,9.844522411758037e-08,4.989982036592302e-06
15600.0,1.4888021142808803e-09,7.546025658457875e-09,1.986771479192773e-07,9.844522411758037e-08,4.989982036592302e-06
16200.0,1.4875053371665696e-09,7.539546381085843e-09,1.9884712180958284e-07,9.844522411758037e-08,4.989982036592302e-06
16800.0,1.4864279187884077e-09,7.534162560332906e-09,1.9898858124984094e-07,9.844522411758037e-08,4.989982036592302e-06
17400.0,1.4855319029356317e-09,7.529684804525284e-09,1.9910638854541962e-07,9.844522411758037e-08,4.989982036592302e-06
18000.0,1.4847861351428829e-09,7.525957616380767e-09,1.9920455610738982e-07,9.844522411758037e-08,4.989982036592302e-06
