time_hours,I2_center_nM,S2_free_center_nM,S2_total_center_nM
0.0,100.0,0.0,0.0
0.016666666666666666,99.98589109452449,0.04788297530349348,1.1876866777379702
0.03333333333333333,99.95641184646966,0.10092344412920348,3.609028591739256
0.05,99.91406093241933,0.1464519277281599,7.029674384655216
0.06666666666666667,99.86103554059541,0.18534675697552583,11.251701951432178
0.08333333333333333,99.79871111526448,0.22026881730433345,16.144587394097424
0.1,99.72784373924041,0.2532432087111237,21.62584482235052
0.11666666666666667,99.64878307086899,0.2856117291832457,27.64304528241865
0.13333333333333333,99.5616106369476,0.31827346108433774,34.1622155709378
0.15,99.46622290644498,0.35186394704091056,41.160696039219935
0.16666666666666666,99.36238140792118,0.3868622090344262,48.62262553531107
0.18333333333333332,99.24974385769974,0.4236524176472729,56.53593787585266
0.2,99.12788425053455,0.4625597739891275,64.89024261600218
0.21666666666666667,98.99630642074939,0.5038718047787342,73.67524035379543
0.23333333333333334,98.85445366179228,0.5478512035425767,82.87947834033054
0.25,98.70171614041894,0.5947435672708786,92.4893264074283
0.26666666666666666,98.5374367983162,0.6447819481520647,102.48813338508562
0.2833333333333333,98.36091669264741,0.6981892607793698,112.85551555164888
0.3,98.17142009732639,0.7551791740627306,123.56677648573361
0.31666666666666665,97.96817974161296,0.8159558325717251,134.59245853062205
0.3333333333333333,97.75040246935792,0.8807125915715862,145.89803553510325
0.35,97.51727556593916,0.949629848108305,157.4437608372978
0.36666666666666664,97.26797398116648,1.0228719859718642,169.1846860901505
0.38333333333333336,97.0016686667874,1.100583414000194,181.07086579348214
0.4,96.71753623975559,1.1828836607036943,193.04775944542396
0.4166666666666667,96.41477017039306,1.2698614938103956,205.05683815321697
0.43333333333333335,96.09259367070395,1.3615680642499997,217.03639547050622
0.45,95.75027441424972,1.458009135191219,228.92255335391474
0.4666666666666667,95.38714114638634,1.559136553027526,240.65044377488596
0.48333333333333334,95.00260213370191,1.6648392516213548,252.15553515771393
0.5,94.59616524744173,1.7749342515947337,263.3750610977345
0.5166666666666667,94.1674592752194,1.8891583123552584,274.24949760015465
0.5333333333333333,93.71625581365511,2.007161093232295,284.72402542278843
0.55,93.2424908279731,2.128500845017811,294.74990722154314
0.5666666666666667,92.74628470254571,2.252643735420065,304.2857063804352
0.5833333333333334,92.22795939152927,2.378967857062844,313.2982768747893
0.6,91.68805116264079,2.5067727281156644,321.76346217260624
0.6166666666666667,91.12731746110785,2.635294652664798,329.66645633153126
0.6333333333333333,90.54673664281707,2.763727683476416,337.00180152467385
0.65,89.94749974589023,2.891249200508901,343.7730216024845
0.6666666666666666,89.33099406018523,3.0170484090285434,349.9919183357057
0.6833333333333333,88.69877894622351,3.1403555191477013,355.6775823723863
0.7,88.05255505021077,3.2604691251576408,360.85519127963323
0.7166666666666667,87.3941286518359,3.376779431409527,365.5546795610693
