time_hours,I2_center_nM,S2_free_center_nM,S2_total_center_nM
0.0,100.0,0.0,0.0
0.016666666666666666,99.98608344462747,0.04723008430607486,1.1715350409645553
0.03333333333333333,99.95711607677953,0.09917346142978804,3.550964066448624
0.05,99.91567152770268,0.14332908214825635,6.899005817453589
0.06666666666666667,99.86400508213713,0.1806268387174952,11.014512199599848
0.08333333333333333,99.80355009027068,0.21372351361221512,15.76416533429136
0.1,99.73512688165098,0.2446177000246702,21.062688848223797
0.11666666666666667,99.65915845296378,0.2746146181594803,26.854755287539728
0.13333333333333333,99.57581022581215,0.3045708025496272,33.10339276397139
0.15,99.4850741638568,0.33507451490380136,39.78290239989338
0.16666666666666666,99.38681980091867,0.36655303149770685,46.87443201946803
0.18333333333333332,99.28082623604746,0.3993342687041719,54.36308282035138
0.2,99.16680306407505,0.4336825460107637,62.23591893224051
0.21666666666666667,99.04440473787442,0.4698197806079599,70.48052832208866
0.23333333333333334,98.91324095742516,0.5079382872073454,79.08393658396353
0.25,98.77288463173515,0.548208580853206,88.03176048819778
0.26666666666666666,98.62287836718147,0.5907840945623468,97.30753706697728
0.2833333333333333,98.46274009199281,0.6358039151375686,106.89219286565395
0.3,98.29196822172727,0.6833941887701686,116.76363540062836
0.31666666666666665,98.1100466456109,0.7336685880785506,126.89645943779912
0.3333333333333333,97.91644969029393,0.7867280843622085,137.26176936498126
0.35,97.71064743474602,0.8426601406617421,147.82710787933075
0.36666666666666664,97.49211106516421,0.9015374672771637,158.55651806257634
0.38333333333333336,97.26031878772616,0.9634163424782678,169.41071834244968
0.4,97.01476217414191,1.028334556353673,180.34740314168008
0.4166666666666667,96.75495304401852,1.09630900342298,191.32166530023778
0.43333333333333335,96.48043093023351,1.1673329579595566,202.2865349809719
0.45,96.19077115135529,1.2413730812158248,213.19362547086706
0.4666666666666667,95.88559348608676,1.3183662349039582,223.99387161323259
0.48333333333333334,95.56457140659325,1.3982162101609843,234.63834182744094
0.5,95.22744177886608,1.4807905246228477,245.07910009866583
0.5166666666666667,94.87401487845479,1.5659174894599919,255.2700902797821
0.5333333333333333,94.50418450003265,1.653383798552621,265.16801188228334
0.55,94.11793786253226,1.7429329362873671,274.73315457925213
0.5666666666666667,93.71536493378335,1.834264729343402,283.9301582108212
0.5833333333333334,93.2966667282134,1.9270363704237088,292.7286664255062
0.6,92.86216207909193,2.020865207451626,301.10384537286086
0.6166666666666667,92.41229236511222,2.115333512185898,309.0367441170443
0.6333333333333333,91.94762369130807,2.2099953149532396,316.51448052991134
0.65,91.46884609485878,2.3043852229517037,323.5302450091403
0.6666666666666666,90.97676947009043,2.3980289437773474,330.0831239067513
0.6833333333333333,90.47231607912708,2.4904550379599906,336.177754318954
0.7,89.9565097219224,2.5812072545316673,341.82383103639694
0.7166666666666667,89.43046186109534,2.669856692074636,347.0354941294459
0.7333333333333333,88.89535520780892,2.7560129974242855,351.8306311052915
0.75,88.35242552355619,2.8393338632865692,356.2301293860096
0.7666666666666667,87.80294205831608,2.919532305232235,360.2571205276348
0.7833333333333333,87.2481882327499,2.996381227605896,363.93623956904383
0.8,86.6894426058063,3.06971526784871,367.2929388817092
0.8166666666666667,86.12796124460819,3.1394299750280585,370.35287280426843
0.8333333333333334,85.56496199941155,3.205478643232993,373.14136895448746
0.85,85.00161109545184,3.26786725773032,375.68299372797196
0.8666666666666667,84.43901227491578,3.3266480888425733,378.001213042993
0.8833333333333333,83.87819855424644,3.381912481333156,380.118144110664
0.9,83.32012651812778,3.433783346529283,382.0543901139772
0.9166666666666666,82.76567295978542,3.482407786708445,383.8289471853513
0.9333333333333333,82.21563360031135,3.5279501836977323,385.45917184820667
0.95,81.67072357590439,3.5705859814731844,386.9607969087849
0.9666666666666667,81.131579366644,3.6104962973680443,388.34798438581754
0.9833333333333333,80.59876184760482,3.6478634156171443,389.633405186609
1.0,80.0727601663381,3.682867153807596,390.82833664870714
1.0166666666666666,79.55399618402417,3.7156820477481967,391.9427705823088
1.0333333333333334,79.04282925590988,3.7464752716528196,392.98552593517934
1.05,78.53956116609697,3.775405195580906,393.9643615703819
1.0666666666666667,78.04444106958017,3.8026204776330648,394.88608584728473
1.0833333333333333,77.55767032888944,3.8282595914166992,395.7566607073825
1.1,77.07940716281351,3.85245069713003,396.5812987884971
1.1166666666666667,76.60977105012603,3.875311775139256,397.36455273720213
1.1333333333333333,76.1488468520763,3.896950952553279,398.1103963805149
1.15,75.69668863398442,3.917466964927198,398.8222977776844
1.1666666666666667,75.25332317907974,3.9369497061353673,399.5032844250451
1.1833333333333333,74.81875319729272,3.9554808292463823,400.15600105351825
1.2,74.39296023859468,3.9731343697217,400.78276055889853
1.2166666666666666,73.97590732519373,3.989977369417937,401.38558865606666
1.2333333333333334,73.56754131989082,4.006070485765836,401.9662628632533
1.25,73.16779504957233,4.021468575245407,402.5263464122317
1.2666666666666666,72.77658920349053,4.036221244024468,403.0672176532434
1.2833333333333334,72.39383402593202,4.0503733615251205,403.5900954859252
1.3,72.01943082230832,4.063965534875235,404.09606130424004
1.3166666666666667,71.65327329679224,4.0770345438221876,404.58607789781144
1.3333333333333333,71.29524873849589,4.089613736846048,405.06100570649954
1.35,70.94523907194157,4.101733390011445,405.5216167811289
1.3666666666666667,70.60312178628142,4.1134210306186905,405.9686067619712
1.3833333333333333,70.2687707564338,4.124701728026422,406.40260514848205
1.4,69.94205696805312,4.1355983541707335,406.82418409914686
1.4166666666666667,69.62284915706279,4.146131816344179,407.23386596914753
1.4333333333333333,69.31101437336986,4.156321264754779,407.6321297658344
1.45,69.00641847735446,4.166184277286618,408.0194166774863
1.4666666666666666,68.70892657678809,4.17573702374826,408.39613480931865
1.4833333333333334,68.41840341098221,4.184994411740005,408.7626632419079
1.5,68.13471368820035,4.193970216103761,409.1193555108496
1.5166666666666666,67.85772238167664,4.202677193751517,409.4665425923068
1.5333333333333334,67.58729498896754,4.2111271855013,409.8045354668734
1.55,67.32329775881429,4.2193312063915975,410.13362732363953
1.5666666666666667,67.06559788920755,4.227299525794038,410.45409545729467
1.5833333333333333,66.81406369991325,4.235041738505253,410.76620290333796
1.6,66.56856478233844,4.242566827870111,411.0701998498187
1.6166666666666667,66.32897212927924,4.249883221870821,411.3663248583453
1.6333333333333333,66.09515831746144,4.25699883032443,411.6548053801045
1.65,65.86699738971228,4.263921127572447,411.9358603994929
1.6666666666666667,65.64436515226342,4.270657155010848,412.2096993943569
1.6833333333333333,65.42713917172786,4.277213566521164,412.4765236947285
1.7,65.21519883322375,4.28359666117745,412.7365270942214
1.7166666666666666,65.008425388478,4.289812411706411,412.9898963864635
1.7333333333333334,64.806701995022,4.295866489881235,413.23681183766405
1.75,64.60991374744833,4.301764289300237,413.477447604385
1.7666666666666666,64.41794770158684,4.307510945873966,413.7119721042095
1.7833333333333334,64.23069289236238,4.313111356290304,413.94054834586024
1.8,64.04804034601507,4.318570194691647,414.1633342243652
1.8166666666666667,63.86988308728926,4.323891927767609,414.38048278603924
1.8333333333333333,63.69611614213443,4.329080828441968,414.59214246735877
1.85,63.526636536403295,4.334140988310826,414.79845731121065
1.8666666666666667,63.36134329098264,4.339076328969305,414.9995671634924
1.8833333333333333,63.20013741374747,4.343890612347935,415.1956078526107
1.9,63.04292188868969,4.34858745016509,415.3867113540588
1.9166666666666667,62.88960166253715,4.353170312589461,415.5730059419452
1.9333333333333333,62.74008362914744,4.357642536194737,415.7546163290738
1.95,62.59427661193309,4.362007331279823,415.9316637969561
1.9666666666666666,62.45209134454985,4.366267788618599,416.10426631694094
1.9833333333333334,62.313440450057236,4.370426885696351,416.2725386634787
2.0,62.1782384187405,4.37448749248315,416.4365925204036
2.0166666666666666,62.046401584765384,4.378452376788766,416.5965365809905
2.033333333333333,61.91784810182099,4.382324209239017,416.7524766424435
2.05,61.792497917891154,4.386105567908152,416.90451569538664
2.066666666666667,61.67027274928196,4.389798942639489,417.05275400884705
2.0833333333333335,61.55109605402116,4.393406739081324,417.197289211163
2.1,61.43489300473442,4.3969312824638465,417.3382163671868
2.1166666666666667,61.32159046109385,4.400374821138677,417.475628052111
2.1333333333333333,61.21111694192523,4.403739529901637,417.6096144222016
2.15,61.10340259705267,4.407027513116079,417.7402632826889
2.1666666666666665,60.998379178951815,4.4102408076534765,417.86766015303476
2.183333333333333,60.895980014276596,4.413381385665005,417.99188832977023
2.2,60.79613997531797,4.416451157198162,418.11302894707455
2.216666666666667,60.698795451447985,4.4194519726692825,418.2311610352463
2.2333333333333334,60.60388432059745,4.4223856252033125,418.34636157720234
2.25,60.511345920810626,4.4252538528500915,418.4587055631227
2.2666666666666666,60.42112102191656,4.428058340686198,418.5682660433502
2.283333333333333,60.33315179735252,4.430800722810445,418.67511417964056
2.3,60.24738179617162,4.433482584239815,418.7793192948487
2.316666666666667,60.16375591526348,4.436105462713037,418.8809489211307
2.3333333333333335,60.08222037181376,4.4386708504076315,418.98006884673157
2.35,60.00272267602574,4.441180195575932,419.07674316142237
2.3666666666666667,59.92521160412468,4.4436349041055045,419.1710343006482
2.3833333333333333,59.84963717166299,4.446036341008156,419.26300308843827
2.4,59.77595060714295,4.448385831842362,419.35270877912825
2.4166666666666665,59.70410432597089,4.450684664072801,419.440209097942
2.433333333333333,59.63405190475544,4.452934088370599,419.52556028047326
2.45,59.56574805596094,4.455135319858045,419.6088171111084
2.466666666666667,59.499148602925096,4.4572895393004694,419.6900329604248
2.4833333333333334,59.43421045524905,4.459397894248645,419.76925982160134
2.5,59.3708915845666,4.4614615001339395,419.846548345872
2.5166666666666666,59.30915100069799,4.463481441319159,419.92194787705296
2.533333333333333,59.24894872819285,4.465458772107211,419.9955064851725
2.55,59.190245783265844,4.467394517709715,420.06727099922966
2.566666666666667,59.133004151127416,4.469289675177817,420.13728703910874
2.5833333333333335,59.07718676371159,4.471145214296815,420.2055990466724
2.6,59.02275747780173,4.472962078446776,420.27225031605906
2.6166666666666667,58.969681053554545,4.474741185430258,420.3372830232042
2.6333333333333333,58.91792313342211,4.476483428269126,420.40073825460854
2.65,58.86745022147095,4.478189675972027,420.462656035374
2.6666666666666665,58.81822966309666,4.479860774273275,420.52307535652443
2.683333333333333,58.770229625132295,4.481497546345176,420.58203420163466
2.7,58.723419076348115,4.483100793484484,420.63956957278003
2.716666666666667,58.67776776833989,4.4846712957743655,420.6957175158303
2.7333333333333334,58.633246216802696,4.4862098127230166,420.7505131451002
2.75,58.58982568318681,4.487717083879632,420.80399066737505
2.7666666666666666,58.547478156731906,4.489193829429262,420.85618340532835
2.783333333333333,58.5061763368756,4.490640750766609,420.907123820344
2.8,58.465893616032126,4.49205853105072,420.9568435347606
2.816666666666667,58.42660406273679,4.493447835740335,421.0053733535513
2.8333333333333335,58.388282405151436,4.494809313111385,421.0527432854543
2.85,58.35090401492619,4.496143594757025,421.0989825635652
2.8666666666666667,58.31444489141286,4.497451296071052,421.14411966540814
2.8833333333333333,58.27888164622442,4.498733016715321,421.18818233249596
2.9,58.24419148813594,4.49998934107173,421.2311975893932
2.9166666666666665,58.2103522083215,4.501220838679538,421.2731917622942
2.933333333333333,58.17734216592177,4.502428064658344,421.31419049712804
2.95,58.14514027393699,4.503611560117581,421.35421877720194
2.966666666666667,58.11372598543991,4.504771852552606,421.3933009403951
2.9833333333333334,58.08307928010328,4.505909456228426,421.43146069591336
3.0,58.05318065103629,4.5070248725510575,421.46872114061654
3.0166666666666666,58.02401109192475,4.508118590427223,421.50510477492753
3.033333333333333,57.995552084469196,4.509191086612777,421.5406335183347
3.05,57.96778558611574,4.510242826050102,421.5753287244978
