param_value,I2_center_final_nM_mean,I2_center_final_nM_std,S2_free_center_final_nM_mean,S2_free_center_final_nM_std,S2_total_center_final_nM_mean,S2_total_center_final_nM_std,half_time_center_hr_mean,half_time_center_hr_std,wall_time_s_mean,wall_time_s_std,n_cells_mean,n_cells_std
0.0,29.40610140251276,,14.551836044962783,,477.06042605231215,,1.3271689523882042,,370.75999548099935,,10728.0,
6.12245e-06,31.573850302465324,,13.115189982038284,,472.59101396106286,,1.2939179284937663,,369.26094643957913,,10728.0,
1.22449e-05,33.56781059697079,,11.958531430469703,,468.5967926819982,,1.2646699178008092,,367.5019109006971,,10728.0,
1.83673e-05,35.386403262836154,,11.01853475834196,,465.0257416712833,,1.2391744506508728,,364.7988221682608,,10728.0,
2.44898e-05,37.035829150137815,,10.247152700843497,,461.83009889947056,,1.2169518414051101,,360.9499352760613,,10728.0,
3.06122e-05,38.52726345799756,,9.607791870134289,,458.96566923460216,,1.1977195948210613,,364.2520798109472,,10728.0,
3.67347e-05,39.8745679970362,,9.072468394552828,,456.39179922322427,,1.1810251864456502,,364.2252218965441,,10728.0,
4.28571e-05,41.09260050540768,,8.619687293381546,,454.07154064773096,,1.1665158630851784,,360.96165206469595,,10728.0,
4.89796e-05,42.19607319264479,,8.232859255171409,,451.9717669474428,,1.153943379880451,,360.6099676247686,,10728.0,
5.5102e-05,43.19885335650608,,7.899116263920471,,450.0631588350956,,1.1429677787999117,,359.57554272189736,,10728.0,
6.12245e-05,44.1135904894568,,7.608423513827241,,448.3200536211235,,1.1333206504918591,,355.0852243602276,,10728.0,
6.73469e-05,44.95156245224268,,7.352912065837783,,446.72019941679287,,1.1249302805149664,,346.84071478433907,,10728.0,
7.34694e-05,45.722669817399584,,7.126375249549694,,445.2444300850765,,1.1174726349323858,,343.0405643954873,,10728.0,
7.95918e-05,46.43550956427047,,6.92388823099362,,443.87632598861705,,1.1109379474068302,,344.56671266816556,,10728.0,
8.57143e-05,47.09749089229237,,6.741519128412035,,442.6018699347772,,1.1051129655375644,,331.9053985401988,,10728.0,
9.18367e-05,47.71496994144085,,6.576108988739656,,441.4091196423556,,1.0998962053924948,,329.3526504561305,,10728.0,
9.79592e-05,48.293385169388,,6.42510355862803,,440.28790873794367,,1.095295076108643,,324.28993371129036,,10728.0,
0.000104082,48.83738502495205,,6.286424131211515,,439.22958057351866,,1.0911510351397289,,321.81154122017324,,10728.0,
0.000110204,49.35094358378886,,6.158367928020958,,438.2267556908499,,1.0874096035888783,,321.10657299496233,,10728.0,
0.000116327,49.83746223363861,,6.0395311850426685,,437.2731324831559,,1.0840240940222763,,318.87996660731733,,10728.0,
0.000122449,50.299858736784,,5.928748817276252,,436.3633140950873,,1.080997347125609,,314.1459309179336,,10728.0,
0.000128571,50.74064033801324,,5.8250480048045565,,435.4926726760143,,1.0782592826636799,,309.01769679784775,,10728.0,
0.000134694,51.16196917679935,,5.72761098339076,,434.6572183595248,,1.0757682521578764,,301.6224467866123,,10728.0,
0.000140816,51.56571718159949,,5.635746225877212,,433.8535028268772,,1.0734990049685864,,296.57693249732256,,10728.0,
0.000146939,51.9535093191233,,5.548865393172524,,433.07853523786014,,1.0714296322386214,,289.9495614282787,,10728.0,
0.000153061,52.32676177041041,,5.4664649820762845,,432.3297112580928,,1.0695410623724069,,288.7991991173476,,10728.0,
0.000159184,52.68671356007143,,5.38811163520682,,431.6047542101715,,1.0678166280818309,,284.4458416234702,,10728.0,
0.000165306,53.03445295512046,,5.313430317127349,,430.9016660165561,,1.0662490811530803,,282.33231550082564,,10728.0,
0.000171429,53.37093953909255,,5.242094748860696,,430.2186862330179,,1.0648357028819073,,276.6430048830807,,10728.0,
0.000177551,53.69702272528108,,5.173819601938744,,429.5542576732746,,1.0635453460810576,,273.3905681781471,,10728.0,
0.000183673,54.01345720760115,,5.108354259327876,,428.9069980547546,,1.062368108768125,,262.84962851554155,,10728.0,
0.000189796,54.3209160616872,,5.045477409902482,,428.2756753259493,,1.0612951818095704,,259.3020955231041,,10728.0,
0.000195918,54.62000178275948,,4.984992865510098,,427.6591875796408,,1.0603186965918194,,263.9024395272136,,10728.0,
0.000202041,54.91125555180388,,4.926725955361484,,427.0565458424696,,1.0594316025712027,,254.47550157643855,,10728.0,
0.000208163,55.19516513281852,,4.870520544793139,,426.4668594828266,,1.0586275631034567,,252.50667306780815,,10728.0,
0.000214286,55.47217158740046,,4.816236539592492,,425.8893238137493,,1.0579008582085818,,248.41552483849227,,10728.0,
0.000220408,55.742675004683285,,4.763747786307442,,425.3232095182461,,1.0572463183582994,,247.52925587631762,,10728.0,
0.000226531,56.00703940555762,,4.7129402977498245,,424.767853601068,,1.0566592515061513,,245.19754617102444,,10728.0,
0.000232653,56.26559695430946,,4.663710746697606,,424.22265162048353,,1.0561353883528255,,244.1049970574677,,10728.0,
0.000238776,56.5186515873423,,4.615965181793625,,423.6870509970158,,1.0556708355411857,,241.90549843758345,,10728.0,
0.000244898,56.76648214959926,,4.569617928346101,,423.1605452313237,,1.0552620260685932,,240.58890050463378,,10728.0,
0.00025102,57.00934511447922,,4.524590643613637,,422.6426688912137,,1.0549056966533537,,238.69199714250863,,10728.0,
0.000257143,57.24747694978178,,4.4808115017347205,,422.1329932519948,,1.0545988384424876,,235.7738777399063,,10728.0,
0.000263265,57.4810961823098,,4.438214487868649,,421.6311224930081,,1.0543386863634123,,234.39182537049055,,10728.0,
0.000269388,57.71040520489009,,4.396738784717104,,421.1366903693846,,1.0541226868642093,,232.42047699727118,,10728.0,
0.00027551,57.93559186621079,,4.356328237069673,,420.6493572769533,,1.0539484712984502,,229.40346594713628,,10728.0,
0.000281633,58.15683085637253,,4.316930885222139,,420.1688077354557,,1.0538138493255185,,225.84355311095715,,10728.0,
0.000287755,58.374284950400906,,4.278498551582894,,419.6947480423327,,1.0537167843876551,,227.0723961852491,,10728.0,
0.000293878,58.58810610033556,,4.240986480077169,,419.2269043064216,,1.0536553832093514,,218.9825929477811,,10728.0,
0.0003,58.79843640060097,,4.204353016290039,,418.7650206605777,,1.0536278747265626,,216.64057331345975,,10728.0,
