time_s,I2_M,Th2_M,S2_M,S2_I2_M,S2_Th2_M
0.0,9.999992964693173e-08,4.999996482346585e-06,0.0,0.0,0.0
600.0,9.999805404727573e-08,4.998456803524638e-06,1.874887993268253e-12,3.09954875509338e-12,1.5492823699376612e-09
1200.0,9.996080882569348e-08,4.980047283952717e-06,1.1633864135261471e-11,3.970898972500888e-11,1.9784597441596827e-08
1800.0,9.986083554543134e-08,4.9315893138971544e-06,2.540521699450662e-11,1.3809783457183983e-10,6.824091660377887e-08
2400.0,9.969985336719843e-08,4.855147627241995e-06,3.9465550792007604e-11,2.9672601446762454e-10,1.4467825877693669e-07
3000.0,9.949147571001824e-08,4.7592082821507645e-06,5.2585510049092415e-11,5.022960031053657e-10,2.4061008256668417e-07
3600.0,9.925029964925675e-08,4.652505753413842e-06,6.452722691840671e-11,7.404625640191418e-10,3.4730219597713214e-07
4200.0,9.89886822280947e-08,4.542093563997276e-06,7.5345564187518e-11,9.990304240248911e-10,4.577017616100342e-07
4800.0,9.871633096373072e-08,4.433071447768737e-06,8.514874757299808e-11,1.2683833864219239e-09,5.667098462950282e-07
5400.0,9.844068899992298e-08,4.32885002959658e-06,9.403048484811524e-11,1.541123350480625e-09,6.709165785339014e-07
6000.0,9.816743164039226e-08,4.231528146675794e-06,1.0205973684726295e-10,1.811592951647629e-09,7.682237528454258e-07
6600.0,9.790088013923222e-08,4.142240723908808e-06,1.0928720494306446e-10,2.075475072851275e-09,8.574969310151351e-07
7200.0,9.764430350286778e-08,4.0614408714771645e-06,1.1575442599001263e-10,2.329499475708666e-09,9.382833482046105e-07
7800.0,9.740012810831771e-08,3.989116157657894e-06,1.2150099977958837e-10,2.5712379442060933e-09,1.0105956570399096e-06
8400.0,9.717008398179157e-08,3.924949419942525e-06,1.2656895668340732e-10,2.79896016693402e-09,1.0747511387425532e-06
9000.0,9.695531261010889e-08,3.868435839989899e-06,1.31004541837364e-10,3.0115263917416136e-09,1.131254651251043e-06
9600.0,9.675645388132386e-08,3.8189665865651335e-06,1.34858112689183e-10,3.2082999911552176e-09,1.1807150076401668e-06
10200.0,9.657369134119028e-08,3.77559515526694e-06,1.3819562744353054e-10,3.3891007694637526e-09,1.2237834704750968e-06
10800.0,9.640684499342769e-08,3.7379626475869123e-06,1.4106046586811985e-10,3.5541115926518845e-09,1.2611230473842827e-06
11400.0,9.625551245966108e-08,3.7054584799417013e-06,1.4350284409424832e-10,3.7037376992750357e-09,1.293373369721627e-06
12000.0,9.611906694146037e-08,3.6774753225409644e-06,1.4557446449379052e-10,3.838607139855155e-09,1.32113652458949e-06
12600.0,9.59967150695773e-08,3.653452858144591e-06,1.4732380239434657e-10,3.959512692548002e-09,1.344968359461106e-06
13200.0,9.58875497894408e-08,3.6328819072789547e-06,1.4879531746489946e-10,4.067358987162172e-09,1.365374219586506e-06
13800.0,9.579059603559462e-08,3.615305233062717e-06,1.5002905003268044e-10,4.16311700333223e-09,1.382808032449001e-06
14400.0,9.570483232920609e-08,3.6003093014624586e-06,1.5106095758263275e-10,4.247503624803452e-09,1.3975690976629064e-06
15000.0,9.562920549499736e-08,3.587522439284111e-06,1.5192299869244986e-10,4.321793245833575e-09,1.4101298660109881e-06
15600.0,9.556274737300679e-08,3.5766359361426278e-06,1.5264175272087206e-10,4.387076273329185e-09,1.4208238769554693e-06
16200.0,9.550453398810767e-08,3.5673804994409967e-06,1.5324003845688604e-10,4.444260344939269e-09,1.4299156615346741e-06
16800.0,9.54536926313655e-08,3.5595217438402323e-06,1.5373735396918175e-10,4.494202738595576e-09,1.4376354607495696e-06
17400.0,9.540940964659706e-08,3.552856513824761e-06,1.5415026189838747e-10,4.537702723633289e-09,1.4441828379749834e-06
18000.0,9.53709346881049e-08,3.5472093514418846e-06,1.5449276182305356e-10,4.575497378340676e-09,1.4497301487636614e-06
18600.0,9.533760726609309e-08,3.542436610919097e-06,1.5477610654317481e-10,4.608235513912163e-09,1.454418498982509e-06
19200.0,9.530877671366888e-08,3.538399179657245e-06,1.5501085458815626e-10,4.636556292324876e-09,1.4583845414794154e-06
19800.0,9.52838820055419e-08,3.534985746870394e-06,1.552052963627413e-10,4.6610108189721646e-09,1.4617376188731777e-06
20400.0,9.526243403621431e-08,3.532105038299589e-06,1.5534881463924007e-10,4.68207955112102e-09,1.4645673915360496e-06
21000.0,9.524404250102352e-08,3.5296919848412765e-06,1.554750776814375e-10,4.700145892172853e-09,1.4669377780373365e-06
21600.0,9.522827197591779e-08,3.527663592075732e-06,1.555808870219361e-10,4.71563756712932e-09,1.4689303053119364e-06
22200.0,9.521476066739131e-08,3.5259569442376998e-06,1.5566934728205963e-10,4.728909972361567e-09,1.4706067766656025e-06
22800.0,9.520322251415148e-08,3.524528438462575e-06,1.557333717822702e-10,4.740244111104004e-09,1.4720100239889053e-06
23400.0,9.519336718252676e-08,3.5233284763584937e-06,1.5578822574932486e-10,4.749925183426853e-09,1.4731887686883964e-06
24000.0,9.518734220596257e-08,3.5223208790430485e-06,1.5584308126505097e-10,4.758190948812685e-09,1.4741785499412882e-06
24600.0,9.518734220596257e-08,3.5214763309072083e-06,1.55876588908424e-10,4.765304275225455e-09,1.4750081650059635e-06
25200.0,9.518734220596257e-08,3.520767531844374e-06,1.5591141174066662e-10,4.77143862080001e-09,1.4757044312759375e-06
25800.0,9.518734220596257e-08,3.5201735103657827e-06,1.5594528413925473e-10,4.776719316803129e-09,1.4762879494277937e-06
26400.0,9.518734220596257e-08,3.519675156362812e-06,1.5596172976939544e-10,4.781261935016159e-09,1.4767774916703963e-06
27000.0,9.518734220596257e-08,3.519258214718344e-06,1.5597800505882962e-10,4.785161731526423e-09,1.4771870610657482e-06
27600.0,9.518734220596257e-08,3.519006670757067e-06,1.5599495156659172e-10,4.788509565378769e-09,1.4775323264562757e-06
28200.0,9.518734220596257e-08,3.519006670757067e-06,1.5599495156659172e-10,4.791334656611651e-09,1.4778240807128659e-06
28800.0,9.518734220596257e-08,3.519006670757067e-06,1.5599495156659172e-10,4.793698151663356e-09,1.4780681647742008e-06
29400.0,9.518734220596257e-08,3.519006670757067e-06,1.5599495156659172e-10,4.795675471473215e-09,1.478272367549832e-06
30000.0,9.518734220596257e-08,3.519006670757067e-06,1.5599495156659172e-10,4.797329713832488e-09,1.4783785034271832e-06
30600.0,9.518734220596257e-08,3.519006670757067e-06,1.5599495156659172e-10,4.798713666883263e-09,1.4783785034271832e-06
31200.0,9.518734220596257e-08,3.519006670757067e-06,1.5599495156659172e-10,4.7998714936285466e-09,1.4783785034271832e-06
31800.0,9.518734220596257e-08,3.519006670757067e-06,1.5599495156659172e-10,4.800840141207556e-09,1.4783785034271832e-06
32400.0,9.518734220596257e-08,3.519006670757067e-06,1.5599495156659172e-10,4.801650519907257e-09,1.4783785034271832e-06
33000.0,9.518734220596257e-08,3.519006670757067e-06,1.5599495156659172e-10,4.8023284895333175e-09,1.4783785034271832e-06
33600.0,9.518734220596257e-08,3.519006670757067e-06,1.5599495156659172e-10,4.802843409205759e-09,1.4783785034271832e-06
34200.0,9.518734220596257e-08,3.519006670757067e-06,1.5599495156659172e-10,4.802843409205759e-09,1.4783785034271832e-06
34800.0,9.518734220596257e-08,3.519006670757067e-06,1.5599495156659172e-10,4.802843409205759e-09,1.4783785034271832e-06
35400.0,9.518734220596257e-08,3.519006670757067e-06,1.5599495156659172e-10,4.802843409205759e-09,1.4783785034271832e-06
