time_s,I2_M,Th2_M,S2_M,S2_I2_M,S2_Th2_M
0.0,9.999514017916958e-08,4.999757008958479e-06,0.0,0.0,0.0
600.0,9.999514017916958e-08,4.99909167725373e-06,8.84530758275376e-13,1.3712185305263864e-12,6.855114508135114e-10
1200.0,9.997448272204583e-08,4.988431012669989e-06,7.067962106772048e-12,2.2362439129527498e-11,1.115890901642306e-08
1800.0,9.990823433901923e-08,4.956116521351668e-06,1.7257914971128907e-11,8.751623891824465e-11,4.343577886448895e-08
2400.0,9.979280355194982e-08,4.900652259231401e-06,2.8393425965456296e-11,2.0114371637857008e-10,9.889791629805097e-08
3000.0,9.963646169983364e-08,4.827164919137524e-06,3.90562318284448e-11,3.5518191547630126e-10,1.7238122303592762e-07
3600.0,9.945061341892583e-08,4.742337919969076e-06,4.879680719627134e-11,5.384397700924826e-10,2.572022844872259e-07
4200.0,9.924587635330864e-08,4.652159741897798e-06,5.7547561030566946e-11,7.404620384228954e-10,3.47372950077315e-07
4800.0,9.903098407177964e-08,4.561278040325481e-06,6.536398684985051e-11,9.526242844737034e-10,4.3824603250186274e-07
5400.0,9.881275040525084e-08,4.472999393407514e-06,7.232846250720226e-11,1.1681807711095502e-09,5.265154339702889e-07
6000.0,9.859634759089252e-08,4.389503196458589e-06,7.851991128448435e-11,1.3819992911442643e-09,6.100021845727654e-07
6600.0,9.838562490832643e-08,4.312094257629728e-06,8.400753956852897e-11,1.5902527549204746e-09,6.874018187933991e-07
7200.0,9.818338421270465e-08,4.241431149389244e-06,8.885216375475001e-11,1.7901508211684927e-09,7.580560190226754e-07
7800.0,9.79915981281213e-08,4.177713095083473e-06,9.310901746102e-11,1.979726340901242e-09,8.21765735907116e-07
8400.0,9.781157873783442e-08,4.1208254147107204e-06,9.683002450899936e-11,2.1576694377796483e-09,8.786457548564925e-07
9000.0,9.764410906381351e-08,4.0704492032757455e-06,1.0006509576181322e-10,2.3231975215971428e-09,9.290150315603001e-07
9600.0,9.748954812942474e-08,4.026142048261757e-06,1.0286257383655205e-10,2.475950913146039e-09,9.733159878849077e-07
10200.0,9.734791744107505e-08,3.98736035636731e-06,1.0526910859231086e-10,2.6159065962330584e-09,1.0120561657231782e-06
10800.0,9.721893632908547e-08,3.9533137443333005e-06,1.0734170478401423e-10,2.74334225512977e-09,1.0457651206390174e-06
11400.0,9.710214159088414e-08,3.923812066924461e-06,1.0910859941011272e-10,2.8587175696202496e-09,1.0749751927130456e-06
12000.0,9.699695646589601e-08,3.898340670718937e-06,1.1060857956035723e-10,2.962605478433563e-09,1.1001951135961037e-06
12600.0,9.690269842547863e-08,3.876418049978779e-06,1.1187726896553397e-10,3.0556837879028528e-09,1.121901153970967e-06
13200.0,9.681861775522826e-08,3.857601735823954e-06,1.1294683710341918e-10,3.1386966857738402e-09,1.1405311761877162e-06
13800.0,9.67439295793155e-08,3.841490557325229e-06,1.1384597288950809e-10,3.2124228647172823e-09,1.1564589300010596e-06
14400.0,9.667781437706897e-08,3.827713439624212e-06,1.1460050876338227e-10,3.2773690358827917e-09,1.1699924444421352e-06
15000.0,9.661946679014309e-08,3.8159490231755635e-06,1.152326453158094e-10,3.3346849365958027e-09,1.181548845668705e-06
15600.0,9.656814181968435e-08,3.805920730801593e-06,1.1576127547450831e-10,3.3851023928420523e-09,1.191399820495787e-06
16200.0,9.65231294126157e-08,3.797385642100507e-06,1.1620265746940271e-10,3.4293189027326213e-09,1.1997839940724892e-06
16800.0,9.648376201746783e-08,3.7901315506558778e-06,1.1657070034179184e-10,3.4679902142727676e-09,1.2069098206389215e-06
17400.0,9.64494192036548e-08,3.7839739326245017e-06,1.1687724278234426e-10,3.501725787762917e-09,1.212958561337719e-06
18000.0,9.641952994389717e-08,3.778752969171607e-06,1.1713231737192088e-10,3.531086553733046e-09,1.2180872091303447e-06
18600.0,9.639358240440578e-08,3.7743338154437876e-06,1.1734424608695903e-10,3.556575295865995e-09,1.2224282245800668e-06
19200.0,9.637110432076437e-08,3.7705973285572346e-06,1.1752017209559697e-10,3.5786559281266617e-09,1.226098643918527e-06
19800.0,9.635165577293786e-08,3.767436743639229e-06,1.176663216121346e-10,3.597760592003348e-09,1.229203344230908e-06
20400.0,9.633489817621596e-08,3.7647789230017244e-06,1.1777931970881922e-10,3.614221885443292e-09,1.2318141700044886e-06
21000.0,9.632049202072522e-08,3.7625478396988365e-06,1.1787286930169471e-10,3.628373315198404e-09,1.234005803897305e-06
21600.0,9.630811241045418e-08,3.7606714690715705e-06,1.1795152669645664e-10,3.640534032556946e-09,1.2358489970478587e-06
22200.0,9.629749507350915e-08,3.7590963127074147e-06,1.1801563339988543e-10,3.6509636366286902e-09,1.2373963019242381e-06
22800.0,9.628839976965714e-08,3.7577739634317525e-06,1.1806376709405844e-10,3.6598981197838296e-09,1.2386952697785209e-06
23400.0,9.628593558426965e-08,3.7566673728714993e-06,1.1809569533075444e-10,3.667555347891675e-09,1.239782293904506e-06
24000.0,9.628593558426965e-08,3.755735770400036e-06,1.1814171470976546e-10,3.6741744179356407e-09,1.240697424033641e-06
24600.0,9.628593558426965e-08,3.75495667779055e-06,1.1817261016935715e-10,3.679875707978125e-09,1.2414627409388327e-06
25200.0,9.628593558426965e-08,3.7543056744953362e-06,1.1818842304037268e-10,3.6847794087943957e-09,1.242102233370279e-06
25800.0,9.628593558426965e-08,3.753755398105931e-06,1.18217462523713e-10,3.6890108650786805e-09,1.2426427799217561e-06
26400.0,9.628593558426965e-08,3.7532960007347516e-06,1.1823203353330388e-10,3.692641744000754e-09,1.2430940543531692e-06
27000.0,9.628593558426965e-08,3.7529822316431745e-06,1.1824606741686808e-10,3.6957602103950792e-09,1.2434734811928915e-06
27600.0,9.628593558426965e-08,3.7529822316431745e-06,1.1824606741686808e-10,3.6983965512736725e-09,1.2437937768091642e-06
28200.0,9.628593558426965e-08,3.7529822316431745e-06,1.1824606741686808e-10,3.700602136193777e-09,1.2440617388117117e-06
28800.0,9.628593558426965e-08,3.7529822316431745e-06,1.1824606741686808e-10,3.7024473470613447e-09,1.2442859180734984e-06
29400.0,9.628593558426965e-08,3.7529822316431745e-06,1.1824606741686808e-10,3.7039910659699915e-09,1.2444734683266585e-06
30000.0,9.628593558426965e-08,3.7529822316431745e-06,1.1824606741686808e-10,3.7052825541737514e-09,1.2446303744435765e-06
30600.0,9.628593558426965e-08,3.7529822316431745e-06,1.1824606741686808e-10,3.7063630240514647e-09,1.2446445799621394e-06
31200.0,9.628593558426965e-08,3.7529822316431745e-06,1.1824606741686808e-10,3.7072669542253887e-09,1.2446445799621394e-06
31800.0,9.628593558426965e-08,3.7529822316431745e-06,1.1824606741686808e-10,3.7080231898004718e-09,1.2446445799621394e-06
32400.0,9.628593558426965e-08,3.7529822316431745e-06,1.1824606741686808e-10,3.708655862833764e-09,1.2446445799621394e-06
