time_s,I2_M,Th2_M,S2_M,S2_I2_M,S2_Th2_M
0.0,9.999999994004847e-08,4.999999997002422e-06,0.0,0.0,0.0
600.0,9.936480067128238e-08,4.7018727484109275e-06,1.7641358617086845e-10,6.317663333483424e-10,2.9805335515852136e-07
1200.0,9.81958648669919e-08,4.2270956597410464e-06,2.867050830329186e-10,1.8009655081924556e-09,7.727025291474214e-07
1800.0,9.666484595542391e-08,3.7315440791444497e-06,4.033656810311371e-10,3.3317716025463056e-09,1.2681760682007712e-06
2400.0,9.48036176095211e-08,3.2737702643935574e-06,5.382607950806313e-10,5.193044106282098e-09,1.7259509169832571e-06
3000.0,9.263655085749055e-08,2.8745021703665995e-06,6.88461274857205e-10,7.360421811366163e-09,2.125276766960383e-06
3600.0,9.024062992038773e-08,2.5361423119030015e-06,8.401186065627638e-10,9.756784503189041e-09,2.4637116345375198e-06
4200.0,8.77386908790098e-08,2.2529712728014853e-06,9.807177713524106e-10,1.2259178023041559e-08,2.7467525157407497e-06
4800.0,8.52496211881932e-08,2.017043674592688e-06,1.105933554130124e-09,1.4747530337811025e-08,2.982527737989588e-06
5400.0,8.285934475155798e-08,1.820802383327859e-06,1.2159949198401685e-09,1.713707833108248e-08,3.1786435224173705e-06
6000.0,8.062165270585655e-08,1.6576610881716977e-06,1.3120368842445939e-09,1.9374151467350922e-08,3.3416813353767732e-06
6600.0,7.856613034006965e-08,1.5220347506585157e-06,1.3953305540760809e-09,2.142914971138633e-08,3.477222150866561e-06
7200.0,7.670486388357101e-08,1.4092581483479332e-06,1.4672519968655141e-09,2.328997276719057e-08,3.5899278350508995e-06
7800.0,7.503769073732451e-08,1.3154667524693296e-06,1.5292089668039446e-09,2.4956770450226545e-08,3.6836601992334475e-06
8400.0,7.355645231326435e-08,1.2374670850994113e-06,1.5825410847935802e-09,2.6437690315678766e-08,3.76161055502375e-06
9000.0,7.224832962573863e-08,1.1726162288035264e-06,1.628448776817404e-09,2.774554218394552e-08,3.826420103588064e-06
9600.0,7.109828365854583e-08,1.118719730124886e-06,1.667966500751104e-09,2.8895357603319046e-08,3.880281933489171e-06
10200.0,7.009069042337559e-08,1.0739494803106581e-06,1.7019702619512949e-09,2.99027544824267e-08,3.925023055902099e-06
10800.0,6.920557414467803e-08,1.036778943888348e-06,1.731202581696955e-09,3.078272586360936e-08,3.962169111102139e-06
11400.0,6.843318338017884e-08,1.0059321744104044e-06,1.7562963875193714e-09,3.15493010057166e-08,3.992995305862208e-06
12000.0,6.776149528534542e-08,9.803432744283808e-07,1.7777984295538471e-09,3.221577164944416e-08,4.018566920764063e-06
12600.0,6.717848467510619e-08,9.591247140204818e-07,1.796120213777959e-09,3.279411861700826e-08,4.0397709703321625e-06
