time_s,I2_M,Th2_M,S2_M,S2_I2_M,S2_Th2_M
0.0,9.992164552588235e-08,4.996082276294115e-06,0.0,0.0,0.0
600.0,9.991202522348624e-08,4.990868977405387e-06,5.621977687786322e-12,1.0287776666485304e-11,5.139005562041558e-09
1200.0,9.982571318028169e-08,4.948735558376842e-06,2.5013039240489996e-11,9.520396137538909e-11,4.7236553679830405e-08
1800.0,9.963347304714785e-08,4.856793194828661e-06,4.7666060098350704e-11,2.8466124155578127e-10,1.3917345271085903e-07
2400.0,9.935216808735488e-08,4.726956197149391e-06,6.928857412230725e-11,5.623701987717036e-10,2.6899864889472514e-07
3000.0,9.900651600332049e-08,4.575218021336115e-06,8.917471394713723e-11,9.04116669191834e-10,4.207187442979836e-07
3600.0,9.861778830865662e-08,4.414869691953406e-06,1.0746332408211458e-10,1.2889292157226725e-09,5.810440050305393e-07
4200.0,9.820241669776553e-08,4.255412998320599e-06,1.2438842587597893e-10,1.7005177874907841e-09,7.404743393317933e-07
4800.0,9.777287924348405e-08,4.103047338054558e-06,1.4010862209186036e-10,2.126446039117188e-09,8.928119994814585e-07
5400.0,9.733881283703362e-08,3.961455071387123e-06,1.5469429944331723e-10,2.5570639934628717e-09,1.034376025877988e-06
6000.0,9.690786971780153e-08,3.832518761926535e-06,1.6815451915826528e-10,2.984683176151223e-09,1.1632849395439203e-06
6600.0,9.648626723188797e-08,3.716889632598633e-06,1.8046934570952234e-10,3.4030478505580097e-09,1.2788882868956383e-06
7200.0,9.60790932245805e-08,3.6144120978404915e-06,1.916168643105189e-10,3.807041978251926e-09,1.3813421412650647e-06
7800.0,9.569045130874223e-08,3.5244303528990303e-06,2.0159143461018592e-10,4.19254929272052e-09,1.471302562157788e-06
8400.0,9.532352260580929e-08,3.44600768938775e-06,2.1041268734242106e-10,4.556391638973184e-09,1.5497091774023543e-06
9000.0,9.498057401041408e-08,3.377820024753235e-06,2.1813926581413002e-10,4.8963170440474675e-09,1.6176363949234002e-06
9600.0,9.466301835042333e-08,3.3190069788762022e-06,2.248306092233468e-10,5.210935018527677e-09,1.676200759437925e-06
10200.0,9.43715567178299e-08,3.2685009061347416e-06,2.3056990754690296e-10,5.499570527740707e-09,1.726492052350706e-06
10800.0,9.41062068760102e-08,3.2252688478311075e-06,2.3545361305391774e-10,5.762230610884333e-09,1.7695368339016867e-06
11400.0,9.386641540236149e-08,3.1883630781704285e-06,2.3958114690889085e-10,5.999489513854338e-09,1.8062782166406995e-06
12000.0,9.365117846168654e-08,3.156929334216112e-06,2.430497314335348e-10,6.212366440386837e-09,1.837567080167457e-06
12600.0,9.345915992046453e-08,3.130207715974748e-06,2.459507952893064e-10,6.402206979109071e-09,1.8641607663564705e-06
13200.0,9.328879936280225e-08,3.1075290698995386e-06,2.483677969187697e-10,6.570575352524442e-09,1.886726415518386e-06
13800.0,9.3138405510745e-08,3.088308788299642e-06,2.503751843563444e-10,6.719161702822108e-09,1.9058469811674833e-06
14400.0,9.300620696216409e-08,3.07203423668396e-06,2.520387239407674e-10,6.849249363416446e-09,1.921918150044716e-06
15000.0,9.289038655816013e-08,3.05824627850915e-06,2.534170167385571e-10,6.96302186243797e-09,1.9354623132812674e-06
15600.0,9.278927458393774e-08,3.04657402841108e-06,2.545575036186132e-10,7.06234600214561e-09,1.946928177817681e-06
16200.0,9.270129023112882e-08,3.0367016074039382e-06,2.555000709335483e-10,7.1487746394824235e-09,1.9566260373531826e-06
16800.0,9.262495423572373e-08,3.0283580455269987e-06,2.562783448673607e-10,7.223760882512909e-09,1.9648220706311188e-06
17400.0,9.255890078810203e-08,3.0213115114721613e-06,2.569205219515805e-10,7.288646390982118e-09,1.9717440097812536e-06
18000.0,9.250189681257006e-08,3.015367711522281e-06,2.57449705051387e-10,7.344642437673625e-09,1.977582713071901e-06
18600.0,9.24528259768942e-08,3.010359975199222e-06,2.578852216945338e-10,7.392845616137111e-09,1.9825019039589915e-06
19200.0,9.241064053888469e-08,3.006135872377272e-06,2.5824446315689696e-10,7.4342851426690205e-09,1.986651317340081e-06
19800.0,9.237443963896105e-08,3.0025745284929175e-06,2.5854076017248364e-10,7.469845948094955e-09,1.9901496905074234e-06
20400.0,9.234342538274178e-08,2.9995732881674645e-06,2.5878513492812983e-10,7.500311818644296e-09,1.9930978637151364e-06
21000.0,9.231690662260137e-08,2.997048353393592e-06,2.5896485787149553e-10,7.526361681257595e-09,1.995578153276897e-06
21600.0,9.229433040405577e-08,2.9949412655581536e-06,2.59122530858889e-10,7.548538713227697e-09,1.997647984156502e-06
22200.0,9.227510679370411e-08,2.9931742426282536e-06,2.5925406842648844e-10,7.567422416913006e-09,1.999383763066029e-06
22800.0,9.22587491298758e-08,2.9916904103488385e-06,2.5936361215682596e-10,7.583490848964361e-09,2.000841358625375e-06
23400.0,9.224486866624798e-08,2.990451052417208e-06,2.594351414271316e-10,7.59712588199756e-09,2.0020588025660722e-06
24000.0,9.223308230862746e-08,2.989409834995169e-06,2.5952418631741425e-10,7.60870383643809e-09,2.0030816094639488e-06
24600.0,9.222310465860658e-08,2.988541140811151e-06,2.595719550425589e-10,7.618505064356426e-09,2.0039349436329244e-06
25200.0,9.221955297462829e-08,2.9878140624450874e-06,2.5961361463190827e-10,7.626835434341048e-09,2.004649165996444e-06
25800.0,9.221955297462829e-08,2.9872034306041745e-06,2.596566719834943e-10,7.634016630961085e-09,2.0052490008106996e-06
26400.0,9.221955297462829e-08,2.9866915922371456e-06,2.5969841773735754e-10,7.640202287580187e-09,2.0057517889904915e-06
27000.0,9.221955297462829e-08,2.9862650502074157e-06,2.5971863536974273e-10,7.645515770885524e-09,2.0061707890196954e-06
27600.0,9.221955297462829e-08,2.9859083278920327e-06,2.5973860551306546e-10,7.650079035808734e-09,2.006521203867811e-06
28200.0,9.221955297462829e-08,2.985608556450209e-06,2.5975932538461813e-10,7.653998282401831e-09,2.0068156748322746e-06
28800.0,9.221955297462829e-08,2.985608556450209e-06,2.5975932538461813e-10,7.657296179906867e-09,2.0070565473405448e-06
29400.0,9.221955297462829e-08,2.985608556450209e-06,2.5975932538461813e-10,7.66005522865668e-09,2.0072205836465185e-06
30000.0,9.221955297462829e-08,2.985608556450209e-06,2.5975932538461813e-10,7.662363472012395e-09,2.0072205836465185e-06
30600.0,9.221955297462829e-08,2.985608556450209e-06,2.5975932538461813e-10,7.664294567789363e-09,2.0072205836465185e-06
31200.0,9.221955297462829e-08,2.985608556450209e-06,2.5975932538461813e-10,7.66591013873451e-09,2.0072205836465185e-06
31800.0,9.221955297462829e-08,2.985608556450209e-06,2.5975932538461813e-10,7.667261738955448e-09,2.0072205836465185e-06
32400.0,9.221955297462829e-08,2.985608556450209e-06,2.5975932538461813e-10,7.668392499051582e-09,2.0072205836465185e-06
33000.0,9.221955297462829e-08,2.985608556450209e-06,2.5975932538461813e-10,7.669338502444593e-09,2.0072205836465185e-06
33600.0,9.221955297462829e-08,2.985608556450209e-06,2.5975932538461813e-10,7.669424149002064e-09,2.0072205836465185e-06
34200.0,9.221955297462829e-08,2.985608556450209e-06,2.5975932538461813e-10,7.669424149002064e-09,2.0072205836465185e-06
34800.0,9.221955297462829e-08,2.985608556450209e-06,2.5975932538461813e-10,7.669424149002064e-09,2.0072205836465185e-06
35400.0,9.221955297462829e-08,2.985608556450209e-06,2.5975932538461813e-10,7.669424149002064e-09,2.0072205836465185e-06
36000.0,9.221955297462829e-08,2.985608556450209e-06,2.5975932538461813e-10,7.669424149002064e-09,2.0072205836465185e-06
