time_s,I2_M,Th2_M,S2_M,S2_I2_M,S2_Th2_M
0.0,9.99216455258824e-08,4.996082276294119e-06,0.0,0.0,0.0
600.0,9.987618100871726e-08,4.973519695530766e-06,2.0715198612840504e-11,4.512977621651114e-11,2.2471420450372793e-08
1200.0,9.964777788240582e-08,4.863787319015379e-06,6.027647402737622e-11,2.703842452380044e-10,1.3219590965502457e-07
1800.0,9.924521384347159e-08,4.679322544047511e-06,9.838149546812218e-11,6.686044875705279e-10,3.1663732568218016e-07
2400.0,9.871528525728235e-08,4.453912080025937e-06,1.3393814800484616e-10,1.1942072789871283e-09,5.420082169893867e-07
3000.0,9.809438286952212e-08,4.214174051551092e-06,1.6796039675681342e-10,1.8113575422440248e-09,7.816940172492174e-07
3600.0,9.740804598867726e-08,3.977719812302664e-06,2.0116446124291996e-10,2.49461050719666e-09,1.0180882139226465e-06
4200.0,9.667543964368989e-08,3.75509270882789e-06,2.3368309635371364e-10,3.2246122534806147e-09,1.2406521309810798e-06
4800.0,9.591301883658847e-08,3.5518621985036307e-06,2.6518534061140317e-10,3.984583080799743e-09,1.443820158140291e-06
5400.0,9.513650466829339e-08,3.3702864170998566e-06,2.951023681266014e-10,4.758475957703566e-09,1.6253369253457744e-06
6000.0,9.436126438959688e-08,3.2105335163848787e-06,3.2286437988506814e-10,5.530695468837081e-09,1.785035967003904e-06
6600.0,9.360167670500456e-08,3.071543262764521e-06,3.4806101004794275e-10,6.286770414934109e-09,1.9239783029938724e-06
7200.0,9.287022645485128e-08,2.9516094165795083e-06,3.704937458600294e-10,7.0142416734740665e-09,2.0438703151358455e-06
7800.0,9.217685330448372e-08,2.8487537487153105e-06,3.9015085738551374e-10,7.70327030241089e-09,2.1466899723857013e-06
8400.0,9.152872235641015e-08,2.7609530536983183e-06,4.071531555041594e-10,8.346824832841931e-09,2.234460001234097e-06
9000.0,9.093034485474773e-08,2.6862684053206524e-06,4.2170206316276134e-10,8.940531119651811e-09,2.30911875179105e-06
9600.0,9.038390577554416e-08,2.6229124368035943e-06,4.3404054620163936e-10,9.482328037730451e-09,2.3724529921277384e-06
10200.0,8.988976867567023e-08,2.569345305907121e-06,4.4438544692386957e-10,9.97195772694595e-09,2.426077427846884e-06
10800.0,8.944682063508643e-08,2.524060034031993e-06,4.530321083848267e-10,1.0410615232808057e-08,2.4714057438766875e-06
11400.0,8.905267389798087e-08,2.4858177682945308e-06,4.602315639879908e-10,1.0800741867455465e-08,2.5096715499778228e-06
12000.0,8.87042220339629e-08,2.4535545327599558e-06,4.662018105537203e-10,1.1145477934652755e-08,2.5419432397109444e-06
12600.0,8.8397926791101e-08,2.4263563302181325e-06,4.711370869127817e-10,1.144837877254478e-08,2.5691387127850178e-06
13200.0,8.813004405065921e-08,2.403441988796447e-06,4.752070612389365e-10,1.1713192022461205e-08,2.5920424218233202e-06
13800.0,8.789678314907643e-08,2.3841463503566042e-06,4.785575974758957e-10,1.1943184019122549e-08,2.611322177129581e-06
14400.0,8.769431726408509e-08,2.3678978695579283e-06,4.813139088179046e-10,1.2142069957227964e-08,2.6273968625233485e-06
15000.0,8.751914657605446e-08,2.3541907544356815e-06,4.835857153600055e-10,1.231414332464504e-08,2.640861612152274e-06
15600.0,8.736803822475535e-08,2.3426288104200753e-06,4.854579246244983e-10,1.2462579819044923e-08,2.6522191210084674e-06
16200.0,8.723802779686797e-08,2.332879912228075e-06,4.870003717152228e-10,1.259029143779475e-08,2.6617956418257574e-06
16800.0,8.712642986439372e-08,2.3246624409288005e-06,4.882710392184334e-10,1.2699916125883346e-08,2.669867814025437e-06
17400.0,8.703083537434596e-08,2.3177378735449356e-06,4.893179075060987e-10,1.279382034007563e-08,2.6766699430862073e-06
18000.0,8.694910084417772e-08,2.3119043656563526e-06,4.901805789566958e-10,1.2874109662441256e-08,2.682400304469884e-06
18600.0,8.68793556624546e-08,2.306995772455674e-06,4.908904207353254e-10,1.2942621628770416e-08,2.6872221052564052e-06
19200.0,8.681994129721459e-08,2.3028671740140097e-06,4.914745143560081e-10,1.3000985445312615e-08,2.6912777029397693e-06
19800.0,8.676936474734098e-08,2.299389684439072e-06,4.919569672359542e-10,1.3050667714343635e-08,2.6946937044868595e-06
20400.0,8.672636067619391e-08,2.2964613493358865e-06,4.92355594875093e-10,1.30929113991639e-08,2.6975702615626796e-06
21000.0,8.668983318890675e-08,2.2939960049060177e-06,4.926850758675971e-10,1.3128793017324117e-08,2.6999920144407435e-06
21600.0,8.665883601716398e-08,2.2919208836829996e-06,4.929575066928051e-10,1.3159242105480048e-08,2.7020304439329027e-06
22200.0,8.663260330842726e-08,2.290184938566118e-06,4.931507833939288e-10,1.3185010974573079e-08,2.7037356945388757e-06
22800.0,8.661045575234907e-08,2.288736765574357e-06,4.93326779160947e-10,1.3206766923569316e-08,2.705158261328425e-06
23400.0,8.659174675894391e-08,2.287522399988122e-06,4.934736187218979e-10,1.322514510962542e-08,2.7063511548316022e-06
24000.0,8.657595690843957e-08,2.286505356600399e-06,4.935735036460035e-10,1.3240655768274057e-08,2.707350215133885e-06
24600.0,8.656264838731172e-08,2.2856548123788363e-06,4.93692109510303e-10,1.3253728971739482e-08,2.708185720263121e-06
25200.0,8.655143076810123e-08,2.2849417261049206e-06,4.937663805435942e-10,1.3264748244048378e-08,2.708886197938872e-06
25800.0,8.65420001441121e-08,2.2843485020899035e-06,4.938208384561636e-10,1.3274012118300922e-08,2.7094689327276915e-06
26400.0,8.654113755602115e-08,2.283848849038091e-06,4.938941074576741e-10,1.3281921403514736e-08,2.7099597510497065e-06
27000.0,8.654113755602115e-08,2.283433772214364e-06,4.939177460276867e-10,1.3288753335022033e-08,2.7103674885975726e-06
27600.0,8.654113755602115e-08,2.2830824345984193e-06,4.939655577330473e-10,1.3294671844786055e-08,2.710712613957046e-06
28200.0,8.654113755602115e-08,2.2827923406214174e-06,4.939887600576281e-10,1.3299762263257496e-08,2.7109975785709966e-06
28800.0,8.654113755602115e-08,2.282549532914922e-06,4.940117043084596e-10,1.3304148403485918e-08,2.7112360930174556e-06
29400.0,8.654113755602115e-08,2.282336644628402e-06,4.940354719677032e-10,1.3307928360909432e-08,2.7113030371415503e-06
30000.0,8.654113755602115e-08,2.2821301660023802e-06,4.940583943263273e-10,1.3311187955411484e-08,2.711324842735587e-06
30600.0,8.654113755602115e-08,2.281927334833721e-06,4.940805053388192e-10,1.3314008971330045e-08,2.7113462347163425e-06
31200.0,8.654113755602115e-08,2.2817277761553845e-06,4.941034189276108e-10,1.331645400369813e-08,2.7113462347163425e-06
31800.0,8.654113755602115e-08,2.281529442072725e-06,4.941259964208955e-10,1.3318584325686573e-08,2.7113462347163425e-06
32400.0,8.654113755602115e-08,2.2813323488594154e-06,4.941482668123787e-10,1.3320449700119899e-08,2.711367113069818e-06
33000.0,8.654113755602115e-08,2.2811371502917833e-06,4.941482668123787e-10,1.3321950755509994e-08,2.711367113069818e-06
33600.0,8.654113755602115e-08,2.2809401995388365e-06,4.941699378134591e-10,1.3322587059014293e-08,2.711367113069818e-06
34200.0,8.654113755602115e-08,2.28074572038049e-06,4.941926237760179e-10,1.3323224315899096e-08,2.711367113069818e-06
34800.0,8.654113755602115e-08,2.2805535753083853e-06,4.942150299583587e-10,1.3323706762587498e-08,2.711367113069818e-06
35400.0,8.654113755602115e-08,2.280363830458019e-06,4.942150299583587e-10,1.3323861924972649e-08,2.711367113069818e-06
36000.0,8.654113755602115e-08,2.2801677058950803e-06,4.94237155890926e-10,1.3324499325298425e-08,2.711367113069818e-06
