time_s,I2_M,Th2_M,S2_M,S2_I2_M,S2_Th2_M
0.0,9.999283081612152e-08,4.999641540806075e-06,0.0,0.0,0.0
600.0,9.992883782130922e-08,4.967919461274637e-06,2.780522275190847e-11,6.371898856862824e-11,3.167598404674249e-08
1200.0,9.964324178096793e-08,4.8316143680777145e-06,7.384430310639829e-11,3.4563801261185534e-10,1.6796902065927682e-07
1800.0,9.91641996582726e-08,4.6157817390925255e-06,1.1698661816955706e-10,8.201222359660431e-10,3.8376933219875037e-07
2400.0,9.854590028057938e-08,4.360643718900835e-06,1.5757081145949786e-10,1.4343153707989271e-09,6.388554080646463e-07
3000.0,9.782642506621714e-08,4.095311470503506e-06,1.9710783004395302e-10,2.1506361927813217e-09,9.041213306103953e-07
3600.0,9.703162485444722e-08,3.838064126441113e-06,2.363770820760119e-10,2.9431868597202787e-09,1.161294277017911e-06
4200.0,9.61815252093496e-08,3.599242004212494e-06,2.753153568602598e-10,3.791562900079518e-09,1.4000397172241392e-06
4800.0,9.52947821777461e-08,3.3838173914177666e-06,3.132396566096886e-10,4.676599833569319e-09,1.6153899062091661e-06
5400.0,9.439052333627324e-08,3.1933191955677758e-06,3.492518139762108e-10,5.57872473489892e-09,1.8058189807581324e-06
6000.0,9.348798357002853e-08,3.027203367986518e-06,3.825635407847535e-10,6.478440945447041e-09,1.971872641881055e-06
6600.0,9.260507644246658e-08,2.8837895882079684e-06,4.126720974964211e-10,7.357772279816588e-09,2.1152317988431803e-06
7200.0,9.175703697035788e-08,2.7608672873967512e-06,4.393700501595652e-10,8.201566026321283e-09,2.2381069180612554e-06
7800.0,9.095568505560977e-08,2.656064461171622e-06,4.626613065218632e-10,8.998161280862262e-09,2.3428695100940103e-06
8400.0,9.020930102470993e-08,2.5670575232683135e-06,4.827434293395257e-10,9.739462161730359e-09,2.4318424759556266e-06
9000.0,8.952288629019902e-08,2.4916808137968106e-06,4.99858091681716e-10,1.0420646826288904e-08,2.5071907201484714e-06
9600.0,8.889863616100999e-08,2.4279803008161315e-06,5.143089267127988e-10,1.1039678594518441e-08,2.570867522731927e-06
10200.0,8.833646660536651e-08,2.3742289833012433e-06,5.264172475007054e-10,1.1596771719906152e-08,2.624599177944781e-06
10800.0,8.783454293698165e-08,2.3289226383619817e-06,5.365003858100709e-10,1.2093860287554658e-08,2.669889269516529e-06
11400.0,8.738981330204434e-08,2.2908103771220977e-06,5.448269842546579e-10,1.2534067227461984e-08,2.7080395348496937e-06
12000.0,8.699851674394304e-08,2.258742427381248e-06,5.516788308370997e-10,1.292120174041901e-08,2.740160432103151e-06
12600.0,8.665617000926437e-08,2.231746858392839e-06,5.573268959130634e-10,1.3259764715776265e-08,2.767189341552373e-06
13200.0,8.635809794291339e-08,2.2090298661418806e-06,5.619742050603062e-10,1.3554432008808478e-08,2.7899251203554017e-06
13800.0,8.609962973419379e-08,2.1899189357585758e-06,5.657936277438475e-10,1.3808979472834699e-08,2.8090443212032492e-06
14400.0,8.587615849504073e-08,2.1738383977326413e-06,5.689323814902959e-10,1.4028499354124504e-08,2.8249612419860213e-06
15000.0,8.568353972209179e-08,2.160279532013269e-06,5.715188104914751e-10,1.4217712294152916e-08,2.8382803635178213e-06
15600.0,8.55179569011859e-08,2.1488468082404532e-06,5.736508425510194e-10,1.4380367324512282e-08,2.8495109369685236e-06
16200.0,8.537594841290133e-08,2.1392096077009308e-06,5.754084766586099e-10,1.451986485720831e-08,2.8589777351409428e-06
16800.0,8.525440892115682e-08,2.131088063497875e-06,5.768578357358887e-10,1.463925532061152e-08,2.8669556764013115e-06
17400.0,8.51505770816964e-08,2.124245461009254e-06,5.780534383831196e-10,1.4741251233637422e-08,2.873677289847895e-06
18000.0,8.506201540425816e-08,2.118481705436073e-06,5.79040159949368e-10,1.482824698750598e-08,2.8793391322577006e-06
18600.0,8.49865855281035e-08,2.113627739532128e-06,5.798549016450638e-10,1.4902343133040987e-08,2.8841072716525384e-06
19200.0,8.492247417277135e-08,2.1095496105842127e-06,5.80524958704827e-10,1.4965320888769978e-08,2.888113292230058e-06
19800.0,8.486800414702425e-08,2.1061155260624664e-06,5.810792907534166e-10,1.501882779028967e-08,2.891486656200339e-06
20400.0,8.482176424471226e-08,2.10322364694233e-06,5.815383711670661e-10,1.5064250091185504e-08,2.8943274018979195e-06
21000.0,8.478254394986392e-08,2.1007888964150413e-06,5.819187014649487e-10,1.5102776903413708e-08,2.896719101826493e-06
21600.0,8.474930289948873e-08,2.0987394242613116e-06,5.822339087044217e-10,1.5135430194548447e-08,2.8987323357692537e-06
22200.0,8.472114889165634e-08,2.097014584751885e-06,5.824952456904824e-10,1.516308639084745e-08,2.900426677134113e-06
22800.0,8.469740463371989e-08,2.0955797800491747e-06,5.826933967125543e-10,1.5186410809252567e-08,2.9018361120090747e-06
23400.0,8.467737532007666e-08,2.0943788774327395e-06,5.828597137830126e-10,1.5206085970002283e-08,2.903015780591033e-06
24000.0,8.466047941863497e-08,2.0933715172375157e-06,5.829729757515381e-10,1.52226831226955e-08,2.9040053289164e-06
24600.0,8.464624587032899e-08,2.092529460656996e-06,5.830804497168611e-10,1.52366649972593e-08,2.904832496480761e-06
25200.0,8.463426214924617e-08,2.0918245926446174e-06,5.831956036481012e-10,1.5248436825434933e-08,2.9055249012080486e-06
25800.0,8.462417863948961e-08,2.0912352133120064e-06,5.832736620082486e-10,1.525834204130579e-08,2.9061038592950924e-06
26400.0,8.46189170981969e-08,2.0907424770730693e-06,5.833259153637954e-10,1.5266696973358587e-08,2.9065878831054434e-06
27000.0,8.46189170981969e-08,2.090330555910598e-06,5.833757234883341e-10,1.5273911785637243e-08,2.9069925207896006e-06
27600.0,8.46189170981969e-08,2.0899855854907286e-06,5.834256755033978e-10,1.5280164903635674e-08,2.907331391536033e-06
28200.0,8.46189170981969e-08,2.0896996707136256e-06,5.834490951466434e-10,1.528556330350666e-08,2.9076122508455643e-06
28800.0,8.46189170981969e-08,2.089456875938174e-06,5.834965822273724e-10,1.5290241991003022e-08,2.907850752589623e-06
29400.0,8.46189170981969e-08,2.089243312668065e-06,5.835198745229056e-10,1.529427502812467e-08,2.9079164809609697e-06
