time_s,I2_M,Th2_M,S2_M,S2_I2_M,S2_Th2_M
0.0,9.99998900002185e-08,4.9999945000109245e-06,0.0,0.0,0.0
600.0,9.968325999899711e-08,4.847720276569607e-06,1.014030703201368e-10,3.1310145940862203e-10,1.522119161377732e-07
1200.0,9.89304334654987e-08,4.513669260050114e-06,1.8361025075266617e-10,1.0622912376698936e-09,4.86183213304084e-07
1800.0,9.790139319379205e-08,4.117657256780295e-06,2.60717091894266e-10,2.091707724969496e-09,8.820647491986754e-07
2400.0,9.6655751838422e-08,3.7218492604285488e-06,3.4160106680125907e-10,3.3386424008595506e-09,1.2777101171815685e-06
3000.0,9.52190080661895e-08,3.3565212072021113e-06,4.2955506581238256e-10,4.7751780244161054e-09,1.6428636880622052e-06
3600.0,9.36185116550679e-08,3.033966641164365e-06,5.230294454940645e-10,6.375572237100989e-09,1.9652486468741726e-06
4200.0,9.18974853046105e-08,2.7565543381274956e-06,6.168723977432392e-10,8.09696947422603e-09,2.2425075835750826e-06
4800.0,9.01202256916704e-08,2.5215141242875307e-06,7.052552075912441e-10,9.878462661556607e-09,2.4774159385256456e-06
5400.0,8.834507688506466e-08,2.323904046213747e-06,7.843341885556686e-10,1.1653440965853928e-08,2.6749160217885106e-06
6000.0,8.663337635808788e-08,2.1583331338067514e-06,8.528092406079092e-10,1.336399356606827e-08,2.8403965122752954e-06
6600.0,8.502797410569671e-08,2.019776751496726e-06,9.110323898838761e-10,1.4968998225094244e-08,2.9788789452681513e-06
7200.0,8.355285949352737e-08,1.9038509048102364e-06,9.600655300989572e-10,1.6443783432835658e-08,3.094744329968146e-06
7800.0,8.22191688484714e-08,1.8068398039008734e-06,1.0011563432367111e-09,1.777720174575056e-08,3.191705897440269e-06
8400.0,8.102826577108915e-08,1.7256327533106724e-06,1.0355097004912981e-09,1.8967879623032003e-08,3.27287225285206e-06
9000.0,7.997506075333165e-08,1.6576371193830887e-06,1.0642015222756674e-09,2.0020898182776824e-08,3.3408343557034355e-06
9600.0,7.905059131686937e-08,1.6006933202762976e-06,1.0881574421273126e-09,2.0945213000907164e-08,3.397750454505563e-06
10200.0,7.824113944312794e-08,1.5530005894836102e-06,1.1081594998688936e-09,2.1751741198251597e-08,3.4454202520390396e-06
10800.0,7.753439636893207e-08,1.5130548791822566e-06,1.1248327140843331e-09,2.2451867334966775e-08,3.4853469428854554e-06
11400.0,7.692301981067761e-08,1.4796003248138457e-06,1.1387805916785162e-09,2.305732372944296e-08,3.518785704438265e-06
12000.0,7.639572342534831e-08,1.4515826321134852e-06,1.1504311477212157e-09,2.3579366889338712e-08,3.5467902699143075e-06
