time_s,I2_M,Th2_M,S2_M,S2_I2_M,S2_Th2_M
0.0,9.999999994004847e-08,4.999999997002422e-06,0.0,0.0,0.0
600.0,9.999999994004847e-08,4.999863661183967e-06,2.819681121675498e-13,4.031211664272597e-13,2.015556289652404e-10
1200.0,9.999323619966072e-08,4.995314024537565e-06,3.2681743428513435e-12,9.349465570965118e-12,4.6707468336812846e-09
1800.0,9.995826830586654e-08,4.977951096309073e-06,9.498936315368052e-12,4.3712525152646386e-11,2.1774338273228118e-08
2400.0,9.988931101561698e-08,4.9444777895148915e-06,1.717568322241318e-11,1.1153469795617461e-10,5.5246884064419226e-08
3000.0,9.978854800894458e-08,4.896219109521526e-06,2.4996006816585746e-11,2.107042158252445e-10,1.0350388503752358e-07
3600.0,9.966272780408437e-08,4.8370934310188476e-06,3.235932490220886e-11,3.346120091555184e-10,1.626268239976179e-07
4200.0,9.951947910598923e-08,4.771368019065208e-06,3.905159209859039e-11,4.757617605183709e-10,2.2834850364887332e-07
4800.0,9.936572992509883e-08,4.702774458934387e-06,4.5031760369276696e-11,6.2732993690306e-10,2.9693753733874433e-07
5400.0,9.920721470919442e-08,4.63423613058025e-06,5.032789862679744e-11,7.836575866588814e-10,3.6547079640501005e-07
6000.0,9.904844323846138e-08,4.567873544116138e-06,5.49920052123966e-11,9.402866206471583e-10,4.3182802116593597e-07
6600.0,9.889283563410854e-08,4.505115962049888e-06,5.908173953461955e-11,1.093830847571671e-09,4.945801690028845e-07
7200.0,9.874289839703658e-08,4.446839976947584e-06,6.265366949066219e-11,1.2418050876334852e-09,5.528508240283873e-07
7800.0,9.860039368335655e-08,4.393501402821691e-06,6.576114708521582e-11,1.3824597964927347e-09,6.061843035531953e-07
8400.0,9.846648681434931e-08,4.3452482495856576e-06,6.845386953538964e-11,1.5146363226283726e-09,6.544326872731658e-07
9000.0,9.834186996964741e-08,4.302012165182142e-06,7.077793809111446e-11,1.6376450987646245e-09,6.976643814685307e-07
9600.0,9.82268644634884e-08,4.263579767948577e-06,7.277598686793985e-11,1.7511646162668033e-09,7.360927937618052e-07
10200.0,9.81215050022579e-08,4.229646738897209e-06,7.448726814479952e-11,1.855157989805712e-09,7.700222476877723e-07
10800.0,9.802559468780015e-08,4.199579445243253e-06,7.59540906872907e-11,1.9498182576077195e-09,7.998059069132391e-07
11400.0,9.793876177585294e-08,4.173251014420058e-06,7.720478918643912e-11,2.0355119971471512e-09,8.258223345091875e-07
12000.0,9.786056076818713e-08,4.1503511002079646e-06,7.826572942961194e-11,2.112679429273432e-09,8.48451657012133e-07
12600.0,9.779047067950614e-08,4.130507004054624e-06,7.91631416144051e-11,2.1818357046817875e-09,8.680616760205292e-07
13200.0,9.772792379745805e-08,4.113366883888425e-06,7.992029739290478e-11,2.2435423006297663e-09,8.849997689739429e-07
13800.0,9.767232602147287e-08,4.09860165037403e-06,8.055776531581634e-11,2.298276133679072e-09,8.995314271610045e-07
14400.0,9.762305726256066e-08,4.085904907427325e-06,8.109370209177246e-11,2.3466737357538853e-09,9.120036697412627e-07
15000.0,9.757953812162343e-08,4.075011235007485e-06,8.154352301592635e-11,2.3894233830399396e-09,9.227047231988657e-07
15600.0,9.754121586062462e-08,4.065683789122005e-06,8.192049345537644e-11,2.427068040209656e-09,9.318672437150541e-07
16200.0,9.750756537976066e-08,4.057712116659674e-06,8.223599483537317e-11,2.4601235223942366e-09,9.396979632261833e-07
16800.0,9.747809420670235e-08,4.0509104644616705e-06,8.2499748062749e-11,2.4890735941607214e-09,9.463793504540821e-07
17400.0,9.745234541199263e-08,4.045115808031607e-06,8.27200227713544e-11,2.51436710566334e-09,9.520715473401948e-07
18000.0,9.742989890441925e-08,4.040185763218343e-06,8.290382960022459e-11,2.536416720175433e-09,9.569144204377008e-07
18600.0,9.741037207858264e-08,4.035996709310996e-06,8.304621628207094e-11,2.5555982779716546e-09,9.61029404629594e-07
19200.0,9.739341926956433e-08,4.032441846221829e-06,8.317541748906302e-11,2.572251332017131e-09,9.645214115934106e-07
19800.0,9.737872562334533e-08,4.029427634923758e-06,8.328317195442217e-11,2.586685169167338e-09,9.674823264245214e-07
20400.0,9.736605674408719e-08,4.02689074333352e-06,8.337175938694951e-11,2.5991300407372132e-09,9.699743613854609e-07
21000.0,9.735514697751631e-08,4.024755750160086e-06,8.34388340713112e-11,2.6098469037733807e-09,9.720716041884404e-07
21600.0,9.734576096553685e-08,4.022958613764025e-06,8.34893300126051e-11,2.6190669548337122e-09,9.738369641059845e-07
22200.0,9.734078315709737e-08,4.021451130716782e-06,8.353125106260674e-11,2.6269825037622887e-09,9.75317792246693e-07
22800.0,9.734078315709737e-08,4.020184436501563e-06,8.357045595479689e-11,2.633815846240882e-09,9.765620891182226e-07
23400.0,9.734078315709737e-08,4.019122563279761e-06,8.359689905152845e-11,2.6397084973083776e-09,9.77605186585609e-07
24000.0,9.734078315709737e-08,4.0182305395099704e-06,8.362233861048376e-11,2.6447897100778986e-09,9.784814378329457e-07
24600.0,9.734078315709737e-08,4.0174804301952034e-06,8.364807521840299e-11,2.6491686760287987e-09,9.792182839181784e-07
25200.0,9.734078315709737e-08,4.016855239171413e-06,8.366175516006467e-11,2.6529237684763966e-09,9.798324204837875e-07
25800.0,9.734078315709737e-08,4.016328310595078e-06,8.36873327958015e-11,2.6561570649509946e-09,9.803500320518951e-07
26400.0,9.734078315709737e-08,4.015886878677478e-06,8.369989056191622e-11,2.658931337532366e-09,9.807836586900068e-07
27000.0,9.734078315709737e-08,4.015766539754011e-06,8.369989056191622e-11,2.6613108964046322e-09,9.811528142199734e-07
27600.0,9.734078315709737e-08,4.015766539754011e-06,8.369989056191622e-11,2.663301655341682e-09,9.81461074073746e-07
28200.0,9.734078315709737e-08,4.015766539754011e-06,8.369989056191622e-11,2.66496714098763e-09,9.817189668563048e-07
28800.0,9.734078315709737e-08,4.015766539754011e-06,8.369989056191622e-11,2.666360500266463e-09,9.819347221240834e-07
29400.0,9.734078315709737e-08,4.015766539754011e-06,8.369989056191622e-11,2.667526196341137e-09,9.821152247931081e-07
30000.0,9.734078315709737e-08,4.015766539754011e-06,8.369989056191622e-11,2.668501427467205e-09,9.822662348419495e-07
30600.0,9.734078315709737e-08,4.015766539754011e-06,8.369989056191622e-11,2.6693173140176645e-09,9.823925711170555e-07
31200.0,9.734078315709737e-08,4.015766539754011e-06,8.369989056191622e-11,2.6699998915579296e-09,9.824152446224813e-07
31800.0,9.734078315709737e-08,4.015766539754011e-06,8.369989056191622e-11,2.670570941660682e-09,9.824152446224813e-07
32400.0,9.734078315709737e-08,4.015766539754011e-06,8.369989056191622e-11,2.6710486869725574e-09,9.824152446224813e-07
33000.0,9.734078315709737e-08,4.015766539754011e-06,8.369989056191622e-11,2.6714483727127743e-09,9.824152446224813e-07
33600.0,9.734078315709737e-08,4.015766539754011e-06,8.369989056191622e-11,2.671782753159765e-09,9.824152446224813e-07
34200.0,9.734078315709737e-08,4.015766539754011e-06,8.369989056191622e-11,2.6719565498283005e-09,9.824152446224813e-07
34800.0,9.734078315709737e-08,4.015766539754011e-06,8.369989056191622e-11,2.6719565498283005e-09,9.824152446224813e-07
35400.0,9.734078315709737e-08,4.015766539754011e-06,8.369989056191622e-11,2.6719565498283005e-09,9.824152446224813e-07
36000.0,9.734078315709737e-08,4.015766539754011e-06,8.369989056191622e-11,2.6719565498283005e-09,9.824152446224813e-07
