time_hours,I2_center_nM,S2_free_center_nM,S2_total_center_nM
0.0,100.0,0.0,0.0
0.016666666666666666,99.8824519021048,0.039934956397501296,1.096763730884907
0.03333333333333333,99.63985935757724,0.08332511535440938,3.3164714319540534
0.05,99.29588794750192,0.11972481181439196,6.429078344058999
0.06666666666666667,98.87118069946835,0.15003563880024062,10.242903067499515
0.08333333333333333,98.37932016032536,0.17653873127270212,14.631241438238611
0.1,97.8287319269188,0.20091953507781193,19.513105748850965
0.11666666666666667,97.224576445338,0.2242619364440181,24.836012430728243
0.13333333333333333,96.56996841985865,0.24726412031707842,30.5650779929018
0.15,95.86671335352095,0.270394266110153,36.676433532699555
0.16666666666666666,95.1157588108145,0.2939824639242725,43.153167821156764
0.18333333333333332,94.31748184731158,0.3182733998982604,49.98272515013454
0.2,93.47188093938152,0.3434569942675029,57.15515753009633
0.21666666666666667,92.57871071776843,0.36968669420108774,64.66189550856942
0.23333333333333334,91.63758142410656,0.39709069800519337,72.49484614410454
0.25,90.64803597016763,0.4257790078137704,80.64570642917745
0.26666666666666666,89.60961235900557,0.4558479408508383,89.10542575878348
0.2833333333333333,88.52189623399799,0.48738304290760465,97.86377755692708
0.3,87.38456651476027,0.5204609658026048,106.9090161359936
0.31666666666666665,86.19743595284622,0.5551506518928496,116.22760469652542
0.3333333333333333,84.96048771675673,0.5915140397999824,125.80400651387811
0.35,83.67390863757072,0.6296064274564153,135.62053518210797
0.36666666666666664,82.33811942206927,0.6694765801490754,145.65726209485126
0.38333333333333336,80.95380191524225,0.7111666405920695,155.89198061573
0.4,79.5219233356805,0.7547118784161295,166.30022692132638
0.4166666666666667,78.04375729537662,0.8001403038695897,176.85535747723029
0.43333333333333335,76.52090133738903,0.8474721626489863,187.52868266139748
0.45,74.9552906729292,0.896719324236112,198.2896552752661
0.4666666666666667,73.34920776898431,0.9478845741060586,209.10611166090595
0.48333333333333334,71.7052874258023,1.0009608202312033,219.94456194354746
0.5,70.02651698894711,1.055930226190505,230.77052461265552
0.5166666666666667,68.31623136257984,1.1127632867609594,241.54889931121176
0.5333333333333333,66.57810252917321,1.1714178670082098,252.24437039299713
0.55,64.81612333654031,1.2318382324558046,262.82183260256534
0.5666666666666667,63.03458500453099,1.2939541144573288,273.24683152277515
