param_value,I2_final_nM,S2_free_final_nM,S2_total_final_nM,half_time_hr
0.049999999999999996,69.36913120075354,2.645352751102649,392.8020712584024,1.3599341179994782
0.09999999999999999,53.98819641898823,2.5564139224026645,406.8517584462826,1.2376243104581612
0.15,44.43001460342839,2.502462203310811,415.575650041596,1.1562393442782217
0.19999999999999998,37.83681257463675,2.465920767839861,421.5791733433086,1.0953655307644332
0.25,32.98817866668311,2.439402428293568,425.9879301854218,1.0467530727786774
