time_hours,I2_center_nM,S2_free_center_nM,S2_total_center_nM,I2_avg_nM,S2_free_avg_nM,S2_total_avg_nM
0.0,100.0,0.0,0.0,100.00000000000003,0.0,0.0
0.016666666666666666,100.0,3.564338745930317e-09,3.564338745930317e-09,100.00000000000003,3.3950337162612953e-06,3.3950337162612953e-06
0.03333333333333333,99.99999999786141,2.5724632050415357e-08,1.0782199434714892e-06,99.99999796297998,2.4377299935920522e-05,0.0010268793972916627
0.05,99.99999998246444,1.0042320761876985e-07,8.730403270610083e-06,99.99998337262811,9.471346831992987e-05,0.008277731389849437
0.06666666666666667,99.99999981444833,2.8231760668055153e-07,9.212161495996604e-05,99.99982560966336,0.00026510153275710304,0.08658001485147934
0.08333333333333333,99.99999943558483,6.418791048726627e-07,0.0002803809068804412,99.99947131999781,0.0006002929353257566,0.2626136584520183
0.1,99.99999869853279,1.2564229192684474e-06,0.000646993165605288,99.99878469971415,0.001170591661420172,0.6040495250215917
0.11666666666666667,99.99999741459673,2.2007560317379017e-06,0.0012861736156159977,99.99759288701493,0.0020431824842562047,1.1970074386382183
0.13333333333333333,99.99999536035574,3.5399989806605367e-06,0.0023095787131438054,99.99569248799953,0.003275605143902274,2.1426604668430658
0.15,99.99999228656013,5.325549057229843e-06,0.0038418674719887694,99.99285810854455,0.004912182343352987,3.5527312784734932
0.16666666666666666,99.99998792753458,7.593943737895684e-06,0.006015996942486388,99.98885128052416,0.006983110397298922,5.544684284107278
0.18333333333333332,99.9999820098267,1.0367827325322764e-05,0.008968886395768044,99.98342865292554,0.009505441207508911,8.237191835311723
0.2,99.99997425938187,1.365814616927827e-05,0.012837814594177058,99.97634881800744,0.012485141046685364,11.74621388150263
0.21666666666666667,99.9999644069597,1.746686040635735e-05,0.017757695391696304,99.96737753695298,0.015919577953700734,16.18183854323258
0.23333333333333334,99.9999521918029,2.178968843834243e-05,0.02385922843195368,99.95629139068504,0.019800005772227534,21.645900635881567
0.25,99.99993736373754,2.6618604760547655e-05,0.03126783649139619,99.94288002800931,0.02411380053500765,28.230318521441777
0.26666666666666666,99.9999196839593,3.1943962252979516e-05,0.04010326249186649,99.92694724724359,0.028846340080606603,36.01605222362564
0.2833333333333333,99.99989892477602,3.775620723104812e-05,0.050479690915093384,99.90831115925815,0.03398250336662155,45.072573691475824
0.3,99.99987486855866,4.404721115267083e-05,0.06250626736218923,99.88680366239977,0.03950781384452362,55.45774287651704
0.31666666666666665,99.99984712092166,5.086807990014915e-05,0.07641221887240122,99.86215659183172,0.04544779033218722,67.28712925461411
0.3333333333333333,99.99981559535522,5.8117471862105e-05,0.09221061088242193,99.83429410559418,0.05172383592324957,80.54647336080744
0.35,99.99978008023277,6.583973294654995e-05,0.1100073716573851,99.80307411376398,0.05835748891329633,95.26364387697848
0.36666666666666664,99.99974036326621,7.404184373408377e-05,0.12990870660105971,99.76836173945883,0.06534379097763124,111.45698756877182
0.38333333333333336,99.99969622975055,8.273415430024124e-05,0.15202201967309062,99.73002808065529,0.07268020902669095,129.13585223542216
0.4,99.99964745991558,9.193159243230181e-05,0.1764572405192017,99.68794862386811,0.08036705616947264,148.30129209949385
0.4166666666666667,99.99959382620432,0.00010165386320417013,0.2033281870875969,99.64200169407,0.08840749989425262,168.94679177657096
0.43333333333333335,99.99953509051838,0.00011192558609291472,0.23275394446622796,99.59206698517409,0.09680750094962419,191.0589825277483
0.45,99.99947100143679,0.00012277642219323104,0.26486025678309943,99.53802419156341,0.10557571958070809,214.61833670572312
0.4666666666666667,99.99940129140373,0.0001342412093396397,0.29978093432551056,99.47975175274382,0.11472340252068335,239.5998314935598
0.48333333333333334,99.99932567387513,0.00014636011559268747,0.3376592810550651,99.4171257186718,0.12426425782203143,265.97357644520014
0.5,99.99924384040985,0.00015917881775985002,0.3786495495461369,99.35001874077717,0.1342143212708836,293.7054018131039
0.5166666666666667,99.99915545768941,0.0001727487090278017,0.42291843143214225,99.2782991924725,0.14459181587312717,322.75740647654857
0.5333333333333333,99.99906016444889,0.00018712713783676233,0.47064659191157876,99.20183042260366,0.1554170042887442,353.0884656225887
0.55,99.99895756830232,0.00020237767861945927,0.5220302568831164,99.12047014554302,0.1667120329566623,384.65469929117256
0.5666666666666667,99.99884724244541,0.00021857043384295428,0.5772828609487345,99.03406997220019,0.17850076591268996,417.40990356005403
