time_hours,I2_center_nM,S2_free_center_nM,S2_total_center_nM,I2_avg_nM,S2_free_avg_nM,S2_total_avg_nM
2.816666666666667,94.33698787385327,0.6154957308895467,2130.7051225114624,48.65681672466893,5.580693366903168,4547.317391215411
2.8333333333333335,94.08079877840423,0.6420568039922706,2199.780571897435,48.34611673530378,5.61800042891795,4557.899962911169
2.85,93.814906759472,0.6695999575434279,2269.478490031768,48.03818819551462,5.655243413641607,4568.271109287076
2.8666666666666667,93.53905406005813,0.6981526897840745,2339.701335063268,47.73296952458514,5.69243679427398,4578.4332083668405
2.8833333333333333,93.25298343316503,0.7277425434267242,2410.3468738937054,47.430397501203565,5.729595571279033,4588.388574446311
2.9,92.95643890644436,0.7583969844286376,2481.308544731937,47.130407327775394,5.766735254989185,4598.139457062824
2.9166666666666665,92.64916663952064,0.7901432571552033,2552.475872415778,46.83293270662403,5.803871840428955,4607.688040078713
2.933333333333333,92.33091588451416,0.8230082125989243,2623.7349356153422,46.53790593057529,5.841021772911869,4617.036440908154
2.95,92.00144006110253,0.857018106128933,2694.9688843264234,46.24525799068836,5.878201902821501,4626.1867099216715
2.966666666666667,91.66049795815036,0.8921983611297406,2766.0585053330688,45.95491870415707,5.91542942784915,4635.140830068263
2.9833333333333334,91.3078550744307,0.928573294878995,2836.882832575418,45.66681686565433,5.952721820846051,4643.900716761062
3.0,90.94328511117018,0.9661658031488151,2907.3197986132764,45.38088042561101,5.990096741357936,4652.468218078591
3.0166666666666666,90.56657162896335,1.0049970003389193,2977.2469226389994,45.09703669909532,6.027571928868289,4660.845115340069
3.033333333333333,90.17750988089921,1.0450858125093654,3046.54202977584,44.81521260906481,6.065165075793474,4669.033124119285
3.05,89.77590883238322,1.0864485215281328,3115.083995710105,44.535334967777835,6.102893678370872,4677.033895767446
3.066666666666667,89.36159337597165,1.129098259735428,3182.753510056288,44.25733080004469,6.1407748637822035,4684.84901952029
3.0833333333333335,88.93440674640753,1.1730444560996722,3249.4338512515974,43.981127711738125,6.178825192182,4692.480025268701
3.1,88.49421313680803,1.21829223683601,3315.0116652265515,43.706654306533856,6.217060432775531,4699.928387074002
3.1166666666666667,88.04090051147007,1.26484178589777,3379.377739607191,43.43384065317989,6.255495313742472,4707.195527508986
3.1333333333333333,87.57438360393897,1.3126876736251294,3442.427764777057,43.1626188046629,6.294143246635152,4714.282822902438
3.15,87.09460708078512,1.3618181651031642,3504.0630727688645,42.8929233694256,6.333016026921087,4721.191609557983
3.1666666666666665,86.60154884199356,1.4122145233503687,3564.1913446739095,42.62469213326727,6.3721235135709176,4727.923191006864
3.183333333333333,86.09522341814109,1.4638503261862144,3622.7272770612767,42.35786672872863,6.41147329200858,4734.47884633788
3.2,85.57568541288296,1.516690819305601,3679.593197803125,42.09239334663193,6.451070326299055,4740.85983962597
3.216666666666667,85.04303292712078,1.5706923314525212,3734.719621725855,41.828223482056096,6.490916608093407,4747.06743045331
3.2333333333333334,84.49741088914737,1.6258017803135638,3788.0457366756214,41.56531470443981,6.531010811495115,4753.102885483498
3.25,83.93901420379143,1.6819562994844255,3839.5198109318576,41.30363143881882,6.57134796454749,4758.967491010662
3.2666666666666666,83.36809062396802,1.7390830172304466,3889.0995134609234,41.04314574254617,6.611919149342857,4764.662566362342
3.283333333333333,82.78494324102078,1.7970990164215193,3936.7521393122865,40.78383805937268,6.65271124367309,4770.189477988746
3.3,82.18993248677087,1.8559115017043377,3982.454733558694,40.52569793065954,6.693706717537875,4775.549654023959
3.316666666666667,81.58347754115283,1.9154181945331417,4026.1941085987755,40.26872464194742,6.734883497563992,4780.744599058882
3.3333333333333335,80.96605704543097,1.9755079691392727,4067.9667513904274,40.01292778230269,6.776214911370494,4785.775908824199
3.35,80.33820903268689,2.036061733106522,4107.778619260256,39.7583276939708,6.817669722077862,4790.645284447507
3.3666666666666667,79.70053000461975,2.0969535453836827,4145.644825305054,39.50495579101067,6.859212260518928,4795.354545924884
3.3833333333333333,79.05367310633011,2.1580519529601627,4181.5892170016805,39.252854727831696,6.900802659339686,4799.905644436366
3.4,78.39834537783123,2.21922151587454,4215.643854375808,39.002078401894984,6.942397189240836,4804.300673139154
3.4166666666666665,77.73530409127142,2.28032447962091,4247.848396823162,38.75269177918404,6.983948693323767,4808.541876093201
3.433333333333333,77.06535221461301,2.3412225452635846,4278.249410283965,38.504770536220974,7.025407111151914,4812.631655011223
3.45,76.3893330739309,2.4017786814455024,4306.899608787683,38.258400518155064,7.066720080015209,4816.572573578315
3.466666666666667,75.70812431562413,2.461858919552001,4333.857046261898,38.01367701847678,7.107833597295522,4820.3673591528395
3.4833333333333334,75.02263129485982,2.5213340738497854,4359.184275807505,37.7707038918742,7.148692725037619,4824.018901737181
3.5,74.33378003596158,2.5800813324181027,4382.947494289173,37.52959251731519,7.189242316027439,4827.530250190058
3.5166666666666666,73.64250992312094,2.6379856717636216,4405.215690026577,37.29046063329345,7.229427739988744,4830.9046057370415
3.533333333333333,72.94976628518502,2.694941057528436,4426.059810601901,37.053431071066115,7.269195588946154,4834.145312918189
3.55,72.25649303634546,2.7508514048391524,4445.551966376417,36.8186304144493,7.308494342292288,4837.255848186863
3.566666666666667,71.56362552583748,2.805631283697056,4463.764683333342,36.58618761623033,7.347274974493917,4840.2398064384615
3.5833333333333335,70.87208373520889,2.859206366479519,4480.770216469212,36.356232601489495,7.385491491455119,4843.1008857989
3.6,70.18276594260266,2.911513625331683,4496.639932296463,36.128894887171775,7.4231013850883505,4845.8428710386825
3.6166666666666667,69.49654295126237,2.9625012963600934,4511.4437662559085,35.90430224524846,7.460065999362578,4848.469615998546
3.6333333333333333,68.81425295559191,3.0121286347059844,4525.2497581214,35.682579433947474,7.49635080477635,4850.985025417282
3.65,68.1366970939734,3.0603654895892274,4538.1236659422775,35.463847018028034,7.531925581628567,4853.3930365424985
3.6666666666666665,67.46463571437656,3.107191731293076,4550.128656816786,35.24822029515709,7.566764515477671,4855.6976008829715
3.683333333333333,66.798785357544,3.152596562983032,4561.325070893334,35.03580834133346,7.600846210686971,4857.90266642874
3.7,66.13981644390299,3.1965777495037675,4571.770253496418,34.82671318420009,7.634153629887308,4860.012160625193
3.716666666666667,65.48835163475893,3.239140793231164,4581.518449179401,34.62102910915612,7.666673968544399,4862.029974342439
3.7333333333333334,64.84496482594695,3.2802980840387943,4590.620750801766,34.41884209956163,7.698398474617046,4863.959947033798
3.75,64.21018072292539,3.320068046826355,4599.125096378541,34.22022940911797,7.729322223593412,4865.805853229562
3.7666666666666666,63.58447494010136,3.3584743061635294,4607.076306406158,34.025259261765115,7.759443859063866,4867.571390466055
3.783333333333333,62.96827456367946,3.3955448836871227,4614.5161545768,33.83399067219435,7.788765308515258,4869.260168707053
3.8,62.36195911615061,3.431311440149224,4621.483465194744,33.64647337833111,7.817291483295985,4870.875701275779
3.816666666666667,61.76586186128657,3.4658085705901227,4628.0142311483105,33.462747875878954,7.845029970782012,4872.42139728186
3.8333333333333335,61.18027139077478,3.499073158087767,4634.141746919434,33.282845544193435,7.871990725748079,4873.900555499032
3.85,60.60543343703888,3.53114378895798,4639.89675178643,33.10678885232815,7.898185766872785,4875.316359626172
3.8666666666666667,60.04155286099817,3.5620602301537816,4645.307579058593,32.93459163400888,7.923628883238096,4876.671874846306
3.8833333333333333,59.48879576822602,3.5918629679184857,4650.400307846042,32.76625942048942,7.94833535465694,4877.970045585165
3.9,58.94729171192578,3.620592805452472,4655.198914494688,32.60178982066901,7.972321688711662,4879.213694362261
