time_hours,I2_center_nM,S2_free_center_nM,S2_total_center_nM,I2_edge_nM,S2_free_edge_nM,S2_total_edge_nM
0.0,100.0,0.0,0.0,100.0,0.0,0.0
0.016666666666666666,99.98590665645393,0.04717237151984976,1.1857222019529412,99.87661356657235,0.4134433980204464,10.181637212725539
0.03333333333333333,99.95637541107482,0.09906236524847568,3.610160452250843,99.64110434054406,0.7926608676220579,28.414553780629628
0.05,99.91378476919122,0.14324184909503931,7.048847826042874,99.32450734676297,1.071568277417378,51.34074062926901
0.06666666666666667,99.86020869029866,0.1807034373148289,11.313605599951085,98.94849144137177,1.2808750203208255,76.65767700994972
0.08333333333333333,99.79690220863121,0.21416456048547045,16.282986723441713,98.52610761379779,1.4489540676736543,102.92877316510068
0.1,99.72450052306746,0.2456891764506122,21.88310157243637,98.06526017723121,1.5927706822376178,129.24292165545734
0.11666666666666667,99.6432268566307,0.27665626302875923,28.069917414247566,97.57094075097733,1.721946033872767,155.00405895716867
0.13333333333333333,99.55302572851836,0.3080068322451712,34.81788424422875,97.04645474759228,1.842073838649452,179.81450560541435
0.15,99.45364130088669,0.34042619988076905,42.11294339006577,96.49409377534519,1.9565433095950708,203.40911445518398
0.16666666666666666,99.34466295440198,0.3744529624638199,49.9480891917626,95.91551846487755,2.0674904731994657,225.61614537856266
0.18333333333333332,99.22555192465688,0.4105422365964518,58.3203711835835,95.3119865535106,2.176305467096332,246.33258386853277
0.2,99.0956568552286,0.4491029753106972,67.22870932820373,94.68449469053941,2.2839146477976993,265.5075883114802
0.21666666666666667,98.95422272347838,0.4905206376175001,76.6721695939324,94.03386983293225,2.390944915262073,283.1307087227502
0.23333333333333334,98.80039574637593,0.5351713463809523,86.6484993782442,93.36082980362538,2.4978239226406767,299.22302705043296
0.25,98.6332258676885,0.5834308756004146,97.15280904084008,92.66602414727876,2.60484393798457,313.8301688308492
0.26666666666666666,98.45166787607452,0.6356803021450339,108.17633813009918,91.95006188284091,2.712204274698664,327.0165777442021
0.2833333333333333,98.25458185929756,0.6923093291184678,119.70528146600127,91.2135301901141,2.820040593177752,338.8606976765929
0.3,98.04073379525931,0.7537177734188489,131.71966023988784,90.45700683861283,2.928445801306708,349.45085111899436
0.31666666666666665,97.80879640215612,0.8203154813206531,144.19227800764966,89.68106777325956,3.0374853769106664,358.8816983975605
0.3333333333333333,97.55735115222346,0.8925206380247273,157.08777099199543,88.88629147690473,3.147208709733768,367.2512003092151
0.35,97.28489181147587,0.9707563397669465,170.36181039491038,88.07326089536303,3.2576574358425856,374.65804352686314
0.36666666666666664,96.98983016056609,1.05544513681662,183.9605126847804,87.2425637377384,3.368871289512603,381.1994974336833
0.38333333333333336,96.67050461122922,1.1470011325465874,197.82012507365275,86.39479182586292,3.4808917202683527,386.96967607608644
0.4,96.32519254834261,1.2458191107273855,211.8670586640351,85.53054011135603,3.5937633311620685,392.0581782011172
0.4166666666666667,95.95212735070187,1.3522600767206299,226.01834185944764,84.6504059539468,3.707533060183765,396.5490750994555
0.43333333333333335,95.54952115296938,1.4666325679840861,240.18256000373333,83.75498924553277,3.8222469391612957,400.52021199405135
0.45,95.11559447191637,1.5891691642554142,254.26133218670228,82.84489395620055,3.9379442283926265,404.0427851988537
0.4666666666666667,94.64861377881101,1.7199978781917642,268.1513512363408,81.9207316533529,4.054648759023806,407.1811549761861
0.48333333333333334,94.14693788295895,1.8591086200090692,281.74697710051106,80.98312748055454,4.172357448628018,409.9928533525882
0.5,93.60907350902598,2.0063157908421294,294.9433270346669,80.03272895124168,4.291026223745298,412.5287472531523
0.5166666666666667,93.03373961222064,2.16121931662705,307.6397497633453,79.0702176848916,4.4105540142803195,414.83332011967667
0.5333333333333333,92.4199387217956,2.3231680350345028,319.74350894574496,78.09632386675331,4.530766077872425,416.9450394536714
0.55,91.76703195785238,2.491231065218527,331.1734408751924,77.11184274351385,4.651398609333608,418.8967830752904
0.5666666666666667,91.07481249329379,2.6641841657622605,341.8633029290732,76.11765190943851,4.772087248485428,420.7163027527338
0.5833333333333334,90.34357047872126,2.84051845313488,351.7645062262982,75.11472757423438,4.892362487552687,422.4267095233578
0.6,89.57414132640808,3.0184775002867394,360.84794191969473,74.10415757022729,5.011654817482699,424.0469697163785
0.6166666666666667,88.76792940442313,3.1961253226689847,369.1046742808191,73.0871487386093,5.129311512711615,425.59240365888274
0.6333333333333333,87.9269004183167,3.3714424079935155,376.5453912306661,72.06502648067946,5.244625237719457,427.0751804603106
0.65,87.0535403151435,3.5424405904420495,383.198637032112,71.03922540705378,5.356872340467554,428.5048005587206
0.6666666666666666,86.15078133293602,3.7072826336949714,389.1080244255926,70.01127066109729,5.46535656146777,429.88855746576803
0.6833333333333333,85.22190175558212,3.8643899830812933,394.3287355792334,68.9827512175579,5.569452385128641,431.231967656747
0.7,84.27040904446804,4.012523888820841,398.9236991991802,67.95528746142017,5.668642100917813,432.5391580323209
0.7166666666666667,83.29991790447629,4.150830329360569,402.95983153669647,66.93049612531064,5.762541847277794,433.8132022251845
0.7333333333333333,82.31403446884862,4.278846291262825,406.5046665976589,65.90995583072483,5.850914116943463,435.05640065077984
0.75,81.31625557646998,4.396471800365719,409.6235964328161,64.89517608780733,5.933666719057707,436.2705036735778
0.7666666666666667,80.30988883401449,4.503916870042926,412.37782486019626,63.887571822342295,6.010840325127705,437.4568815162157
0.7833333333333333,79.29799568434802,4.6016344527656585,414.8230330086302,62.88844454565082,6.082588021799153,438.61664772290317
0.8,78.28335681761702,4.690249867204546,417.0086784587721,61.89897040211726,6.149150675787337,439.7507446738686
0.8166666666666667,77.26845675716747,4.770494685950396,418.9778078093126,60.920194461400975,6.210831465110423,440.86000022306496
0.8333333333333334,76.25548453155878,4.843150342802274,420.7672455527446,59.95303056782886,6.2679721958459576,441.945162997862
0.85,75.24634543238405,4.909003631647816,422.4080347463509,58.99826528133932,6.320932949449705,443.0069236941223
0.8666666666666667,74.24268045128909,4.968814333335529,423.9260207974211,58.056564872632144,6.370075810059134,444.04592720049527
0.8833333333333333,73.2458900509713,5.023293728547023,425.3424960542678,57.12848425778433,6.41575272389077,445.06277933383586
0.9,72.25715975090486,5.073092095157658,426.6748466367431,56.21447697177752,6.458297121957553,446.0580506667834
0.9166666666666666,71.27748571441782,5.118793107491287,427.937163653775,55.314905482394856,6.498018713583263,447.0322789908353
0.9333333333333333,70.30769913388747,5.160913193181141,429.1407972150442,54.43005133859562,6.5352007876643174,447.9859712937414
0.95,69.34848869638222,5.199904201762498,430.2948434690944,53.560124813899016,6.570099386548749,448.91960569127076
0.9666666666666667,68.40042077322099,5.236158088042308,431.40656289456797,52.70527383904514,6.602943798518748,449.83363348467805
0.9833333333333333,67.4639572291141,5.270012647207765,432.4817330479406,51.86559211940833,6.633937916775759,450.7284813653044
1.0,66.53947091109156,5.301757625233622,433.5249417334109,51.04112640505594,6.663262115134752,451.60455371536574
1.0166666666666666,65.62725897582557,5.33164075683011,434.5398277964371,50.23188293016447,6.691075382275758,452.46223492861554
1.0333333333333334,64.72755426508849,5.359873455732546,435.52927699089116,49.437833069068375,6.717517532705579,453.30189167522445
1.05,63.84053495816769,5.386636006285305,436.4955800265368,48.658918273329164,6.742711372831438,454.12387504836755
1.0666666666666667,62.966332728633084,5.412082190608132,437.44055924341416,47.895054361856175,6.76676474610361,454.92852254749505
1.0833333333333333,62.1050396192552,5.4363433414617965,438.3656695639584,47.14613523740627,6.789772414342533,455.71615987055736
1.1,61.256713828874524,5.459531845261359,439.2720785551531,46.41203610006841,6.811817755607097,456.48710250238065
1.1166666666666667,60.42138458243935,5.4817441389446175,440.1607296569798,45.69261622328491,6.832974274597325,457.2416570981326
