value_one,value_two,replicate_id,I2_center_final_nM,S2_free_center_final_nM,S2_total_center_final_nM,I2_edge_final_nM,S2_free_edge_final_nM,S2_total_edge_final_nM,half_time_center_hr,half_time_edge_hr,n_samples,wall_time_s,n_cells
0.0001333333333333333,0.0001333333333333333,0,27.05985032358756,7.199067178348827,472.8650314029415,23.529393249298,8.675709245247257,479.0916247319555,1.0993969042740768,0.8332039444399887,481,167.27985013462603,10728
0.0001333333333333333,0.00016666666666666666,0,28.45111470350523,6.711492641598493,470.4683427018661,24.598164473347293,8.178418481646117,477.16349097561977,1.1024012296536285,0.832650706619781,481,163.5334068071097,10728
0.0001333333333333333,0.00019999999999999998,0,29.67612024902186,6.322006983296105,468.3838673339438,25.5317244681038,7.779835604931302,475.5082234900261,1.1068104261841067,0.8331219000125584,481,161.54109776765108,10728
0.0001333333333333333,0.00023333333333333328,0,30.776945588173906,5.999434408396468,466.5259738015976,26.365240782016865,7.448652782354848,474.0491636783187,1.112214144257628,0.8343414449666589,481,157.3468010313809,10728
0.0001333333333333333,0.0002666666666666666,0,31.78233725095009,5.72483531120561,464.8383717541079,27.12242812608485,7.165840948538915,472.7366354024205,1.1183666940527746,0.8361095604395029,481,153.24334192276,10728
0.0001333333333333333,0.0003,0,32.71227509033664,5.486115289440708,463.2829768093739,27.81961619133939,6.919242594213778,471.5373703880636,1.1251324350000689,0.8382866992566683,481,146.92864551581442,10728
0.00016666666666666666,0.0,0,22.362055862503688,11.794043081293394,483.851850183968,20.164617763818164,13.396492889114205,488.3122511231984,1.1294382190332983,0.8589942676885952,481,189.2886701785028,10728
0.00016666666666666666,3.333333333333333e-05,0,25.80506958152708,9.687922485745592,477.1134166808242,22.96537570754038,11.273143856466856,482.4773497809917,1.1120904264108746,0.8427797840772925,481,187.26812004297972,10728
0.00016666666666666666,6.666666666666666e-05,0,28.56459098845881,8.384016776174738,472.0201457037495,25.163865745401488,9.954698053229867,478.2025164570797,1.101348930278894,0.8318191386705817,481,188.48811960965395,10728
0.00016666666666666666,9.999999999999999e-05,0,30.79891727378205,7.511551524894591,468.0286338173494,26.9158918291586,9.069564838671972,474.9349003752404,1.095663125450324,0.8247494129742488,481,182.73556237854064,10728
0.00016666666666666666,0.0001333333333333333,0,32.653222197920684,6.885140212414738,464.77734518176896,28.35253791789004,8.4317942657188,472.3255284271213,1.0935331924633591,0.82032008271753,481,174.27040875330567,10728
0.00016666666666666666,0.00016666666666666666,0,34.23554714054736,6.407968617027318,462.0320823465423,29.567293660416187,7.944203719885247,470.1572973887893,1.0938930225467853,0.8177254124005954,481,166.82832550629973,10728
0.00016666666666666666,0.00019999999999999998,0,35.62045716656863,6.0269839743743,459.64264249669503,30.62301159311092,7.553503119834153,468.2950142357845,1.0960107529059595,0.8164206850505146,481,163.96187784522772,10728
0.00016666666666666666,0.00023333333333333328,0,36.8583375517412,5.711592555857903,457.5119457951976,31.56141480333255,7.228943680979729,466.6531314895256,1.0993872727450111,0.8160386163464296,481,161.92897978238761,10728
0.00016666666666666666,0.0002666666666666666,0,37.98342093919607,5.443216736207695,455.57596746780615,32.41049609387287,6.951843189923366,465.17607208731766,1.1037458005540777,0.8163233792736891,481,155.57514048926532,10728
0.00016666666666666666,0.0003,0,39.01941072015402,5.209996986187466,453.79130339472806,33.189462879796544,6.710268851126588,463.8265564231114,1.1088081193470223,0.8171153565289663,481,150.23776848986745,10728
0.00019999999999999998,0.0,0,26.34834428254366,11.394027519546997,478.1373939191622,23.69949240996545,13.069372990855456,483.3354888321768,1.1433206619182048,0.8600871703755589,481,190.8900968376547,10728
0.00019999999999999998,3.333333333333333e-05,0,30.23964710734352,9.326805489327189,470.6840773217969,26.853639463931653,10.983141786817956,476.97233131519727,1.1187928036822221,0.8387697247142951,481,189.1836608313024,10728
0.00019999999999999998,6.666666666666666e-05,0,33.32438172603213,8.048533278539844,465.0220157571181,29.304811493586683,9.688923429915956,472.2922512112251,1.102882635381526,0.8240818214169381,481,187.9780767802149,10728
0.00019999999999999998,9.999999999999999e-05,0,35.79916308373582,7.194056807320927,460.57351585605966,31.242298236228955,8.820653622898485,468.7087836707229,1.093309310032664,0.8141077435163131,481,186.01235253363848,10728
0.00019999999999999998,0.0001333333333333333,0,37.83720466205096,6.58104111092662,456.9452757484999,32.82039487383142,8.195349682088638,465.84536341820666,1.0881306212658068,0.807399854560737,481,177.21673465147614,10728
0.00019999999999999998,0.00016666666666666666,0,39.56487686237825,6.114373248754661,453.8795144558611,34.14729984164039,7.717469638992094,463.4656918170062,1.0859981673222772,0.8028751375414596,481,171.62061393633485,10728
0.00019999999999999998,0.00019999999999999998,0,41.0683448610972,5.741979340349862,451.2098789894584,35.29498484669784,7.334662028179282,461.4219696724603,1.0860121155530553,0.7998775875534065,481,169.20264708809555,10728
0.00019999999999999998,0.00023333333333333328,0,42.40536620552489,5.433850414484524,448.82849551946725,36.31088497440359,7.0167366023537845,459.6204576659466,1.08756358820814,0.7979919601192391,481,165.20750934258103,10728
0.00019999999999999998,0.0002666666666666666,0,43.61497073648605,5.171772776142929,446.664087103366,37.226669099621226,6.745357876009765,458.0001802349678,1.0902397527239127,0.7968953194083648,481,157.17299535498023,10728
0.00019999999999999998,0.0003,0,44.72408330524307,4.944123385407777,444.66828824911016,38.0639923339995,6.508817898671328,456.5202100833258,1.0937562382180646,0.796392536651251,481,153.59033126570284,10728
