k_d_ds,0,1e-05,3.33333e-05,5e-05,6.66667e-05,0.0001,0.000133333,0.000166667,0.0002,0.000233333,0.000266667,0.0003
0,0.8509937877566157,,0.859895714334232,,0.8688071321438458,0.877795508537017,0.8868055748688439,0.895865072649183,0.9049611136953857,0.9140767426482078,0.9232459301988231,0.9324033002400691
1e-05,,1.1256183700718583,,1.144800575675064,,,,,,,,
3.33333e-05,0.852853445687166,,0.8567458443052148,,0.8614957680289492,0.8669281881407782,0.8729389556439561,0.8792947618998106,0.8859277549578123,0.8927867250986821,0.8997560858031339,0.9069033739000737
5e-05,,1.129944898281528,,1.1377055643592153,,,,,,,,
6.66667e-05,0.8545992511985769,,0.8534724198416945,,0.8541676188862094,0.856287176008288,0.8594355373446703,0.8633074398858461,0.86770353543235,0.872516531110413,0.8775920621439862,0.8828595106068865
0.0001,0.8562190327394219,,0.8500565261909567,,0.8468102004590812,0.8457370835210353,0.8462224333560298,0.8478020078493761,0.8501551301186314,0.8531005366019787,0.8564539068803886,0.860111080160294
0.000133333,0.857693158996612,,0.8465238887668599,,0.8393950931134155,0.8352409089523255,0.8332039444399887,0.832650706619781,0.8331219000125584,0.8343414449666589,0.8361095604395029,0.8382866992566683
0.000166667,0.8589942676885952,,0.8427797840772925,,0.8318191386705817,0.8247494129742488,0.82032008271753,0.8177254124005954,0.8164206850505146,0.8160386163464296,0.8163233792736891,0.8171153565289663
0.0002,0.8600871703755589,,0.8387697247142951,,0.8240818214169381,0.8141077435163131,0.807399854560737,0.8028751375414596,0.7998775875534065,0.7979919601192391,0.7968953194083648,0.796392536651251
0.000233333,0.8609289884757712,,0.8344309239325762,,0.8160196099279696,0.8032704682648686,0.7943272412804587,0.7879534986820053,0.7833383710032187,0.7800165855766898,0.7776022920058795,0.7758711765172442
0.000266667,0.8614695258368966,,0.8297503794651956,,0.8076511053858504,0.7921325839339514,0.7810002014498257,0.772844840410925,0.7666776925675195,0.7619797056708535,0.7583058239692086,0.7554031174987981
0.0003,0.8616519162218097,,0.8246216874562543,,0.79880158947169,0.7805833083155506,0.767343394648559,0.7574616307747867,0.7498066155806957,0.7437934331328555,0.7389199678499856,0.7349052629943521
