time_hours,I2_center_nM,S2_free_center_nM,S2_total_center_nM,I2_edge_nM,S2_free_edge_nM,S2_total_edge_nM
0.0,100.0,0.0,0.0,100.0,0.0,0.0
0.016666666666666666,99.98575379334112,0.04777908667384921,1.1986452467226723,99.87552234166674,0.41793531818475427,10.270547906532387
0.03333333333333333,99.95582750651509,0.10068221733959452,3.6555754272421312,99.63746876056958,0.803676153125239,28.69020297184025
0.05,99.91255519847635,0.1461177062472493,7.148987401747458,99.31686598652881,1.0897833081560215,51.8750693290045
0.06666666666666667,99.85797884605533,0.18502438932399418,11.492116317903704,98.93545316780015,1.30657616372795,77.4913617250279
0.08333333333333333,99.79331991040415,0.22011835198686505,16.564745923532342,98.50634736977615,1.482367190088884,104.07456842637193
0.1,99.71917343463029,0.2534833292155308,22.29434795014769,98.03749940043095,1.6341467872226683,130.69073000955038
0.11666666666666667,99.63571400701515,0.2865276289155066,28.638434615928766,97.53392964125811,1.771575651978223,156.725940346788
0.13333333333333333,99.54282803436531,0.32022738274912604,35.57314893578409,96.99895944632587,1.9002831493859687,181.76925576932123
0.15,99.44019127632386,0.3553077991219589,43.08620266278549,96.43488812922423,2.023686753431342,205.54637607345686
0.16666666666666666,99.32731357806104,0.39235208609959193,51.172347082290734,95.84337944687383,2.1439437287518435,227.88007310318787
0.18333333333333332,99.20356457669193,0.4318649817826098,59.83026693319823,95.22569245734776,2.262459678501221,248.6650786277972
0.2,99.06818823364765,0.47431048353619876,69.0602694033527,94.5828253611383,2.3801720095405594,267.85110243917455
0.21666666666666667,98.92031063392974,0.5201349654221624,78.86241648591582,93.91560828445604,2.4977155598151444,285.43061577136007
0.23333333333333334,98.75894383979917,0.5697817530987079,89.23488996437818,93.22476486121415,2.6155240212039494,301.429544007097
0.25,98.58298714619627,0.6237004907118746,100.17249591933638,92.51095344809603,2.7338949814834326,315.89983332583284
0.26666666666666666,98.39122712083244,0.6823530596866068,111.66523184494515,91.77479499591935,2.8530334646804714,328.91328216424495
0.2833333333333333,98.18233711222113,0.7462170038762335,123.69690425951734,91.01689152944344,2.973082269415158,340.55629890305977
0.3,97.95487693912727,0.815786893461284,136.24380138505296,90.23783795789906,3.0941438199906997,350.92538926639156
0.31666666666666665,97.70729341413248,0.891573729107299,149.2734500987608,89.43822906189858,3.2162962564979254,360.12326395795634
0.3333333333333333,97.43792238834175,0.974102240119025,162.74350643545995,88.61866300767427,3.3396053328444086,368.2555050190445
0.35,97.1449930929553,1.0639057200738566,176.60084681725007,87.77974245098312,3.464132988862922,375.42775365799014
0.36666666666666664,96.82663568782188,1.1615178477261958,190.78094249021072,86.92207413083977,3.589943013908573,381.74339179413215
0.38333333333333336,96.48089309873407,1.2674607550258954,205.20761115674483,86.04626777073042,3.7171039161929578,387.30169019099344
0.4,96.10573842032086,1.3822284418128676,219.79324565655435,85.15293507269996,3.8456888978015966,392.1963919111459
0.4166666666666667,95.69909935413219,1.5062645357516662,234.43961739417733,84.24268958606721,3.975772686338949,396.5146937852476
0.43333333333333335,95.25889129610945,1.6399334249197997,249.03933930582488,83.31614823695267,4.10742489247369,400.3365826457837
0.45,94.78306070985026,1.783484054578325,263.47804668575566,82.37393529257969,4.240699573332608,403.73447854915713
0.4666666666666667,94.26964021331194,1.937006318786294,277.6373116907123,81.41668947280316,4.375620830341124,406.77313488102425
0.48333333333333334,93.71681622665501,2.1003811432705315,291.3982474142421,80.4450747688144,4.512164615715556,409.5097454723387
0.5,93.12300892689142,2.2732271547379055,304.6456808215427,79.45979523848553,4.650237518405732,411.9942116748186
0.5166666666666667,92.48696251882322,2.4548492233282446,317.27268492648517,78.46161357876431,4.789654162385802,414.26952749062957
0.5333333333333333,91.80784147108871,2.644196827661546,329.1851689865347,77.45137261518344,4.930115902861168,416.3722477685288
0.55,91.08532561469045,2.8398424112003573,340.30614712123565,76.43001804079445,5.071194534518075,418.3330123049405
0.5666666666666667,90.31969439408526,3.039990586630818,350.57926212768206,75.39861990786447,5.212325360611895,420.1771062707439
0.5833333333333334,89.51188891158431,3.242527020864793,359.9711553852464,74.35838973737093,5.352813754977602,421.92504342514405
