x,phi
35.375,4.7589639854722534e-68
35.625,7.469552428790592e-68
35.875,1.1717722889057904e-67
36.125,1.837207200419836e-67
36.375,2.8789831128639797e-67
36.625,4.509059328312863e-67
36.875,7.058272572791806e-67
37.125,1.1042727012144966e-66
37.375,1.7267102653644452e-66
37.625,2.6985322974335115e-66
37.875,4.215029069984747e-66
38.125,6.580185281976717e-66
38.375,1.0266917088546438e-65
38.625,1.6010546674132995e-65
38.875,2.49537735947538e-65
39.125,3.8871388363079175e-65
39.375,6.051839709100324e-65
39.625,9.416903325478738e-65
39.875,1.4645086040678478e-64
40.125,2.2763479799225132e-64
40.375,3.5362916481397697e-64
40.625,5.490602268815202e-64
40.875,8.520285953971628e-64
41.125,1.32144904106028e-63
41.375,2.048370545129512e-63
41.625,3.173425193064186e-63
41.875,4.913709047576675e-63
42.125,7.604170161705497e-63
42.375,1.1761297117880216e-62
42.625,1.8181068762978621e-62
42.875,2.808951097583976e-62
43.125,4.3373984135917905e-62
43.375,6.693828952087813e-62
43.625,1.032475723455059e-61
43.875,1.5916399033485446e-61
44.125,2.4522757702864624e-61
44.375,3.7761835985189406e-61
44.625,5.811603668224409e-61
44.875,8.939181537199252e-61
45.125,1.374226098017511e-60
45.375,2.1114319110731014e-60
45.625,3.242307573251385e-60
45.875,4.9761030765722077e-60
46.125,7.632772868431348e-60
46.375,1.170126758197701e-59
46.625,1.7928372599973824e-59
46.875,2.745402351122932e-59
47.125,4.201729526007639e-59
47.375,6.426979717751087e-59
47.625,9.825220321168747e-59
47.875,1.5011841964400228e-58
48.125,2.2923544653441983e-58
48.375,3.498528786951254e-58
48.625,5.336356130802173e-58
48.875,8.135038623997945e-58
49.125,1.2394519048643548e-57
49.375,1.8873601052296691e-57
49.625,2.872332280694601e-57
49.875,4.3688706785327253e-57
50.125,6.641376287675833e-57
50.375,1.0090232127987752e-56
50.625,1.532139061748062e-56
50.875,2.3251391838560036e-56
51.125,3.526576039037873e-56
51.375,5.34577729235314e-56
51.625,8.098816671401307e-56
51.875,1.2262673242437489e-55
52.125,1.8556728334836235e-55
52.375,2.806532748931623e-55
52.625,4.242199161043315e-55
52.875,6.408612500205085e-55
53.125,9.675842156294832e-55
53.375,1.4600412481464175e-54
53.625,2.2018759490991955e-54
53.875,3.318728509702823e-54
54.125,4.9992118918484096e-54
54.375,7.526309738363851e-54
54.625,1.1324346200711295e-53
54.875,1.7029209176733788e-53
55.125,2.5593277043190302e-53
55.375,3.844210625399258e-53
55.625,5.770827523237592e-53
55.875,8.658017124154788e-53
56.125,1.2982191056358081e-52
56.375,1.945478991369588e-52
56.625,2.9137606309266276e-52
56.875,4.361438538059116e-52
57.125,6.524601409218859e-52
57.375,9.754979045560884e-52
57.625,1.4576276758854248e-51
57.875,2.17678012284568e-51
58.125,3.2488525119127037e-51
58.375,4.846103528683795e-51
58.625,7.224410599525293e-51
58.875,1.0763635412880733e-50
59.125,1.6027365604699237e-50
59.375,2.385128044354416e-50
59.625,3.5473776597933533e-50
59.875,5.272894837629689e-50
60.125,7.833151588150949e-50
60.375,1.1629725741172936e-49
60.625,1.72563014234171e-49
60.875,2.5590044962274866e-49
61.125,3.792619274559354e-49
61.375,5.617616623645245e-49
61.625,8.315902324214877e-49
61.875,1.2302995839920162e-48
62.125,1.8190991553347287e-48
62.375,2.688101399634621e-48
62.625,3.9698900959787317e-48
62.875,5.859420479127206e-48
63.125,8.6431882432213e-48
63.375,1.2741958529243537e-47
63.625,1.8773320442316033e-47
63.875,2.7643209909714973e-47
64.125,4.0679733999593604e-47
64.375,5.982872858034322e-47
64.625,8.793935206593855e-47
64.875,1.2918091292721494e-46
65.125,1.896508613640203e-46
65.375,2.7826107187321893e-46
65.625,4.080290026297185e-46
65.875,5.979575330458979e-46
66.125,8.75770190673489e-46
66.375,1.2818885461135204e-45
66.625,1.8752123234263852e-45
66.875,2.741514103787001e-45
67.125,4.005623782145079e-45
67.375,5.849102706627489e-45
67.625,8.535864995135379e-45
67.875,1.2449296462519306e-44
68.125,1.814599737748414e-44
68.375,2.6433545777725927e-44
68.625,3.84829475163825e-44
68.875,5.599114409721008e-44
69.125,8.141571560414814e-44
69.375,1.1831364060596212e-43
69.625,1.7182994235559356e-43
69.875,2.4940209929832382e-43
70.125,3.61774857202059e-43
70.375,5.244613083025064e-43
70.625,7.598451678592489e-43
70.875,1.1002037432746958e-42
71.125,1.5920520867363005e-42
71.375,2.3023818329478997e-42
71.625,3.3276154507545586e-42
71.875,4.80644969120621e-42
72.125,6.938265870032625e-42
72.375,1.0009503229435719e-41
72.625,1.4431415852754317e-41
72.875,2.0794092494404012e-41
73.125,2.9943695355021995e-41
73.375,4.309282797081221e-41
73.625,6.197814204296788e-41
73.875,8.90852594734283e-41
74.125,1.279695568820872e-40
74.375,1.837133790100398e-40
74.625,2.6357728973083862e-40
74.875,3.7792711853642605e-40
75.125,5.415527576817317e-40
75.375,7.755430600290986e-40
75.625,1.1099496296800893e-39
75.875,1.5875690279011296e-39
76.125,2.269309538386882e-39
76.375,3.241801473183584e-39
76.625,4.628182006449169e-39
76.875,6.603368948425106e-39
77.125,9.415678001493982e-39
77.375,1.3417398418465975e-38
77.625,1.9108011717129704e-38
77.875,2.719524206335037e-38
78.125,3.868123998353471e-38
78.375,5.498416792377549e-38
78.625,7.810961907975671e-38
78.875,1.1089213818919274e-37
79.125,1.5733529263419252e-37
79.375,2.230901966080395e-37
79.625,3.1612842067916204e-37
79.875,4.476876363780704e-37
80.125,6.335996750820154e-37
80.375,8.961544365996568e-37
80.625,1.2667141535609924e-36
80.875,1.789377697661145e-36
81.125,2.5261133414537573e-36
81.375,3.563943766790034e-36
81.625,5.0249973134496914e-36
81.875,7.080559684790293e-36
82.125,9.970705475559873e-36
82.375,1.4031707280841156e-35
82.625,1.973427863227743e-35
82.875,2.7736898004126147e-35
83.125,3.896011231288145e-35
83.375,5.46900059672877e-35
83.625,7.672218879524262e-35
83.875,1.075620383564851e-34
84.125,1.5070299116850046e-34
84.375,2.1101304919973007e-34
84.625,2.952712276153754e-34
84.875,4.129116202215503e-34
85.125,5.770547532274542e-34
85.375,8.05936205224965e-34
85.625,1.1248842053626882e-33
85.875,1.56905535170642e-33
86.125,2.1872165670211847e-33
86.375,3.0469699384181174e-33
86.625,4.241966128256214e-33
86.875,5.901856578651667e-33
87.125,8.206015231507043e-33
87.375,1.1402444899946884e-32
87.625,1.5833809890450813e-32
87.875,2.1973256983176358e-32
88.125,3.047367227458623e-32
88.375,4.223536812814305e-32
88.625,5.849903380298202e-32
88.875,8.097329367131987e-32
89.125,1.1200964072623298e-31
89.375,1.5484217947711678e-31
89.625,2.1391596791267453e-31
89.875,2.9533639845434865e-31
90.125,4.074838230438552e-31
90.375,5.618536183141212e-31
90.625,7.742036057405384e-31
90.875,1.0661202201471559e-30
91.125,1.4671548023406061e-30
91.375,2.017735582974775e-30
91.625,2.77313432332571e-30
91.875,3.808865922734933e-30
92.125,5.228033669450361e-30
92.375,7.171314421246681e-30
92.625,9.830523292777993e-30
92.875,1.34670284952007e-29
93.125,1.843673350289106e-29
93.375,2.5223945555701743e-29
93.625,3.4487260087518966e-29
93.875,4.7121681638978695e-29
94.125,6.434266911480196e-29
94.375,8.779976530968891e-29
94.625,1.1973011921784702e-28
94.875,1.6316576432881797e-28
95.125,2.2221328349586677e-28
95.375,3.0243088022315353e-28
95.625,4.113364330394458e-28
95.875,5.590915612084757e-28
96.125,7.594220447541243e-28
96.375,1.03085540827466e-27
96.625,1.3983838097909929e-27
96.875,1.895696849736726e-27
97.125,2.5681775542516847e-27
97.375,3.4769196022341815e-27
97.625,4.704110175092971e-27
97.875,6.3602376573131866e-27
98.125,8.593736132172562e-27
98.375,1.1603881539380159e-26
98.625,1.5658023801491795e-26
98.875,2.1114596730213783e-26
99.125,2.8453821532889727e-26
99.375,3.831864776666447e-26
99.625,5.156930707574891e-26
99.875,6.935595511355774e-26
100.125,9.32153313946101e-26
100.375,1.2519928814055798e-25
100.625,1.6804557557817618e-25
100.875,2.2540461708319673e-25
101.125,3.021404182102935e-25
101.375,4.0472956356854965e-25
101.625,5.417899030243491e-25
101.875,7.247805876935395e-25
102.125,9.689283373342326e-25
102.375,1.2944521854091058e-24
102.625,1.7281817380992947e-24
102.875,2.305693872037072e-24
103.125,3.0741319646449737e-24
103.375,4.095923044659069e-24
103.625,5.453675372259646e-24
103.875,7.256626727661667e-24
104.125,9.649128370720355e-24
104.375,1.2821799374443107e-23
104.625,1.7026181403631353e-23
104.875,2.259397872070821e-23
105.125,2.996230003269709e-23
105.375,3.97067507756303e-23
105.625,5.2584786373356513e-23
105.875,6.959246745905183e-23
106.125,9.203870683313007e-23
106.375,1.2164232939088288e-22
106.625,1.6065886340963317e-22
106.875,2.1204605148545134e-22
107.125,2.796797499702325e-22
107.375,3.686353545318969e-22
107.625,4.855543748410609e-22
107.875,6.391215769539141e-22
108.125,8.406855947775194e-22
108.375,1.1050655659862554e-21
108.625,1.4515987934689525e-21
108.875,1.9055004659977384e-21
109.125,2.499627109437109e-21
109.375,3.2767619849984393e-21
109.625,4.292574768913089e-21
109.875,5.6194516654016245e-21
110.125,7.351448336698187e-21
110.375,9.61069014237532e-21
110.625,1.2555636577346793e-20
110.875,1.6391745101677218e-20
111.125,2.1385220913545466e-20
111.375,2.788073271650939e-20
111.625,3.6324221716934644e-20
111.875,4.729224660885747e-20
112.125,6.152970974409108e-20
112.375,7.999832259381237e-20
112.625,1.0393882180265208e-19
112.875,1.3495077834464007e-19
113.125,1.7509489920740461e-19
113.375,2.2702406390510834e-19
113.625,2.941510429957811e-19
113.875,3.8086300855856785e-19
114.125,4.927956881227298e-19
114.375,6.371834859996168e-19
114.625,8.233062907913803e-19
114.875,1.06305924569011e-18
115.125,1.37167878131181e-18
115.375,1.7686670785917245e-18
115.625,2.2789683174185687e-18
115.875,2.9344641712658948e-18
116.125,3.775873775323728e-18
116.375,4.855165759018864e-18
116.625,6.238618060075764e-18
116.875,8.010696583497475e-18
117.125,1.0278968153221043e-17
117.375,1.3180318893615769e-17
117.625,1.6888818996435702e-17
117.875,2.1625662291385078e-17
118.125,2.7671718516744733e-17
118.375,3.5383373112932466e-17
118.625,4.521250048132325e-17
118.875,5.773163033061912e-17
119.125,7.366563334523476e-17
119.375,9.39315847997176e-17
119.625,1.1968887880524776e-16
119.875,1.5240218126135104e-16
120.125,1.9392045057586912e-16
120.375,2.4657605177497715e-16
120.625,3.133089787082158e-16
120.875,3.978224261977711e-16
121.125,5.047774752489717e-16
121.375,6.400365387922078e-16
121.625,8.109675476223357e-16
121.875,1.0268237403205309e-15
122.125,1.2992174846845666e-15
122.375,1.6427109580988135e-15
122.625,2.0755519420789814e-15
122.875,2.6205896765625014e-15
123.125,3.306413959265986e-15
123.375,4.1687708150569825e-15
123.625,5.252320527543091e-15
123.875,6.612819141606656e-15
124.125,8.319823346979443e-15
124.375,1.0460041712865825e-14
124.625,1.3141483503119424e-14
124.875,1.6498590904093845e-14
125.125,2.069858283140855e-14
125.375,2.5949290231657333e-14
125.625,3.2508826001667736e-14
125.875,4.0697509782842256e-14
126.125,5.091256194142481e-14
126.375,6.364619563131697e-14
126.625,7.950787531872687e-14
126.875,9.925167979323074e-14
127.125,1.2380991384527036e-13
127.375,1.5433436310023324e-13
127.625,1.9224689016226539e-13
127.875,2.393014382943747e-13
128.125,2.976599546257126e-13
128.375,3.6998528426793184e-13
128.625,4.595547388444684e-13
128.875,5.703988306710499e-13
129.125,7.074706145530165e-13
129.375,8.768522256182517e-13
129.625,1.0860065828794428e-12
129.875,1.3440838909676075e-12
130.125,1.6622945723155931e-12
130.375,2.0543626652344172e-12
130.625,2.537076608633839e-12
130.875,3.1309577952861462e-12
131.125,3.861071423793386e-12
131.375,4.758009146819863e-12
131.625,5.859078956192457e-12
131.875,7.209744849479171e-12
132.125,8.86536730688762e-12
132.375,1.0893305730923638e-11
132.625,1.3375456070205369e-11
132.875,1.6411311224090536e-11
133.125,2.0121648931708808e-11
133.375,2.465297218837831e-11
133.625,3.018285139320869e-11
133.875,3.692634610598661e-11
134.125,4.51437182915038e-11
134.375,5.514968920783615e-11
134.625,6.732453976751889e-11
134.875,8.212741057284824e-11
135.125,1.0011222442518518e-10
135.375,1.2194673271588838e-10
135.625,1.4843527980322818e-10
135.875,1.8054598868932672e-10
136.125,2.1944319985596922e-10
136.375,2.66526146280285e-10
136.625,3.234750252441831e-10
136.875,3.9230583600082616e-10
137.125,4.754355967984309e-10
137.375,5.757598411287867e-10
137.625,6.967446282398541e-10
137.875,8.425356948734692e-10
138.125,1.0180878330319278e-09
138.375,1.2293181129168906e-09
138.625,1.4832871932025725e-09
138.875,1.788413686519001e-09
139.125,2.1547273925395386e-09
139.375,2.5941681928837646e-09
139.625,3.120938542369725e-09
139.875,3.751918814270293e-09
140.125,4.5071562909395785e-09
140.375,5.410440367238549e-09
140.625,6.489978588859276e-09
140.875,7.779190522260116e-09
141.125,9.317639194552518e-09
141.375,1.1152123003866345e-08
141.625,1.3337954644292475e-08
141.875,1.594045778348032e-08
142.125,1.9036717053576177e-08
142.375,2.2717622455966747e-08
142.625,2.7090255637336195e-08
142.875,3.228067278187055e-08
143.125,3.843714720949098e-08
143.375,4.573394431629181e-08
143.625,5.4375712402324355e-08
143.875,6.46025853848266e-08
144.125,7.669610759534935e-08
144.375,9.098610703482975e-08
144.625,1.0785866186642315e-07
144.875,1.2776532584660148e-07
145.125,1.5123380214836604e-07
145.375,1.7888028197033353e-07
145.625,2.114236948456597e-07
145.875,2.4970215210260845e-07
146.125,2.9469190396913584e-07
146.375,3.475291748943512e-07
146.625,4.09535291374172e-07
146.875,4.822455725727477e-07
147.125,5.674425170481973e-07
147.375,6.671938897164608e-07
147.625,7.838963926946551e-07
147.875,9.203256928139215e-07
148.125,1.0796936784310182e-06
148.375,1.2657139298450734e-06
148.625,1.482676512392595e-06
148.875,1.7355333405129693e-06
149.125,2.029995516229613e-06
149.375,2.3726442181855053e-06
149.625,2.7710569093454496e-06
149.875,3.233950844610191e-06
150.125,3.7713460959048305e-06
150.375,4.394750573984283e-06
150.625,5.117369815579242e-06
150.875,5.9543446240891434e-06
151.125,6.923020004485461e-06
151.375,8.043249221263908e-06
151.625,9.337737235198766e-06
151.875,1.0832428243505184e-05
152.125,1.2556942562182582e-05
152.375,1.454506865234657e-05
152.625,1.683531670798337e-05
152.875,1.9471540894670417e-05
153.125,2.25036380614485e-05
153.375,2.598833154539843e-05
153.625,2.999004955489422e-05
153.875,3.4581908557410424e-05
154.125,3.9846813115680436e-05
154.375,4.5878684716519584e-05
154.625,5.278383332435876e-05
154.875,6.0682486671085246e-05
155.125,6.971049366971183e-05
155.375,8.002121981614342e-05
155.625,9.178765402517279e-05
155.875,0.00010520474803788476
156.125,0.00012049201134165351
156.375,0.00013789638646428558
156.625,0.00015769543154353305
156.875,0.00018020083923456782
157.125,0.00020576232330279395
157.375,0.0002347719066585446
157.625,0.0002676686471238191
157.875,0.0003049438398783136
158.125,0.0003471467383104525
158.375,0.0003948908378955096
158.625,0.00044886077073231384
158.875,0.0005098198614859278
159.125,0.0005786183986977414
159.375,0.0006562026787263134
159.625,0.0007436248829595659
159.875,0.0008420538523767497
160.125,0.0009527868270196227
160.375,0.0010772622214364383
160.625,0.0012170735106666391
160.875,0.0013739843048125413
161.125,0.0015499446936674014
161.375,0.0017471089462043545
161.625,0.0019678546529413614
161.875,0.0022148034022434577
162.125,0.002490843084461244
162.375,0.0027991519203857842
162.625,0.003143224312772922
162.875,0.003526898621598431
163.125,0.003954386965189235
163.375,0.004430307150371012
163.625,0.004959716835210569
163.875,0.005548150027740502
164.125,0.00620165602315794
164.375,0.006926840880309631
164.625,0.007730911535729626
164.875,0.00862172264999851
165.125,0.009607826276656743
165.375,0.010698524438239997
165.625,0.011903924687120789
165.875,0.013234998720646882
166.125,0.014703644110472053
166.375,0.016322749194888637
166.625,0.01810626117030598
166.875,0.020069257403689138
167.125,0.02222801997169721
167.375,0.02460011341436451
167.625,0.027204465671381434
167.875,0.03006145214729362
168.125,0.03319298282819673
168.375,0.036622592346717206
168.625,0.04037553286420963
168.875,0.04447886960915217
169.125,0.048961578878684915
169.375,0.05385464827612882
169.625,0.05919117892118213
169.875,0.06500648933137379
170.125,0.07133822063333886
170.375,0.07822644272067047
170.625,0.08571376093162708
170.875,0.09384542277498295
171.125,0.10266942418598972
171.375,0.1122366147469746
171.625,0.1226008012587793
171.875,0.13381884900031168
172.125,0.14595077996424266
172.375,0.15905986730766494
172.625,0.17321272520770356
172.875,0.18847939326402385
173.125,0.20493341454334466
173.375,0.22265190631588994
173.625,0.24171562249067616
173.875,0.26220900671614933
174.125,0.2842202350754785
174.375,0.30784124727233736
174.625,0.3331677651738308
174.875,0.3602992975529278
175.125,0.38933912985394686
175.375,0.42039429779189563
175.625,0.45357554359039837
175.875,0.4889972536641477
176.125,0.5267773765608713
176.375,0.5670373199952876
176.625,0.609901825833971
176.875,0.6554988219259911
177.125,0.7039592497200865
177.375,0.7554168666654555
177.625,0.8100080224603362
177.875,0.8678714082907807
178.125,0.9291477782916236
178.375,0.993979642562833
178.625,1.0625109311872842
178.875,1.134886628820578
179.125,1.2112523795597285
179.375,1.291754061945232
179.625,1.3765373341099043
179.875,1.46574714925758
180.125,1.5595272418347736
180.375,1.6580195849481356
180.625,1.761363819779237
180.875,1.8696966579550243
181.125,1.9831512580462682
181.375,2.1018565775863305
181.625,2.225936702227428
181.875,2.3555101538799352
182.125,2.490689179910662
182.375,2.6315790257070106
182.625,2.7782771931436985
182.875,2.930872687715705
183.125,3.0894452573233777
183.375,3.254064625911376
183.625,3.4247897253703883
183.875,3.6016679293073675
184.125,3.784734292474383
184.375,3.974010799816093
184.625,4.169505629249264
184.875,4.3712124324228006
185.125,4.5791096378213725
185.375,4.7931597806681685
185.625,5.013308864150737
185.875,5.23948575653662
186.125,5.471601628761021
186.375,5.709549437055635
186.625,5.953203455144824
186.875,6.20241886046133
187.125,6.457031378728122
187.375,6.716856991114692
187.625,6.981691708005191
187.875,7.251311413211717
188.125,7.525471782229053
188.375,7.803908277857657
188.625,8.086336226220087
188.875,8.372450975863536
189.125,8.661928142278715
189.375,8.954423939774427
189.625,9.249575602229937
189.875,9.547001893805014
190.125,9.846303710223408
190.375,10.147064770761434
190.625,10.44885240057247
190.875,10.751218402463344
191.125,11.053700016713218
191.375,11.355820966992946
191.625,11.657092589906627
191.875,11.957015045141025
192.125,12.255078602676399
192.375,12.55076500298794
192.625,12.843548885654744
192.875,13.13289928129653
193.125,13.418281161281527
193.375,13.699157039195825
193.625,13.974988617638626
193.875,14.24523847351346
194.125,14.509371774625286
194.375,14.766858020071547
194.625,15.01717279663423
194.875,15.259799543142856
195.125,15.494231314587706
195.375,15.719972537620263
195.625,15.936540748986308
195.875,16.1434683083973
196.125,16.340304077358855
196.375,16.52661505554238
196.625,16.701987966406687
196.875,16.866030783951825
197.125,17.018374192715243
197.375,17.158672973401508
197.625,17.286607306868248
197.875,17.401883989571864
198.125,17.504237554004288
198.375,17.593431288124
198.625,17.669258148297768
198.875,17.731541560820833
199.125,17.780136107668756
199.375,17.814928092749867
199.625,17.835835985569265
199.875,17.842810739878946
200.125,17.835835985569265
200.375,17.814928092749867
200.625,17.780136107668756
200.875,17.731541560820826
201.125,17.66925814829776
201.375,17.593431288123995
201.625,17.50423755400428
201.875,17.401883989571857
202.125,17.286607306868245
202.375,17.158672973401508
202.625,17.018374192715243
202.875,16.866030783951825
203.125,16.701987966406687
203.375,16.52661505554238
203.625,16.340304077358855
203.875,16.143468308397296
204.125,15.936540748986303
204.375,15.71997253762026
204.625,15.494231314587706
204.875,15.259799543142853
205.125,15.017172796634224
205.375,14.766858020071542
205.625,14.509371774625277
205.875,14.245238473513453
206.125,13.974988617638619
206.375,13.699157039195821
206.625,13.418281161281522
206.875,13.132899281296524
207.125,12.84354888565474
207.375,12.550765002987939
207.625,12.2550786026764
207.875,11.957015045141025
208.125,11.657092589906625
208.375,11.355820966992946
208.625,11.05370001671322
208.875,10.751218402463346
209.125,10.448852400572473
209.375,10.147064770761435
209.625,9.84630371022341
209.875,9.547001893805016
210.125,9.249575602229939
210.375,8.954423939774431
210.625,8.661928142278718
210.875,8.372450975863543
211.125,8.08633622622009
211.375,7.80390827785766
211.625,7.525471782229057
211.875,7.25131141321172
212.125,6.981691708005195
212.375,6.716856991114693
212.625,6.457031378728122
212.875,6.202418860461331
213.125,5.953203455144824
213.375,5.709549437055635
213.625,5.47160162876102
213.875,5.239485756536619
214.125,5.013308864150736
214.375,4.793159780668168
214.625,4.579109637821372
214.875,4.3712124324228
215.125,4.169505629249263
215.375,3.9740107998160927
215.625,3.784734292474383
215.875,3.601667929307367
216.125,3.4247897253703883
216.375,3.254064625911376
216.625,3.0894452573233773
216.875,2.930872687715705
217.125,2.7782771931436985
217.375,2.631579025707011
217.625,2.4906891799106625
217.875,2.3555101538799366
218.125,2.22593670222743
218.375,2.1018565775863323
218.625,1.98315125804627
218.875,1.8696966579550263
219.125,1.7613638197792387
219.375,1.6580195849481378
219.625,1.5595272418347759
219.875,1.4657471492575824
220.125,1.3765373341099063
220.375,1.291754061945234
220.625,1.2112523795597303
220.875,1.1348866288205797
221.125,1.062510931187286
221.375,0.9939796425628347
221.625,0.9291477782916252
221.875,0.867871408290782
222.125,0.8100080224603374
222.375,0.7554168666654565
222.625,0.7039592497200876
222.875,0.6554988219259922
223.125,0.6099018258339721
223.375,0.5670373199952886
223.625,0.5267773765608722
223.875,0.48899725366414853
224.125,0.45357554359039914
224.375,0.4203942977918963
224.625,0.3893391298539475
224.875,0.3602992975529284
225.125,0.33316776517383134
225.375,0.30784124727233786
225.625,0.2842202350754789
225.875,0.2622090067161497
226.125,0.24171562249067646
226.375,0.22265190631589019
226.625,0.2049334145433449
226.875,0.1884793932640241
227.125,0.1732127252077038
227.375,0.15905986730766516
227.625,0.14595077996424285
227.875,0.13381884900031182
228.125,0.12260080125877942
228.375,0.11223661474697473
228.625,0.10266942418598983
228.875,0.09384542277498306
229.125,0.08571376093162716
229.375,0.07822644272067056
229.625,0.07133822063333892
229.875,0.06500648933137383
230.125,0.059191178921182155
230.375,0.053854648276128854
230.625,0.04896157887868494
230.875,0.04447886960915219
231.125,0.040375532864209654
231.375,0.03662259234671722
231.625,0.03319298282819674
231.875,0.030061452147293635
232.125,0.027204465671381448
232.375,0.024600113414364525
232.625,0.022228019971697214
232.875,0.020069257403689145
233.125,0.018106261170305983
233.375,0.016322749194888637
233.625,0.014703644110472053
233.875,0.013234998720646884
234.125,0.011903924687120792
234.375,0.01069852443824
234.625,0.009607826276656748
234.875,0.008621722649998515
235.125,0.00773091153572963
235.375,0.006926840880309633
235.625,0.0062016560231579415
235.875,0.005548150027740504
236.125,0.004959716835210573
236.375,0.004430307150371015
236.625,0.003954386965189238
236.875,0.0035268986215984325
237.125,0.0031432243127729235
237.375,0.002799151920385786
237.625,0.0024908430844612466
237.875,0.0022148034022434603
238.125,0.0019678546529413635
238.375,0.0017471089462043564
238.625,0.001549944693667403
238.875,0.0013739843048125424
239.125,0.0012170735106666404
239.375,0.0010772622214364393
239.625,0.000952786827019624
239.875,0.0008420538523767506
240.125,0.0007436248829595666
240.375,0.0006562026787263138
240.625,0.000578618398697742
240.875,0.0005098198614859284
241.125,0.00044886077073231427
241.375,0.00039489083789550993
