Time (hr),I2 (μM),S2_free (μM),S2_total (μM)
0.0,0.09999999253216096,2.524657027110932e-08,3.7656465853453462e-06
0.016666666666666666,0.09999992527415719,1.492181299386787e-07,3.758230150999324e-05
0.03333333333333333,0.09999976376717576,3.1929196477259805e-07,0.0001186618040109984
0.05,0.09999949172211915,5.184690522322707e-07,0.0002551469213627648
0.06666666666666667,0.09999908750165738,7.626525460866919e-07,0.00045788274045005224
0.08333333333333333,0.09999851394523793,1.0819715389932322e-06,0.0007455115129664319
0.1,0.09999771100851702,1.5185315712636282e-06,0.0011481403274723441
0.11666666666666667,0.09999658738092808,2.1331736367075536e-06,0.0017115268175184695
0.13333333333333333,0.09999500564246915,3.013355464846353e-06,0.0025045166507336796
0.15,0.09999276228508543,4.2854573811846136e-06,0.00362901025446212
0.16666666666666666,0.0999895582386536,6.132511208046225e-06,0.0052346445198215436
0.18333333333333332,0.09998495568633968,8.820718002966715e-06,0.0075402390859083766
0.2,0.09997831420821941,1.2739457858272164e-05,0.010865372424311738
0.21666666666666667,0.0999686957725603,1.846157984804018e-05,0.015677073286470604
0.23333333333333334,0.09995472286354865,2.6834214453952874e-05,0.022658923481024554
0.25,0.09993436596767312,3.911606266727765e-05,0.032813233280474065
0.26666666666666666,0.09990462406999703,5.718621209336486e-05,0.047611768074687776
0.2833333333333333,0.09986104229086051,8.386378051037652e-05,0.06921702823520481
0.3,0.09979698071221799,0.00012339991938236449,0.10080397470770558
0.31666666666666665,0.09970250268319511,0.00018223806173896736,0.14701919090471666
0.3333333333333333,0.09956268303695748,0.0002701900130725606,0.21461376607240018
0.35,0.09935504108612656,0.00040224912358007963,0.31325907275081444
0.36666666666666664,0.09904568276249992,0.0006013548232302648,0.4564578253440598
0.38333333333333336,0.09858362310920195,0.000902508046151969,0.6622095755999525
0.4,0.09789276569637255,0.0013586241473848328,0.9525469032999891
0.4166666666666667,0.096861419879101,0.0020481897995200103,1.3501552530622165
0.43333333333333335,0.09533057370792229,0.0030838628996306735,1.8694835380688524
0.45,0.09308497432304398,0.004619775385671524,2.501034443595188
0.4666666666666667,0.08985463928974025,0.00685621416521025,3.1945424577871826
0.48333333333333334,0.08533345795255869,0.010053523436587393,3.858824023584224
0.5,0.07920287468008654,0.014622217279782182,4.395900260800098
0.5166666666666667,0.07112959985932622,0.02137381785904918,4.754335615021501
0.5333333333333333,0.060873269052786644,0.031468732484243096,4.9511903350378965
0.55,0.049241476235542536,0.04283951563700804,5.04165525699417
0.5666666666666667,0.038316261367834205,0.050676454968814295,5.080302121643963
0.5833333333333334,0.02934294768431523,0.055212669693476886,5.099646045711503
0.6,0.02243883521173874,0.058197847980288896,5.11192949360559
0.6166666666666667,0.017273689620295955,0.06056303859460878,5.120837034263151
0.6333333333333333,0.013478257277682525,0.06258941131737081,5.127662717222102
0.65,0.010723465537041536,0.06439800741534081,5.133037254211374
0.6666666666666666,0.008741537413345992,0.06604849118691725,5.137356210741958
0.6833333333333333,0.0073241459557907215,0.06757626067188474,5.1408978400559135
0.7,0.0063137605755116824,0.06900497107533754,5.143864528803223
0.7166666666666667,0.00559370539549683,0.07035149662982365,5.146404202330965
0.7333333333333333,0.005078960895803243,0.07162832349352852,5.148624635550585
0.75,0.004708398527547367,0.07284490955767577,5.1506039913845285
0.7666666666666667,0.004438559993632686,0.07400854699043816,5.152398745341177
0.7833333333333333,0.0042388454870615115,0.07512494660862762,5.154049622524296
0.8,0.004087886121029658,0.07619864910869163,5.1555859999501585
0.8166666666666667,0.003970863325794035,0.07723332085689179,5.157029134092898
0.8333333333333334,0.003877560055919239,0.07823196940057109,5.158394502001578
0.85,0.003800963332756456,0.07919710173737786,5.1596934832791295
0.8666666666666667,0.003736606154525049,0.08011741289666968,5.161067503671318
0.8833333333333333,0.0036810254692249862,0.08097770716013589,5.162510780101921
0.9,0.0036318433175580446,0.08184465748053212,5.16394644820613
0.9166666666666666,0.003587408291333216,0.08269012230531475,5.1653369863662935
0.9333333333333333,0.003546655671398841,0.08351203787113078,5.1666807981132
0.95,0.0035088622019103814,0.08431065737479859,5.167979540977497
0.9666666666666667,0.0034789890021094355,0.08503208557117753,5.1690516181133415
0.9833333333333333,0.003447257740659181,0.08579623395427684,5.1702507873797074
1.0,0.0034190920339594146,0.08648815316559459,5.171445688539277
1.0166666666666666,0.0033916224658132126,0.08718585379200616,5.172669264536246
1.0333333333333334,0.0033647518925787553,0.08787260744746304,5.17387626056456
1.05,0.003338584722187945,0.08854402936524214,5.175053727921032
1.0666666666666667,0.0033132195744960493,0.08919895969128429,5.176198349805963
1.0833333333333333,0.003288715755346677,0.08983725523060353,5.177309713574696
1.1,0.0032650972722021087,0.09045913334956503,5.178388369718615
1.1166666666666667,0.003242362966120195,0.09106495236088955,5.17943521828831
1.1333333333333333,0.0032204954266679955,0.09165512789796143,5.1804512879225175
1.15,0.00319946751055756,0.09223009693472535,5.181437644978955
1.1666666666666667,0.0031792467685653695,0.09279030065104171,5.182395351935362
1.1833333333333333,0.0031597983276779157,0.09333617566556027,5.183325447056816
1.2,0.003141086706416375,0.09386814937898061,5.1842289343213235
1.2166666666666666,0.0031230769191327905,0.09438663750560435,5.185106778719634
1.2333333333333334,0.003105735117357523,0.09489204283970248,5.185959904523617
1.25,0.003089028935372319,0.09538475474539054,5.186789195237684
1.2666666666666666,0.0030729276503127347,0.0958651490788913,5.187595494505389
1.2833333333333334,0.003057402228485293,0.09633358837008947,5.188379607543362
1.3,0.0030424253039059747,0.09679042215730763,5.189142302845549
1.3166666666666667,0.0030279711182343376,0.09723598740911694,5.1898843140021365
1.3333333333333333,0.003014015440364266,0.09767060899138157,5.19060634153916
1.35,0.003000535476921579,0.0980946001531136,5.191309054722983
1.3666666666666667,0.002987509780453328,0.09850826301447413,5.19199309329768
1.3833333333333333,0.002974918159274573,0.09891188904661356,5.192659069138243
1.4,0.0029627415911765184,0.09930575953710627,5.193307567811868
1.4166666666666667,0.002950962142111972,0.09969014603743427,5.1939391500452965
1.4333333333333333,0.002939562890313896,0.10006531079068863,5.194554353099661
1.45,0.002928527855911059,0.10043150713879588,5.195153692056307
1.4666666666666666,0.0029178419358811742,0.10078897990927317,5.195737661018169
1.4833333333333334,0.002907490844061799,0.101137965781989,5.196306734231801
1.5,0.002897461055882533,0.1014786936366396,5.19686136713529
1.5166666666666666,0.0028877397574630153,0.10181138488182613,5.197401997337263
1.5333333333333334,0.0028783147987244376,0.10213625376667852,5.197929045531931
1.55,0.002869174650177277,0.10245350767601065,5.198442916354931
1.5666666666666667,0.00286030836306931,0.102763347409948,5.198943999184361
1.5833333333333333,0.002851705532602182,0.10306596744898684,5.1994326688911165
1.6,0.0028433562639489617,0.10336155620535949,5.199909286542319
1.6166666666666667,0.002835251140829058,0.10365029626155396,5.200374200061319
1.6333333333333333,0.0028273811964189322,0.10393236459679767,5.2008277448475315
1.65,0.002819737886397915,0.10420793280223047,5.2012702443589935
1.6666666666666667,0.0028123130639472645,0.10447716728548102,5.201702010660413
1.6833333333333333,0.002805098956537723,0.10474022946528602,5.2021233449391575
1.7,0.0027980881443564064,0.10499727595676212,5.2025345379914825
1.7166666666666666,0.002791273540237857,0.10524845874788379,5.202935870681081
1.7333333333333334,0.0027846483709766585,0.1054939253677041,5.203327614371905
1.75,0.002778206159910318,0.10573381904679542,5.20371003133699
1.7666666666666666,0.0027719407106713517,0.10596827887035586,5.204083375144942
1.7833333333333334,0.0027658460920166605,0.10619743992442605,5.204447891025572
1.8,0.0027599166236504436,0.1064214334355799,5.204803816216065
1.8166666666666667,0.002754146862964459,0.10664038690447072,5.205151380288934
1.8333333333333333,0.002748531592625995,0.10685442423357744,5.2054908054629765
1.85,0.002743065808950059,0.10706366584944318,5.205822306898264
1.8666666666666667,0.0027377447109976356,0.10726822881974445,5.206146092976224
1.8833333333333333,0.0027325636903468464,0.10746822696542178,5.20646236556571
