Time (hr),I2 (μM),S2_free (μM),S2_total (μM)
0.0,0.09997250700366923,2.976982127826244e-08,4.463355067448452e-06
0.016666666666666666,0.09997242932086188,1.720172450649327e-07,4.351921476100336e-05
0.03333333333333333,0.09997224242265332,3.704826927819328e-07,0.00013735025216612327
0.05,0.09997192154633773,6.14907224194353e-07,0.00029834068252063454
0.06666666666666667,0.09997143149535306,9.301833813908037e-07,0.0005441372135836819
0.08333333333333333,0.09997071525862794,1.3579600180951527e-06,0.0009033447654029875
0.1,0.0999696854659003,1.955731776889713e-06,0.00141974382252312
0.11666666666666667,0.09996821068030244,2.808279144582245e-06,0.002159191374642595
0.13333333333333333,0.09996609477102618,4.039410511669982e-06,0.0032199098092568685
0.15,0.09996304662457457,5.831612911210032e-06,0.004747585882157172
0.16666666666666666,0.09995863492386028,8.454469541801408e-06,0.006957850176983816
0.18333333333333332,0.09995222103209915,1.2306908805757819e-05,0.010169503901376813
0.2,0.0999428590916639,1.7980646351504644e-05,0.014853680066175576
0.21666666666666667,0.09992914664160074,2.635619156803983e-05,0.02170671148974539
0.23333333333333334,0.09990900010867251,3.874905445172417e-05,0.03175824524135937
0.25,0.0998793156760957,5.713370571330897e-05,0.046531491825307206
0.26666666666666666,0.09983545450107192,8.448865797426617e-05,0.0682797412516474
0.2833333333333333,0.09977045780429791,0.0001253311975029436,0.10033211945434117
0.3,0.09967384578606123,0.00018655003743587868,0.147589717251659
0.31666666666666665,0.09952977651442532,0.0002787054763759217,0.21721293201123756
0.3333333333333333,0.09931422857085402,0.00041805734247543955,0.31951109938401917
0.35,0.09899072401598338,0.0006297025241585258,0.46893624573996817
0.36666666666666664,0.09850395789066901,0.000952331606964034,0.6847916443222817
0.38333333333333336,0.09777067394256393,0.0014451427176260332,0.9906309951565624
0.4,0.09666757614545106,0.002197093264582973,1.410253528671677
0.4166666666666667,0.09501774402708048,0.0033373845928986695,1.9572607135090245
0.43333333333333335,0.09258091468167945,0.005043617244169427,2.6168842320623247
0.45,0.08905757421981352,0.0075469443090716536,3.327728460127114
0.4666666666666667,0.08411901167287375,0.011131935438260456,3.9869498293058974
0.48333333333333334,0.0774474019801507,0.01624454509300075,4.495068705218393
0.5,0.0687354908426716,0.023821094869647924,4.814803995115549
0.5166666666666667,0.05786579976156392,0.03489551552384915,4.980759339635008
0.5333333333333333,0.04601912503119317,0.04630285799604778,5.054659942572524
0.55,0.03533107544156725,0.053637657741844404,5.086946195578089
0.5666666666666667,0.026786577791291715,0.057934947591814626,5.1040641824572095
0.5833333333333334,0.020318084000829267,0.060932280872226345,5.115403698318147
0.6,0.015559932494771271,0.06333786142669624,5.123758426601206
0.6166666666666667,0.012110304750023664,0.06544108455646627,5.130240834373946
0.6333333333333333,0.009638507534254753,0.06733533468321212,5.1353742736962635
0.65,0.00788208868136723,0.06907251477840234,5.139522680511332
0.6666666666666666,0.0066406556254264915,0.07068579777775055,5.142948662774663
0.6833333333333333,0.005765192198774115,0.072198149694999,5.145843145793828
0.7,0.005147080412096774,0.07362621366011149,5.148344544049511
0.7166666666666667,0.0047084064141594655,0.07498239634154387,5.150552671700859
0.7333333333333333,0.004394018290308576,0.0762761339434008,5.152539160289587
0.75,0.004165312446367277,0.07751472400524384,5.15435525472859
0.7666666666666667,0.003995526018172645,0.0787038988781367,5.156037586050669
0.7833333333333333,0.003866255511484578,0.07984823243791767,5.1576123926669055
0.8,0.0037649312797679827,0.08095143334783622,5.159098570086335
0.8166666666666667,0.0036830142764736197,0.08201655863000079,5.1605098504414295
0.8333333333333334,0.00361472578967475,0.08304617019392421,5.16185634543076
0.85,0.0035561630547434326,0.08404245009108458,5.163145629842925
0.8666666666666667,0.0035046898454048027,0.08500728572561474,5.164383497437559
0.8833333333333333,0.0034585203736824,0.08594233312348667,5.165574485570118
0.9,0.003416437484004964,0.08684906414652746,5.166722238048124
0.9166666666666666,0.003377603168626287,0.08772880194147158,5.167829755688132
0.9333333333333333,0.0033414319567839448,0.08858274775433968,5.168899569407152
0.95,0.0033075067633481212,0.08941200139411712,5.1699338601430656
0.9666666666666667,0.003275523194800884,0.09021757701157918,5.170934542408116
0.9833333333333333,0.0032452527997984208,0.09100041540791699,5.1719033230163145
1.0,0.0032165188571053904,0.09176139375902367,5.172841742864262
1.0166666666666666,0.003189180418938495,0.09250133340209203,5.173751207120114
1.0333333333333334,0.0031631217681289798,0.09322100615744393,5.17463300744754
1.05,0.0031382454151876265,0.0939211395325148,5.1754883387168515
1.0666666666666667,0.0031144674063001707,0.09460242106352172,5.176318311860934
1.0833333333333333,0.0030917141400329346,0.09526550198411372,5.177123963998733
1.1,0.003069920171068587,0.09591100036217282,5.177906266589764
1.1166666666666667,0.00304902666264365,0.0965395038109126,5.178666132142308
1.1333333333333333,0.0030289802685835895,0.09715157185485006,5.179404419836515
1.15,0.0030097323030239416,0.09774773801243249,5.180121940315074
1.1666666666666667,0.002991238105714905,0.09832851164324312,5.1808194598210235
1.1833333333333333,0.0029735655756156208,0.09888722807100046,5.181571314866745
1.2,0.0029566173104748693,0.09941534604095685,5.182371475982538
1.2166666666666666,0.0029403311668179787,0.09994761894146531,5.183173513806673
1.2333333333333334,0.002924623418551543,0.10046896051445768,5.183957396553612
1.25,0.002909460484418868,0.10097808016890361,5.184721384052872
1.2666666666666666,0.0028948196210936542,0.10147491337206309,5.185465500087647
1.2833333333333334,0.002880680634275677,0.10195964715419155,5.186190141094344
1.3,0.0028696531697193954,0.10240571466489687,5.186796746984249
1.3166666666666667,0.0028570426385340934,0.10287358431287824,5.187466977384604
1.3333333333333333,0.002845723657989866,0.10330181196659317,5.188140270589612
1.35,0.002834359193042205,0.10373326725171132,5.188829231294233
1.3666666666666667,0.002823014522260462,0.10415834415231474,5.189510178660227
1.3833333333333333,0.002811801905556163,0.10457476904840157,5.190177061526038
1.4,0.0028008016706842867,0.10498196389323483,5.190828346608765
1.4166666666666667,0.0027900614523737478,0.10537984489658285,5.191463750948662
1.4333333333333333,0.0027796059288449633,0.105768500010425,5.192083401904889
1.45,0.00276944524403656,0.1061480865492256,5.19268758560175
1.4666666666666666,0.0027595807667804176,0.10651879260739996,5.193276656253339
1.4833333333333334,0.0027500087446397474,0.10688082011814258,5.193850997443203
1.5,0.0027407225469471964,0.10723437645866403,5.194411003326835
1.5166666666666666,0.0027317140170956588,0.10757966991766177,5.19495706870545
1.5333333333333334,0.002722974277509642,0.10791690711190748,5.19548958353297
1.55,0.0027144942030590145,0.1082462914727103,5.196008929827584
1.5666666666666667,0.0027062646952629287,0.10856802235622456,5.196515479961606
1.5833333333333333,0.0026982768374395854,0.1088822945330308,5.197009595770277
1.6,0.002690521979004794,0.10918929791485169,5.19749162815793
1.6166666666666667,0.0026829917777928627,0.10948921743219181,5.197961917009709
1.6333333333333333,0.00267567821765955,0.10978223300896776,5.198420791291322
1.65,0.0026685736116745743,0.11006851959962206,5.19886856926341
1.6666666666666667,0.0026616705970569175,0.1103482472662716,5.199305558764136
1.6833333333333333,0.002654962125524546,0.11062158128109476,5.199732057530252
1.7,0.0026484414512468178,0.11088868224412006,5.200148353537597
1.7166666666666666,0.0026421021176997474,0.11114970620983979,5.2005547253487405
1.7333333333333334,0.0026359379441916304,0.11140480481822568,5.200951442459882
1.75,0.0026299430125061992,0.11165412542719008,5.201338765642032
1.7666666666666666,0.002624111653917585,0.11189781124448693,5.201716947273341
1.7833333333333334,0.002618438436714991,0.1121360014577586,5.202086231660759
1.8,0.0026129181543047522,0.11236883136185047,5.202446855349972
1.8166666666666667,0.0026075458139153706,0.11259643248285658,5.202799047423159
1.8333333333333333,0.002602316625906004,0.11281893269856687,5.2031430297844725
1.85,0.0025972259936642506,0.11303645635513365,5.203479017433342
1.8666666666666667,0.002592269504070805,0.11324912437988655,5.20380721872591
1.8833333333333333,0.002587442918504269,0.11345705439028532,5.20412783562496
1.9,0.0025827421643575097,0.11366036079905395,5.204441063938775
1.9166666666666667,0.002578163327036495,0.11385915491558103,5.204747093549381
1.9333333333333333,0.002573702642412997,0.11405354504366651,5.205046108630651
