Time (hr),I2 (μM),S2_free (μM),S2_total (μM)
0.0,0.09686298971758851,2.6726449077929888e-08,3.8836420580152376e-06
0.016666666666666666,0.09686292393521387,1.503492936093432e-07,3.6961081654413415e-05
0.03333333333333333,0.09686276002408285,3.392649224022665e-07,0.00011926703366417359
0.05,0.0968624574371269,6.082139745802321e-07,0.00027112427092225574
0.06666666666666667,0.09686195453886508,1.0010259070306233e-06,0.0005234453875952834
0.08333333333333333,0.09686115611831198,1.5844173724478133e-06,0.0009239716795408976
0.1,0.09685991692130436,2.457383168254909e-06,0.0015455129881062376
0.11666666666666667,0.09685801703195732,3.7682263627311346e-06,0.002498251262888007
0.13333333333333333,0.09685512416155277,5.74049345050237e-06,0.003948552036413033
0.15,0.09685073609994414,8.712555666965615e-06,0.006147589337738434
0.16666666666666666,0.09684409319698233,1.3197199286409756e-05,0.00947468825521507
0.18333333333333332,0.09683404513647575,1.9973651308538603e-05,0.014502872754312635
0.2,0.09681884403742276,3.0236401753938727e-05,0.022099706595368206
0.21666666666666667,0.09679582826273447,4.5810350281765206e-05,0.03357910241685265
0.23333333333333334,0.09676094423604932,6.948364812734223e-05,0.050925548559691995
0.25,0.09670797334224837,0.00010562610293664876,0.07714566062867972
0.26666666666666666,0.09662730267503325,0.0001610878005345337,0.11679992077454446
0.2833333333333333,0.09650411415711965,0.00024639890380319775,0.17671415650976247
0.3,0.09631545809247345,0.00037830995869268927,0.26698988644152444
0.31666666666666665,0.0960251879341105,0.0005845584819844198,0.40246378973021874
0.3333333333333333,0.09557635904388626,0.000908650318446672,0.6040172388585211
0.35,0.09488028241834151,0.0014198895952525774,0.8985020430210185
0.36666666666666664,0.09379735871843392,0.002234556713583773,1.316194228232664
0.38333333333333336,0.09211033411994553,0.0035436662225488648,1.8800030512854395
0.4,0.08949756188933383,0.005635384363896633,2.5802147461370706
0.4166666666666667,0.08551855263711679,0.00894358490711925,3.343479087418898
0.43333333333333335,0.07963788486207286,0.01409467719560647,4.033136746321805
0.45,0.07134401212567425,0.021991888990160923,4.519789228236506
0.4666666666666667,0.06030174156846881,0.034251105593345516,4.781749846247246
0.48333333333333334,0.04737128663552911,0.04919031706215045,4.8933103694999485
0.5,0.03531164601353588,0.059679540941587075,4.936760128488374
0.5166666666666667,0.02576532047334413,0.06568171301752194,4.957425319723466
0.5333333333333333,0.018749134327062576,0.06974140026776705,4.970335134530731
0.55,0.013773861278122466,0.07295957011312099,4.979689473200336
0.5666666666666667,0.010322907867073463,0.07573562011129106,4.986773745422702
0.5833333333333334,0.007963706787718128,0.07821852565979925,4.992328664553716
0.6,0.006365362613462147,0.08049054718538638,4.996807717783472
0.6166666666666667,0.00528889830108837,0.08259540666056935,5.000515851365545
0.6333333333333333,0.004564916663752718,0.08456481116114647,5.003672949971315
0.65,0.0040760732543436715,0.08642191917410363,5.0064329288700975
0.6666666666666666,0.003742577604694717,0.08818386896221425,5.0089023181337495
0.6833333333333333,0.0035110026624816434,0.08986354524980561,5.0111544512005075
0.7,0.003346032440154165,0.09147079233904014,5.01323974091772
0.7166666666666667,0.0032245731784462674,0.09301325851262111,5.015192945676422
0.7333333333333333,0.003131656138691647,0.09449699184485957,5.017038219117106
0.75,0.0030576446460440355,0.09592686442782379,5.018792570082319
0.7666666666666667,0.0029963624972869237,0.09730687617354787,5.0204682056114445
0.7833333333333333,0.0029438580365371966,0.09864037329562385,5.022074102564433
0.8,0.0028975983466128486,0.09993020605308217,5.023617054220199
0.8166666666666667,0.002855949713308622,0.10117884315991113,5.025102363861473
0.8333333333333334,0.0028178459216123466,0.10238845523944648,5.026534303392269
0.85,0.0027825782552199515,0.10356097614062386,5.027916416822024
0.8666666666666667,0.0027496634794841475,0.10469814839364619,5.029251721942952
0.8833333333333333,0.002718761303348499,0.10580155727053243,5.030542845452274
0.9,0.0026896229640719855,0.1068726566247518,5.031792114624581
0.9166666666666666,0.0026620592432947264,0.10791278876617023,5.033001620577605
0.9333333333333333,0.002635920540798562,0.10892319997656331,5.034173262879674
0.95,0.0026110843959196014,0.10990505281028755,5.03530878179962
0.9666666666666667,0.002587447596290848,0.11085943599914108,5.0364097822709
0.9833333333333333,0.002564921110643549,0.11178737255044724,5.03747775220804
1.0,0.002543426764266113,0.11268982646476781,5.038514076894411
1.0166666666666666,0.0025228949962913688,0.11356770838441052,5.039520050571774
1.0333333333333334,0.0025032632956788793,0.11442188040196787,5.040496885984562
1.05,0.0024844750698011448,0.11525316019956516,5.0414457223889855
1.0666666666666667,0.002466478794857252,0.11606232464740243,5.042367632379416
1.0833333333333333,0.00244922735504773,0.11685011295967605,5.043263627781309
1.1,0.0024326775123728506,0.1176172294836685,5.044134664791328
1.1166666666666667,0.002416789470102737,0.11836434618133455,5.044981648498955
1.1333333333333333,0.0024015265058874983,0.11909210485044068,5.045805436891897
1.15,0.0023868546584284228,0.1198011191230291,5.046606844425008
1.1666666666666667,0.0023727424565956287,0.12049197627190682,5.047386645216132
1.1833333333333333,0.0023591606830368353,0.12116523885038379,5.048145575920237
1.2,0.00234608216638244,0.12182144618619016,5.048884338324028
1.2166666666666666,0.0023334815975361843,0.12246111574712674,5.049603601696161
1.2333333333333334,0.002321335366501135,0.12308474439327169,5.0503040049226655
1.25,0.002309621416880376,0.12369280952837887,5.0509861584526226
1.2666666666666666,0.0022983191157034326,0.12428577016130225,5.0516506460756165
1.2833333333333334,0.002287409136620634,0.12486406788680494,5.052298026549395
1.3,0.0022768733548145536,0.12542812779386744,5.052928835093797
1.3166666666666667,0.002266694752223726,0.12597835930859283,5.0535435847648085
1.3333333333333333,0.002256857331874447,0.1265151569779156,5.054142767720969
1.35,0.0022473460402824006,0.12703890119959463,5.054726856392753
1.3666666666666667,0.00223819841712434,0.12754409432503286,5.055351629378034
1.3833333333333333,0.0022293701132173674,0.12802526037225054,5.056012282953077
1.4,0.0022208469671527904,0.12850755528778066,5.056672459764031
1.4166666666666667,0.0022125850326293797,0.12898032469397155,5.05731884541056
1.4333333333333333,0.002204570692386208,0.12944255175609334,5.057950138058776
1.45,0.00219679622300903,0.12989416240336196,5.058566286997054
1.4666666666666666,0.0021902477499011557,0.13033142968618133,5.059107516259261
1.4833333333333334,0.0021832773954092856,0.1307551463124585,5.059699556480382
1.5,0.0021772562819803187,0.13116279774501827,5.060226954601145
1.5166666666666666,0.0021710083170805358,0.13156426208513608,5.060798614274818
1.5333333333333334,0.002164679902526008,0.13196171212075794,5.061367704817098
1.55,0.0021583723451555994,0.1323517480012658,5.061926526050753
1.5666666666666667,0.002152154579674696,0.13273356396165154,5.062473298805905
1.5833333333333333,0.0021460645145268803,0.1331069988160542,5.063007636185263
1.6,0.002140120639212132,0.13347209330865772,5.063529561512327
1.6166666666666667,0.0021343304764620433,0.1338289657718847,5.064039248857619
1.6333333333333333,0.0021286956078965047,0.1341777686798494,5.06453693645251
1.65,0.0021232144810869433,0.13451867039755183,5.0650228914018545
1.6666666666666667,0.002117883938632614,0.13485184636565342,5.065497393071772
1.6833333333333333,0.002112700041859074,0.1351774744044631,5.065960724482932
1.7,0.002107658512172805,0.1354957320467493,5.066413167575314
1.7166666666666666,0.002102754966661914,0.13580679496447423,5.066855000514309
1.7333333333333334,0.002097985043116161,0.13611083602527707,5.067286496141798
1.75,0.002093344465470788,0.13640802472870417,5.067707921098565
1.7666666666666666,0.0020888290769951376,0.13669852687900522,5.068119535353047
1.7833333333333334,0.0020844348559087653,0.13698250440866577,5.06852159198164
1.8,0.0020801579213658742,0.13726011529945967,5.068914337106963
1.8166666666666667,0.0020759945341414245,0.1375315135671744,5.06929800993607
1.8333333333333333,0.0020719410944103397,0.13779684928804828,5.069672842861791
1.85,0.002067994137956703,0.13805626865246,5.0700390616035
1.8666666666666667,0.0020641503315705087,0.13830991403622406,5.07039688537182
1.8833333333333333,0.002060406468066962,0.13855792408300013,5.070746527047045
1.9,0.002056759461180652,0.13880043379341114,5.071088193364503
1.9166666666666667,0.002053206340481791,0.13903757461786617,5.071422085102353
1.9333333333333333,0.0020497442463999894,0.13926947455103247,5.071748397268794
