Time (hr),I2 (μM),S2_free (μM),S2_total (μM)
0.0,0.0897635659669557,1.9740171294027147e-08,2.660089528063056e-06
0.016666666666666666,0.0897635212843396,1.1060763697276616e-07,2.513640067195951e-05
0.03333333333333333,0.08976340425878825,2.6486414881873804e-07,8.391890856115615e-05
0.05,0.0897631717439978,5.118886271841264e-07,0.00020065053975188555
0.06666666666666667,0.089762754840845,9.081852308012981e-07,0.0004098973342971236
0.08333333333333333,0.08976204346587155,1.5422473359345726e-06,0.0007668757352186969
0.1,0.08976086360289856,2.5516736126683196e-06,0.0013588412246190898
0.11666666666666667,0.08975894174879757,4.1506780472316995e-06,0.0023228647374583565
0.13333333333333333,0.08975584974989514,6.672559728425727e-06,0.003873351767669315
0.15,0.08975091629895905,1.0645600526115022e-05,0.006346084810315794
0.16666666666666666,0.08974309077560787,1.6881502337083e-05,0.010265505575093531
0.18333333333333332,0.08973074363850317,2.6630248585678827e-05,0.016442424901895354
0.2,0.08971131191372432,4.193668434921257e-05,0.026146040582429923
0.21666666666666667,0.08968071232607387,6.608899644677783e-05,0.04138335036749123
0.23333333333333334,0.08963259089491182,0.00010389811255592462,0.06523900984339556
0.25,0.0895571683281249,0.00016297762215370512,0.10236828663043133
0.26666666666666666,0.08943853177642244,0.00025712426572438186,0.16013435754711036
0.2833333333333333,0.0892504268374509,0.0004090325692166835,0.2501507483690823
0.3,0.08895184564758088,0.0006508591869146056,0.3891540143431662
0.31666666666666665,0.08847948510524488,0.0010349914782691817,0.5996929395018846
0.3333333333333333,0.08772730740113241,0.0016664320359095963,0.912597984318437
0.35,0.08651360059609078,0.0027315924753897503,1.3646608970847875
0.36666666666666664,0.08455438172575866,0.00450142361875545,1.9758985745745439
0.38333333333333336,0.08143905155120819,0.007405612724624513,2.710642076579246
0.4,0.07656732549487137,0.012277703553638847,3.456268956127671
0.4166666666666667,0.0692005272536417,0.02034317992098402,4.047423925447862
0.43333333333333335,0.05884524964419257,0.033092437522562274,4.386402513323709
0.45,0.04595508968871567,0.05102861729457796,4.5314860106054695
0.4666666666666667,0.03332998903820446,0.06577483362096564,4.586099291621104
0.48333333333333334,0.02336636393915327,0.07419990951644839,4.610280901153908
0.5,0.016264422645914562,0.07966094355603671,4.624648242681419
0.5166666666666667,0.01143492872679638,0.0838946405113059,4.634743776762414
0.5333333333333333,0.008239565729385775,0.08750175575180429,4.6423469321338455
