Time (hr),I2 (μM),S2_free (μM),S2_total (μM)
0.0,0.09999999344011962,2.2175610988423506e-08,3.308673526099234e-06
0.016666666666666666,0.09999993379106589,1.325487320004512e-07,3.330023057636637e-05
0.03333333333333333,0.09999978972183762,2.8498971426640185e-07,0.00010562672782612281
0.05,0.09999954682882517,4.6278242721925134e-07,0.0002274869555976276
0.06666666666666667,0.09999918682056312,6.786887963241887e-07,0.00040804859418694806
0.08333333333333333,0.09999867831263007,9.582609918985404e-07,0.0006630569357097341
0.1,0.09999797043304973,1.3373781364008662e-06,0.0010180217960487135
0.11666666666666667,0.09999698573739475,1.8676597549052561e-06,0.0015117561097313134
0.13333333333333333,0.09999560781448111,2.6229481556909135e-06,0.002202588595118008
0.15,0.09999366465547826,3.7094869987225855e-06,0.0031766652487526972
0.16666666666666666,0.09999090414088717,5.280649100906942e-06,0.0045601707312449315
0.18333333333333332,0.09998695811805194,7.559001732228627e-06,0.0065371922089877245
0.2,0.09998128928523728,1.0869559496153743e-05,0.009376037347919449
0.21666666666666667,0.09997311221604589,1.5689784467806732e-05,0.013468162021317046
0.23333333333333334,0.09996127553957669,2.2724787943510577e-05,0.019385810122081886
0.25,0.09994408558290714,3.302097290086281e-05,0.027967357531423872
0.26666666666666666,0.09991904127653894,4.813896918934451e-05,0.0404435839296082
0.2833333333333333,0.0998824337101976,7.041871810764778e-05,0.05862404882138293
0.3,0.09982873817112226,0.0001033885481460024,0.08517053369591551
0.31666666666666665,0.09974968695030047,0.00015240005164034848,0.12399320686757029
0.3333333333333333,0.09963285087876797,0.0002256172405865713,0.18081077802442147
0.35,0.09945946835746354,0.0003355588622884466,0.2639065293545657
0.36666666666666664,0.09920113700723615,0.000501492210797472,0.3850575391904572
0.38333333333333336,0.09881483486461952,0.0007530984566263534,0.56044755341814
0.4,0.09823562511606101,0.0011359274361965493,0.8109706696534117
0.4166666666666667,0.09736650595795138,0.0017190971380973618,1.1605427652658733
0.43333333333333335,0.0960656214441568,0.002605205183509872,1.6299501984443336
0.45,0.0941331214244009,0.003941363503398624,2.2235586863992554
0.4666666666666667,0.09130352504845372,0.005930099246375473,2.9102839434907493
0.48333333333333334,0.08725146117753971,0.008847157850068763,3.611880896658962
0.5,0.08160909510738952,0.013110715149330847,4.221806896254323
0.5166666666666667,0.07396147041811338,0.01954243338887284,4.658512509213573
0.5333333333333333,0.0639498269295138,0.029374683875152695,4.910611348754931
0.55,0.052173103211202186,0.04109247010583336,5.02718371066099
0.5666666666666667,0.04078008904786066,0.04954893035039755,5.074456284261574
0.5833333333333334,0.03127736138297647,0.05440471934561978,5.096354598441681
0.6,0.02391092713622751,0.05750839582731983,5.109623667876394
0.6166666666666667,0.01837459523951447,0.05992455823620445,5.119063608280248
0.6333333333333333,0.01429242688975568,0.06197640979100123,5.126246851997258
0.65,0.01132120782231751,0.0637999055404088,5.131879433005961
0.6666666666666666,0.00917863150572572,0.06545982444191785,5.136387400522075
0.6833333333333333,0.007643567924461805,0.06699369401067513,5.140067338312089
0.7,0.006547931389110275,0.06842627008611096,5.143134785820105
0.7166666666666667,0.005766680559082005,0.06977509471497653,5.1457475431827895
0.7333333333333333,0.005208345476571573,0.0710530992546119,5.148020818828837
0.75,0.004806926893974688,0.07227005353883185,5.150038324845795
0.7666666666666667,0.0045153502732971735,0.0734334739584247,5.151860635969067
0.7833333333333333,0.004300822278076408,0.07450159636195507,5.153659708327278
0.8,0.004139640343870081,0.0755670898968963,5.155375666143035
0.8166666666666667,0.004015866070251653,0.07657969107909293,5.1571698099739045
0.8333333333333334,0.00391786494714477,0.07757021909774636,5.158891215604223
0.85,0.003837929324212893,0.07853051086315488,5.160536259674016
0.8666666666666667,0.003770822239478035,0.07946077422262378,5.162111433562901
0.8833333333333333,0.0037197698473020978,0.08029465346126849,5.163405500588526
0.9,0.0036707732426238208,0.08117969195064947,5.164847902509678
0.9166666666666666,0.003629079056897136,0.08197791580441398,5.166277608374435
0.9333333333333333,0.0035902432187794532,0.08278214054905358,5.167737566112372
0.95,0.0035534924476444446,0.08357295653647848,5.169173942252729
0.9666666666666667,0.003518532078464431,0.0843451689097604,5.170571252639815
0.9833333333333333,0.00348521008425944,0.0850974376035182,5.171925842799306
1.0,0.0034534208135999214,0.08582966046452141,5.173237645853658
1.0166666666666666,0.0034230751141797323,0.08654217187739398,5.174507740578208
1.0333333333333334,0.0033940909922223097,0.08723547067897339,5.175737579521486
1.05,0.003366390910324446,0.08791011687974662,5.176928719694244
1.0666666666666667,0.0033399012152154415,0.08856668811953869,5.178082718704815
1.0833333333333333,0.0033145521665877745,0.08920575967262646,5.179201091620925
1.1,0.003290278051724897,0.08982789475371236,5.18028529271382
1.1166666666666667,0.0032670172310018016,0.09043363976338313,5.181336708438242
1.1333333333333333,0.0032447120874818268,0.0910235220828941,5.182356655872036
1.15,0.0032233088957389663,0.09159804925490204,5.1833463839216565
1.1666666666666667,0.0032027576346743505,0.09215770894025112,5.18430707593218
1.1833333333333333,0.003183011767320048,0.09270296931227057,5.185239852971735
1.2,0.0031640280055922907,0.0932342796926167,5.186145777383887
1.2166666666666666,0.0031457660727612414,0.09375207131224608,5.187025856378186
1.2333333333333334,0.003128188472065889,0.09425675812735398,5.187881045529974
1.25,0.0031112602666169492,0.09474873764787325,5.188712252119745
1.2666666666666666,0.0030949488733893285,0.09522839175327977,5.189520338277823
1.2833333333333334,0.0030792238725129845,0.09569608748103182,5.190306123921317
1.3,0.0030640568320363993,0.09615217777966234,5.191070389482804
1.3166666666666667,0.003049421147698056,0.09659700222270966,5.191813878437463
1.3333333333333333,0.0030352918968747145,0.0970308876822805,5.192537299639295
1.35,0.0030216457056899235,0.09745414896264039,5.193241329478996
1.3666666666666667,0.003008460628197189,0.09786708939514738,5.193926613876641
1.3833333333333333,0.0029957160365560796,0.09827000139639247,5.194593770122286
1.4,0.0029833925211651376,0.09866316699165799,5.195243388577062
1.4166666666666667,0.0029714717997844885,0.09904685830590361,5.19587603424655
1.4333333333333333,0.0029599366347598226,0.0994213380245002,5.196492248237427
1.45,0.0029487707575407912,0.09978685982580683,5.197092549107419
1.4666666666666666,0.002937958799766554,0.10014366878764282,5.19767743411776
1.4833333333333334,0.0029274862302653584,0.10049200176954236,5.198247380396545
1.5,0.002917339297384152,0.10083208777253888,5.198802846020525
1.5166666666666666,0.002907504976126417,0.10116414827813963,5.199344271022269
1.5333333333333334,0.002897970919632379,0.10148839756798292,5.199872078328904
1.55,0.002888725414585933,0.10180504302555846,5.200386674638082
1.5666666666666667,0.0028797573401771145,0.10211428542126734,5.200888451236274
1.5833333333333333,0.002871056130288474,0.10241631918199509,5.201377784764046
1.6,0.0028626117386085772,0.10271133264626199,5.201855037932512
1.6166666666666667,0.002854414606407057,0.10299950830593947,5.202320560194781
1.6333333333333333,0.002846455632732947,0.10328102303542723,5.202774688375839
1.65,0.002838726146822416,0.1035560483091461,5.203217747264092
1.6666666666666667,0.0028312178825235035,0.10382475040807422,5.203650050167362
1.6833333333333333,0.0028239229545648508,0.10408729061606392,5.204071899436011
1.7,0.002816833836512125,0.10434382540656972,5.204483586955569
1.7166666666666666,0.0028099433402711707,0.10459450662038408,5.204885394611058
1.7333333333333334,0.002803244597010453,0.10483948163495226,5.205277594725017
1.75,0.002796731039387298,0.10507889352574729,5.205660450471045
1.7666666666666666,0.002790396384973261,0.10531288122020971,5.206034216264587
1.7833333333333334,0.0027842346207835843,0.10554157964466479,5.206399138132461
1.8,0.002778239988824406,0.10576511986463599,5.206755454062577
1.8166666666666667,0.0027724069725789985,0.1059836292189306,5.2071033943351575
1.8333333333333333,0.002766730284361447,0.10619723144785612,5.207443181836656
1.85,0.0027612048534722713,0.10640604681586699,5.207775032357501
1.8666666666666667,0.00275582581509644,0.10661019222897983,5.208099154874652
1.8833333333333333,0.0027505884998889397,0.10680978134721475,5.208415751819989
1.9,0.002745488424198103,0.10700492469235198,5.208725019335359
1.9166666666666667,0.002740521280880539,0.10719572975121879,5.209027147515107
1.9333333333333333,0.0027356829306659997,0.10738230107476841,5.209322320636853
1.95,0.002730969394033222,0.10756474037315032,5.209610717381227
1.9666666666666666,0.0027263768435613848,0.10774314660698261,5.209892511041186
1.9833333333333334,0.0027219015967244547,0.10791761607501596,5.210167869721558
2.0,0.002717540109098282,0.10808824249834703,5.210436956529312
2.0166666666666666,0.002713288967952846,0.10825511710139343,5.210699929755166
2.033333333333333,0.002709144886203732,0.1084183286897456,5.210956943046952
2.05,0.002705104696699417,0.10857796372505832,5.211208145575223
2.066666666666667,0.0027011653468224555,0.10873410639712505,5.211453682191528
2.0833333333333335,0.00269732389338424,0.10888683869327667,5.211693693579757
2.1,0.0026935774977945456,0.10903624046519317,5.211928316400912
2.1166666666666667,0.0026899234214886876,0.10918238949328522,5.21215768343167
2.1333333333333333,0.0026863590215959778,0.10932536154873392,5.212381923697064
2.15,0.0026828817468346373,0.10946523045329022,5.212601162597568
2.1666666666666665,0.00267948913361922,0.10960206813695554,5.212815522030903
2.183333333333333,0.0026761788023676398,0.10973594469361223,5.213025120508816
2.2,0.0026729484539957504,0.10986692843469392,5.213230073269073
2.216666666666667,0.0026697958665883844,0.10999508594101215,5.213430492382952
2.2333333333333334,0.0026667188922362838,0.11012048211275846,5.213626486858387
2.25,0.0026637154540294166,0.11024318021782882,5.213818162739048
2.2666666666666666,0.0026607835431973147,0.1103632419384771,5.2140056231995
2.283333333333333,0.0026579212163883206,0.11048072741640715,5.214188968636662
2.3,0.002655126593079527,0.11059569529634825,5.214368296757713
2.316666666666667,0.0026523978531102404,0.11070820276819303,5.214543702664659
2.3333333333333335,0.002649733234331903,0.11081830560772271,5.21471527893565
2.35,0.0026471310303681664,0.11092605821601254,5.214883115703246
2.3666666666666667,0.0026445895884789003,0.11103151365755604,5.2150473007297835
2.3833333333333333,0.002642107307522591,0.11113472369713621,5.215207919479898
2.4,0.0026396826360117528,0.11123573883553863,5.2153650551904285
2.4166666666666665,0.0026373140702563185,0.11133460834410107,5.2155187889377475
2.433333333333333,0.0026350001525904596,0.11143138029818044,5.21566919970266
2.45,0.0026327394696783394,0.11152610160955845,5.215816364432971
2.466666666666667,0.0026305306508946453,0.11161881805784005,5.215960358103838
2.4833333333333334,0.0026283723667760986,0.11170957432085965,5.216101253775966
2.5,0.002626263327540336,0.11179841400416028,5.216239122651778
2.5166666666666666,0.0026242022816685105,0.11188537966955746,5.216374034129625
2.533333333333333,0.0026221880145486107,0.11197051286283967,5.216506055856129
2.55,0.0026202193471763116,0.11205385414060665,5.21663525377671
2.566666666666667,0.0026182951349105954,0.11213544309631533,5.216761692184402
2.5833333333333335,0.0026164142662813087,0.1122153183855415,5.216885433767041
2.6,0.0026145756618461613,0.11229351775046098,5.217006539652812
2.6166666666666667,0.0026127782730948714,0.11237007804363766,5.217125069454327
2.6333333333333333,0.0026110210813979563,0.11244503525108356,5.217241081311217
2.65,0.0026093030969981997,0.11251842451464517,5.217354631931328
2.6666666666666665,0.002607623358042715,0.11259028015373797,5.21746577663056
2.683333333333333,0.002605980929653659,0.11266063568644495,5.217574569371427
2.7,0.0026043749030357894,0.11272952385000426,5.217681062800359
2.716666666666667,0.0026028043946191835,0.11279697662070036,5.217785308283809
2.7333333333333334,0.0026012685452354877,0.11286302523318852,5.217887355943202
2.75,0.002599766519326104,0.11292770019927255,5.217987254688801
2.7666666666666666,0.0025982975041809286,0.11299103132613104,5.218085052252465
2.783333333333333,0.0025968607092062006,0.1130530477340518,5.2181807952194275
2.8,0.0025954553652201926,0.11311377787363672,5.218274529059035
2.816666666666667,0.0025940807237754943,0.11317324954255623,5.218366298154583
2.8333333333333335,0.0025927360565067047,0.11323148990179742,5.21845614583219
2.85,0.0025914206545024393,0.11328852549150213,5.21854411438882
2.8666666666666667,0.002590133827700485,0.1133443822463326,5.218630245119439
2.8833333333333333,0.0025888749043052562,0.11339908551043189,5.21871457834335
2.9,0.002587643230226488,0.11345266005196282,5.218797153429727
2.9166666666666665,0.002586438168538267,0.11350513007724904,5.218878008822399
2.933333333333333,0.002585259098957643,0.1135565192445471,5.218957182063885
2.95,0.002584105417341723,0.11360685067742061,5.219034709818729
2.966666666666667,0.0025829765352028116,0.11365614697776878,5.219110627896128
2.9833333333333334,0.002581871879240637,0.11370443023849527,5.219184971271907
3.0,0.0025807908908909954,0.11375172205584694,5.219257774109859
3.0166666666666666,0.0025797330258901137,0.1137980435414125,5.219329069782455
3.033333333333333,0.0025786977538541835,0.11384341533380295,5.219398890890954
3.05,0.002577684557873385,0.1138878576100266,5.219467269284941
3.066666666666667,0.002576692934119774,0.11393139009656443,5.21953423608131
3.0833333333333335,0.0025757223914685185,0.11397403208014625,5.219599821682696
3.1,0.0025747724511320015,0.11401580241824544,5.219664055795381
3.1166666666666667,0.0025738426463062037,0.11405671954930655,5.219726967446711
3.1333333333333333,0.002572932521828924,0.11409680150269796,5.2197885850020125
3.15,0.002572041633849344,0.11413606590840343,5.219848936181032
3.1666666666666665,0.0025711695495085965,0.11417453000647411,5.219908048073921
3.183333333333333,0.002570315846630712,0.11421221065622651,5.219965947156788
3.2,0.002569480113423746,0.114249124345202,5.2200226593068
3.216666666666667,0.002568661948190626,0.1142852871979122,5.2200782098168945
3.2333333333333334,0.0025678609590492445,0.11432071498433763,5.220132623410069
3.25,0.0025670767636616905,0.11435542312823041,5.220185924253276
3.2666666666666666,0.002566308988971999,0.1143894267151817,5.220238135970962
3.283333333333333,0.0025655572709524,0.11442274050051554,5.220289281658222
3.3,0.002564821254357396,0.11445537891696021,5.220339383893616
3.316666666666667,0.0025641005924856557,0.11448735608212941,5.220388464751622
3.3333333333333335,0.0025633949469494196,0.11451868580582457,5.220436545814771
3.35,0.002562703987450984,0.11454938159714098,5.220483648185444
3.3666666666666667,0.0025620273915661637,0.11457945667141198,5.220529792497383
3.3833333333333333,0.0025613648445343825,0.11460892395696057,5.220574998926859
3.4,0.0025607160390552,0.1146377961017058,5.2206192872035775
3.4166666666666665,0.002560080675091056,0.11466608547958324,5.220662676621287
3.433333333333333,0.0025594584596759992,0.11469380419682348,5.220705186048103
3.45,0.002558849106730138,0.11472096409806741,5.220746833936578
3.466666666666667,0.0025582523368797017,0.11474757677233267,5.220787638333488
3.4833333333333334,0.0025576678772824815,0.11477365355883178,5.2208276168893955
3.5,0.0025570954614584345,0.11479920555265431,5.220866786867936
3.5166666666666666,0.002556534829125312,0.11482424361030012,5.220905165154882
3.533333333333333,0.002555985726039125,0.11484877835508842,5.220942768266971
3.55,0.002555447903839318,0.1148728201824302,5.22097961236051
3.566666666666667,0.0025549211198983724,0.11489637926496744,5.221015713239753
3.5833333333333335,0.002554405137175845,0.1149194655576037,5.221051086365084
3.6,0.002553899724076616,0.11494208880239139,5.221085746860963
3.6166666666666667,0.0025534046543131987,0.11496425853332613,5.221119709523704
3.6333333333333333,0.002552919706771979,0.11498598408100391,5.2211529888290364
3.65,0.0025524446653833223,0.11500727457717297,5.221185598939476
3.6666666666666665,0.002551979318995316,0.11502813895919688,5.2212175537115355
3.683333333333333,0.002551523461251044,0.11504858597437699,5.2212488667027195
3.7,0.0025510768904694232,0.11506862418419546,5.2212795511783785
3.716666666666667,0.0025506394095292815,0.11508826196845205,5.221309620118368
3.7333333333333334,0.0025502108257567093,0.11510750752929932,5.22133908622356
3.75,0.0025497909508155575,0.11512636889518366,5.221367961922181
3.7666666666666666,0.0025493796006009176,0.11514485392470393,5.2213962593760135
3.783333333333333,0.0025489765951355286,0.11516297031035885,5.221423990486419
3.8,0.0025485817584691016,0.11518072558222173,5.22145116690023
3.816666666666667,0.0025481949185803335,0.11519812711152688,5.221477800015505
3.8333333333333335,0.002547815907281594,0.11521518211416272,5.221503900987122
3.85,0.002547444560126187,0.11523189765409961,5.221529480732255
3.8666666666666667,0.0025470807163181643,0.11524828064672081,5.221554549935713
3.8833333333333333,0.002546724218624512,0.11526433786208794,5.221579119055142
3.9,0.0025463749132896875,0.1152800759281237,5.221603198326117
3.9166666666666665,0.002546032649952478,0.11529550133372303,5.221626797767095
3.933333333333333,0.0025456972815650646,0.11531062043179015,5.221649927184254
3.95,0.0025453686643142027,0.11532543944221565,5.221672596176235
3.966666666666667,0.00254504665754447,0.11533996445476945,5.221694814138744
3.9833333333333334,0.002544731123683544,0.1153542014319409,5.221716590269064
4.0,0.0025444219281694686,0.115368156211693,5.221737933570433
4.016666666666667,0.002544118939379818,0.11538183451018769,5.221758852856359
4.033333333333333,0.0025438220285626673,0.11539524192441124,5.221779356754803
4.05,0.0025435310697693564,0.11540838393476681,5.221799453712264
4.066666666666666,0.0025432459397890265,0.11542126590759845,5.221819151997791
4.083333333333333,0.002542966518084769,0.11543389309765,5.2218384597068725
4.1,0.002542692686731496,0.11544627065048356,5.221857384765255
4.116666666666666,0.0025424243303553648,0.11545840360482394,5.221875934932659
4.133333333333334,0.002542161336074741,0.11547029689487431,5.221894117806417
4.15,0.0025419035934426373,0.11548195535255487,5.221911940825029
4.166666666666667,0.0025416509943906544,0.11549338370970816,5.2219294112716215
4.183333333333334,0.0025414034331743343,0.11550458660023874,5.221946536277337
4.2,0.00254116080631987,0.11551556856222757,5.22196332282465
4.216666666666667,0.002540923012572129,0.11552633403997586,5.221979777750594
4.233333333333333,0.0025406899528440095,0.11553688738601497,5.2219959077499185
4.25,0.0025404615301670643,0.11554723286306878,5.222011719378181
4.266666666666667,0.0025402376496433095,0.11555737464597322,5.222027219054758
4.283333333333333,0.002540018218398283,0.11556731682354877,5.222042413065789
4.3,0.00253980314553524,0.11557706340043479,5.2220573075670496
4.316666666666666,0.002539592342090418,0.11558661829888531,5.222071908586788
4.333333333333333,0.0025393857209895024,0.11559598536051806,5.222086222028444
4.35,0.002539183197005098,0.11560516834803009,5.222100253673347
4.366666666666666,0.002538984686715237,0.11561417094687025,5.222114009183347
4.383333333333334,0.0025387901084629083,0.11562299676688088,5.222127494103371
4.4,0.002538599382316596,0.11563164934390224,5.222140713863936
4.416666666666667,0.0025384124300317002,0.11564013214133084,5.222153673783598
4.433333333333334,0.002538229175012969,0.11564844855165854,5.222166379071345
4.45,0.002538049542277814,0.11565660189797011,5.222178834828936
4.466666666666667,0.002537873458420457,0.1156645954354057,5.222191046053206
4.483333333333333,0.00253770085157701,0.11567243235259361,5.222203017638281
4.5,0.0025375316513913324,0.11568011577305677,5.222214754377783
4.516666666666667,0.0025373657889817274,0.1156876487565779,5.222226260966955
4.533333333333333,0.00253720319690842,0.11569503430054205,5.222237542004764
4.55,0.0025370438091418188,0.11570227534125099,5.222248601995944
4.566666666666666,0.0025368875610315236,0.11570937475519895,5.222259445352978
4.583333333333333,0.0025367343892760703,0.11571633536033295,5.222270076398069
4.6,0.0025365842318933575,0.1157231599172794,5.2222804993650485
4.616666666666666,0.0025364370281917817,0.11572985113054107,5.222290718401238
4.633333333333334,0.002536292718742109,0.11573641164967596,5.222300737569284
4.65,0.0025361512453498953,0.11574284407044294,5.2223105608489355
4.666666666666667,0.002536012551028642,0.115749150935927,5.2223201921388025
4.683333333333334,0.0025358765799735217,0.11575533473763833,5.222329635258054
