Time (hr),I2 (μM),S2_free (μM),S2_total (μM)
0.0,0.08205967606271584,5.574422020405914e-08,6.869961891956602e-06
0.016666666666666666,0.08205962408194717,1.2941528331225853e-07,3.298561811549035e-05
0.03333333333333333,0.08205950886184914,2.8553462462756886e-07,9.086545795122272e-05
0.05,0.08205926473982363,6.01006098701027e-07,0.00021348067852145478
0.06666666666666667,0.08205876945139948,1.2110631378218199e-06,0.00046220718549417266
0.08333333333333333,0.08205780297841152,2.349553762864142e-06,0.0009474577923304737
0.1,0.08205597554268179,4.421460662932392e-06,0.001864739012647083
0.11666666666666667,0.08205262138259986,8.076540046421826e-06,0.0035476561184856355
0.13333333333333333,0.08204658663789516,1.4513483691124337e-05,0.006573585813695411
0.15,0.08203583265619453,2.5812173192243177e-05,0.011959923212972954
0.16666666666666666,0.08201714999893553,4.4589020554789644e-05,0.02129929696558976
0.18333333333333332,0.08198534234547451,7.594790096478295e-05,0.03714883084925125
0.2,0.08193047962979753,0.00013173278723129344,0.06433942501556458
0.21666666666666667,0.08183519460902212,0.00022842593258993435,0.11111911728212916
0.23333333333333334,0.08167544817113898,0.0003802640226383544,0.18829547486789713
0.25,0.08141461404814025,0.0006232674579537482,0.3110523423203528
0.26666666666666666,0.0809774260393179,0.00106048790565621,0.5080715236805137
0.2833333333333333,0.08021508875960509,0.0018742588779929019,0.8268465469044921
0.3,0.07891118059320014,0.0032204895561887916,1.306652686084669
0.31666666666666665,0.07681613602360748,0.005263457339497541,1.9338458299123769
0.3333333333333333,0.07350135737693878,0.008743517866103175,2.6519613280710774
0.35,0.06817142747296379,0.015166033968599384,3.347514568381969
0.36666666666666664,0.06013316824403223,0.025260849200539427,3.8396707029824233
0.38333333333333336,0.04995482036027419,0.03712313130718797,4.070798933387707
0.4,0.03877401825747759,0.05212705116282078,4.16126511589394
0.4166666666666667,0.02748366479229152,0.07332551416971066,4.211747011475899
0.43333333333333335,0.018094861144701036,0.09059888445496712,4.243771276441529
0.45,0.01161756959259526,0.1011144604381612,4.262661806485934
0.4666666666666667,0.007546894707372711,0.1084786079704633,4.275045058098895
0.48333333333333334,0.0051064696088686055,0.11440505957718396,4.284044059003896
0.5,0.0036841954950543976,0.11948607215076631,4.291086638583284
0.5166666666666667,0.0028664473098656434,0.12402362554192416,4.296875449527783
0.5333333333333333,0.0023959113698381607,0.1281629925550902,4.30185003521119
0.55,0.0021209810853111536,0.1319933993771549,4.306268029505481
0.5666666666666667,0.0019545884965437893,0.13557706672206937,4.3102917159301475
0.5833333333333334,0.0018480177123539872,0.13895785447335363,4.31402242873632
0.6,0.0017745498136221226,0.1421672462835938,4.317524407045507
0.6166666666666667,0.0017197370914292754,0.1452283317409106,4.320839488236117
0.6333333333333333,0.0016758278042415618,0.14815844143559978,4.323995920131356
0.65,0.0016386611400859821,0.1509709050874966,4.327013597108625
0.6666666666666666,0.0016059778799885475,0.15367623418875068,4.329907167798108
0.6833333333333333,0.0015765186160096205,0.1562829237232008,4.332687890724366
0.7,0.001549549564979286,0.15879800027722776,4.335364757039749
0.7166666666666667,0.001524615915648711,0.1612274004937417,4.33794518356553
0.7333333333333333,0.0015014142692114448,0.16357623543121985,4.340435451849477
0.75,0.001479726613875973,0.16584897769202292,4.342840994888035
0.7666666666666667,0.0014593858116067262,0.1680495958510595,4.345166590586398
