time_s,S2_M,I2_M,S2_tot_M
60.0,1.0015479375542722e-10,4.997014905571512e-08,2.9468511846271544e-08
120.0,1.0109599997995002e-10,4.994003740244093e-08,5.8415946592857465e-08
180.0,1.017134208794185e-10,4.9909761307910566e-08,8.685152780922653e-08
240.0,1.0233728554059776e-10,4.987931920276099e-08,1.1478430575203214e-07
300.0,1.0296884221913884e-10,4.984870915569477e-08,1.422231706134029e-07
360.0,1.0360823788496449e-10,4.981792919977439e-08,1.6917685538549842e-07
420.0,1.0425561935067355e-10,4.978697733269182e-08,1.9565393864001206e-07
480.0,1.0491113710344062e-10,4.9755851515912007e-08,2.2166284725840296e-07
540.0,1.0557494543412634e-10,4.972454967378613e-08,2.47211859113846e-07
600.0,1.0624720255822888e-10,4.9693069692637455e-08,2.7230910570575237e-07
660.0,1.0692807074143253e-10,4.966140941981868e-08,2.9696257474769965e-07
720.0,1.0761771643000605e-10,4.962956666273974e-08,3.211801127095946e-07
780.0,1.0831631038626929e-10,4.9597539187865046e-08,3.4496942731487834e-07
840.0,1.0902402782936104e-10,4.956532471967874e-08,3.683380899935667e-07
900.0,1.0974104858155034e-10,4.9532920939617035e-08,3.912935382919082e-07
960.0,1.1046755722034877e-10,4.9500325484966114e-08,4.1384307823942514e-07
1020.0,1.1120374323669247e-10,4.946753594772446e-08,4.3599388667409126e-07
1080.0,1.1194980119947928e-10,4.943454987342803e-08,4.5775301352638535e-07
1140.0,1.1270593092676069e-10,4.94013647599369e-08,4.791273840629489e-07
1200.0,1.1347233766390379e-10,4.9367978056181904e-08,5.00123801090558e-07
1260.0,1.1424923226905767e-10,4.9334387160869534e-08,5.207489471211167e-07
1320.0,1.1503683140627524e-10,4.9300589421143554e-08,5.41009386498353e-07
1380.0,1.158353577466617e-10,4.926658213120144e-08,5.609115674869009e-07
1440.0,1.166450401779415e-10,4.923236253086391e-08,5.804618243244276e-07
1500.0,1.1746611402285803e-10,4.919792780409554e-08,5.996663792374627e-07
1560.0,1.1829882126684216e-10,4.9163275077474524e-08,6.185313444215677e-07
1620.0,1.1914341079541342e-10,4.9128401418609334e-08,6.370627239864766e-07
1680.0,1.2000013864180071e-10,4.9093303834500184e-08,6.552664158668261e-07
1740.0,1.2086926824530104e-10,4.905797926984284e-08,6.731482136990839e-07
1800.0,1.2175107072092205e-10,4.902242460527242e-08,6.907138086652694e-07
1860.0,1.2264582514088824e-10,4.8986636655544543e-08,7.07968791304056e-07
1920.0,1.2355381882862319e-10,4.8950612167651115e-08,7.249186532898289e-07
1980.0,1.2447534766585884e-10,4.891434781886798e-08,7.415687891802636e-07
2040.0,1.254107164135593e-10,4.887784021473137e-08,7.579244981329832e-07
2100.0,1.2636023904739004e-10,4.884108588693997e-08,7.739909855918359e-07
2160.0,1.2732423910850715e-10,4.880408129117947e-08,7.897733649433327e-07
2220.0,1.2830305007048902e-10,4.876682280486587e-08,8.052766591437692e-07
2280.0,1.2929701572328287e-10,4.8729306724804085e-08,8.205058023175487e-07
2340.0,1.303064905750945e-10,4.869152926475782e-08,8.354656413272155e-07
2400.0,1.31331840273206e-10,4.8653486552926765e-08,8.501609373156946e-07
2460.0,1.3237344204476992e-10,4.861517462932678e-08,8.645963672212308e-07
2520.0,1.3343168515869456e-10,4.857658944306846e-08,8.787765252655054e-07
2580.0,1.3450697140980642e-10,4.853772684952946e-08,8.927059244154032e-07
2640.0,1.3559971562655374e-10,4.849858260741541e-08,9.063889978188959e-07
2700.0,1.3671034620359664e-10,4.8459152375704143e-08,9.198301002154945e-07
