time_s,S2_M,I2_M,S2_tot_M
60.0,2.0128903469199666e-10,9.988078601752445e-08,5.894311170900118e-08
120.0,2.043412669883985e-10,9.976203695684074e-08,1.1684388380546553e-07
180.0,2.06741805662248e-10,9.964412828690502e-08,1.7372074770672136e-07
240.0,2.091530856037149e-10,9.952704099917022e-08,2.295918085045905e-07
300.0,2.115770729730374e-10,9.941075528490001e-08,2.84474851191127e-07
360.0,2.1401348562541987e-10,9.929525186338835e-08,3.3838734632272904e-07
420.0,2.1646202671252934e-10,9.918051198058791e-08,3.913464555797199e-07
480.0,2.1892239246146658e-10,9.906651740319698e-08,4.433690372275721e-07
540.0,2.2139427232086476e-10,9.895325041274291e-08,4.944716514815352e-07
600.0,2.2387734908831608e-10,9.884069379967356e-08,5.446705657763776e-07
660.0,2.263713238804542e-10,9.87288297548057e-08,5.939817664587735e-07
720.0,2.288758112533831e-10,9.861764343507788e-08,6.424209426654033e-07
780.0,2.3139050469140873e-10,9.85071191427818e-08,6.900035140873476e-07
840.0,2.3391506232542496e-10,9.839724164767308e-08,7.367446279047484e-07
900.0,2.3644913588742487e-10,9.828799619839134e-08,7.826591635028339e-07
960.0,2.3899237137458887e-10,9.817936851680263e-08,8.277617372047959e-07
1020.0,2.4154440923757215e-10,9.807134479203135e-08,8.720667069226607e-07
1080.0,2.4410488456741666e-10,9.79639116744645e-08,9.155881767259241e-07
1140.0,2.466734272890901e-10,9.785705626972998e-08,9.583400013293767e-07
1200.0,2.4924969976746097e-10,9.775076463658789e-08,1.0003357994058894e-06
1260.0,2.518332554919906e-10,9.764502596986707e-08,1.0415889328503385e-06
1320.0,2.5442373948378667e-10,9.753982870353565e-08,1.0821125344364457e-06
1380.0,2.57020763185561e-10,9.743516170252129e-08,1.1219195047538646e-06
1440.0,2.596239338146777e-10,9.7331014256596e-08,1.1610225163128913e-06
1500.0,2.6223285471323456e-10,9.722737607415137e-08,1.1994340175765696e-06
1560.0,2.648471255833147e-10,9.712423727593247e-08,1.2371662369214767e-06
1620.0,2.674663427265863e-10,9.702158838872967e-08,1.2742311865284552e-06
1680.0,2.700900992884511e-10,9.691942033902704e-08,1.3106406662045283e-06
1740.0,2.727179855064404e-10,9.681772444660697e-08,1.3464062671372148e-06
1800.0,2.753495889625422e-10,9.671649241811004e-08,1.3815393755824434e-06
1860.0,2.779844948391345e-10,9.661571634055011e-08,1.41605117648724e-06
1920.0,2.8062228617819336e-10,9.651538867478437e-08,1.4499526570483419e-06
1980.0,2.83262544143433e-10,9.641550224893856e-08,1.4832540835445402e-06
2040.0,2.85907414842391e-10,9.631604879827154e-08,1.51596668324611e-06
2100.0,2.8855355495016084e-10,9.6217022097631e-08,1.5481008676287916e-06
2160.0,2.912005194744571e-10,9.611841627653971e-08,1.5796668640754338e-06
2220.0,2.9384787653165164e-10,9.602022580444428e-08,1.610674719131074e-06
2280.0,2.964951940748542e-10,9.592244548370256e-08,1.6411343017004654e-06
2340.0,2.991420401131303e-10,9.582507044256682e-08,1.6710553061890623e-06
2400.0,3.017879829945538e-10,9.572809612812783e-08,1.7004472555884696e-06
2460.0,3.044325916890424e-10,9.563151829922192e-08,1.7293195045073373e-06
2520.0,3.070754360702773e-10,9.553533301930356e-08,1.7576812421486613e-06
2580.0,3.0971608719631174e-10,9.543953664928596e-08,1.7855414952344413e-06
2640.0,3.123541175884804e-10,9.534412584035262e-08,1.812909130878626e-06
2700.0,3.1498910150822347e-10,9.524909752674274e-08,1.8397928594092588e-06
2760.0,3.176206152314464e-10,9.515444891851354e-08,1.8662012371407254e-06
2820.0,3.2024823732004124e-10,9.506017749428316e-08,1.8921426690969795e-06
2880.0,3.228715488902012e-10,9.496628099395706e-08,1.9176247594294925e-06
2940.0,3.2549374587621905e-10,9.487275539210333e-08,1.9426562161913583e-06
3000.0,3.2811127933710933e-10,9.477959870706223e-08,1.9672450089464947e-06
3060.0,3.3072372585530813e-10,9.468680920932503e-08,1.9913989663444163e-06
3120.0,3.3333068189841596e-10,9.45943854049724e-08,2.0151257786103212e-06
3180.0,3.359317474475917e-10,9.450232602849781e-08,2.03843299999173e-06
3240.0,3.385265261482236e-10,9.441063003568466e-08,2.061328051161871e-06
3300.0,3.411146255449148e-10,9.431929659649045e-08,2.0838182215805845e-06
3360.0,3.436956573118468e-10,9.422832508794201e-08,2.105910671813498e-06
3420.0,3.4626923747776875e-10,9.413771508704552e-08,2.127612435810204e-06
3480.0,3.488349866453387e-10,9.404746636371538e-08,2.148930423142172e-06
3540.0,3.5139253020456876e-10,9.395757887372628e-08,2.169871421201107e-06
3600.0,3.539414985401334e-10,9.386805275169225e-08,2.1904420973584524e-06
3660.0,3.5648152723231326e-10,9.37788883040772e-08,2.210649001086731e-06
3720.0,3.590122572513639e-10,9.369008600224077e-08,2.2304985660433894e-06
3780.0,3.6153333514510993e-10,9.360164647552393e-08,2.2499971121178225e-06
3840.0,3.640444132195802e-10,9.351357050437849e-08,2.2691508474422163e-06
3900.0,3.665451497125153e-10,9.34258590135444e-08,2.2879658703668657e-06
3960.0,3.690352089595904e-10,9.333851306527935e-08,2.306448171400576e-06
4020.0,3.715142615532162e-10,9.325153385264444e-08,2.324603635116784e-06
4080.0,3.73981984493791e-10,9.316492269285013e-08,2.342438042026e-06
4140.0,3.764380613332933e-10,9.307868102066642e-08,2.359957070415157e-06
4200.0,3.788821823111235e-10,9.299281038190128e-08,2.3771662981544673e-06
4260.0,3.813140444821091e-10,9.290731242695103e-08,2.3940712044723537e-06
4320.0,3.8373335183661616e-10,9.282218890442645e-08,2.410677171699021e-06
4380.0,3.861398154127084e-10,9.273744165485865e-08,2.426989486979222e-06
4440.0,3.885331534003272e-10,9.265307260448768e-08,2.4430133439547645e-06
4500.0,3.909130912374652e-10,9.256908375913813e-08,2.458753844417294e-06
4560.0,3.932793616983312e-10,9.248547719818444e-08,2.4742159999318803e-06
4620.0,3.9563170497351177e-10,9.240225506860954e-08,2.4894047334319165e-06
4680.0,3.9796986874215304e-10,9.231941957916008e-08,2.5043248807858475e-06
4740.0,4.002936082361963e-10,9.223697299460088e-08,2.5189811923362207e-06
4800.0,4.0260268629671563e-10,9.215491763007186e-08,2.533378334411549e-06
4860.0,4.0489687342241944e-10,9.207325584555016e-08,2.5475208908114672e-06
4920.0,4.0717594781038673e-10,9.199199004041981e-08,2.561413364265653e-06
4980.0,4.094396953891261e-10,9.191112264815188e-08,2.5750601778669784e-06
5040.0,4.116879098440511e-10,9.183065613109691e-08,2.5884656764793447e-06
5100.0,4.1392039263548174e-10,9.175059297539239e-08,2.6016341281206517e-06
5160.0,4.1613695300928677e-10,9.167093568598677e-08,2.6145697253213335e-06
5220.0,4.1833740800029833e-10,9.15916867817823e-08,2.627276586458904e-06
5280.0,4.205215824286332e-10,9.151284879089813e-08,2.6397587570689234e-06
5340.0,4.226893088890665e-10,9.143442424605549e-08,2.6520202111328113e-06
5400.0,4.2484042773361596e-10,9.135641568008611e-08,2.664064852342913e-06
5460.0,4.2697478704749374e-10,9.127882562156537e-08,2.6758965153452183e-06
5520.0,4.290922426185986e-10,9.120165659057103e-08,2.6875189669601306e-06
5580.0,4.3119265790072417e-10,9.112491109456871e-08,2.6989359073816722e-06
5640.0,4.3327590397066367e-10,9.104859162442476e-08,2.710150971355506e-06
5700.0,4.3534185947940187e-10,9.097270065054707e-08,2.7211677293361527e-06
5760.0,4.3739041059758355e-10,9.089724061915457e-08,2.731989688623761e-06
5820.0,4.394214509554586e-10,9.082221394867536e-08,2.7426202944808034e-06
5880.0,4.414348815775033e-10,9.0747623026274e-08,2.753062931229041e-06
5940.0,4.4343061081192266e-10,9.067347020450773e-08,2.7633209233271153e-06
6000.0,4.4540855425524224e-10,9.05997577981115e-08,2.7733975364291026e-06
6060.0,4.473686346721972e-10,9.052648808091172e-08,2.783295978424368e-06
6120.0,4.4931078191113037e-10,9.045366328286818e-08,2.793019400459052e-06
6180.0,4.5123493281511596e-10,9.038128558724361e-08,2.8025708979395093e-06
6240.0,4.5314103112901637e-10,9.030935712790015e-08,2.811953511518024e-06
6300.0,4.5502902740269005e-10,9.02378799867221e-08,2.8211702280611077e-06
6360.0,4.5689887889056486e-10,9.016685619116387e-08,2.830223981600691e-06
6420.0,4.587505494477893e-10,9.009628771192204e-08,2.8391176542685128e-06
6480.0,4.6058400942317165e-10,9.00261764607306e-08,2.8478540772140012e-06
6540.0,4.6239923554912326e-10,8.99565242882778e-08,2.8564360315059305e-06
6600.0,4.6419621082881303e-10,8.988733298224342e-08,2.8648662490181563e-06
6660.0,4.659749244207377e-10,8.981860426545494e-08,2.8731474132996955e-06
6720.0,4.677353715209198e-10,8.975033979416104e-08,2.881282160429433e-06
6780.0,4.694775532429276e-10,8.968254115642058e-08,2.8892730798557255e-06
6840.0,4.712014764959238e-10,8.961520987060566e-08,2.897122715221171e-06
6900.0,4.729071538609324e-10,8.954834738401654e-08,2.904833565172802e-06
6960.0,4.745946034655221e-10,8.948195507160675e-08,2.912408084157961e-06
7020.0,4.762638488570892e-10,8.941603423481626e-08,2.919848683206112e-06
7080.0,4.779149188749281e-10,8.935058610051082e-08,2.9271577306968357e-06
7140.0,4.795478475212697e-10,8.928561182002505e-08,2.9343375531142497e-06
7200.0,4.811626738314604e-10,8.92211124683075e-08,2.941390435788098e-06
7260.0,4.827594417434552e-10,8.915708904316505e-08,2.9483186236217392e-06
7320.0,4.843381999667923e-10,8.90935424646047e-08,2.9551243218072697e-06
7380.0,4.858990018512062e-10,8.903047357427009e-08,2.9618096965280045e-06
