time_s,S2_M,I2_M,S2_tot_M
12060.0,5.969225705894987e-11,2.4523922284235706e-08,8.100223330255242e-07
12120.0,5.969831937396893e-11,2.4523570978264778e-08,8.104330418295689e-07
12180.0,5.970427606656529e-11,2.4523225131405756e-08,8.108365143497749e-07
12240.0,5.971012895640326e-11,2.4522884660504086e-08,8.112328780872694e-07
12300.0,5.971587983251301e-11,2.4522549483640446e-08,8.116222582964761e-07
12360.0,5.972153045378126e-11,2.452221952011296e-08,8.120047780247109e-07
12420.0,5.972708254943512e-11,2.452189469041964e-08,8.123805581510788e-07
12480.0,5.973253781951901e-11,2.4521574916241074e-08,8.127497174246855e-07
12540.0,5.973789793536473e-11,2.4521260120423387e-08,8.131123725021747e-07
12600.0,5.974316454005465e-11,2.45209502269614e-08,8.134686379846054e-07
12660.0,5.974833924887835e-11,2.4520645160982034e-08,8.138186264536767e-07
12720.0,5.975342364978246e-11,2.4520344848727977e-08,8.141624485073164e-07
12780.0,5.975841930381411e-11,2.4520049217541533e-08,8.145002127946405e-07
12840.0,5.976332774555768e-11,2.4519758195848724e-08,8.148320260502971e-07
12900.0,5.97681504835653e-11,2.4519471713143615e-08,8.151579931282053e-07
12960.0,5.977288900078077e-11,2.4519189699972847e-08,8.15478217034699e-07
13020.0,5.977754475495746e-11,2.4518912087920387e-08,8.157927989610856e-07
13080.0,5.97821191790698e-11,2.4518638809592503e-08,8.161018383156331e-07
13140.0,5.978661368171865e-11,2.4518369798602932e-08,8.1640543275499e-07
13200.0,5.979102964753067e-11,2.451810498955828e-08,8.167036782150553e-07
13260.0,5.979536843755159e-11,2.4517844318043605e-08,8.169966689413007e-07
13320.0,5.979963138963357e-11,2.4517587720608197e-08,8.172844975185607e-07
13380.0,5.980381981881686e-11,2.4517335134751588e-08,8.175672549002974e-07
13440.0,5.980793501770531e-11,2.4517086498909733e-08,8.178450304373475e-07
13500.0,5.981197825683658e-11,2.4517086498909733e-08,8.181179119924452e-07
13560.0,5.98159504361614e-11,2.4517086498909733e-08,8.183859857065689e-07
13620.0,5.981985313479837e-11,2.4517086498909733e-08,8.186493362902065e-07
13680.0,5.982368756060289e-11,2.4517086498909733e-08,8.189080469612345e-07
13740.0,5.982745489940238e-11,2.4517086498909733e-08,8.191621994712214e-07
13800.0,5.983115631671909e-11,2.4517086498909733e-08,8.194118741312669e-07
13860.0,5.983479295811295e-11,2.4517086498909733e-08,8.196571498373863e-07
13920.0,5.983836594951333e-11,2.4517086498909733e-08,8.19898104095445e-07
13980.0,5.984187639754584e-11,2.4517086498909733e-08,8.201348130456575e-07
14040.0,5.984532538985399e-11,2.4517086498909733e-08,8.203673514866506e-07
14100.0,5.984871399541575e-11,2.4517086498909733e-08,8.20595792899105e-07
14160.0,5.985204326485523e-11,2.4517086498909733e-08,8.208202094689795e-07
14220.0,5.985531423074943e-11,2.4517086498909733e-08,8.210406721103256e-07
14280.0,5.985852790793012e-11,2.4517086498909733e-08,8.212572504877006e-07
14340.0,5.986168529378102e-11,2.4517086498909733e-08,8.21470013038185e-07
14400.0,5.986478736853023e-11,2.4517086498909733e-08,8.216790269930125e-07
14460.0,5.986783509553804e-11,2.4517086498909733e-08,8.218843583988185e-07
14520.0,5.987082942158016e-11,2.4517086498909733e-08,8.220860721385137e-07
14580.0,5.987377127712645e-11,2.4517086498909733e-08,8.22284231951791e-07
14640.0,5.987666157661522e-11,2.4517086498909733e-08,8.224789004552696e-07
14700.0,5.987950121872307e-11,2.4517086498909733e-08,8.226701391622847e-07
14760.0,5.988229108663049e-11,2.4517086498909733e-08,8.22858008502329e-07
14820.0,5.988503204828322e-11,2.4517086498909733e-08,8.230425678401506e-07
14880.0,5.988772495664932e-11,2.4517086498909733e-08,8.232238754945148e-07
14940.0,5.989037064997218e-11,2.4517086498909733e-08,8.234019887566351e-07
15000.0,5.989296995201929e-11,2.4517086498909733e-08,8.235769639082801e-07
15060.0,5.989552367232727e-11,2.4517086498909733e-08,8.237488562395596e-07
15120.0,5.989803260644272e-11,2.4517086498909733e-08,8.239177200663993e-07
15180.0,5.990049753615914e-11,2.4517086498909733e-08,8.240836087477064e-07
15240.0,5.990291922975027e-11,2.4517086498909733e-08,8.242465747022324e-07
15300.0,5.990529844219928e-11,2.4517086498909733e-08,8.244066694251395e-07
15360.0,5.990763591542446e-11,2.4517086498909733e-08,8.245639435042751e-07
15420.0,5.990993237850117e-11,2.4517086498909733e-08,8.247184466361585e-07
15480.0,5.991218854788022e-11,2.4517086498909733e-08,8.24870227641687e-07
15540.0,5.991440512760249e-11,2.4517086498909733e-08,8.250193344815646e-07
15600.0,5.991658280951036e-11,2.4517086498909733e-08,8.251658142714587e-07
15660.0,5.991872227345518e-11,2.4517086498909733e-08,8.253097132968906e-07
15720.0,5.992082418750199e-11,2.4517086498909733e-08,8.25451077027862e-07
15780.0,5.992288920813023e-11,2.4517086498909733e-08,8.255899501332256e-07
15840.0,5.992491798043151e-11,2.4517086498909733e-08,8.257263764948012e-07
15900.0,5.992691113830412e-11,2.4517086498909733e-08,8.258603992212431e-07
15960.0,5.992886930464415e-11,2.4517086498909733e-08,8.259920606616641e-07
16020.0,5.993079309153351e-11,2.4517086498909733e-08,8.261214024190179e-07
16080.0,5.993268310042501e-11,2.4517086498909733e-08,8.262484653632472e-07
16140.0,5.993453992232409e-11,2.4517086498909733e-08,8.263732896441991e-07
16200.0,5.993636413796779e-11,2.4517086498909733e-08,8.264959147043133e-07
16260.0,5.993815631800052e-11,2.4517086498909733e-08,8.266163792910868e-07
16320.0,5.993991702314716e-11,2.4517086498909733e-08,8.267347214693182e-07
16380.0,5.994164680438308e-11,2.4517086498909733e-08,8.268509786331379e-07
16440.0,5.994334620310135e-11,2.4517086498909733e-08,8.26965187517824e-07
16500.0,5.994501575127722e-11,2.4517086498909733e-08,8.270773842114121e-07
16560.0,5.994665597162992e-11,2.4517086498909733e-08,8.271876041660994e-07
16620.0,5.994826737778157e-11,2.4517086498909733e-08,8.272958822094477e-07
16680.0,5.994985047441354e-11,2.4517086498909733e-08,8.274022525553901e-07
16740.0,5.995140575742032e-11,2.4517086498909733e-08,8.275067488150425e-07
16800.0,5.995293371406041e-11,2.4517086498909733e-08,8.27609404007325e-07
16860.0,5.995443482310523e-11,2.4517086498909733e-08,8.277102505693968e-07
16920.0,5.995590955498505e-11,2.4517086498909733e-08,8.278093203669061e-07
16980.0,5.99573583719327e-11,2.4517086498909733e-08,8.2790664470406e-07
17040.0,5.995878172812489e-11,2.4517086498909733e-08,8.280022543335179e-07
17100.0,5.996018006982104e-11,2.4517086498909733e-08,8.280961794661078e-07
17160.0,5.99615538354998e-11,2.4517086498909733e-08,8.281884497803747e-07
17220.0,5.996290345599325e-11,2.4517086498909733e-08,8.282790944319585e-07
17280.0,5.996422935461894e-11,2.4517086498909733e-08,8.283681420628076e-07
17340.0,5.996553194730964e-11,2.4517086498909733e-08,8.284556208102298e-07
17400.0,5.996681164274072e-11,2.4517086498909733e-08,8.285415583157838e-07
17460.0,5.996806884245575e-11,2.4517086498909733e-08,8.286259817340144e-07
17520.0,5.996930394098962e-11,2.4517086498909733e-08,8.287089177410329e-07
17580.0,5.997051732598976e-11,2.4517086498909733e-08,8.287903925429473e-07
17640.0,5.997170937833523e-11,2.4517086498909733e-08,8.288704318841431e-07
17700.0,5.99728804722539e-11,2.4517086498909733e-08,8.289490610554191e-07
17760.0,5.997403097543747e-11,2.4517086498909733e-08,8.29026304901979e-07
17820.0,5.997516124915465e-11,2.4517086498909733e-08,8.291021878312824e-07
17880.0,5.997627164836238e-11,2.4517086498909733e-08,8.291767338207579e-07
17940.0,5.997736252181522e-11,2.4517086498909733e-08,8.292499664253799e-07
18000.0,5.997843421217277e-11,2.4517086498909733e-08,8.293219087851116e-07
18060.0,5.997948705610536e-11,2.4517086498909733e-08,8.293925836322176e-07
18120.0,5.99805213843979e-11,2.4517086498909733e-08,8.294620132984474e-07
18180.0,5.998153752205182e-11,2.4517086498909733e-08,8.295302197220918e-07
18240.0,5.998253578838561e-11,2.4517086498909733e-08,8.295972244549149e-07
18300.0,5.998351649713331e-11,2.4517086498909733e-08,8.296630486689662e-07
18360.0,5.998447995654143e-11,2.4517086498909733e-08,8.297277131632688e-07
18420.0,5.998542646946434e-11,2.4517086498909733e-08,8.297912383703932e-07
18480.0,5.998635633345779e-11,2.4517086498909733e-08,8.298536443629129e-07
18540.0,5.998726984087099e-11,2.4517086498909733e-08,8.299149508597486e-07
18600.0,5.99881672789372e-11,2.4517086498909733e-08,8.299751772323975e-07
18660.0,5.998904892986247e-11,2.4517086498909733e-08,8.300343425110564e-07
18720.0,5.998991507091312e-11,2.4517086498909733e-08,8.300924653906337e-07
18780.0,5.999076597450165e-11,2.4517086498909733e-08,8.301495642366578e-07
18840.0,5.99916019082711e-11,2.4517086498909733e-08,8.302056570910801e-07
18900.0,5.999242313517811e-11,2.4517086498909733e-08,8.302607616779758e-07
18960.0,5.999322991357442e-11,2.4517086498909733e-08,8.30314895409146e-07
19020.0,5.9994022497287e-11,2.4517086498909733e-08,8.303680753896175e-07
19080.0,5.999480113569682e-11,2.4517086498909733e-08,8.304203184230496e-07
19140.0,5.999556607381636e-11,2.4517086498909733e-08,8.304716410170434e-07
19200.0,5.999631755236549e-11,2.4517086498909733e-08,8.305220593883577e-07
19260.0,5.99970558078465e-11,2.4517086498909733e-08,8.30571589468034e-07
19320.0,5.99977810726174e-11,2.4517086498909733e-08,8.306202469064301e-07
19380.0,5.999849357496419e-11,2.4517086498909733e-08,8.306680470781653e-07
19440.0,5.999919353917186e-11,2.4517086498909733e-08,8.307150050869793e-07
19500.0,5.99998811855941e-11,2.4517086498909733e-08,8.307611357705042e-07
19560.0,6.000055673072188e-11,2.4517086498909733e-08,8.308064537049532e-07
19620.0,6.000122038725084e-11,2.4517086498909733e-08,8.308509732097269e-07
19680.0,6.000187236414743e-11,2.4517086498909733e-08,8.308947083519375e-07
19740.0,6.000251286671397e-11,2.4517086498909733e-08,8.309376729508539e-07
19800.0,6.000314209665271e-11,2.4517086498909733e-08,8.309798805822693e-07
19860.0,6.000376025212849e-11,2.4517086498909733e-08,8.310213445827899e-07
19920.0,6.000436752783059e-11,2.4517086498909733e-08,8.310622245410508e-07
19980.0,6.000436752783059e-11,2.4517086498909733e-08,8.311023810744353e-07
20040.0,6.000436752783059e-11,2.4517086498909733e-08,8.311418275708837e-07
20100.0,6.000436752783059e-11,2.4517086498909733e-08,8.311805765850765e-07
20160.0,6.000436752783059e-11,2.4517086498909733e-08,8.31218640449706e-07
20220.0,6.000436752783059e-11,2.4517086498909733e-08,8.312560312794012e-07
20280.0,6.000436752783059e-11,2.4517086498909733e-08,8.312927609745829e-07
20340.0,6.000436752783059e-11,2.4517086498909733e-08,8.313288412252526e-07
20400.0,6.000436752783059e-11,2.4517086498909733e-08,8.31364283514712e-07
20460.0,6.000436752783059e-11,2.4517086498909733e-08,8.313990991232183e-07
20520.0,6.000436752783059e-11,2.4517086498909733e-08,8.314332991315742e-07
20580.0,6.000436752783059e-11,2.4517086498909733e-08,8.314668944246547e-07
20640.0,6.000436752783059e-11,2.4517086498909733e-08,8.314998956948711e-07
20700.0,6.000436752783059e-11,2.4517086498909733e-08,8.315323134455749e-07
20760.0,6.000436752783059e-11,2.4517086498909733e-08,8.315641579944e-07
20820.0,6.000436752783059e-11,2.4517086498909733e-08,8.315954394765463e-07
20880.0,6.000436752783059e-11,2.4517086498909733e-08,8.316261678480064e-07
20940.0,6.000436752783059e-11,2.4517086498909733e-08,8.316563528887335e-07
21000.0,6.000436752783059e-11,2.4517086498909733e-08,8.316860042057541e-07
21060.0,6.000436752783059e-11,2.4517086498909733e-08,8.317151312362263e-07
21120.0,6.000436752783059e-11,2.4517086498909733e-08,8.317437432504426e-07
21180.0,6.000436752783059e-11,2.4517086498909733e-08,8.317718493547808e-07
21240.0,6.000436752783059e-11,2.4517086498909733e-08,8.317994584946022e-07
21300.0,6.000436752783059e-11,2.4517086498909733e-08,8.318265794570988e-07
21360.0,6.000436752783059e-11,2.4517086498909733e-08,8.318532208740895e-07
21420.0,6.000436752783059e-11,2.4517086498909733e-08,8.318793912247678e-07
21480.0,6.000436752783059e-11,2.4517086498909733e-08,8.319050988384009e-07
