time_s,S2_M,I2_M,S2_tot_M
60.0,2.4946341131265313e-11,1.2498132085621873e-08,7.3675644155129215e-09
120.0,2.5065503826388392e-11,1.2496288566527194e-08,1.4604855762337548e-08
180.0,2.5101549066583298e-11,1.2494475207147716e-08,2.1714176495864186e-08
240.0,2.513678569820224e-11,1.2492691560282434e-08,2.8697789219772325e-08
300.0,2.5171495112095813e-11,1.2490937121600548e-08,3.55579168011647e-08
360.0,2.520568424022423e-11,1.2489211409808377e-08,4.229674271348548e-08
420.0,2.5239359376467044e-11,1.2487513951694915e-08,4.891641182205404e-08
480.0,2.5272526786036453e-11,1.248584428199086e-08,5.541903106672656e-08
540.0,2.5305192705806448e-11,1.2484201943230113e-08,6.180667013248695e-08
600.0,2.5337363342680264e-11,1.2482586485613813e-08,6.808136210818088e-08
660.0,2.5369044872022845e-11,1.2480997466876916e-08,7.424510413360218e-08
720.0,2.5400243436163476e-11,1.2479434452157205e-08,8.029985803513792e-08
780.0,2.5430965142967068e-11,1.2477897013866741e-08,8.624755095017397e-08
840.0,2.5430566014310926e-11,1.2476384731565663e-08,9.208103328505077e-08
900.0,2.5461214714078328e-11,1.2474897121978486e-08,9.781151620551449e-08
960.0,2.5491499254096048e-11,1.2473433772939352e-08,1.0344081859161812e-07
1020.0,2.552131965104691e-11,1.2471994287090175e-08,1.0897072727592309e-07
1080.0,2.555068153010758e-11,1.2470578273713023e-08,1.14402997525521e-07
1140.0,2.5579590833982696e-11,1.2469185348588804e-08,1.1973935359969434e-07
1200.0,2.5608053466128822e-11,1.2467815133885158e-08,1.2498148929799381e-07
1260.0,2.5636075288508268e-11,1.2466467258046479e-08,1.3013106849862037e-07
1320.0,2.5663662120599582e-11,1.246514135568597e-08,1.3518972568728337e-07
1380.0,2.569081973846839e-11,1.246383706747965e-08,1.40159066476703e-07
1440.0,2.571755387389318e-11,1.2462554040062288e-08,1.4504066811692291e-07
1500.0,2.5743870213544415e-11,1.2461291925925249e-08,1.4983607999659585e-07
1560.0,2.5769774398215646e-11,1.246005038331619e-08,1.545468241354019e-07
1620.0,2.579527202210511e-11,1.2458829076140572e-08,1.591743956677565e-07
1680.0,2.582036863214637e-11,1.245762767386496e-08,1.6372026331796266e-07
1740.0,2.584506972738667e-11,1.2456445851422079e-08,1.681858698669586e-07
1800.0,2.5869380758411496e-11,1.2455283289117568e-08,1.725726326108097e-07
1860.0,2.589330712681412e-11,1.2454139672538446e-08,1.768819438110912e-07
1920.0,2.5916854184708506e-11,1.2453014692463196e-08,1.8111517113730492e-07
1980.0,2.5940027234284577e-11,1.2451908044773502e-08,1.8527365810147108e-07
2040.0,2.5962831527404154e-11,1.245081943036753e-08,1.893587244850342e-07
2100.0,2.5985272265236607e-11,1.244974855507481e-08,1.9337166675821842e-07
2160.0,2.600735459793266e-11,1.2448695129572605e-08,1.9731375849196678e-07
2220.0,2.602908362433523e-11,1.2447658869303804e-08,2.0118625076259498e-07
2280.0,2.6050464391726045e-11,1.2446639494396273e-08,2.0499037254928923e-07
2340.0,2.6071501895606732e-11,1.2445636729583631e-08,2.087273311245744e-07
2400.0,2.6092201079513364e-11,1.2444650304127467e-08,2.1239831243787738e-07
2460.0,2.6112566834863055e-11,1.2443679951740904e-08,2.1600448149230744e-07
2520.0,2.6132604000831632e-11,1.2442725410513564e-08,2.1954698271477406e-07
2580.0,2.6152317364261175e-11,1.2441786422837824e-08,2.230269403195599e-07
2640.0,2.6171711659596354e-11,1.2440862735336404e-08,2.26445458665465e-07
2700.0,2.6190791568848417e-11,1.2439954098791224e-08,2.2980362260663567e-07
2760.0,2.620956172158585e-11,1.2439060268073526e-08,2.3310249783719031e-07
2820.0,2.6228026694950668e-11,1.2438181002075214e-08,2.3634313122975166e-07
2880.0,2.6246191013699182e-11,1.2437316063641427e-08,2.395265511679935e-07
2940.0,2.626405915026652e-11,1.243646521950428e-08,2.4265376787330735e-07
3000.0,2.6281635524853675e-11,1.2435628240217763e-08,2.457257737256941e-07
3060.0,2.6298924505536234e-11,1.2434804900093808e-08,2.487435435789817e-07
3120.0,2.6315930408393944e-11,1.2433994977139455e-08,2.517080350704703e-07
3180.0,2.6332657497660142e-11,1.2433198252995114e-08,2.546201889251028e-07
3240.0,2.6349109985890152e-11,1.2432414512873926e-08,2.57480929254258e-07
3300.0,2.6365292034147852e-11,1.2431643545502164e-08,2.6029116384926164e-07
3360.0,2.6381207752209552e-11,1.2430885143060676e-08,2.630517844697084e-07
3420.0,2.6396861198784417e-11,1.2430139101127352e-08,2.6576366712668704e-07
3480.0,2.64122563817506e-11,1.2429405218620588e-08,2.6842767236099867e-07
3540.0,2.6427397258406327e-11,1.2428683297743732e-08,2.7104464551645704e-07
3600.0,2.6442287735735285e-11,1.2427973143930482e-08,2.7361541700835776e-07
3660.0,2.6456931670685428e-11,1.2427274565791244e-08,2.7614080258720107e-07
3720.0,2.6471332870460615e-11,1.2426587375060409e-08,2.7862160359775426e-07
3780.0,2.6485495092824442e-11,1.2425911386544549e-08,2.8105860723353353e-07
3840.0,2.6499422046415484e-11,1.2425246418071484e-08,2.834525867867888e-07
3900.0,2.651311739107338e-11,1.242459229044026e-08,2.8580430189406886e-07
3960.0,2.6526584738175177e-11,1.2423948827371945e-08,2.8811449877744714e-07
4020.0,2.6539827650981187e-11,1.2423315855461316e-08,2.9038391048148326e-07
4080.0,2.6552849644990064e-11,1.2422693204129335e-08,2.926132571059962e-07
4140.0,2.6565654188302148e-11,1.2422080705576462e-08,2.9480324603472405e-07
4200.0,2.657824470199087e-11,1.2421478194736762e-08,2.969545721599419e-07
4260.0,2.659062456048153e-11,1.2420885509232787e-08,2.9906791810311e-07
4320.0,2.6602797091936973e-11,1.2420302489331248e-08,3.0114395443162253e-07
4380.0,2.661476557864963e-11,1.2419728977899424e-08,3.0318333987172553e-07
4440.0,2.6626533257439572e-11,1.2419164820362315e-08,3.051867215176719e-07
4500.0,2.663810332005795e-11,1.2418609864660536e-08,3.0715473503718064e-07
4560.0,2.6649478913595498e-11,1.2418063961208926e-08,3.090880048732645e-07
4620.0,2.6660663140895686e-11,1.2417526962855837e-08,3.1098714444249125e-07
4680.0,2.6671659060971946e-11,1.2416998724843136e-08,3.1285275632974134e-07
4740.0,2.6682469689428835e-11,1.2416479104766882e-08,3.1468543247952406e-07
4800.0,2.6693097998886494e-11,1.241596796253866e-08,3.164857543839126e-07
4860.0,2.6703546919408217e-11,1.2415465160347574e-08,3.1825429326715815e-07
4920.0,2.6713819338930672e-11,1.2414970562622877e-08,3.1999161026704234e-07
4980.0,2.6723918103696517e-11,1.2414484035997234e-08,3.216982566130242e-07
5040.0,2.673384601868901e-11,1.2414005449270607e-08,3.2337477380124025e-07
5100.0,2.6743605848068335e-11,1.241353467337475e-08,3.2502169376641133e-07
5160.0,2.6753200315609322e-11,1.2413071581338276e-08,3.2663953905071275e-07
5220.0,2.67626321051403e-11,1.2412616048252354e-08,3.282288229696604e-07
5280.0,2.6771903860982804e-11,1.241216795123694e-08,3.2979004977506533e-07
5340.0,2.678101818839181e-11,1.2411727169407608e-08,3.3132371481510987e-07
5400.0,2.6789977653996346e-11,1.2411293583842905e-08,3.328303046915948e-07
5460.0,2.6798784786240125e-11,1.241086707755228e-08,3.3431029741440865e-07
5520.0,2.6807442075822082e-11,1.2410447535444537e-08,3.357641625532675e-07
5580.0,2.6815951976136392e-11,1.2410034844296807e-08,3.3719236138677404e-07
5640.0,2.682431690371213e-11,1.2409628892724046e-08,3.3859534704884313e-07
5700.0,2.683253923865185e-11,1.2409229571149053e-08,3.3997356467254025e-07
5760.0,2.6840621325069383e-11,1.2408836771772966e-08,3.413274515313789e-07
5820.0,2.684856547152637e-11,1.2408450388546264e-08,3.4265743717812144e-07
5880.0,2.6856373951467403e-11,1.2408070317140245e-08,3.439639435811281e-07
5940.0,2.686404900365372e-11,1.2407696454918976e-08,3.4524738525829697e-07
6000.0,2.6871592832595157e-11,1.2407328700911719e-08,3.465081694086378e-07
6060.0,2.68790076089803e-11,1.2406966955785804e-08,3.4774669604152114e-07
6120.0,2.688629547010459e-11,1.2406611121819962e-08,3.489633581036449e-07
6180.0,2.6893458520296392e-11,1.240626110287808e-08,3.501585416037571e-07
6240.0,2.690049883134076e-11,1.2405916804383414e-08,3.5133262573517595e-07
6300.0,2.6907418442900853e-11,1.2405578133293224e-08,3.5248598299614514e-07
6360.0,2.6914219362936854e-11,1.2405244998073805e-08,3.5361897930806346e-07
6420.0,2.6920903568122314e-11,1.240491730867597e-08,3.547319741316253e-07
6480.0,2.692747300425772e-11,1.2404594976510894e-08,3.558253205809103e-07
6540.0,2.6933929586681414e-11,1.2404277914426398e-08,3.568993655354572e-07
6600.0,2.6940275200677464e-11,1.2403966036683595e-08,3.57954449750358e-07
6660.0,2.6946511701880664e-11,1.240365925893393e-08,3.589909079644075e-07
6720.0,2.6952640916678456e-11,1.2403357498196602e-08,3.6000906900634223e-07
6780.0,2.6958664642609697e-11,1.2403060672836353e-08,3.6100925589920353e-07
6840.0,2.6964584648760313e-11,1.2402768702541621e-08,3.619917859628561e-07
6900.0,2.6970402676155554e-11,1.240248150830306e-08,3.629569709146966e-07
6960.0,2.697612043814906e-11,1.2402199012392401e-08,3.6390511696858313e-07
7020.0,2.6981739620808474e-11,1.2401921138341665e-08,3.6483652493201705e-07
7080.0,2.6987261883297667e-11,1.2401647810922724e-08,3.657514903016088e-07
7140.0,2.6992688858255458e-11,1.240137895612719e-08,3.666503033568569e-07
7200.0,2.6998022152170846e-11,1.2401114501146638e-08,3.6753324925227097e-07
7260.0,2.7003263345754627e-11,1.2400854374353132e-08,3.6840060810786787e-07
7320.0,2.7008413994307557e-11,1.2400598505280118e-08,3.6925265509806873e-07
7380.0,2.701347562808469e-11,1.2400346824603569e-08,3.7008966053902645e-07
7440.0,2.7018449752656273e-11,1.2400099264123491e-08,3.709118899744106e-07
7500.0,2.702333784926478e-11,1.2399855756745696e-08,3.7171960425967737e-07
7560.0,2.7028141375178403e-11,1.2399616236463893e-08,3.725130596448508e-07
7620.0,2.703286176404072e-11,1.2399380638342061e-08,3.732925078558425e-07
7680.0,2.7037500426216707e-11,1.2399148898497114e-08,3.7405819617433454e-07
7740.0,2.7042058749134946e-11,1.2398920954081846e-08,3.7481036751625214e-07
7800.0,2.7046538097626054e-11,1.239869674326816e-08,3.7554926050884976e-07
7860.0,2.7050939814257517e-11,1.2398476205230562e-08,3.7627510956643647e-07
7920.0,2.7055265219664537e-11,1.2398259280129932e-08,3.7698814496476325e-07
7980.0,2.705951561287723e-11,1.2398045909097557e-08,3.776885929140971e-07
8040.0,2.7063692271644042e-11,1.2397836034219422e-08,3.7837667563100454e-07
8100.0,2.7067796452751357e-11,1.2397629598520749e-08,3.7905261140886687e-07
8160.0,2.7071829392339412e-11,1.2397426545950812e-08,3.7971661468715094e-07
8220.0,2.7075792306214352e-11,1.2397226821367969e-08,3.8036889611945566e-07
8280.0,2.7079686390156572e-11,1.2397030370524962e-08,3.810096626403577e-07
8340.0,2.708351282022537e-11,1.2396837140054444e-08,3.816391175310759e-07
8400.0,2.7087272753059765e-11,1.239664707745473e-08,3.8225746048397666e-07
8460.0,2.7090967326175652e-11,1.2396460131075808e-08,3.828648876659398e-07
8520.0,2.709459765825925e-11,1.2396276250105558e-08,3.8346159178060563e-07
8580.0,2.7098164849456844e-11,1.2396095384556193e-08,3.8404776212952244e-07
8640.0,2.71016699816608e-11,1.2395917485250929e-08,3.846235846722148e-07
8700.0,2.7105114118792013e-11,1.2395742503810859e-08,3.8518924208519026e-07
8760.0,2.7108498307078624e-11,1.2395570392642064e-08,3.857449138199047e-07
8820.0,2.7111823575331193e-11,1.2395401104922904e-08,3.8629077615970384e-07
8880.0,2.7115090935214202e-11,1.2395234594591537e-08,3.86827002275759e-07
8940.0,2.711830138151401e-11,1.2395070816333623e-08,3.8735376228201557e-07
9000.0,2.7121455892403234e-11,1.2394909725570243e-08,3.8787122328917057e-07
9060.0,2.7124555429701663e-11,1.2394751278446004e-08,3.883795494576977e-07
9120.0,2.7127600939133568e-11,1.2394595431817336e-08,3.888789020499354e-07
9180.0,2.7130593350581588e-11,1.2394442143240988e-08,3.893694394812557e-07
9240.0,2.7133533578337143e-11,1.2394291370962697e-08,3.898513173703289e-07
9300.0,2.713642252134742e-11,1.2394143073906054e-08,3.903246885885012e-07
