time_s,S2_M,I2_M,S2_tot_M
60.0,3.994375877909803e-11,1.9995219282228346e-08,1.1787819253438116e-08
120.0,4.0172723987847377e-11,1.9990412381577845e-08,2.336720948274864e-08
180.0,4.0269957846754085e-11,1.998559503520898e-08,3.474185607342695e-08
240.0,4.0367216725308054e-11,1.9980767287270556e-08,4.5915379246981284e-08
300.0,4.046494437722406e-11,1.997592905132673e-08,5.689133521314467e-08
360.0,4.056314568734963e-11,1.997108027941077e-08,6.767321730171383e-08
420.0,4.066182410927694e-11,1.996622092304201e-08,7.826445707437506e-08
480.0,4.0760983125236995e-11,1.996135093339819e-08,8.866842541687137e-08
540.0,4.086062625138921e-11,1.9956470261312822e-08,9.888843361185792e-08
600.0,4.096075703825228e-11,1.9951578857271948e-08,1.0892773439278773e-07
660.0,4.106137907112463e-11,1.9946676671410803e-08,1.187895229791628e-07
720.0,4.1162495970511085e-11,1.994176365351046e-08,1.2847693809348012e-07
780.0,4.126411139255585e-11,1.993683975299448e-08,1.3799306296019657e-07
840.0,4.1366229029481863e-11,1.993190491892544e-08,1.4734092628703002e-07
900.0,4.146885261003661e-11,1.9926959100001488e-08,1.5652350322890965e-07
960.0,4.1571985899944706e-11,1.9922002244552833e-08,1.6554371633488177e-07
1020.0,4.167563270236704e-11,1.9917034300538172e-08,1.7440443647827286e-07
1080.0,4.177979685836696e-11,1.99120552155411e-08,1.8310848377040554e-07
1140.0,4.1884482247383204e-11,1.9907064936766474e-08,1.9165862845815867e-07
1200.0,4.198969278771026e-11,1.990206341103672e-08,2.0005759180565685e-07
1260.0,4.209543243698557e-11,1.9897050584788098e-08,2.083080469603702e-07
1320.0,4.220170519268439e-11,1.9892026404066935e-08,2.1641261980389995e-07
1380.0,4.230851509262199e-11,1.988699081452579e-08,2.243738897877209e-07
1440.0,4.2415866215463436e-11,1.9881943761419582e-08,2.321943907541463e-07
1500.0,4.252376268124128e-11,1.987688518960169e-08,2.398766117427763e-07
1560.0,4.263220865188093e-11,1.9871815043519952e-08,2.474229977826879e-07
1620.0,4.274120833173422e-11,1.9866733267212676e-08,2.548359506706168e-07
1680.0,4.2850765968121004e-11,1.9861639804304566e-08,2.621178297353799e-07
1740.0,4.296088585187924e-11,1.9856534598002585e-08,2.692709525887818e-07
1800.0,4.307157231792335e-11,1.9851417591091812e-08,2.7629759586324343e-07
1860.0,4.3182829745811274e-11,1.9846288725931205e-08,2.831999959363884e-07
1920.0,4.329466256032039e-11,1.9841147944449326e-08,2.8998034964281765e-07
1980.0,4.340707523203224e-11,1.9835995188140015e-08,2.9664081497329827e-07
2040.0,4.352007227792637e-11,1.9830830398058004e-08,3.0318351176158963e-07
2100.0,4.363365826198348e-11,1.9825653514814476e-08,3.096105223591254e-07
2160.0,4.374783779579797e-11,1.9820464478572563e-08,3.159238922977656e-07
2220.0,4.386261553920007e-11,1.981526322904281e-08,3.2212563094083064e-07
2280.0,4.397799620088775e-11,1.9810049705478547e-08,3.282177121226234e-07
2340.0,4.4093984539068686e-11,1.980482384667122e-08,3.3420207477664374e-07
2400.0,4.4210585362112165e-11,1.9799585590945657e-08,3.400806235526952e-07
2460.0,4.432780352921151e-11,1.9794334876155286e-08,3.4585522942307973e-07
2520.0,4.444564395105688e-11,1.9789071639677272e-08,3.515277302780744e-07
2580.0,4.456411159051886e-11,1.97837958184076e-08,3.570999315108785e-07
2640.0,4.468321146334301e-11,1.9778507348756098e-08,3.6257360659221854e-07
2700.0,4.4802948638855374e-11,1.977320616664138e-08,3.6795049763479223e-07
2760.0,4.492332824067943e-11,1.976789220748576e-08,3.7323231594773304e-07
2820.0,4.504435544746459e-11,1.9762565406210035e-08,3.784207425812701e-07
2880.0,4.516603671170414e-11,1.9757225643589446e-08,3.8351742886175837e-07
2940.0,4.528837613058832e-11,1.9751872906614703e-08,3.885239969172479e-07
3000.0,4.541137904819138e-11,1.9746507128663888e-08,3.9344204019376016e-07
3060.0,4.553505087110144e-11,1.9741128242592075e-08,3.9827312396243624e-07
3120.0,4.565939706477827e-11,1.973573618072583e-08,4.030187858177173e-07
3180.0,4.578442315433922e-11,1.9730330874857564e-08,4.0768053616671635e-07
3240.0,4.5910134725374777e-11,1.972491225623989e-08,4.1225985870993746e-07
3300.0,4.6036537424777705e-11,1.9719480255579837e-08,4.167582109134945e-07
3360.0,4.616363696158582e-11,1.971403480303304e-08,4.2117702447298084e-07
3420.0,4.629143910783867e-11,1.970857582819781e-08,4.255177057691363e-07
3480.0,4.6419949699448445e-11,1.970310326010915e-08,4.29781636315458e-07
3540.0,4.6549174637085304e-11,1.969761702723268e-08,4.339701731978959e-07
3600.0,4.667911988707763e-11,1.9692117057458483e-08,4.3808464950677393e-07
3660.0,4.680979148232714e-11,1.9686603278094865e-08,4.4212637476107454e-07
3720.0,4.6941195523239436e-11,1.9681075615862026e-08,4.4609663532522055e-07
3780.0,4.707333817867017e-11,1.9675533996885656e-08,4.4999669481848773e-07
3840.0,4.720622568688717e-11,1.9669978346690426e-08,4.5382779451717844e-07
3900.0,4.73398643565489e-11,1.966440859019341e-08,4.5759115374968415e-07
3960.0,4.747426056769931e-11,1.9658824651697403e-08,4.61287970284562e-07
4020.0,4.760942077277984e-11,1.9653226454884145e-08,4.6491942071175043e-07
4080.0,4.774535149765851e-11,1.964761392280745e-08,4.684866608170436e-07
4140.0,4.7882059342676655e-11,1.9641986977886263e-08,4.7199082594994455e-07
4200.0,4.801955098371369e-11,1.9636345541897582e-08,4.7543303138501427e-07
4260.0,4.815783317326998e-11,1.9630689535969308e-08,4.788143726768313e-07
4320.0,4.8296912741568607e-11,1.9625018880572978e-08,4.821359260086751e-07
4380.0,4.843679659767606e-11,1.961933349551643e-08,4.853987485350442e-07
4440.0,4.857749173064241e-11,1.9613633299936307e-08,4.88603878718118e-07
4500.0,4.871900521066127e-11,1.9607918212290507e-08,4.917523366582691e-07
4560.0,4.8861344190250055e-11,1.9602188150350498e-08,4.948451244187318e-07
4620.0,4.900451590545081e-11,1.9596443031193538e-08,4.978832263445303e-07
4680.0,4.9148527677052226e-11,1.9590682771194767e-08,5.008676093757664e-07
4740.0,4.9293386911833024e-11,1.9584907286019207e-08,5.037992233553697e-07
4800.0,4.943910110382737e-11,1.957911649061362e-08,5.066790013314044e-07
4860.0,4.958567783561265e-11,1.9573310299198277e-08,5.095078598540319e-07
4920.0,4.973312477962019e-11,1.9567488625258598e-08,5.122866992672217e-07
4980.0,4.9881449699469124e-11,1.956165138153666e-08,5.150164039953062e-07
5040.0,5.0030660451324315e-11,1.9555798480022586e-08,5.176978428244658e-07
5100.0,5.018076498527846e-11,1.9549929831945825e-08,5.203318691792395e-07
5160.0,5.0331771346758957e-11,1.954404534776629e-08,5.229193213941448e-07
5220.0,5.048368767796037e-11,1.9538144937165358e-08,5.254610229804957e-07
5280.0,5.0636522219302506e-11,1.953222850903674e-08,5.279577828885026e-07
5340.0,5.079028331091513e-11,1.9526295971477258e-08,5.304103957647374e-07
5400.0,5.0944979394149506e-11,1.9520347231777414e-08,5.328196422050466e-07
5460.0,5.1100619013117616e-11,1.951438219641188e-08,5.351862890029927e-07
5520.0,5.1257210816259545e-11,1.950840077102981e-08,5.375110893939023e-07
5580.0,5.1414763557939524e-11,1.9502402860445023e-08,5.397947832945994e-07
5640.0,5.157328610007146e-11,1.9496388368626038e-08,5.420380975388992e-07
5700.0,5.173278741377436e-11,1.9490357198685957e-08,5.442417461089381e-07
5760.0,5.18932765810585e-11,1.9484309252872187e-08,5.464064303624146e-07
5820.0,5.205476279654291e-11,1.947824443255603e-08,5.485328392558099e-07
5880.0,5.221725536920477e-11,1.947216263822209e-08,5.506216495636639e-07
5940.0,5.238076372416161e-11,1.9466063769457525e-08,5.526735260939724e-07
6000.0,5.2545297404486817e-11,1.9459947724941155e-08,5.546891218997764e-07
6060.0,5.27108660730594e-11,1.9453814402432378e-08,5.566690784870101e-07
6120.0,5.287747951444857e-11,1.944766369875991e-08,5.586140260186739e-07
6180.0,5.3045147636833975e-11,1.94414955098104e-08,5.605245835153967e-07
6240.0,5.321388047396249e-11,1.9435309730516803e-08,5.624012406853482e-07
6300.0,5.338422356608269e-11,1.94291061928479e-08,5.642447145586961e-07
6360.0,5.355566275848773e-11,1.9422884788590272e-08,5.660555918662651e-07
6420.0,5.37282063015672e-11,1.9416645408794373e-08,5.678344489643879e-07
6480.0,5.3901864887828797e-11,1.941038794349477e-08,5.69581852018327e-07
6540.0,5.407664935871744e-11,1.9404112281696148e-08,5.712983571824684e-07
6600.0,5.425257069670466e-11,1.939781831136029e-08,5.72984510777331e-07
6660.0,5.442964002754215e-11,1.9391505919392858e-08,5.74640849463443e-07
6720.0,5.4607868622605466e-11,1.938517499162997e-08,5.762679004121472e-07
6780.0,5.4787267901284096e-11,1.9378825412824524e-08,5.778661814733837e-07
6840.0,5.496784943341873e-11,1.9372457066632386e-08,5.794362013405068e-07
6900.0,5.5149624941786746e-11,1.936606983559826e-08,5.809784597121878e-07
6960.0,5.5332606304637355e-11,1.9359663601141388e-08,5.824934474514551e-07
7020.0,5.5516805558277104e-11,1.9353238243541002e-08,5.839816467419211e-07
7080.0,5.5702234899707275e-11,1.9346793641921528e-08,5.854435312412481e-07
7140.0,5.588890668931421e-11,1.9340329674237566e-08,5.868795662318999e-07
7200.0,5.60768334536139e-11,1.9333846217258617e-08,5.882902087692276e-07
7260.0,5.6266027888051985e-11,1.9327343146553546e-08,5.896759078269378e-07
7320.0,5.645650285986076e-11,1.9320820336474826e-08,5.910371044399876e-07
7380.0,5.6648271410974053e-11,1.9314277660142465e-08,5.923742318449536e-07
7440.0,5.6841346761002004e-11,1.9307714989427714e-08,5.936877156179187e-07
7500.0,5.7035742310266564e-11,1.930113219493647e-08,5.949779738099209e-07
7560.0,5.7231471642899514e-11,1.9294529145992445e-08,5.96245417080007e-07
7620.0,5.742854853000441e-11,1.928790571061999e-08,5.974904488259336e-07
7680.0,5.762698693288411e-11,1.9281261755526677e-08,5.98713465312557e-07
7740.0,5.782680100633518e-11,1.927459714608558e-08,5.999148557979524e-07
7800.0,5.8028005102011284e-11,1.926791174631724e-08,6.010950026573049e-07
7860.0,5.823061377185668e-11,1.9261205418871327e-08,6.022542815046078e-07
7920.0,5.8434641771612e-11,1.925447802500799e-08,6.033930613122095e-07
7980.0,5.864010406439386e-11,1.924772942457891e-08,6.045117045282472e-07
8040.0,5.88470158243502e-11,1.9240959476007982e-08,6.056105671920038e-07
