time_s,S2_M,I2_M,S2_tot_M
600.0,8.800959304592873e-10,2.8814994095770097e-07,1.6338986936053558e-06
1200.0,1.458507816660653e-09,2.723504837504582e-07,3.0007223842704477e-06
1800.0,3.1916945756077937e-09,2.4545814397127766e-07,4.144221080735161e-06
2400.0,2.9376443120521714e-08,1.4714205485361574e-07,5.1008014925988864e-06
3000.0,6.055582316315421e-07,1.5582171572484319e-09,5.901077496450829e-06
3600.0,1.2731224620972969e-06,7.100775179121793e-10,6.570639699537746e-06
4200.0,1.8328341699057503e-06,4.915324962105574e-10,7.130607838927988e-06
4800.0,2.3013844568026578e-06,3.9108854778607507e-10,7.5992529783905005e-06
5400.0,2.693487371822288e-06,3.340338028118164e-10,7.991410108966679e-06
6000.0,3.0214926899007533e-06,2.9771862071161323e-10,8.31944728360046e-06
6600.0,3.2958128290299897e-06,2.728932593091864e-10,8.593767422729696e-06
7200.0,3.525386368950937e-06,2.550954310461417e-10,8.823340962650644e-06
7800.0,3.7174989195433348e-06,2.418954406670684e-10,9.01545351324304e-06
8400.0,3.878256030079784e-06,2.3185710365392102e-10,9.17621062377949e-06
9000.0,4.012771251906101e-06,2.240767407833868e-10,9.310725845605806e-06
9600.0,4.1253258710156825e-06,2.1795720736936568e-10,9.423280464715387e-06
10200.0,4.219503636663848e-06,2.130881239457185e-10,9.517458230363553e-06
10800.0,4.298304019292275e-06,2.09178292685659e-10,9.59625861299198e-06
11400.0,4.364237250534238e-06,2.060155537889955e-10,9.662191844233943e-06
12000.0,4.419403995227931e-06,2.034418950506762e-10,9.717358588927637e-06
