param_value,I2_center_final_nM_mean,I2_center_final_nM_std,S2_free_center_final_nM_mean,S2_free_center_final_nM_std,S2_total_center_final_nM_mean,S2_total_center_final_nM_std,half_time_center_hr_mean,half_time_center_hr_std,wall_time_s_mean,wall_time_s_std,n_cells_mean,n_cells_std
0.687755,68.66606377254254,,2.738298385107222,,653.9184695896804,,1.5053957576070383,,160.75652008876204,,10728.0,
0.706122,69.36407472273346,,2.650387488378626,,667.6088073514557,,1.5368574772393904,,160.0541143529117,,10728.0,
0.72449,70.06906885926048,,2.563376476818054,,681.0779195960032,,1.568529730229093,,160.97760504856706,,10728.0,
0.742857,70.78064108825473,,2.477312828900691,,694.3114007646303,,1.6003787360029578,,162.3786717671901,,10728.0,
0.761224,71.49832904750652,,2.392246393102609,,707.2938530546206,,1.6323729269404283,,161.5836845319718,,10728.0,
0.779592,72.22160894456587,,2.3082293961542204,,720.0088421047826,,1.6644624058965591,,163.5429607424885,,10728.0,
0.797959,72.94989219485646,,2.225316405818883,,732.4388567362913,,1.696595134313934,,163.72981169261038,,10728.0,
0.816327,73.68252176589465,,2.1435642701365687,,744.5652777114226,,1.7287164096961545,,164.5385939516127,,10728.0,
0.834694,74.41876936993161,,2.0630320013915786,,756.3683559222749,,1.7607658163441398,,164.9123755749315,,10728.0,
0.853061,75.1578333098496,,1.983780603396297,,767.8272035970418,,1.7926772254146681,,164.51926789060235,,10728.0,
0.871429,75.89883671805401,,1.905872851968501,,778.9198040094042,,1.8243789246698512,,164.8119894620031,,10728.0,
0.889796,76.64082723252474,,1.8293729920574275,,789.623040625356,,1.855793867838232,,166.32660613395274,,10728.0,
0.908163,77.38277795144357,,1.7543463533886994,,799.9127505026413,,1.8868400773266938,,165.99480289034545,,10728.0,
0.926531,78.12358942654195,,1.680858902997702,,809.763809469428,,1.9174312415702894,,166.1698730494827,,10728.0,
0.944898,78.86209385708797,,1.608976686848198,,819.1502479144923,,1.9474897315543656,,151.8815959598869,,10728.0,
0.963265,79.59706099002263,,1.538765191339946,,828.0454049101473,,1.9769171336105942,,149.92132906615734,,10728.0,
0.981633,80.32720606286178,,1.4702886172252403,,836.4221228743036,,2.0056162891508076,,151.7702059429139,,10728.0,
