time_h,receiver_I2_nM,receiver_total_RNA_nM
0.30791666666666667,17.5180674970816,5147.036083197209
0.3080555555555556,17.460565137386343,5147.161874526766
0.30819444444444444,17.40325196267374,5147.287381084049
0.30833333333333335,17.346127551402493,5147.412604142244
0.3084722222222222,17.289191481375784,5147.537544961815
0.3086111111111111,17.232443329762322,5147.662204790756
0.30875,17.175882673117012,5147.786584864834
0.3088888888888889,17.11950908740138,5147.910686407827
0.3090277777777778,17.063322148003653,5148.034510631754
0.30916666666666665,17.007321429758562,5148.158058737108
0.30930555555555556,16.951506506966833,5148.281331913071
0.30944444444444447,16.895876953414415,5148.404331337737
0.3095833333333333,16.840432342391413,5148.527058178317
0.30972222222222223,16.785172246710733,5148.649513591348
0.3098611111111111,16.73009623872648,5148.7716987229
0.31,16.675203890352062,5148.893614708758
0.3101388888888889,16.620494773078054,5149.015262674632
0.31027777777777776,16.565968457989776,5149.136643736336
0.3104166666666667,16.51162451578465,5149.257758999966
0.31055555555555553,16.45746251678927,5149.378609562091
0.31069444444444444,16.403482030976264,5149.499196509916
0.31083333333333335,16.34968262798088,5149.619520921464
0.3109722222222222,16.296063877117355,5149.739583865731
0.3111111111111111,16.242625347395055,5149.859386402859
0.31125,16.189366607534353,5149.978929584289
0.3113888888888889,16.136287225982315,5150.098214452921
0.3115277777777778,16.083386770928175,5150.217242043258
0.31166666666666665,16.030664810318513,5150.336013381565
0.31180555555555556,15.97812091187233,5150.454529486007
0.31194444444444447,15.925754643095818,5150.572791366789
0.3120833333333333,15.873565571296979,5150.690800026299
0.31222222222222223,15.821553263600007,5150.808556459244
0.3123611111111111,15.769717286959493,5150.926061652776
0.3125,15.718057208174404,5151.0433165866225
0.3126388888888889,15.666572593901888,5151.160322233221
0.31277777777777777,15.615263010670906,5151.27707955783
0.3129166666666667,15.564128024895611,5151.393589518654
0.31305555555555553,15.513167202888615,5151.509853066967
0.31319444444444444,15.462380110874019,5151.625871147217
0.31333333333333335,15.411766315000303,5151.741644697148
0.3134722222222222,15.361325381353007,5151.857174647906
0.3136111111111111,15.311056875967253,5151.972461924138
0.31375,15.260960364840098,5152.0875074441155
0.3138888888888889,15.211035413942716,5152.20231211982
0.3140277777777778,15.161281589232393,5152.316876857049
0.31416666666666665,15.111698456664408,5152.4312025555155
0.31430555555555556,15.062285582203703,5152.545290108947
0.31444444444444447,15.013042531836403,5152.659140405167
0.3145833333333333,14.963968871581216,5152.7727543262035
0.31472222222222224,14.915064167500635,5152.886132748363
0.3148611111111111,14.866327985712003,5152.999276542325
0.315,14.817759892398453,5153.112186573232
0.3151388888888889,14.76935945381966,5153.224863700764
0.31527777777777777,14.721126236322476,5153.337308779229
0.3154166666666667,14.673059806351414,5153.449522657634
0.31555555555555553,14.625159730458993,5153.561506179771
0.31569444444444444,14.577425575315939,5153.673260184293
0.31583333333333335,14.52985690772126,5153.784785504785
0.3159722222222222,14.482453294612183,5153.896082969837
0.3161111111111111,14.435214303073941,5154.007153403122
0.31625,14.388139500349459,5154.1179976234625
0.3163888888888889,14.341228453848897,5154.228616444894
0.3165277777777778,14.29448073115905,5154.339010676742
0.31666666666666665,14.247895900052665,5154.449181123682
0.31680555555555556,14.201473528497582,5154.559128585804
0.3169444444444444,14.155213184665794,5154.668853858674
0.31708333333333333,14.109114436942376,5154.778357733402
0.31722222222222224,14.063176853934284,5154.887640996694
0.3173611111111111,14.017400004479057,5154.996704430921
0.3175,13.971783457653377,5155.105548814166
0.3176388888888889,13.926326782781556,5155.214174920285
0.31777777777777777,13.881029549443875,5155.322583518968
0.3179166666666667,13.835891327484822,5155.430775375784
0.31805555555555554,13.790911687021236,5155.538751252241
0.31819444444444445,13.746090198450327,5155.646511905832
0.31833333333333336,13.701426432457602,5155.754058090094
0.3184722222222222,13.656919960024677,5155.861390554648
0.3186111111111111,13.612570352436991,5155.968510045256
0.31875,13.568377181291416,5156.075417303867
0.3188888888888889,13.524340018503784,5156.182113068658
0.3190277777777778,13.480458436316285,5156.288598074088
0.31916666666666665,13.436732007304785,5156.394873050942
0.31930555555555556,13.39316030438605,5156.500938726366
0.3194444444444444,13.349742900824884,5156.606795823922
0.31958333333333333,13.306479370241131,5156.712445063625
0.31972222222222224,13.263369286616644,5156.817887161978
0.3198611111111111,13.22041222430211,5156.923122832028
0.32,13.177607758023827,5157.028152783391
0.32013888888888886,13.13495546289037,5157.132977722299
0.3202777777777778,13.092454914399156,5157.237598351635
0.3204166666666667,13.050105688442965,5157.342015370972
0.32055555555555554,13.00790736131633,5157.446229476613
0.32069444444444445,12.965859509721867,5157.550241361613
0.32083333333333336,12.923961710776528,5157.654051715837
0.3209722222222222,12.882213542017746,5157.757661225976
0.3211111111111111,12.840614581409527,5157.861070575588
0.32125,12.799164407348432,5157.964280445129
0.3213888888888889,12.757862598669519,5158.067291511989
0.3215277777777778,12.716708734652158,5158.170104450523
0.32166666666666666,12.675702395025827,5158.27271993208
0.32180555555555557,12.63484315997576,5158.375138625036
0.3219444444444444,12.594130610148598,5158.477361194825
0.32208333333333333,12.553564326657899,5158.579388303964
0.32222222222222224,12.51314389108962,5158.6812206120885
0.3223611111111111,12.472868885507499,5158.782858775979
0.3225,12.432738892458376,5158.884303449582
0.32263888888888886,12.392753494977445,5158.98555528405
0.3227777777777778,12.35291227659343,5159.08661492776
0.3229166666666667,12.3132148213337,5159.1874830263405
0.32305555555555554,12.273660713729308,5159.288160222702
0.32319444444444445,12.234249538819958,5159.388647157055
0.3233333333333333,12.194980882158925,5159.4889444669425
0.3234722222222222,12.155854329817876,5159.589052787265
0.3236111111111111,12.116869468391673,5159.688972750295
0.32375,12.078025885003065,5159.788704985711
0.3238888888888889,12.039323167307337,5159.888250120615
0.3240277777777778,12.000760903496904,5159.98760877956
0.32416666666666666,11.96233868230582,5160.086781584568
0.32430555555555557,11.924056093014254,5160.185769155151
0.3244444444444444,11.885912725452881,5160.284572108343
0.32458333333333333,11.847908170007218,5160.383191058705
0.32472222222222225,11.810042017621916,5160.481626618363
0.3248611111111111,11.772313859804974,5160.579879397014
0.325,11.734723288631905,5160.677950001958
0.32513888888888887,11.69726989674984,5160.775839038108
0.3252777777777778,11.659953277381572,5160.8735471080145
0.3254166666666667,11.62277302432957,5160.971074811888
0.32555555555555554,11.585728731979884,5161.0684227476095
0.32569444444444445,11.548819995306063,5161.165591510756
0.3258333333333333,11.51204640987296,5161.262581694616
0.3259722222222222,11.475407571840503,5161.359393890209
0.32611111111111113,11.438903077967439,5161.456028686297
0.32625,11.40253252561498,5161.552486669415
0.3263888888888889,11.366295512750437,5161.648768423872
0.32652777777777775,11.330191637950769,5161.744874531779
0.32666666666666666,11.294220500406114,5161.8408055730615
0.32680555555555557,11.258381699923241,5161.936562125478
0.3269444444444444,11.222674836928974,5162.032144764631
0.32708333333333334,11.187099512473544,5162.127554063989
0.32722222222222225,11.15165532823392,5162.222790594897
0.3273611111111111,11.116341886517066,5162.317854926592
0.3275,11.08115879026317,5162.412747626225
0.32763888888888887,11.046105643048815,5162.507469258864
0.3277777777777778,11.011182049090099,5162.60202038752
0.3279166666666667,10.976387613245722,5162.696401573151
0.32805555555555554,10.941721941020024,5162.7906133746865
0.32819444444444446,10.907184638565967,5162.884656349031
0.3283333333333333,10.872775312688086,5162.978531051084
0.3284722222222222,10.838493570845385,5163.072238033754
0.32861111111111113,10.804339021154192,5163.165777847967
0.32875,10.770311272390982,5163.259151042684
0.3288888888888889,10.736409933995139,5163.35235816491
0.32902777777777775,10.702634616071684,5163.44539975971
0.32916666666666666,10.668984929393966,5163.538276370218
0.3293055555555556,10.635460485406307,5163.630988537654
0.32944444444444443,10.602060896226593,5163.72353680133
0.32958333333333334,10.56878577464885,5163.815921698669
0.32972222222222225,10.535634734145763,5163.908143765207
0.3298611111111111,10.50260738887115,5164.000203534616
0.33,10.469703353662416,5164.092101538706
0.33013888888888887,10.436922244042947,5164.183838307441
0.3302777777777778,10.40426367622448,5164.27541436895
0.3304166666666667,10.371727267109428,5164.366830249535
0.33055555555555555,10.339312634293169,5164.458086473683
0.33069444444444446,10.307019396066291,5164.549183564079
0.3308333333333333,10.274847171416814,5164.640122041611
0.3309722222222222,10.242795580032361,5164.73090242539
0.33111111111111113,10.210864242302298,5164.821525232747
0.33125,10.179052779319841,5164.911990979257
0.3313888888888889,10.147360812884118,5165.002300178732
0.33152777777777775,10.115787965502216,5165.09245334325
0.33166666666666667,10.084333860391158,5165.182450983149
0.3318055555555556,10.052998121479883,5165.272293607045
0.33194444444444443,10.021780373411163,5165.361981721839
0.33208333333333334,9.99068024154351,5165.451515832723
0.3322222222222222,9.95969735195302,5165.540896443197
0.3323611111111111,9.928831331435216,5165.63012405507
0.3325,9.898081807506832,5165.71919916847
0.3326388888888889,9.867448408407581,5165.80812228186
0.3327777777777778,9.83693076310188,5165.896893892038
0.3329166666666667,9.806528501280544,5165.9855144941475
0.33305555555555555,9.776241253362462,5166.07398458169
0.33319444444444446,9.746068650496218,5166.162304646529
0.3333333333333333,9.716010324561703,5166.2504751789
0.3334722222222222,9.686065908171672,5166.3384966674175
0.33361111111111114,9.656235034673312,5166.426369599087
0.33375,9.626517338149721,5166.514094459305
0.3338888888888889,9.596912453421409,5166.6016717318735
0.33402777777777776,9.567420016047738,5166.689101899006
0.33416666666666667,9.538039662328353,5166.776385441335
0.3343055555555556,9.508771029304567,5166.863522837919
0.33444444444444443,9.479613754760724,5166.95051456625
0.33458333333333334,9.450567477225533,5167.037361102259
0.3347222222222222,9.421631835973377,5167.124062920329
0.3348611111111111,9.392806471025596,5167.210620493297
0.335,9.36409102315172,5167.297034292459
0.3351388888888889,9.335485133870712,5167.383304787587
0.3352777777777778,9.306988445452147,5167.469432446923
0.33541666666666664,9.278600600917386,5167.555417737198
0.33555555555555555,9.250321244040723,5167.6412611236265
0.33569444444444446,9.222150019350488,5167.726963069925
0.3358333333333333,9.194086572130148,5167.8125240383115
0.3359722222222222,9.166130548419355,5167.897944489513
0.33611111111111114,9.138281595014996,5167.983224882774
0.33625,9.110539359472195,5168.06836567586
0.3363888888888889,9.082903490105302,5168.153367325067
0.33652777777777776,9.05537363598885,5168.238230285226
0.33666666666666667,9.027949446958496,5168.322955009708
0.3368055555555556,9.000630573611932,5168.4075419504325
0.33694444444444444,8.97341666730976,5168.491991557872
0.33708333333333335,8.946307380176362,5168.576304281059
0.3372222222222222,8.919302365100746,5168.660480567592
0.3373611111111111,8.892401275737344,5168.744520863638
0.3375,8.865603766506814,5168.828425613947
0.3376388888888889,8.838909492596805,5168.912195261843
0.3377777777777778,8.8123181099627,5168.995830249247
0.33791666666666664,8.785829275328338,5169.079331016668
0.33805555555555555,8.75944264618671,5169.16269800322
0.33819444444444446,8.73315788080064,5169.245931646616
0.3383333333333333,8.706974638203437,5169.329032383184
0.33847222222222223,8.680892578199524,5169.412000647869
0.3386111111111111,8.654911361365052,5169.494836874233
0.33875,8.629030649048481,5169.577541494468
0.3388888888888889,8.603250103371163,5169.660114939396
0.33902777777777776,8.577569387227864,5169.742557638478
0.33916666666666667,8.551988164287309,5169.8248700198155
0.3393055555555556,8.526506098992673,5169.907052510158
0.33944444444444444,8.501122856562068,5169.98910553491
0.33958333333333335,8.475838102989002,5170.071029518128
0.3397222222222222,8.450651505042831,5170.152824882535
0.3398611111111111,8.425562730269169,5170.234492049519
0.34,8.40057144699029,5170.316031439143
0.3401388888888889,8.375677324305517,5170.397443470145
0.3402777777777778,8.350880032091583,5170.478728559943
0.34041666666666665,8.326179241002967,5170.559887124647
0.34055555555555556,8.301574622472225,5170.640919579052
0.34069444444444447,8.277065848710293,5170.72182633665
0.3408333333333333,8.252652592706767,5170.802607809639
0.34097222222222223,8.228334528230173,5170.883264408913
0.3411111111111111,8.204111329828224,5170.963796544086
0.34125,8.179982672828034,5171.044204623477
0.3413888888888889,8.155948233336337,5171.1244890541275
0.34152777777777776,8.132007688239689,5171.2046502418025
0.3416666666666667,8.108160715204626,5171.284688590992
0.34180555555555553,8.084406992677835,5171.364604504919
0.34194444444444444,8.060746199886296,5171.444398385545
0.34208333333333335,8.037178016837387,5171.524070633566
0.3422222222222222,8.013702124319016,5171.603621648428
0.3423611111111111,7.990318203899682,5171.683051828322
0.3425,7.967025937928567,5171.762361570194
0.3426388888888889,7.943825009535586,5171.841551269747
0.3427777777777778,7.920715102631412,5171.920621321443
0.34291666666666665,7.897695901907519,5171.999572118513
0.34305555555555556,7.87476709283617,5172.078404052955
0.34319444444444447,7.85192836167041,5172.157117515539
0.3433333333333333,7.829179395444049,5172.235712895815
0.34347222222222223,7.8065198819716,5172.314190582111
0.3436111111111111,7.7839495098482425,5172.3925509615465
0.34375,7.761467968449725,5172.470794420021
0.3438888888888889,7.739074947932297,5172.548921342236
0.34402777777777777,7.716770139232586,5172.626932111682
0.3441666666666667,7.694553234067488,5172.70482711066
0.34430555555555553,7.672423924934029,5172.782606720263
0.34444444444444444,7.650381905109213,5172.860271320402
0.34458333333333335,7.628426868649859,5172.937821289795
0.3447222222222222,7.606558510392419,5173.015257005978
0.3448611111111111,7.584776525952784,5173.092578845307
0.345,7.563080611726079,5173.169787182956
0.3451388888888889,7.541470464886436,5173.246882392934
0.3452777777777778,7.519945783386755,5173.323864848072
0.34541666666666665,7.49850626595846,5173.400734920042
0.34555555555555556,7.477151612111228,5173.477492979347
0.34569444444444447,7.455881522132714,5173.554139395335
