time_s,I2_M,Th2_M,S2_M,S2_I2_M,S2_Th2_M
0.0,9.910441748652028e-08,4.955220874326012e-06,0.0,0.0,0.0
600.0,9.90734474250215e-08,4.939597975356654e-06,1.5300094407976836e-11,3.1191401144213685e-11,1.5548742015424605e-08
1200.0,9.889556387049059e-08,4.853708168186164e-06,4.890657615303619e-11,2.0651429543615504e-10,1.0143333378659266e-07
1800.0,9.85650543928542e-08,4.700241094776252e-06,8.258000185501817e-11,5.331808832797788e-10,2.548833077840585e-07
2400.0,9.811931485560282e-08,4.505982877016496e-06,1.1412805751323324e-10,9.748364278124226e-10,4.4911099754085853e-07
3000.0,9.759084992283583e-08,4.294199537562675e-06,1.4408821022775889e-10,1.49951273748891e-09,6.608527906454961e-07
3600.0,9.700359219927668e-08,4.081227954593484e-06,1.7299447578717446e-10,2.083428250462117e-09,8.737756185663323e-07
4200.0,9.63756805310612e-08,3.877467194383889e-06,2.0099901386224934e-10,2.708359376326542e-09,1.0774842532650184e-06
4800.0,9.572222197270784e-08,3.6889065684822888e-06,2.2791390106490422e-10,3.3589952122743013e-09,1.265992632956172e-06
5400.0,9.505697248808829e-08,3.5184527814556055e-06,2.5335769865752984e-10,4.021355053222267e-09,1.436396472753031e-06
6000.0,9.439289533336657e-08,3.36696097880027e-06,2.7692217653261185e-10,4.68230478772958e-09,1.5878421896375495e-06
6600.0,9.374192095331633e-08,3.2339990256040993e-06,2.982994929614559e-10,5.32983376390872e-09,1.7207627359566243e-06
7200.0,9.311438951534548e-08,3.1183910296681197e-06,3.1733766160003855e-10,5.953609466196876e-09,1.8363342599840458e-06
7800.0,9.251858688506196e-08,3.018593325439817e-06,3.3402621048725483e-10,6.545414943741612e-09,1.9361093427324347e-06
8400.0,9.196065146953616e-08,2.932919800629916e-06,3.4845140964068246e-10,7.0992137121106495e-09,2.021781754632868e-06
9000.0,9.144443996609858e-08,2.8596661669991247e-06,3.608182838038422e-10,7.61125300402879e-09,2.0950285353042764e-06
9600.0,9.097184033023451e-08,2.7972389135308835e-06,3.7133333646377904e-10,8.079738171074286e-09,2.157440951384782e-06
10200.0,9.054316834030965e-08,2.7441773652601076e-06,3.8021236252045364e-10,8.504431006871846e-09,2.210479596262169e-06
10800.0,9.015751530126543e-08,2.6991708169075475e-06,3.8766659123525453e-10,8.886299911208238e-09,2.255456254516615e-06
11400.0,8.981306980680927e-08,2.6610607244308815e-06,3.938943744896751e-10,9.22719859567281e-09,2.29353107879983e-06
12000.0,8.950739763063906e-08,2.6288342904626572e-06,3.9907661513374823e-10,9.529587972948581e-09,2.325718611804181e-06
12600.0,8.923767469812224e-08,2.601613436008777e-06,4.0337469096274174e-10,9.796305552092998e-09,2.3528985820403616e-06
13200.0,8.900087392103776e-08,2.578641673312326e-06,4.0693005863066745e-10,1.0030381139465315e-08,2.3758289072334466e-06
13800.0,8.879390765008123e-08,2.5592704334624965e-06,4.09864965557092e-10,1.0234673139986705e-08,2.3951593155298545e-06
14400.0,8.861362714862653e-08,2.542939478320195e-06,4.122849324456469e-10,1.0411765970492241e-08,2.4113069811345913e-06
15000.0,8.845708973200524e-08,2.529151610491338e-06,4.142827951295581e-10,1.0565535534953208e-08,2.4248510556226635e-06
15600.0,8.832158881549127e-08,2.5175140744628265e-06,4.1593128121638185e-10,1.0698640560998315e-08,2.436282819894285e-06
16200.0,8.82046222009309e-08,2.5076963541856025e-06,4.1729061221650494e-10,1.0813539003591968e-08,2.4459269459033454e-06
16800.0,8.810390579239325e-08,2.49941746172692e-06,4.1841104724659556e-10,1.0912474571900027e-08,2.4540594532301445e-06
17400.0,8.80173758580701e-08,2.492438886254565e-06,4.193343694583214e-10,1.0997474507384441e-08,2.4609146354230284e-06
18000.0,8.794318381525967e-08,2.486558425419993e-06,4.200952074645051e-10,1.1070354706608777e-08,2.466691119543433e-06
18600.0,8.787972859297388e-08,2.481613364882231e-06,4.2072021901763365e-10,1.1132687930858048e-08,2.4715487428614697e-06
19200.0,8.782551680084439e-08,2.477448936835282e-06,4.212354002149739e-10,1.1185941164776965e-08,2.475639536620751e-06
19800.0,8.777926014564678e-08,2.473941137866637e-06,4.216605571448572e-10,1.1231379922338418e-08,2.4790853116390668e-06
20400.0,8.773984288242356e-08,2.4709872409972026e-06,4.2201148433195014e-10,1.1270100220200118e-08,2.4819869785049148e-06
21000.0,8.770629376494484e-08,2.4685004032833076e-06,4.223012092426182e-10,1.1303056131279372e-08,2.484429844628583e-06
21600.0,8.76777816364136e-08,2.466410080724448e-06,4.22536350592748e-10,1.1331064116084062e-08,2.486483206670685e-06
22200.0,8.765364764043809e-08,2.46466820593588e-06,4.227192594588073e-10,1.1354771381285907e-08,2.4881942821014987e-06
22800.0,8.76332141938267e-08,2.463208688226911e-06,4.228718309089805e-10,1.1374843529234191e-08,2.489627993014041e-06
23400.0,8.761592011986285e-08,2.4619837417738265e-06,4.2299903754456026e-10,1.1391831814070924e-08,2.49083128029605e-06
24000.0,8.760130924628588e-08,2.4609593359550544e-06,4.230819515294358e-10,1.1406184342142575e-08,2.4918375728488714e-06
24600.0,8.758898115187776e-08,2.4601034424476946e-06,4.2316141333372206e-10,1.141829445452774e-08,2.492678332679283e-06
25200.0,8.757857235494573e-08,2.4593851673989654e-06,4.2323491462675654e-10,1.1428519205934405e-08,2.4933839073833395e-06
25800.0,8.757227448239684e-08,2.4587842253323197e-06,4.2330618755590555e-10,1.1437150983707131e-08,2.4939742237552895e-06
26400.0,8.757227448239684e-08,2.4582820777226355e-06,4.233535370350009e-10,1.1444569943365079e-08,2.494467492527081e-06
27000.0,8.757227448239684e-08,2.4578622524852814e-06,4.23377609122603e-10,1.145097439784842e-08,2.4948798945284115e-06
27600.0,8.757227448239684e-08,2.457509491287056e-06,4.2342175008997844e-10,1.1456501898675609e-08,2.49522641829877e-06
28200.0,8.757227448239684e-08,2.457214401440585e-06,4.234437600887238e-10,1.146126136818313e-08,2.49551629044658e-06
28800.0,8.757227448239684e-08,2.4569690207273555e-06,4.2346656112703546e-10,1.146534813408639e-08,2.495757332404565e-06
29400.0,8.757227448239684e-08,2.4568829491556927e-06,4.2346656112703546e-10,1.1468829150096697e-08,2.4958418820820326e-06
30000.0,8.757227448239684e-08,2.4568829491556927e-06,4.2346656112703546e-10,1.1471741397325922e-08,2.4958418820820326e-06
30600.0,8.757227448239684e-08,2.4568829491556927e-06,4.2346656112703546e-10,1.147417780781614e-08,2.4958418820820326e-06
31200.0,8.757227448239684e-08,2.4568829491556927e-06,4.2346656112703546e-10,1.1476216129294233e-08,2.4958418820820326e-06
31800.0,8.757227448239684e-08,2.4568829491556927e-06,4.2346656112703546e-10,1.1477921406161467e-08,2.4958418820820326e-06
32400.0,8.757227448239684e-08,2.4568829491556927e-06,4.2346656112703546e-10,1.1479348055110212e-08,2.4958418820820326e-06
33000.0,8.757227448239684e-08,2.4568829491556927e-06,4.2346656112703546e-10,1.1479348055110212e-08,2.4958418820820326e-06
33600.0,8.757227448239684e-08,2.4568829491556927e-06,4.2346656112703546e-10,1.1479348055110212e-08,2.4958418820820326e-06
34200.0,8.757227448239684e-08,2.4568829491556927e-06,4.2346656112703546e-10,1.1479348055110212e-08,2.4958418820820326e-06
34800.0,8.757227448239684e-08,2.4568829491556927e-06,4.2346656112703546e-10,1.1479348055110212e-08,2.4958418820820326e-06
35400.0,8.757227448239684e-08,2.4568829491556927e-06,4.2346656112703546e-10,1.1479348055110212e-08,2.4958418820820326e-06
36000.0,8.757227448239684e-08,2.4568829491556927e-06,4.2346656112703546e-10,1.1479348055110212e-08,2.4958418820820326e-06
