time_s,I2_M,Th2_M,S2_M,S2_I2_M,S2_Th2_M
0.0,9.999999999840092e-08,4.999999999920045e-06,0.0,0.0,0.0
600.0,9.999999999840092e-08,4.999944336387101e-06,1.9023050918483856e-13,2.6541764926978986e-13,1.3270773616988807e-10
1200.0,9.999556707411081e-08,4.9965546290670895e-06,2.5007787174440697e-12,6.929338575623549e-12,3.4624791703637234e-09
1800.0,9.996755279634648e-08,4.982597168556577e-06,7.727232136575517e-12,3.445106185619567e-11,1.7174533253335365e-08
2400.0,9.990983954955364e-08,4.954481835386781e-06,1.44598716918552e-11,9.120268774819646e-11,4.5252413542467716e-08
3000.0,9.982314643842856e-08,4.9127812279952616e-06,2.1491797833835105e-11,1.765014535425667e-10,8.695177920722382e-08
3600.0,9.971288049904164e-08,4.860603320970937e-06,2.8206686884429552e-11,2.8505580043123045e-10,1.3912758363841145e-07
4200.0,9.958572773187726e-08,4.801679232826646e-06,3.4354624706369026e-11,4.1029936465735835e-10,1.9804872923808947e-07
4800.0,9.944801985574584e-08,4.739423965608803e-06,3.9864999519559674e-11,5.459999744219385e-10,2.60300355141012e-07
5400.0,9.930513307487491e-08,4.676603706009633e-06,4.474631032136397e-11,6.868563823085597e-10,3.231164727511776e-07
6000.0,9.916136735144896e-08,4.615285218607185e-06,4.9038880771063464e-11,8.286218453805648e-10,3.8443052490243097e-07
6600.0,9.902002123598233e-08,4.556906074902702e-06,5.279380487650016e-11,9.680339739183898e-10,4.4280512822774015e-07
7200.0,9.888353142277781e-08,4.502385431430398e-06,5.606399573876569e-11,1.1026796035096908e-09,4.973212813294535e-07
7800.0,9.875362143195364e-08,4.452238266093611e-06,5.890059046778178e-11,1.230849678760581e-09,5.474641245139633e-07
8400.0,9.863143817022947e-08,4.406677605554647e-06,6.135162610466599e-11,1.3514053533326389e-09,5.93020714171405e-07
9000.0,9.85176700532475e-08,4.365699705503703e-06,6.346162325655205e-11,1.4636617699365126e-09,6.339948471382751e-07
9600.0,9.841264642277251e-08,4.3291519494004484e-06,6.52715043029722e-11,1.5672899714812335e-09,6.705391676482388e-07
10200.0,9.83164201161469e-08,4.29678525155615e-06,6.681862583612614e-11,1.662235252101194e-09,7.029027699462252e-07
10800.0,9.822882266202415e-08,4.268014484173312e-06,6.814255784231557e-11,1.748662387052826e-09,7.31389948238504e-07
11400.0,9.81495196474278e-08,4.2427553797082715e-06,6.926999219491016e-11,1.8269007195626562e-09,7.563362919147773e-07
12000.0,9.807810472378961e-08,4.220734984232116e-06,7.022547702282717e-11,1.8973513155161086e-09,7.780848433302991e-07
12600.0,9.801410072108607e-08,4.2016124744977545e-06,7.10331514361859e-11,1.9604855189048377e-09,7.969717515503585e-07
13200.0,9.795698711009725e-08,4.185063012274495e-06,7.171430346535197e-11,2.016817674401822e-09,8.133175446527984e-07
13800.0,9.790621547575873e-08,4.170777353539852e-06,7.228773194501365e-11,2.0667540543371943e-09,8.273506082428193e-07
14400.0,9.786122050058703e-08,4.158472222516262e-06,7.27697830037517e-11,2.1109534405568965e-09,8.394381632758148e-07
15000.0,9.782147508568035e-08,4.1478984792037764e-06,7.31743773644137e-11,2.149996087812941e-09,8.498249445257998e-07
15600.0,9.778647329454195e-08,4.138832006752072e-06,7.351348903354457e-11,2.1843789867700534e-09,8.587311060697119e-07
16200.0,9.775573492542536e-08,4.131072920818026e-06,7.379737121265226e-11,2.2145738483776673e-09,8.663529979499126e-07
16800.0,9.772880998119433e-08,4.1244442178606774e-06,7.403476796647159e-11,2.2410227130446405e-09,8.728644939787424e-07
17400.0,9.770528123595575e-08,4.118790097332396e-06,7.423310964592978e-11,2.2641354293889796e-09,8.784186398807844e-07
18000.0,9.768476532665124e-08,4.11397412484836e-06,7.439869046840187e-11,2.284288581947415e-09,8.831494576450627e-07
18600.0,9.766691478364726e-08,4.109878118154242e-06,7.452714517412457e-11,2.3018234964895775e-09,8.871730398593222e-07
19200.0,9.765141146567465e-08,4.106398132718159e-06,7.464370245865254e-11,2.317052688997006e-09,8.905914931364164e-07
19800.0,9.763796955533247e-08,4.103444441652349e-06,7.474090891007392e-11,2.330256923124857e-09,8.934929578376031e-07
20400.0,9.762637703183172e-08,4.1009559342633584e-06,7.482016332466184e-11,2.341644470767939e-09,8.959374641136249e-07
21000.0,9.761639339514643e-08,4.0988604633945514e-06,7.488022847519368e-11,2.3514515794961033e-09,8.979958834346516e-07
21600.0,9.760860728980242e-08,4.097098081898291e-06,7.492934374439716e-11,2.3598842462356615e-09,8.997271029791107e-07
22200.0,9.760860728980242e-08,4.095616485653226e-06,7.496631902847687e-11,2.3671568171439255e-09,9.011825020410618e-07
22800.0,9.760860728980242e-08,4.0943740890369404e-06,7.49909415563861e-11,2.3734299927595456e-09,9.024029309372143e-07
23400.0,9.760860728980242e-08,4.09332950344317e-06,7.502881578263102e-11,2.3788426726181935e-09,9.034290464517214e-07
24000.0,9.760860728980242e-08,4.092455400621994e-06,7.504116281801193e-11,2.3834972859480322e-09,9.042876936237975e-07
24600.0,9.760860728980242e-08,4.0917180512773504e-06,7.506637550669098e-11,2.387511786864023e-09,9.050120053572397e-07
25200.0,9.760860728980242e-08,4.09110282517098e-06,7.507871137787013e-11,2.3909533771077424e-09,9.056163532023958e-07
25800.0,9.760860728980242e-08,4.090586523348839e-06,7.509098865209097e-11,2.393909390370495e-09,9.06123525915694e-07
26400.0,9.760860728980242e-08,4.090151605035437e-06,7.510285850252998e-11,2.3964506811933127e-09,9.065507541213919e-07
27000.0,9.760860728980242e-08,4.090151605035437e-06,7.510285850252998e-11,2.398576746438487e-09,9.068993181432603e-07
27600.0,9.760860728980242e-08,4.090151605035437e-06,7.510285850252998e-11,2.400355430478169e-09,9.07190929731339e-07
