time_s,I2_M,Th2_M,S2_M,S2_I2_M,S2_Th2_M
0.0,9.999999747166437e-08,4.999999873583217e-06,0.0,0.0,0.0
600.0,9.955580435981044e-08,4.788405925903564e-06,1.3274161637270556e-10,4.402540852517001e-10,2.1154889455321368e-07
1200.0,9.862585497475461e-08,4.389612055361211e-06,2.2687968191041772e-10,1.368634035011866e-09,6.102280070715539e-07
1800.0,9.738577768835982e-08,3.944736755212613e-06,3.1934052508052186e-10,2.6096598048262376e-09,1.0549614503044605e-06
2400.0,9.588440496250687e-08,3.51650802070794e-06,4.2089895998118907e-10,4.110818816528653e-09,1.4831189227695962e-06
3000.0,9.414528527363803e-08,3.1319712418012635e-06,5.338103918501944e-10,5.849887917342042e-09,1.8676351377344227e-06
3600.0,9.220552791835007e-08,2.799495507978329e-06,6.527088700040333e-10,7.789746080111942e-09,2.200061979669337e-06
4200.0,9.013579965782222e-08,2.517856742789229e-06,7.684668773526055e-10,9.859658629422658e-09,2.4815303648761627e-06
4800.0,8.802647109729012e-08,2.281620700352895e-06,8.740191894157221e-10,1.1968240350421298e-08,2.717623934564003e-06
5400.0,8.596109389334094e-08,2.0842541973773124e-06,9.66637008091213e-10,1.4032979485644213e-08,2.914873226305208e-06
6000.0,8.40011959346478e-08,1.91956686073073e-06,1.046419075877798e-09,1.5992340887644353e-08,3.0794645449302387e-06
6600.0,8.218488886782738e-08,1.782163992166164e-06,1.1145279737965615e-09,1.7808199424117967e-08,3.2167886910352747e-06
7200.0,8.053137502878706e-08,1.6674914104364306e-06,1.1723939195780845e-09,1.946133892172629e-08,3.331396545283792e-06
7800.0,7.904620708363839e-08,1.5717536463357506e-06,1.2214329581830952e-09,2.0946194284754878e-08,3.4270809016687425e-06
8400.0,7.772582199563652e-08,1.4918013970364683e-06,1.2629405377030728e-09,2.2266317982825664e-08,3.5069889322645302e-06
9000.0,7.656105871006374e-08,1.4250218226692681e-06,1.2980552888920469e-09,2.3430862321526724e-08,3.5737317877077735e-06
9600.0,7.553970945514216e-08,1.369243326875896e-06,1.327755306807888e-09,2.4452027913782712e-08,3.6294797215817005e-06
10200.0,7.464758163412175e-08,1.3226569464288606e-06,1.352870138103267e-09,2.53433086394568e-08,3.6760406222534333e-06
10800.0,7.386618319248806e-08,1.2837525212492245e-06,1.3741004109996103e-09,2.6118029379327875e-08,3.7149237812419155e-06
11400.0,7.318892899000102e-08,1.2512679901407522e-06,1.391993093472312e-09,2.678930405102343e-08,3.747390551541231e-06
12000.0,7.260337060351895e-08,1.2241495376944102e-06,1.4071329517674432e-09,2.7369542095064466e-08,3.7744941677494697e-06
12600.0,7.209812169141e-08,1.2015118156596454e-06,1.4199030799423917e-09,2.7870081628681214e-08,3.7971194935471823e-06
13200.0,7.166294361453101e-08,1.1826155801857036e-06,1.4306627675245394e-09,2.8301108370184885e-08,3.816005371224185e-06
13800.0,7.128863950500232e-08,1.1668429546621813e-06,1.4397195275798594e-09,2.867004560908375e-08,3.831769342602471e-06
14400.0,7.096683859565673e-08,1.1536775984877844e-06,1.4473357431297813e-09,2.8986156521996887e-08,3.844927468538545e-06
15000.0,7.069054510061094e-08,1.1426865626440765e-06,1.4537361619853557e-09,2.9257564670371904e-08,3.855817985292556e-06
15600.0,7.045360895925152e-08,1.1334772900357452e-06,1.4591346304333914e-09,2.9490311371117875e-08,3.8647404915804616e-06
16200.0,7.025077197009896e-08,1.1258508492117409e-06,1.4635945660363414e-09,2.9689561851621343e-08,3.872232083745496e-06
16800.0,7.007740339207095e-08,1.1194461822530194e-06,1.4673584638337228e-09,2.9859864973456314e-08,3.878523505119486e-06
17400.0,6.992926457836977e-08,1.1140700477063346e-06,1.4705376642489806e-09,3.000538443681699e-08,3.883804580312694e-06
18000.0,6.980273949894722e-08,1.1095580798053905e-06,1.4732189647851982e-09,3.012967233408862e-08,3.8882367688204995e-06
18600.0,6.969473037419121e-08,1.105771618639258e-06,1.4754781581188075e-09,3.0235771670784095e-08,3.891956278806877e-06
19200.0,6.960257826531078e-08,1.102594035831197e-06,1.477380413204527e-09,3.0326294371059555e-08,3.895077676457233e-06
19800.0,6.952399939982385e-08,1.099927370410006e-06,1.4789813231289375e-09,3.0403483826351205e-08,3.897697190623434e-06
20400.0,6.945703221502675e-08,1.0976893975073582e-06,1.4803281039466425e-09,3.046926691554283e-08,3.899895592295978e-06
21000.0,6.939999246368559e-08,1.0958111238663256e-06,1.4814607479728667e-09,3.052529810546536e-08,3.901740654811726e-06
21600.0,6.935144175192427e-08,1.094235510470664e-06,1.48241202199915e-09,3.057299035670436e-08,3.903288408638507e-06
22200.0,6.931019858356496e-08,1.0929187815738856e-06,1.4832046154701004e-09,3.0613504274542555e-08,3.9045818554919235e-06
22800.0,6.927512967022424e-08,1.0918121300993352e-06,1.4838733899631261e-09,3.064795310886543e-08,3.905668939455137e-06
23400.0,6.92453182336293e-08,1.0908822269499577e-06,1.4844369082879733e-09,3.0677237427720977e-08,3.906582400309143e-06
24000.0,6.921998432882664e-08,1.0901008895216826e-06,1.4848675180997142e-09,3.070212338528742e-08,3.907349922340849e-06
24600.0,6.919846312192393e-08,1.0894443866254057e-06,1.4852737722989223e-09,3.0723264060044466e-08,3.907994817130905e-06
25200.0,6.9180187503744e-08,1.088892764640833e-06,1.4856155835589132e-09,3.074121653369858e-08,3.9085366854851025e-06
25800.0,6.916468461810105e-08,1.0884308862371405e-06,1.485876550133188e-09,3.075644530152073e-08,3.908990397080086e-06
26400.0,6.915162588314131e-08,1.0880526723495316e-06,1.486093245891995e-09,3.076927313546937e-08,3.909361923492277e-06
