time_s,I2_M,Th2_M,S2_M,S2_I2_M,S2_Th2_M
0.0,1.0000000000000001e-07,4.9999999999999996e-06,0.0,0.0,0.0
600.0,9.895887892401011e-08,4.5260478191459915e-06,4.5021238854655736e-10,1.0399428575178168e-09,4.738600458334139e-07
1200.0,9.30452255769963e-08,2.895853637289517e-06,2.1732109586007747e-09,6.955259713523855e-09,2.1040703759867274e-06
1800.0,7.235265967922591e-08,9.645296159542464e-07,9.509050430985966e-09,2.7650513083951322e-08,4.0354197397367485e-06
2400.0,2.6695634142131657e-08,4.2808064151910207e-08,3.8149097717675625e-08,7.330798922685322e-08,4.956960512610531e-06
3000.0,7.161854921479163e-09,2.779412492172163e-08,5.425825532566313e-08,9.283866784455019e-08,4.971849880206414e-06
3600.0,4.6694074150300135e-09,2.3056649378658684e-08,6.516389709733253e-08,9.532883665157078e-08,4.97629689979127e-06
4200.0,4.0231999095266175e-09,2.0373310192002258e-08,7.363901653216745e-08,9.597404225671806e-08,4.978749669918705e-06
4800.0,3.6625014273204366e-09,1.8647912149579683e-08,8.039303182975497e-08,9.633157109646587e-08,4.980335808575381e-06
5400.0,3.42073956416711e-09,1.746060104825252e-08,8.582289494038355e-08,9.656622900015858e-08,4.981432132582358e-06
6000.0,3.248933279363417e-09,1.66062589524777e-08,9.021417817046774e-08,9.673305327548921e-08,4.982225349968584e-06
6600.0,3.1224017912078386e-09,1.597229266131149e-08,9.377820134692127e-08,9.685590563095579e-08,4.9828150468662594e-06
7200.0,3.0268193747296744e-09,1.5490040252499332e-08,9.668022964982067e-08,9.694870563281784e-08,4.982967701791255e-06
7800.0,2.953214390831678e-09,1.5117009726169695e-08,9.90501816279109e-08,9.70201654028651e-08,4.982967701791255e-06
8400.0,2.8956993571231708e-09,1.4824797099824947e-08,1.0099040083219396e-07,9.707600374067441e-08,4.982967701791255e-06
9000.0,2.8502289267637497e-09,1.4593343939853604e-08,1.0258260088526238e-07,9.712014850035376e-08,4.982967701791255e-06
9600.0,2.813941184224891e-09,1.4408364448305354e-08,1.0389204860955526e-07,9.715537830397319e-08,4.982967701791255e-06
10200.0,2.784759338495692e-09,1.4259438342495906e-08,1.0497107505166141e-07,9.718370942537818e-08,4.982967701791255e-06
10800.0,2.7612011428569636e-09,1.4138811399923459e-08,1.0586179801829346e-07,9.720668183604582e-08,4.982967701791255e-06
11400.0,2.7419942293982133e-09,1.4040614311695837e-08,1.0659824545358036e-07,9.722554913806819e-08,4.982967701791255e-06
12000.0,2.7262953543088162e-09,1.3960340838287066e-08,1.072079999943353e-07,9.724097042990455e-08,4.982967701791255e-06
12600.0,2.713423285039248e-09,1.3894488918327572e-08,1.0771349128927079e-07,9.72536148987352e-08,4.982967701791255e-06
13200.0,2.702858137237745e-09,1.3840791606545466e-08,1.081292385775337e-07,9.726207144799143e-08,4.982967701791255e-06
13800.0,2.6939277148381645e-09,1.379613760315217e-08,1.0847747181032732e-07,9.726207144799143e-08,4.982967701791255e-06
14400.0,2.6865149335847256e-09,1.3759179034469134e-08,1.0876740032639464e-07,9.726207144799143e-08,4.982967701791255e-06
15000.0,2.6803747862255765e-09,1.3728556459165236e-08,1.0900881094066992e-07,9.726207144799143e-08,4.982967701791255e-06
15600.0,2.6752820795512517e-09,1.3703150064193322e-08,1.0920992206681902e-07,9.726207144799143e-08,4.982967701791255e-06
16200.0,2.6710528440202777e-09,1.3682045793121964e-08,1.0937754861555074e-07,9.726207144799143e-08,4.982967701791255e-06
16800.0,2.6675368270843027e-09,1.3664496623790653e-08,1.0951733360001625e-07,9.726207144799143e-08,4.982967701791255e-06
17400.0,2.6646109929796403e-09,1.3649890413811381e-08,1.0963395207443852e-07,9.726207144799143e-08,4.982967701791255e-06
18000.0,2.6621743091726813e-09,1.3637724168424341e-08,1.0973128089451809e-07,9.726207144799143e-08,4.982967701791255e-06
