time_s,I2_M,Th2_M,S2_M,S2_I2_M,S2_Th2_M
0.0,1.0000000000000001e-07,4.9999999999999996e-06,0.0,0.0,0.0
600.0,9.990663147509739e-08,4.954219498537782e-06,5.0750029704694715e-11,9.235147776976531e-11,4.57713345998156e-08
1200.0,9.908696168907726e-08,4.578430537722031e-06,2.5527776477785195e-10,9.09802744811889e-10,4.2145855538612936e-07
1800.0,9.681662327123634e-08,3.7601438080651524e-06,6.650768378869024e-10,3.180725002073423e-09,1.2397123557214808e-06
2400.0,9.166926918240706e-08,2.651889701948426e-06,1.6878381437200217e-09,8.329538422698381e-09,2.348041775033284e-06
3000.0,8.082767546235971e-08,1.509974418152435e-06,4.061839185145764e-09,1.9174471501047773e-08,3.4899464048396456e-06
3600.0,6.267394663189506e-08,5.421940964456105e-07,8.675524453482406e-09,3.7329663098047226e-08,4.4576378459623525e-06
4200.0,3.454852633246578e-08,8.076488834828273e-08,2.0947042049817944e-08,6.545502865948721e-08,4.918970626653661e-06
4800.0,1.5444209620075495e-08,5.2870971302952e-08,2.8573423874018338e-08,8.455728097829455e-08,4.946665383063704e-06
5400.0,9.682433161641436e-09,4.488873486329555e-08,3.3462367248532616e-08,9.03147142835558e-08,4.9545376445736864e-06
6000.0,7.928022992308862e-09,4.021029314429017e-08,3.727289670069096e-08,9.206643307844458e-08,4.959084616995218e-06
6600.0,7.163745294478886e-09,3.710880898414262e-08,4.0340661944177414e-08,9.282910731346915e-08,4.961826526275221e-06
7200.0,6.699335950298353e-09,3.4913133231358436e-08,4.284831835750996e-08,9.329243716122823e-08,4.963776574582499e-06
7800.0,6.37238461135755e-09,3.32939006779194e-08,4.491246104456917e-08,9.361560642192496e-08,4.9652215225347915e-06
8400.0,6.128478231787529e-09,3.206293683689269e-08,4.662353701453716e-08,9.385255196143221e-08,4.966329949874721e-06
9000.0,5.9410166190041375e-09,3.1107587138928935e-08,4.804562320829766e-08,9.40346118930834e-08,4.967191663408689e-06
9600.0,5.794339082459029e-09,3.0355117813900423e-08,4.922934567611425e-08,9.417703451658648e-08,4.967871308974833e-06
10200.0,5.678010012855902e-09,2.975529597403798e-08,5.0215833864971405e-08,9.428997257887463e-08,4.968417905732105e-06
10800.0,5.584767486640022e-09,2.9271572285811467e-08,5.103905831045971e-08,9.438048955363451e-08,4.968570795387487e-06
11400.0,5.509380485570193e-09,2.8878518369263258e-08,5.1726654357425854e-08,9.445366225663714e-08,4.968570795387487e-06
12000.0,5.44807395011198e-09,2.8558320163260822e-08,5.230089025757409e-08,9.451316453969225e-08,4.968570795387487e-06
12600.0,5.397971830935982e-09,2.8296270784168366e-08,5.2780581981531724e-08,9.45617898079327e-08,4.968570795387487e-06
13200.0,5.3570308749294555e-09,2.8081001989059447e-08,5.3181383981637896e-08,9.460185092507868e-08,4.968570795387487e-06
13800.0,5.323198367880595e-09,2.790361110191812e-08,5.351634133384549e-08,9.463508521491057e-08,4.968570795387487e-06
14400.0,5.2952484763610105e-09,2.7757059067335864e-08,5.379631796790778e-08,9.46625409040261e-08,4.968570795387487e-06
15000.0,5.272143408689256e-09,2.7636870255963705e-08,5.402775150831885e-08,9.468523743415557e-08,4.968570795387487e-06
15600.0,5.253126323448307e-09,2.7537173779600577e-08,5.422200125652669e-08,9.47039182644512e-08,4.968570795387487e-06
16200.0,5.237257275416122e-09,2.7453594239648132e-08,5.438562222199683e-08,9.471950672027853e-08,4.968570795387487e-06
16800.0,5.224034597870186e-09,2.738397211325319e-08,5.452268125837422e-08,9.473249559802503e-08,4.968570795387487e-06
17400.0,5.213017030519094e-09,2.7325956261098705e-08,5.463742714691769e-08,9.474331835573733e-08,4.968570795387487e-06
18000.0,5.20361495217809e-09,2.7277582778351814e-08,5.473347711008102e-08,9.474525631084944e-08,4.968570795387487e-06
