value_one,value_two,replicate_id,I2_center_final_nM,S2_free_center_final_nM,S2_total_center_final_nM,I2_edge_final_nM,S2_free_edge_final_nM,S2_total_edge_final_nM,half_time_center_hr,half_time_edge_hr,n_samples,wall_time_s,n_cells
0.15,600.0,0,77.07792733911378,0.5952644359958787,289.4695392413461,60.68327904246932,1.296002519222322,365.42359986037496,1.8970331503688262,1.1091623817793268,481,123.9228830281645,11402
0.15,700.0,0,84.58944330404849,0.3649462291639727,235.2827786231214,68.36411171669849,0.9257847673925717,334.6622742501465,1.9975514730367365,1.224592284116303,481,123.21940947324038,11474
0.15,800.0,0,89.26714675241762,0.2410136762963137,189.11295676310203,74.19877102288073,0.6957747258875944,305.9824389847512,2.0213128967384035,1.3114543623453374,481,116.76835440844297,11436
0.15,900.0,0,92.48057979766656,0.1630653122437741,148.45363064537287,79.08844256990771,0.5291400617039556,276.7036373420749,2.0148659212432274,1.3910389425762284,481,111.35586292669177,11524
0.15,1000.0,0,94.5854780496536,0.1148362497663636,116.15158286087038,0.0,0.48433489102096,0.48433489102096,1.9981116392171367,,481,107.9262847546488,11544
0.19999999999999998,200.0,0,27.16913624848321,4.021012783079302,449.0805548195485,20.522510296624866,5.809076599078096,465.64364425064576,0.7947728122430489,0.4117450032713021,481,129.88910083286464,10728
0.19999999999999998,300.0,0,37.81297772620618,2.4669612589988392,421.2848912491596,28.4348946083062,3.775253575129302,445.89427347332094,1.0953303510277368,0.5850757748057985,481,129.3268639408052,11012
0.19999999999999998,400.0,0,49.4807816398928,1.531597549406228,386.5334401023615,0.0,2.755043355038925,2.755043355038925,1.3892208231983458,,481,133.74777066335082,11212
0.19999999999999998,500.0,0,62.20992759457909,0.9114244422768206,339.64134756334,46.10829823482932,1.7533138897773308,397.2023377733181,1.6674100572490393,0.9094931336487431,481,123.7578658387065,11396
0.19999999999999998,600.0,0,72.3183000960063,0.5745511210332856,291.0328281933268,53.98825271943327,1.2785307009544011,371.2688845678292,1.8407524150851888,1.0275702896185237,481,123.71391548402607,11402
0.19999999999999998,700.0,0,81.0308806848241,0.3516423805006451,235.14116751644625,62.15689688348302,0.9134505446933592,339.86195793493107,1.9485573987549376,1.1509224544874894,481,123.08727493882179,11474
0.19999999999999998,800.0,0,86.60609772699846,0.2324610736277877,188.1996444791832,68.59412239748583,0.6870127961756751,310.5084065692159,1.9801507099381586,1.2465521528999428,481,116.32343531399965,11436
0.19999999999999998,900.0,0,90.51464118730232,0.1575945935097752,147.3138499653081,74.15877161491896,0.5229415259710338,280.53688390108726,1.9815158184785957,1.3351383421958962,481,109.68354381807148,11524
0.19999999999999998,1000.0,0,93.11501562185262,0.1112282229795897,115.07999321392688,0.0,0.4802331307168864,0.4802331307168864,1.9715124602472691,,481,107.48930871114135,11544
0.25,200.0,0,23.08656964257281,3.99786122169488,452.9903717068604,17.162658607161845,5.79194718056478,468.9311341795179,0.7528686410225977,0.3656823219567778,481,129.5664334576577,10728
0.25,300.0,0,32.96333572772118,2.440464034326649,425.68870098830575,24.21565449492374,3.7555082266855626,449.9504012953312,1.0467168035716983,0.5275586588751404,481,145.0815055835992,11012
0.25,400.0,0,44.36151061430926,1.5051407029063435,390.6659829054549,0.0,2.736327783571272,2.736327783571272,1.3375489192568737,,481,133.0872778147459,11212
0.25,500.0,0,57.45154950152956,0.8888997395555902,342.5002819369016,40.8800105602278,1.7355023340527755,401.9014042202544,1.6164704939173338,0.8417991090267782,481,124.77185264974833,11396
