time_hours,I2_center_nM,S2_free_center_nM,S2_total_center_nM,I2_edge_nM,S2_free_edge_nM,S2_total_edge_nM
0.0,100.0,0.0,0.0,0.0,0.0,0.0
0.016666666666666666,99.99999746851606,4.295084550218375e-06,0.00010808590358272333,0.0,4.496054769935956e-05,4.496054769935956e-05
0.03333333333333333,99.99998177134472,2.6708959709076423e-05,0.0007740827713296799,0.0,0.0002713961745745069,0.0002713961745745069
0.05,99.99992856325109,9.082468378756313e-05,0.003019716587093869,0.0,0.0008980897169589911,0.0008980897169589911
0.06666666666666667,99.99979737066167,0.00022474054798211579,0.008532432258858663,0.0,0.0021675851553651757,0.0021675851553651757
0.08333333333333333,99.99953329561785,0.0004541517980081496,0.019588472582717096,0.0,0.004281601618366809,0.004281601618366809
0.1,99.99907163273181,0.0007972965632931633,0.03885823512943033,0.0,0.007361826853699798,0.007361826853699798
0.11666666666666667,99.99834365621767,0.0012630054233814933,0.06916658026892945,0.0,0.01144193246300983,0.01144193246300983
0.13333333333333333,99.99728183225199,0.0018513019634013625,0.11327909930257976,0.0,0.016481165412782408,0.016481165412782408
0.15,99.99582383620927,0.0025553850353279128,0.1737386847660233,0.0,0.022386987951231625,0.022386987951231625
0.16666666666666666,99.9939150993307,0.0033639798458173107,0.2527627725169056,0.0,0.02903775775799967,0.02903775775799967
0.18333333333333332,99.99151006527494,0.004263450619535194,0.3521933296052815,0.0,0.03630100714300912,0.03630100714300912
0.2,99.98857246740107,0.005239422010165591,0.47348664431368004,0.0,0.044046165678976255,0.044046165678976255
0.21666666666666667,99.98507494795001,0.006277888886613753,0.6177297552751788,0.0,0.05215231804425021,0.05215231804425021
0.23333333333333334,99.9809982877837,0.007365886414612422,0.7856725770945876,0.0,0.06051216818186243,0.06051216818186243
0.25,99.97633044613892,0.008491835101343277,0.9777676431118919,0.0,0.06903342572681083,0.06903342572681083
0.26666666666666666,99.97106554533386,0.009645662405658352,1.194212008897526,0.0,0.07763859170319035,0.07763859170319035
0.2833333333333333,99.96520288443955,0.010818783583766972,1.4349879258402896,0.0,0.08626385349943572,0.08626385349943572
0.3,99.95874602910878,0.012004001718054156,1.6999003818070841,0.0,0.0948575620397757,0.0948575620397757
0.31666666666666665,99.9517019999409,0.01319536760403745,1.98861060706733,0.0,0.10337858495669325,0.10337858495669325
0.3333333333333333,99.94408056602254,0.014388025507557113,2.3006652783295465,0.0,0.11179470509581499,0.11179470509581499
0.35,99.93589364094775,0.015578060417459077,2.635521530488764,0.0,0.120081152323706,0.120081152323706
0.36666666666666664,99.9271547735635,0.01676235543708217,2.992568090043096,0.0,0.12821930616353702,0.12821930616353702
0.38333333333333336,99.91787872336569,0.01793846346966958,3.3711429382970306,0.0,0.1361955771831403,0.1361955771831403
0.4,99.90808110981864,0.019104494594544892,3.7705479393623413,0.0,0.14400045888072804,0.14400045888072804
