k_slow,200,300,400,500,600,700,800,900,1000
0.05,0.7349052629943521,0.9476809370433165,,1.2684085028857564,1.353505949577057,1.4308306976419858,1.4836611203328336,1.5326433285236258,
0.1,0.5710055703911882,0.7725466110930862,,1.108533138515949,1.2134286970536372,1.315233692438711,1.388898834728378,1.4559374176373223,
0.15,0.47549303383223246,0.6622376166311796,,0.995204034518086,1.1091623817793268,1.224592284116303,1.3114543623453374,1.3910389425762284,
0.2,0.4117450032713021,0.5850757748057985,,0.9094931336487431,1.0275702896185237,1.1509224544874894,1.2465521528999428,1.3351383421958962,
0.25,0.3656823219567778,0.5275586588751404,,0.8417991090267782,0.9614739354321786,1.0895251743113774,1.191110750769683,1.286321811833384,
