k_slow,200,300,400,500,600,700,800,900,1000
0.05,58.80014133331415,69.39628578546242,78.05061246901899,85.36353141466813,90.15542341163538,93.74146963270933,95.80799523155812,97.14880504885788,97.99021960087076
0.1,42.21061625919637,53.98374987085055,65.0118529381198,75.43812767944479,82.85476500445492,88.74636478400005,92.2944773309518,94.67190609050508,96.1999704238671
0.15,33.03374169504587,44.41106747574968,56.0810712866025,68.03800215220821,77.07792733911378,84.58944330404849,89.26714675241762,92.48057979766656,94.5854780496536
0.2,27.16913624848321,37.81297772620618,49.4807816398928,62.20992759457909,72.3183000960063,81.0308806848241,86.60609772699846,90.51464118730232,93.11501562185262
0.25,23.08656964257281,32.96333572772118,44.36151061430926,57.45154950152956,68.28660861600048,77.92175674912987,84.23137752075046,88.73132897307502,91.7648292852504
