time_hours,I2_center_nM,S2_free_center_nM,S2_total_center_nM,I2_avg_nM,S2_free_avg_nM,S2_total_avg_nM,Th2_avg_nM
0.0,100.0,0.0,0.0,100.0,0.0,0.0,4999.999999999999
0.016666666666666666,99.99999309109604,1.1751854586290417e-05,0.003473110550486747,99.9954310091657,0.007767525406048679,2.2927327141571046,4997.719603802083
0.03333333333333333,99.99996869126802,4.1597429464762826e-05,0.015725911649983246,99.9793166999303,0.02749739385343241,10.323475954920603,4989.724326648035
0.05,99.9999173886557,8.796579199986805e-05,0.041470701239696296,99.94553592083676,0.05805402697439657,26.949386830835785,4973.162365556342
0.06666666666666667,99.99983228592663,0.00014687131674336336,0.08415778469951368,99.88985966484893,0.0965125398993915,53.83133492237606,4946.375391562062
0.08333333333333333,99.99970831349508,0.0002154662689981454,0.14632341037949023,99.80960961267868,0.14052008077974165,91.57344360062643,4908.761077763672
0.1,99.99954085397049,0.0002929720986319393,0.23029267947039755,99.70289132376615,0.18891997150431553,140.10507509784128,4860.385472261429
0.11666666666666667,99.9993250503652,0.00038006008628117994,0.33848657552556516,99.56814463390596,0.2414248737462667,198.94308110933798,4801.7371611871795
0.13333333333333333,99.99905481037543,0.000478935310285087,0.4739563716566974,99.40368544373824,0.2985015152002517,267.417392048353,4733.489569332476
0.15,99.9987222210658,0.000592867918295328,0.640665251484399,99.20750456733091,0.36102893983080814,344.77745495629296,4656.3976500145345
0.16666666666666666,99.99831692990705,0.0007262333640300139,0.8437979025833293,98.97714598212634,0.4301796546302161,430.2504155545349,4571.2396303329215
0.18333333333333332,99.99782528894468,0.0008850700477248283,1.0902171818708524,98.70959586359176,0.5074668219536604,523.065319231711,4478.771088958234
0.2,99.99722959638962,0.00107596962248439,1.3887696841744717,98.40131651156103,0.5942514607916581,622.500873374567,4379.733107250582
0.21666666666666667,99.99650758976938,0.0013081647304637864,1.7506041923458104,98.04840443613183,0.6922519913450601,727.8063446635662,4274.882155699226
0.23333333333333334,99.99563049848324,0.0015929672678201084,2.1901247261282224,97.64647231990092,0.8031594493601011,838.2838801515923,4164.922384132079
0.25,99.9945617024102,0.0019445610400501796,2.725659812682386,97.19083155219099,0.928651646921227,953.2669319539916,4050.5269025097314
0.26666666666666666,99.9932547655773,0.002380703456631861,3.380442431345556,96.67663564471952,1.0703334823101651,1072.1234976095875,3932.334329762745
0.2833333333333333,99.99165097631771,0.0029236230054671287,4.183834154276356,96.09904160811595,1.2296905545994052,1194.2588440747431,3810.9458578218114
0.3,99.98967626165697,0.003601156619085116,5.172857966532039,95.45337573016677,1.4080568563563387,1319.1171900788258,3686.923368343181
0.31666666666666665,99.98723731617143,0.004448177969004318,6.394116995358602,94.73529362438899,1.606591834350857,1446.1821940298587,3560.788761163287
0.3333333333333333,99.98421674626218,0.00550838876973212,7.906194459906828,93.940927455105,1.826262163653585,1574.9764948508844,3433.0242530684795
0.35,99.98046695935997,0.006836601177235179,9.782663415032442,93.06701200130324,2.0678324637535352,1705.0606479641515,3304.0733192852927
0.36666666666666664,99.97580240855375,0.00850172285434101,12.115890460796187,92.11097738870335,2.3318776692524334,1836.0315880082446,3174.342168172199
0.38333333333333336,99.96998963943898,0.01059073668012799,15.021893055360522,91.0709962026361,2.6188265732253764,1967.5205247190115,3044.201858014011
0.4,99.96273439646009,0.013214017520304568,18.646594357434395,89.94598050355204,2.9290307349767057,2099.1901964689337,2913.9911240009387
0.4166666666666667,99.9536648504532,0.016512347143602998,23.173900194864103,88.7355374389005,3.2628367908988904,2230.7316541828864,2784.0197092229637
0.43333333333333335,99.94230981348096,0.020665998629816388,28.836092793980228,87.43990358662012,3.6206347896641757,2361.8610132450817,2654.571716090084
0.45,99.92807058149249,0.025906325076678238,35.9271038566936,86.05988153719997,4.002863910725882,2492.3166929424174,2525.9084226288783
0.4666666666666667,99.91018468102901,0.03253054048812096,44.8193393410173,84.59679488301707,4.409976927315491,2621.8574894263365,2398.270212074145
0.48333333333333334,99.88767908442232,0.04092099960543592,55.98496616859287,83.05246179432372,4.842389280288455,2750.2614525237104,2271.877678363118
0.5,99.85930918632663,0.05157128725538856,70.0230112239561,81.42917034229401,5.300454737564317,2877.3251252713358,2146.9324065626183
0.5166666666666667,99.82347800779361,0.06512246548337275,87.69420743358465,79.72963188194227,5.784501496388538,3002.8624978939256,2023.6181235205843
0.5333333333333333,99.77812806447739,0.08241332550392866,109.9659827131582,77.9568993589087,6.294926498446024,3126.7032009119434,1902.1026915655036
0.55,99.72059652352849,0.10454834975738715,138.069969563545,76.11426031248128,6.832302700764927,3248.6899533058063,1782.5408685779234
0.5666666666666667,99.6474224910603,0.1329873729795544,173.5737787374383,74.20513310818384,7.397439382497147,3368.675773576682,1665.077245021713
0.5833333333333334,99.55409227058328,0.16966353375490456,218.46776931087732,72.2329942280101,7.991367141501303,3486.5216047921945,1549.8486654113299
0.6,99.43470247562479,0.21714206882026066,275.26637365452524,70.20134364086691,8.615276743682022,3602.094699715418,1436.9858224459929
0.6166666666666667,99.28153228417341,0.2790459711818583,347.1124093483628,68.11375369181411,9.27174875739965,3715.2031617502253,1326.6211932642523
0.6333333333333333,99.0843855965528,0.35961946313814097,437.91666505017463,65.97361902686224,9.959985443615153,3825.786342893216,1218.8661417491035
0.65,98.82984893681389,0.4651635299601022,552.4329693069161,63.7843735188759,10.682716554636528,3933.72268802559,1113.8415470998239
0.6666666666666666,98.49990350203274,0.6039485664261562,696.4357247702267,61.54870270478116,11.442150352874556,4038.9543109393344,1011.6165202098657
0.6833333333333333,98.07137775156909,0.7872192387098517,876.2429847024824,59.27005154258989,12.241452877985653,4141.295069435082,912.3664973751328
0.7,97.5135848883241,1.0298094634971509,1098.6293432338537,56.95093101914337,13.084111096983788,4240.613255373043,816.2244400685317
0.7166666666666667,96.78647875923555,1.3516246350457326,1369.8987686406858,54.59319959877905,13.975094327246362,4336.762608806527,723.3401074849041
0.7333333333333333,95.83825609881539,1.7791865228463786,1694.444973725085,52.19779216050895,14.921166190161085,4429.5741830772195,633.8888442571116
0.75,94.60274778139447,2.347694542339677,2072.62394826928,49.76435104424537,15.931704596683073,4518.845304198524,548.0839469840748
0.7666666666666667,92.99686707540862,3.103760389557478,2498.15466377269,47.29063444309405,17.020209955606344,4604.322646520633,466.19596840466187
0.7833333333333333,90.91837649089523,4.10958262900941,2955.8406377642646,44.77145014326858,18.207289770144467,4685.6725672808925,388.58699819244134
0.8,88.24386246199174,5.45064278859925,3421.062859085432,42.19671770813085,19.52648923681465,4762.425655861709,315.7749992006327
0.8166666666666667,84.82636752621174,7.255525754763387,3862.2072333233023,39.54826484007865,21.038073925229344,4833.799619539398,248.55978332578852
0.8333333333333334,80.49140397887984,9.711079609748763,4248.127237331715,36.79484428554629,22.838524101413466,4898.697363810847,188.21384636799397
0.85,75.049824738871,13.09606479633874,4555.125912982527,33.8911357957862,25.08679578014313,4955.300936106758,136.75947292836386
0.8666666666666667,68.39484589150904,17.62289253427665,4773.299282089484,30.800443633377203,27.932285968397927,5001.227951206484,96.76650189471492
0.8833333333333333,60.75056035817517,22.925378993086014,4909.560452345712,27.566071524284357,31.251952074009345,5034.873972964628,69.67469640400469
0.9,52.776671954797486,27.89815958388501,4985.306309023028,24.35485618392648,34.51058367927258,5057.249965786807,53.7799418699375
0.9166666666666666,45.16764251812226,31.725783788530123,5025.577413992905,21.35376474661564,37.23400161658109,5071.653524591335,45.20046819645492
0.9333333333333333,38.359122759145784,34.438299936752074,5047.706158505329,18.685075176122236,39.35625414148599,5081.0731221254455,40.62710855777039
0.95,32.4914044784964,36.36798799443862,5061.399919416075,16.38499042984755,41.001220907571856,5087.7436732688475,38.023956982738476
0.9666666666666667,27.54345391973033,37.864722900183665,5070.877372039763,14.439721499365843,42.35164903455161,5092.769443439771,36.36293430763945
0.9833333333333333,23.42943990951447,39.09903150521868,5078.060347178376,12.81481158688139,43.505720446082414,5096.779248519866,35.17630994107723
1.0,20.04133125053209,40.171973701574885,5083.8163907507505,11.468531123242451,44.52905760379505,5100.10954995961,34.24713138495638
1.0166666666666666,17.270292519190296,41.137809943022184,5088.574358078272,10.359170416215568,45.46060629628522,5102.949911557595,33.4719559242821
1.0333333333333334,15.01578430155848,42.02645974794883,5092.578094769032,9.448291915922315,46.323638241368045,5105.4166962500285,32.79874963887407
1.05,13.188881835106837,42.855528789481994,5095.987218381501,8.701944786932012,47.13268049751086,5107.588027783063,32.199243985719
1.0666666666666667,11.713587994144813,43.6176248389645,5099.041236730877,8.091223918731663,47.88378658300547,5109.616067343822,31.660947496184434
1.0833333333333333,10.524307262883756,44.35324058783937,5101.718535218142,7.591096129903505,48.60695609416594,5111.455318712271,31.16740898082562
1.1,9.566645872950094,45.056391431479746,5104.075978886539,7.180820706589557,49.299510952406095,5113.130534371283,30.71102247483077
1.1166666666666667,8.795682969465714,45.72951549829632,5106.168176651861,6.843290670966616,49.963856905424926,5114.666740787788,30.28675895633655
1.1333333333333333,8.178139323598886,46.36783209974516,5107.92668894993,6.566733935001902,50.59715328949299,5115.998168099778,29.92621810362642
1.15,7.679504913155284,46.981858307081254,5109.556162891255,6.336899920190125,51.20693607663199,5117.266994364967,29.563750741426766
1.1666666666666667,7.275648810368552,47.57765570176901,5111.052168386224,6.144625926183545,51.79818896089724,5118.462325502824,29.216100021991082
1.1833333333333333,6.9471582325849415,48.154693583815835,5112.427621760003,5.9825246964029475,52.371033092472125,5119.5877340760035,28.8859715276148
1.2,6.678510660554627,48.71338303986169,5113.698553919616,5.844681774542833,52.92604609352436,5120.650042493505,28.573046206804914
1.2166666666666666,6.457331612028708,49.254557706227835,5114.879858184025,5.726369825911423,53.46404632360262,5121.656159265845,28.276255022373622
1.2333333333333334,6.273787062682665,49.77913973462981,5115.984282140363,5.623817029201428,53.98589200256543,5122.612246559975,27.99440320724632
1.25,6.120085798708837,50.28801811746707,5117.022416853823,5.534019148849255,54.49240244890998,5123.523583340874,27.726351066318365
1.2666666666666666,5.9900724190685155,50.78201196309562,5118.00296457341,5.4545867772646,54.984334026260036,5124.394632649087,27.471060238325414
1.2833333333333334,5.878895897725189,51.261864729435075,5118.933053213073,5.38362139994641,55.46237716450348,5125.229158297697,27.227597822625874
1.3,5.7827410969922735,51.72824903910086,5119.81852596171,5.319615215055825,55.927160816667346,5126.030341996957,26.99512794988306
1.3166666666666667,5.698612446181896,52.18177450578453,5120.664187935733,5.261370500702157,56.379259045752136,5126.800886621861,26.772900523718274
