time_hours,I2_center_nM,S2_free_center_nM,S2_total_center_nM,I2_avg_nM,S2_free_avg_nM,S2_total_avg_nM,Th2_avg_nM
0.0,100.0,0.0,0.0,100.0,0.0,0.0,5000.0
0.016666666666666666,99.99999999999999,7.146591086311476e-12,7.146591086311476e-12,100.0,4.729922434876829e-09,4.729922434876829e-09,5000.0
0.03333333333333333,99.9999999999957,7.38035697444642e-11,2.1840838060364375e-09,99.99999999716205,4.891398653552023e-08,1.4455885287005247e-06,4999.999998581023
0.05,99.99999999995146,4.02235747147373e-10,2.4268280247607503e-08,99.99999996786384,2.669798552701078e-07,1.6082519028009932e-05,4999.999983931917
0.06666666666666667,99.99999999971098,1.5414517496800964e-09,1.437596345516203e-07,99.99999980824414,1.0247124500494987e-06,9.5395717005123e-05,4999.999904122077
0.08333333333333333,99.9999999987912,4.66897308359689e-09,5.995398755810535e-07,99.99999919680725,3.1087888634142374e-06,0.00039839321299278083,4999.999598403727
0.1,99.9999999960112,1.191223978755675e-08,1.974941916857636e-06,99.99999734573599,7.944688954421737e-06,0.0013142178367206306,4999.9986728689455
0.11666666666666667,99.99999998893439,2.6641329638147266e-08,5.47246545123334e-06,99.99999262585594,1.7797623265529223e-05,0.0036469176733300635,4999.996312934974
0.13333333333333333,99.99999997314522,5.366621524442678e-08,1.3269980362569038e-05,99.99998207767683,3.591143806261271e-05,0.008856216561170303,4999.9910388779945
0.15,99.99999994142037,9.929407082479337e-08,2.892874240732278e-05,99.99996084774335,6.655470578979362e-05,0.019334934583309517,4999.980424053131
0.16666666666666666,99.99999988287972,1.712337838781623e-07,5.781096448318836e-05,99.99992160731588,0.00011496402809152214,0.038694957400685584,4999.960804360056
0.18333333333333332,99.99999978221031,2.7836430883917684e-07,0.00010746167033174403,99.9998540153882,0.00018719433978662276,0.07203118574807121,4999.927010053084
0.2,99.99999961904261,4.304036172014824e-07,0.00018791529108365713,99.99974428109331,0.000289899806104264,0.12613628081732525,4999.872147582498
0.21666666666666667,99.99999924771146,6.375727721071777e-07,0.00037305848592274047,99.9994937577883,0.0004300985508389414,0.25102666905917154,4999.7469067516
0.23333333333333334,99.99999872162519,9.100923128171109e-07,0.0006354522630320597,99.99913829467286,0.0006148523937093844,0.42827408166709485,4999.569225124477
0.25,99.99999799903696,1.2579291893368955e-06,0.000995969014513366,99.9986493533432,0.0008510680812699971,0.6721207409108884,4999.324861484519
0.26666666666666666,99.9999970334471,1.690433698514169e-06,0.0014778650377515142,99.99799507898022,0.0011452536903513468,0.9984536966792276,4998.9979357757975
0.2833333333333333,99.99999577419801,2.2161038527389073e-06,0.0021064836323907462,99.99714070157447,0.0015033476239261065,1.4245954914938184,4998.5711389641
0.3,99.99999416715987,2.842413535793194e-06,0.0029089123480626274,99.99604900583238,0.0019305910696027812,1.9690576309245644,4998.025979814042
0.31666666666666665,99.99999215546421,3.575710304373881e-06,0.003913615877184728,99.99468084084545,0.0024314472746942684,2.651271198371105,4997.343054245487
0.3333333333333333,99.99998968024796,4.421175670353436e-06,0.005150063604460992,99.99299564363892,0.0030095633959481,3.4913076009057575,4996.502324317826
0.35,99.9999866813761,5.382837763933882e-06,0.006648367514958128,99.99095195486139,0.00366776863627089,4.509600504670769,4995.4833958274685
0.36666666666666664,99.99998309811912,6.463625231348644e-06,0.008438942590205714,99.9885079094582,0.0044081015207412064,5.726677856330082,4994.265785668933
0.38333333333333336,99.99997886976816,7.665451407021992e-06,0.010552198356921422,99.98562168969093,0.00523185914245928,7.1629107326812145,4992.829172263271
0.4,99.99997393617652,8.989318773713672e-06,0.013018267129099733,99.98225193200315,0.006139661736653439,8.838283769767811,4991.153624344622
0.4166666666666667,99.99996823822214,1.043543512722555e-05,0.01586677182528068,99.97835808280874,0.007131526782754528,10.772190183071388,4989.219805130016
0.43333333333333335,99.99996171818968,1.2003334429455102e-05,0.01912663409210828,99.97390070122268,0.008206947811240631,12.98325293813746,4987.009150343664
0.45,99.99995432007374,1.3691996884282725e-05,0.022825921811453934,99.96884170906739,0.009364974081819868,15.489172468132232,4984.5040197235585
0.4666666666666667,99.99994598980797,1.549996419369091e-05,0.026991733866751667,99.96314459021687,0.01060428822412364,18.30660044156935,4981.6878225254595
0.48333333333333334,99.99993667542556,1.7425447187844575e-05,0.031650119232848106,99.9567745425603,0.011923279748376833,21.451038428315446,4978.54511818912
0.5,99.99992632715818,1.946642405081072e-05,0.03682602696473429,99.9496985866567,0.013320113023124516,24.936759858715025,4975.061693780171
0.5166666666666667,99.99991489748065,2.162072818555246e-05,0.04254328342753591,99.94188563559545,0.0147927888781473,28.776753382755093,4971.224620105072
0.5333333333333333,99.9999023411086,2.3886125394571508e-05,0.048824593072400294,99.93330653075202,0.01633919943140144,32.98268557956604,4967.022288550045
0.55,99.99988861495642,2.6260380520200252e-05,0.05569155916770566,99.92393404809825,0.017957176072804813,37.56488091206251,4962.444430747872
0.5666666666666667,99.99987367806234,2.8741314017724802e-05,0.06316472109828701,99.91374287955195,0.019644530780819118,42.53231684143596,4957.482123154724
0.5833333333333334,99.99985749148654,3.132684915145576e-05,0.07126360511156228,99.90270959357677,0.021399091116080883,47.89263209022426,4952.127778543884
0.6,99.99984001818824,3.401505063256029e-05,0.08000678569073368,99.8908125789072,0.023218729344785256,53.65214615363073,4946.375126311351
0.6166666666666667,99.9998212228866,3.680415557888424e-05,0.08941195505055524,99.87803197490487,0.02510138620641802,59.815888293112785,4940.219183353547
0.6333333333333333,99.99980107190994,3.969259768876521e-05,0.09949599856508906,99.86434959167337,0.027045089867112185,66.3876343935919,4933.6562171297655
0.65,99.99977953303669,4.2679025497372066e-05,0.11027507423862627,99.84974882268195,0.02904797060078898,73.36995021811849,4926.683702369521
0.6666666666666666,99.99975657533182,4.576231553687179e-05,0.12176469461339862,99.83421455228985,0.03110827172293657,80.76423974572656,4919.30027273329
0.6833333333333333,99.99973216898103,4.894158115960925e-05,0.13397980976656285,99.81773306022518,0.03322435727239172,88.57079742547717,4911.505668588099
0.7,99.99970628512482,5.2216177713228596e-05,0.14693489028204693,99.80029192476269,0.03539471689946044,96.78886331957364,4903.300681919949
0.7166666666666667,99.99967889569479,5.558570468321921e-05,0.1606440092896148,99.78187992606317,0.03761796837765187,105.41668023919499,4894.687099274702
0.7333333333333333,99.999649973253,5.9050005345287735e-05,0.17512092284444822,99.76248695088636,0.039892858113788496,114.45155209736897,4885.66764349884
0.75,99.999619490836,6.260916439964517e-05,0.19037914807691822,99.74210389966744,0.04221825998913393,123.88990281337837,4876.2459149417455
0.7666666666666667,99.99958742180405,6.626350399334407e-05,0.20643203867574977,99.72072259675213,0.04459317282372605,133.72733520286465,4866.426332681969
0.7833333333333333,99.99955373969638,7.001357847611528e-05,0.223292857380464,99.69833570441713,0.04701671671813523,143.9586893772487,4856.214076250867
0.8,99.99951841809292,7.38601681802016e-05,0.24097484525291077,99.67493664115818,0.0494881284918881,154.5781002558056,4845.61502824771
