time_hours,I2_center_nM,S2_free_center_nM,S2_total_center_nM,I2_avg_nM,S2_free_avg_nM,S2_total_avg_nM,Th2_avg_nM
0.0,100.0,0.0,0.0,99.99999999999999,0.0,0.0,5000.0
0.016666666666666666,100.0,4.1643085293608005e-08,4.1643085293608005e-08,100.0,2.75870870348085e-05,2.75870870348085e-05,5000.000000000001
0.03333333333333333,99.9999998466953,2.5624640526143054e-07,7.592127430605791e-05,99.99989825101966,0.00017007117284568985,0.05038886421506943,4999.949127418011
0.05,99.99999933321281,8.648302831732715e-07,0.0003305501154878305,99.99955671574116,0.0005752176638122309,0.21973913629827843,4999.778387280221
0.06666666666666667,99.99999807602754,2.130353742785405e-06,0.0009549409053275157,99.998718586994,0.0014201852894280397,0.6358889208299782,4999.35951482215
0.08333333333333333,99.99999555408337,4.298705635784727e-06,0.00220908718141652,99.99703336371915,0.002872297633753117,1.4733327593828638,4998.517782091856
0.1,99.9999911460888,7.558432775553891e-06,0.004403457286004968,99.99408130309395,0.005061427862973903,2.9406092804846367,4997.044775276683
0.11666666666666667,99.99998417504635,1.202726955388156e-05,0.007876750341606925,99.98940351525701,0.008069711405263814,5.264401536738462,4994.714329763832
0.13333333333333333,99.99997394792148,1.7758791032473114e-05,0.012976000841105161,99.98252966974015,0.011934635963494117,8.674439099683894,4991.297579547473
0.15,99.99995978472829,2.475880390897557e-05,0.02004194210746668,99.97299931000038,0.01665893497028029,13.391336003394374,4986.575025368966
0.16666666666666666,99.99994103615244,3.300351280110685e-05,0.02940010302111976,99.9603759173354,0.02222209187444701,19.617950656768038,4980.345070339093
0.18333333333333332,99.99991709137984,4.2455243363227505e-05,0.04135681973729209,99.94425458810328,0.02859059023371636,27.533973075538228,4972.429339561033
0.2,99.99988726404273,5.316073452936212e-05,0.05630888765498682,99.92423253310238,0.03576706317026717,37.33081865418829,4962.659149446073
0.21666666666666667,99.99985103197967,6.49439099941067e-05,0.074469723536403,99.89996061352032,0.04364502671861554,49.11791517221358,4950.903512853323
0.23333333333333334,99.99980785215512,7.784277627217808e-05,0.09611108805314043,99.87111763926721,0.05221970223821072,63.00146091369939,4937.056580464292
0.25,99.99975719316691,9.185291273085588e-05,0.12149881475400987,99.8374069245304,0.06146471049762729,79.0630448683099,4921.037102115174
0.26666666666666666,99.99969852600118,0.00010698570205004157,0.1508975000801312,99.79855198127073,0.07136122388757445,97.36107057256392,4902.787043506388
0.2833333333333333,99.99963131324084,0.0001232708105980741,0.18457590918270925,99.7542916438801,0.08189893362108563,117.93259008270925,4882.269763109786
0.3,99.9995549980027,0.00014075697510804663,0.22281251455275908,99.70437519780148,0.09307626130256222,140.79526917069504,4859.468055489799
