time_hours,I2_center_nM,S2_free_center_nM,S2_total_center_nM,I2_avg_nM,S2_free_avg_nM,S2_total_avg_nM,Th2_avg_nM
0.0,100.0,0.0,0.0,100.0,0.0,0.0,5000.0
0.016666666666666666,100.0,4.767013117973944e-09,4.767013117973944e-09,100.0,3.1852541086941937e-06,3.1852541086941937e-06,5000.0
0.03333333333333333,99.99999999713981,3.4181820367509606e-08,1.441808680154314e-06,99.99999808884769,2.2871235803667718e-05,0.0009634285885281025,4999.999044424519
0.05,99.99999997668127,1.3262816726276795e-07,1.1608740209823267e-05,99.99998439990732,8.88853361432975e-05,0.007766336702006823,4999.992199993242
0.06666666666666667,99.99999975605449,3.7074118176826443e-07,0.00012111530793463189,99.99983627324926,0.00024890724135647043,0.08128580108140036,4999.918140937145
0.08333333333333333,99.99999926119986,8.384753884587241e-07,0.00036701945475202657,99.99950340364732,0.0005639898192808041,0.24667740802471638,4999.751734934084
0.1,99.99999830323831,1.6332257664141512e-06,0.0008435300555695287,99.99885777446693,0.0011006692047544075,0.5677355365906003,4999.429047239782
0.11666666666666667,99.999996642077,2.847862116791054e-06,0.0016705349479690988,99.99773608035568,0.0019228606266641119,1.125832503733015,4998.868631817875
0.13333333333333333,99.99999399544035,4.561871239755059e-06,0.002989115703042301,99.99594569354049,0.0030856991224788954,2.01682146631579,4997.9746577014985
0.15,99.99999005050773,6.836672314946221e-06,0.004955738955763777,99.99327256924914,0.004632093832105083,3.3468765171353447,4996.641082479737
0.16666666666666666,99.99998447591275,9.71463744722747e-06,0.007736250755558277,99.98948959638858,0.0065917491765740905,5.228014006185809,4994.756129955573
0.18333333333333332,99.99997693255816,1.322070088477955e-05,0.011500453018662727,99.98436433522255,0.008981957609455297,7.773835112084648,4992.2065356064695
0.2,99.99996708240998,1.7365404218682446e-05,0.0164176860601667,99.97766553953674,0.011809421353400988,11.095811630930172,4988.88124219538
0.21666666666666667,99.99995459498506,2.214847508441205e-05,0.022653564043470496,99.96916822351751,0.01507250682055985,15.300260584537625,4984.674403760141
0.23333333333333334,99.99993915160486,2.756234880436991e-05,0.03036782929372784,99.95865727675839,0.018763529458755514,20.486032329717666,4979.487676173982
0.25,99.99992044768412,3.359530806116278e-05,0.039713192555679094,99.94592977011696,0.022870836701984424,26.742864671202312,4973.231843646201
0.26666666666666666,99.99989819340104,4.023410412600107e-05,0.05083498577388149,99.93079615908927,0.02738058027439224,34.150319064600936,4965.82786610117
0.2833333333333333,99.99987211310433,4.746604045621053e-05,0.06387144991752423,99.91308060695935,0.03227814840580565,42.777201956870265,4957.207444782712
0.3,99.99984177954359,5.5340670629655726e-05,0.07907406279287205,99.8925578595841,0.03757829008866101,52.72766858035599,4947.2822040357205
0.31666666666666665,99.99980703328141,6.374628148306273e-05,0.09648719274684643,99.86910817820134,0.04321708262327838,64.01717759848947,4936.021077927708
0.3333333333333333,99.99976761467877,7.27253913181978e-05,0.11624079726502626,99.84258612952924,0.04920559695961338,76.68485270422222,4923.3851118793245
0.35,99.99972326637489,8.22814276229502e-05,0.13846363275684237,99.8128553903815,0.05553522864179086,90.76005484371744,4909.345095776649
0.36666666666666664,99.9996737309544,9.242204867775291e-05,0.16328446763450918,99.7797875591881,0.06219951664917046,106.26282792517391,4893.881142993215
0.38333333333333336,99.9996187476985,0.00010316043937014463,0.19083371049680733,99.74326066697346,0.06919456045911924,123.20451524261613,4876.982076889654
0.4,99.99955804924826,0.0001145155538996666,0.22124508069299595,99.70315767732434,0.07651909799919829,141.58842093649653,4858.64477164042
0.4166666666666667,99.99949135823667,0.00012651226969002033,0.2546572943640593,99.65936502617795,0.08417450285036672,161.41048660408967,4838.873477489299
