time_hours,I2_center_nM,S2_free_center_nM,S2_total_center_nM,I2_avg_nM,S2_free_avg_nM,S2_total_avg_nM,Th2_avg_nM
0.0,100.0,0.0,0.0,99.99999999999999,0.0,0.0,5000.0
0.016666666666666666,99.99992399614248,0.00012903680467738892,0.03820704861754007,99.95029024104602,0.0845654191445293,24.503335377121,4975.630895231001
0.03333333333333333,99.99972584113732,0.000338474040976031,0.13768633789312879,99.8236365703497,0.21802914388938696,84.07359677325837,4916.323367304525
0.05,99.99938109095291,0.0005932996095898822,0.31064359335309194,99.61129409972428,0.3716047238278018,177.13409252925496,4823.637956531106
0.06666666666666667,99.99886317650974,0.0008974897144157875,0.5703919578188525,99.30886813536605,0.5398451394320815,298.0662320584579,4703.181897984913
0.08333333333333333,99.99813032743074,0.001277768699679839,0.9378556979807011,98.91016842548932,0.728347507881646,440.965343482175,4560.884293805257
0.1,99.99711510656208,0.001778652245800529,1.4468449350781818,98.40533194032788,0.9468299418474914,600.7610170497069,4401.815238677819
0.11666666666666667,99.99571486106665,0.0024624057864401365,2.1487698178368837,97.78152914186315,1.2053971810305633,773.2911425068332,4230.173057733775
0.13333333333333333,99.99377643121336,0.0034176033347865743,3.1203119197477203,97.02401651655475,1.5136058091806608,955.2224808669963,4049.3155397517376
0.15,99.99107618760478,0.004768446931839144,4.4733557014217,96.11790229042226,1.879275420105258,1143.8929224983683,3861.927495978607
0.16666666666666666,99.98729148276875,0.006689740124675942,6.369166786874044,95.04982019727943,2.3081034206966087,1337.1838606969004,3670.146394722895
0.18333333333333332,99.98196018294341,0.009428020769159535,9.038406410938197,93.80928700441834,2.803589464257818,1533.4099663414993,3475.6712716159263
0.2,99.97442261372255,0.013332719055614848,12.809679590983617,92.38951943652516,3.367350445627863,1731.224853363958,3279.8567007369143
0.21666666666666667,99.96373652793095,0.01890388975229046,18.151031435449582,90.78755637547229,3.999929843520637,1929.5394147995953,3083.7952134144166
0.23333333333333334,99.94855093009572,0.026865025488839445,25.7308822914463,89.00377546406843,4.701823464847745,2127.451060843509,2888.3895299670457
0.25,99.92691957496471,0.03827014943019187,36.5067465761808,87.04117967395901,5.474087129930765,2324.187806615435,2694.4096997532974
0.26666666666666666,99.89602823861948,0.054657701115927375,51.85208224305967,84.90485307446048,6.318158933354194,2519.07261224354,2502.5290981436906
0.2833333333333333,99.85179459208486,0.07827903299297165,73.73642103017745,82.60164991331199,7.235337781735359,2711.506125794343,2313.3415653955135
0.3,99.78826762382774,0.11245934803439009,104.98382132640042,80.1398076552715,8.226886298067887,2900.956076775099,2127.372593230773
0.31666666666666665,99.6967193628603,0.16222399905482984,149.6396394175691,77.52832941651921,9.295474529410866,3086.9066107569406,1945.101378569788
0.3333333333333333,99.56423801925771,0.23498281725330322,213.48436983142625,74.77614948656556,10.443935941951292,3268.946261970025,1766.9615554497823
0.35,99.3716747504818,0.3420705364516417,304.66768308336344,71.89194982704618,11.677847883390864,3446.650622167209,1593.3744253775894
0.36666666666666664,99.09055902477664,0.5005733518764539,434.42104312331566,68.88402385386702,13.003449438176952,3619.6105307784705,1424.7470872917052
0.38333333333333336,98.67859941445023,0.7363090267571302,617.5971946407195,65.76028904295309,14.428107005135107,3787.426110489013,1261.4788597287459
0.4,98.07344369617321,1.087887482942792,872.3867415660025,62.52835978061289,15.96043476231843,3949.7003665936795,1103.9677278005518
0.4166666666666667,97.18470430237063,1.6119280469101198,1217.9625048537882,59.19553623012857,17.610655720138183,4106.030703842393,952.6191916663861
0.43333333333333335,95.88498924464442,2.389314675612853,1668.3847602189462,55.76828727363507,19.392571142305222,4255.9896037535145,807.8680687252039
0.45,94.0026811893462,3.5309774451946083,2221.801019023919,52.251149503739754,21.326997465247242,4399.0879530622005,670.2196928443011
0.4666666666666667,91.32253247103195,5.1800124286867195,2847.8287444047464,48.645036878823284,23.446517955101424,4534.717014430806,540.3143505268815
0.48333333333333334,87.60097010964978,7.511029038279179,3483.398185727222,44.943735514171046,25.806823028772808,4662.0376044609475,419.0528576876043
0.5,82.5941006773498,10.746044641452807,4049.5407815553276,41.125981798704466,28.51608044621752,4779.728805148826,307.8849252273297
