time_s,I2_M,Th2_M,S2_M,S2_I2_M,S2_Th2_M
0.0,9.978718380676535e-08,4.989359190338267e-06,0.0,0.0,0.0
600.0,9.978718380676535e-08,4.988374585853445e-06,1.2803208947150749e-12,2.040837232368382e-12,1.0202055261726437e-09
1200.0,9.975909356350268e-08,4.9744104597589425e-06,9.063079392556183e-12,2.9644066689007434e-11,1.4783213101027693e-08
1800.0,9.96778294585023e-08,4.93490230158438e-06,2.0962159847169807e-11,1.0958664963882385e-10,5.429032768256346e-08
2400.0,9.954159350904423e-08,4.869768979420308e-06,3.3520571034042454e-11,2.437463250232775e-10,1.1942069314477036e-07
3000.0,9.936124007069286e-08,4.785743596724315e-06,4.5360152556393736e-11,4.215281526310269e-10,2.0344071883387242e-07
3600.0,9.914987104626094e-08,4.690555760666543e-06,5.611694899421468e-11,6.300662589228597e-10,2.986209130409681e-07
4200.0,9.891910645608452e-08,4.590778056992694e-06,6.578198633941146e-11,8.579079128165915e-10,3.9838916331289454e-07
4800.0,9.867826631705599e-08,4.491330738944209e-06,7.444214701414056e-11,1.0958386452856913e-09,4.978258171081663e-07
5400.0,9.843452655180024e-08,4.39560290898156e-06,8.219343125643246e-11,1.336743835802251e-09,5.935423585719542e-07
6000.0,9.819330730609948e-08,4.305747916937478e-06,8.911846814748306e-11,1.5752361606473186e-09,6.833859410177668e-07
6600.0,9.795864825797706e-08,4.222987211360684e-06,9.528547907615969e-11,1.8072919087023787e-09,7.661355106785148e-07
7200.0,9.773350932951777e-08,4.147869912101114e-06,1.0075283088714076e-10,2.0299580417806393e-09,8.412422335711703e-07
7800.0,9.751999699985405e-08,4.080478226647448e-06,1.0557369597831756e-10,2.241130650503024e-09,9.086240906961933e-07
8400.0,9.731953304119694e-08,4.020583500852949e-06,1.097992466535049e-10,2.4393888314444262e-09,9.685098438537583e-07
9000.0,9.713298334593981e-08,3.967761578483143e-06,1.1348025248269618e-10,2.6238670372538638e-09,1.0213236936519883e-06
9600.0,9.696076060866757e-08,3.921476160819382e-06,1.1666743649978466e-10,2.7941527061531583e-09,1.0676019363083776e-06
10200.0,9.68029052683406e-08,3.8809991283293e-06,1.1941530922518887e-10,2.9502051056178004e-09,1.1079327424470453e-06
10800.0,9.665911675130118e-08,3.845693575812638e-06,1.2177783153076498e-10,3.092323068986269e-09,1.1429171588810196e-06
11400.0,9.652892114557627e-08,3.815187923115624e-06,1.237910737075596e-10,3.220978789649497e-09,1.1731459415851455e-06
12000.0,9.641169015169504e-08,3.788918554090371e-06,1.2549896957767706e-10,3.3367980369447003e-09,1.1991767852607145e-06
12600.0,9.630667220468286e-08,3.766363599167832e-06,1.2694209317420586e-10,3.4405286642814076e-09,1.2215264098484111e-06
13200.0,9.62130359881752e-08,3.7470475848998896e-06,1.281572637926682e-10,3.5329971621229655e-09,1.240665816217588e-06
13800.0,9.612990699948226e-08,3.7305427362440413e-06,1.291774073831536e-10,3.615072244195343e-09,1.2570059100801967e-06
14400.0,9.605637906017648e-08,3.7164565891248297e-06,1.3003221754083172e-10,3.68737547366257e-09,1.2708429897650787e-06
15000.0,9.599153797626674e-08,3.704447910429559e-06,1.307473737925858e-10,3.751070055106291e-09,1.2826393342594493e-06
15600.0,9.593454615600194e-08,3.6942268335480565e-06,1.313445740730478e-10,3.807054161456747e-09,1.292679684830669e-06
16200.0,9.588460656705321e-08,3.68553978888743e-06,1.3184247991549157e-10,3.856110732133242e-09,1.3012131275228353e-06
16800.0,9.584096956114396e-08,3.6781660635076286e-06,1.322570418117944e-10,3.898976160334841e-09,1.3084564726896328e-06
17400.0,9.58029383570848e-08,3.6719143568442855e-06,1.326018198006218e-10,3.936334906954797e-09,1.314597638370716e-06
18000.0,9.576987179578019e-08,3.6666194640592377e-06,1.3288828912649552e-10,3.968816794287349e-09,1.3197989082970874e-06
18600.0,9.574120236507407e-08,3.662144654969114e-06,1.331258141644544e-10,3.996979299892532e-09,1.324194595026088e-06
19200.0,9.571638454353692e-08,3.6583622709666765e-06,1.3332283207439501e-10,4.021358299437812e-09,1.327910099940072e-06
19800.0,9.569493472230837e-08,3.6551656802237016e-06,1.3348627890971399e-10,4.042428850742858e-09,1.331050169432188e-06
20400.0,9.567645735700049e-08,3.652475592621182e-06,1.3361515041035394e-10,4.0605795042869155e-09,1.3336926916350533e-06
21000.0,9.566059226480365e-08,3.6502206121370013e-06,1.3371971915720141e-10,4.07616407422484e-09,1.335907800165683e-06
21600.0,9.564697342386293e-08,3.6483255600389913e-06,1.3380746963104333e-10,4.089542110512343e-09,1.3377693444662799e-06
22200.0,9.563529694392833e-08,3.646733042805393e-06,1.3387311702876687e-10,4.101012130094404e-09,1.3393337032419143e-06
22800.0,9.562531416864492e-08,3.6454000642361757e-06,1.3392755458174596e-10,4.110818392651724e-09,1.3406431124454663e-06
23400.0,9.561837692041365e-08,3.6442804905625245e-06,1.3397417992446674e-10,4.119207689568459e-09,1.341742890120958e-06
24000.0,9.561837692041365e-08,3.643342725572845e-06,1.340241884157934e-10,4.126426455885623e-09,1.3426640738043358e-06
24600.0,9.561837692041365e-08,3.642557631731649e-06,1.340577836343616e-10,4.1326500825701926e-09,1.3434352858290842e-06
25200.0,9.561837692041365e-08,3.6418997749524462e-06,1.3407259676210658e-10,4.138011073076937e-09,1.3440815105630747e-06
25800.0,9.561837692041365e-08,3.6413457555254927e-06,1.3410454556952066e-10,4.142631745473977e-09,1.344625733968725e-06
26400.0,9.561837692041365e-08,3.640883645141787e-06,1.3412058042042217e-10,4.146596552444974e-09,1.345079673441912e-06
27000.0,9.561837692041365e-08,3.6405316695203473e-06,1.3413600488876277e-10,4.150001685948149e-09,1.3454606490325531e-06
27600.0,9.561837692041365e-08,3.6405316695203473e-06,1.3413600488876277e-10,4.1528803133353334e-09,1.345780383764535e-06
28200.0,9.561837692041365e-08,3.6405316695203473e-06,1.3413600488876277e-10,4.155288597183349e-09,1.3460478765265747e-06
28800.0,9.561837692041365e-08,3.6405316695203473e-06,1.3413600488876277e-10,4.157303387676354e-09,1.346271663217811e-06
29400.0,9.561837692041365e-08,3.6405316695203473e-06,1.3413600488876277e-10,4.158988978323841e-09,1.346458885043152e-06
30000.0,9.561837692041365e-08,3.6405316695203473e-06,1.3413600488876277e-10,4.1603991576158126e-09,1.3465714244964886e-06
30600.0,9.561837692041365e-08,3.6405316695203473e-06,1.3413600488876277e-10,4.16157892545474e-09,1.3465714244964886e-06
31200.0,9.561837692041365e-08,3.6405316695203473e-06,1.3413600488876277e-10,4.162565929136961e-09,1.3465714244964886e-06
31800.0,9.561837692041365e-08,3.6405316695203473e-06,1.3413600488876277e-10,4.16339166470677e-09,1.3465714244964886e-06
32400.0,9.561837692041365e-08,3.6405316695203473e-06,1.3413600488876277e-10,4.164082482019339e-09,1.3465714244964886e-06
33000.0,9.561837692041365e-08,3.6405316695203473e-06,1.3413600488876277e-10,4.164660425584803e-09,1.3465714244964886e-06
33600.0,9.561837692041365e-08,3.6405316695203473e-06,1.3413600488876277e-10,4.165143938025476e-09,1.3465714244964886e-06
34200.0,9.561837692041365e-08,3.6405316695203473e-06,1.3413600488876277e-10,4.165143938025476e-09,1.3465714244964886e-06
34800.0,9.561837692041365e-08,3.6405316695203473e-06,1.3413600488876277e-10,4.165143938025476e-09,1.3465714244964886e-06
35400.0,9.561837692041365e-08,3.6405316695203473e-06,1.3413600488876277e-10,4.165143938025476e-09,1.3465714244964886e-06
36000.0,9.561837692041365e-08,3.6405316695203473e-06,1.3413600488876277e-10,4.165143938025476e-09,1.3465714244964886e-06
