time_s,I2_M,Th2_M,S2_M,S2_I2_M,S2_Th2_M
0.0,9.999992964693171e-08,4.999996482346585e-06,0.0,0.0,0.0
600.0,9.989538986119448e-08,4.948690471094644e-06,4.0773749633632205e-11,1.0344775269684166e-10,5.1256039436816805e-08
1200.0,9.952690601553614e-08,4.774588088512849e-06,9.250262538810359e-11,4.681370505007883e-10,2.2533187017962088e-07
1800.0,9.895695249688761e-08,4.523706040855576e-06,1.4007319673661858e-10,1.0346306048905819e-09,4.7616060706691743e-07
2400.0,9.823915192733722e-08,4.238832451997588e-06,1.8657844440094028e-10,1.7504941627853174e-09,7.609551991002695e-07
3000.0,9.740461919748438e-08,3.948063564182632e-06,2.340609577886259e-10,2.5847670870965245e-09,1.0516281624110737e-06
3600.0,9.64739548583685e-08,3.669016829891921e-06,2.829900608872133e-10,3.5163625506464983e-09,1.3305715531804496e-06
4200.0,9.546630464233437e-08,3.4120867855529754e-06,3.3258139052548695e-10,4.525298353793361e-09,1.5873989782442709e-06
4800.0,9.440414692225222e-08,3.1824075070085026e-06,3.812862822665861e-10,5.588204103884191e-09,1.8169821314693168e-06
5400.0,9.331391309178677e-08,2.9813389640847084e-06,4.27416204133067e-10,6.677980824346689e-09,2.017964319020453e-06
6000.0,9.222349403153726e-08,2.807822010569745e-06,4.696762046989277e-10,7.766449380245424e-09,2.1914059240568014e-06
6600.0,9.115873977660712e-08,2.659505154174196e-06,5.073716400014382e-10,8.827817367168877e-09,2.339658327434163e-06
7200.0,9.014089294588888e-08,2.533523773564384e-06,5.403215340471995e-10,9.841105014932571e-09,2.4655853163125237e-06
7800.0,8.918557292028218e-08,2.426955141720426e-06,5.686791076494733e-10,1.0791029758870813e-08,2.5721084795746634e-06
8400.0,8.830290774141022e-08,2.3370497091446695e-06,5.927864862877265e-10,1.1667796324023408e-08,2.6619761569454188e-06
9000.0,8.749823735841312e-08,2.2613318885812733e-06,6.13081332722097e-10,1.246635699798791e-08,2.7376627725596454e-06
9600.0,8.677302162801706e-08,2.1976308673802727e-06,6.300185549222119e-10,1.3185489254194198e-08,2.801338080607901e-06
10200.0,8.612576396847912e-08,2.144074070815012e-06,6.441052216150524e-10,1.3826869238823186e-08,2.854873726162445e-06
10800.0,8.555285023619265e-08,2.099061532062311e-06,6.557598705014376e-10,1.4394236631039473e-08,2.8998688788329764e-06
11400.0,8.504929643568202e-08,2.0612376376692106e-06,6.653758455541109e-10,1.4892654105782133e-08,2.937678482146213e-06
12000.0,8.460934129733819e-08,2.0294762209361166e-06,6.732885215478326e-10,1.5327924100505838e-08,2.9694481152396053e-06
12600.0,8.422709465683084e-08,2.0028493229072008e-06,6.797371727809873e-10,1.5705956821847333e-08,2.9961491278017637e-06
13200.0,8.389645948801254e-08,1.9804688626460717e-06,6.850497448176062e-10,1.6032840263699357e-08,3.018583285680915e-06
13800.0,8.361131867405792e-08,1.961660417177759e-06,6.894256984553599e-10,1.631293929508893e-08,3.037430027965074e-06
14400.0,8.336600802431802e-08,1.9458482999410054e-06,6.930327757162765e-10,1.6553912428428668e-08,3.0530921229636745e-06
15000.0,8.315549241853918e-08,1.932523545955738e-06,6.960171404821259e-10,1.6760705754341046e-08,3.0661812722615805e-06
15600.0,8.297520194937793e-08,1.9212937093827497e-06,6.984880491548575e-10,1.6937808376306898e-08,3.077212545908916e-06
16200.0,8.282106854915782e-08,1.911831670833601e-06,7.00534440861026e-10,1.7089216431532924e-08,3.086507279257785e-06
16800.0,8.268949992805317e-08,1.903860892629719e-06,7.022298922203608e-10,1.7218458691950002e-08,3.0943371203225016e-06
