time_s,I2_M,Th2_M,S2_M,S2_I2_M,S2_Th2_M
0.0,9.999930781887226e-08,4.999965390943613e-06,0.0,0.0,0.0
600.0,9.990991618897204e-08,4.956094852941776e-06,3.6591532867934876e-11,8.82904571738209e-11,4.3797243005835256e-08
1200.0,9.955890922206197e-08,4.789888716748662e-06,8.931097298428564e-11,4.3521622566519684e-10,2.099849272727424e-07
1800.0,9.899569135677222e-08,4.541033912565657e-06,1.3799790635242736e-10,9.940083426587742e-10,4.5879503670768666e-07
2400.0,9.82797723552724e-08,4.2556320064863306e-06,1.8454547417262612e-10,1.706517776772398e-09,7.44128945381268e-07
3000.0,9.744956460312314e-08,3.964882660222012e-06,2.3087789595428006e-10,2.5346996211050847e-09,1.0347945176616648e-06
3600.0,9.653083867319709e-08,3.6875053800683855e-06,2.7770909191216695e-10,3.452517335286832e-09,1.312080349853342e-06
4200.0,9.554504865844297e-08,3.4334658961215503e-06,3.2458418002550434e-10,4.437872673202202e-09,1.5660277323091926e-06
4800.0,9.451435196610988e-08,3.2069823819999477e-06,3.7033008290670703e-10,5.467874397598591e-09,1.7924236630880848e-06
5400.0,9.346277175846905e-08,3.00872383488146e-06,4.136423262932004e-10,6.5179445921032414e-09,1.9906022904117763e-06
6000.0,9.241456596873503e-08,2.837345957822991e-06,4.535206657347225e-10,7.563569853801036e-09,2.161909345978913e-06
6600.0,9.139184281281467e-08,2.69050135619109e-06,4.893996500579089e-10,8.582645812681151e-09,2.308692487449273e-06
7200.0,9.0412888459051e-08,2.5654561154026125e-06,5.210795748490994e-10,9.557045979519993e-09,2.4336852080120383e-06
7800.0,8.949151537065816e-08,2.459440139291804e-06,5.486142498913204e-10,1.0473186340024727e-08,2.5396568285253626e-06
8400.0,8.863711982362094e-08,2.369833327710191e-06,5.722246334401238e-10,1.1321915643493143e-08,2.6292265181396757e-06
9000.0,8.785510638591756e-08,2.2942555585388486e-06,5.922205208173221e-10,1.2098061978242731e-08,2.704773430942132e-06
9600.0,8.714748647542617e-08,2.2306010277079174e-06,6.090287384762991e-10,1.2799817175571942e-08,2.7684024392660824e-06
10200.0,8.651352631988331e-08,2.1770364771623052e-06,6.230402391235256e-10,1.342807956730845e-08,2.821945946992199e-06
10800.0,8.59504375518437e-08,2.1319880065455667e-06,6.346559179863536e-10,1.3985759912578062e-08,2.866977101264922e-06
11400.0,8.54540008739393e-08,2.0941148586076503e-06,6.442479704008232e-10,1.4477159785837057e-08,2.9048360121299187e-06
12000.0,8.501911824212461e-08,2.0623074718372703e-06,6.521341237488598e-10,1.4907425108748306e-08,2.936660902456651e-06
12600.0,8.464043027060484e-08,2.035620140133287e-06,6.585693481065873e-10,1.5281941828189093e-08,2.9634183046164674e-06
13200.0,8.431223045753188e-08,2.01318066362966e-06,6.638636249534059e-10,1.560641312161781e-08,2.9859074083048394e-06
13800.0,8.40288082367539e-08,1.994316511343267e-06,6.682174644726834e-10,1.588537094767538e-08,3.004805886408634e-06
14400.0,8.378467407091511e-08,1.978455433623221e-06,6.717992199425269e-10,1.6125188399383374e-08,3.020545494439905e-06
15000.0,8.357495674449559e-08,1.9650884355906315e-06,6.747561289589755e-10,1.633119756089565e-08,3.0336761408373405e-06
15600.0,8.33952131141443e-08,1.953820497200233e-06,6.771995507981024e-10,1.6507763013107105e-08,3.044744842596082e-06
16200.0,8.324146191410566e-08,1.9443244137994904e-06,6.79219352793504e-10,1.665879562611162e-08,3.054073018824709e-06
16800.0,8.311016988479365e-08,1.9363234297244336e-06,6.80889718184219e-10,1.6787766185357202e-08,3.0619325316685773e-06
17400.0,8.299822435793149e-08,1.9295836189204493e-06,6.822717942756795e-10,1.6897732321764014e-08,3.0685531709652215e-06
18000.0,8.290289995134105e-08,1.923907354530616e-06,6.834159430751307e-10,1.6991371228041422e-08,3.074129069187063e-06
18600.0,8.282182260370884e-08,1.9191277435507484e-06,6.843636337170853e-10,1.707101498799443e-08,3.078824168381431e-06
19200.0,8.275295208466976e-08,1.915107072808049e-06,6.851476502076929e-10,1.7138667757187982e-08,3.0827737467141426e-06
19800.0,8.269452974916673e-08,1.911728082194415e-06,6.857955057979968e-10,1.7196057084794088e-08,3.0860929909318575e-06
20400.0,8.264497323881764e-08,1.9088826536175375e-06,6.86333894975649e-10,1.7244737350362902e-08,3.0888881074120904e-06
21000.0,8.260296386140273e-08,1.9064870697728094e-06,6.867814094893994e-10,1.72860039293559e-08,3.0912413331927665e-06
21600.0,8.256737284362788e-08,1.9044706052105757e-06,6.871534780655959e-10,1.7320965636403874e-08,3.0932221431753136e-06
22200.0,8.253723543406231e-08,1.9027735618167061e-06,6.874629052864746e-10,1.7350570164464297e-08,3.0948891799079952e-06
22800.0,8.251174216754352e-08,1.9013483828725594e-06,6.876916578054618e-10,1.7375612665956207e-08,3.096289159224446e-06
23400.0,8.249027128453283e-08,1.9001647543862814e-06,6.878911813483475e-10,1.7396703906634657e-08,3.097451859112735e-06
24000.0,8.247216897232327e-08,1.8991736436978605e-06,6.880584999364778e-10,1.7414486138667607e-08,3.098425445250673e-06
24600.0,8.245690425448879e-08,1.898342051917125e-06,6.881989829227928e-10,1.742948094989987e-08,3.099242333051003e-06
25200.0,8.244405042232334e-08,1.8976473594068837e-06,6.883128376250165e-10,1.7442107504089867e-08,3.0999247421966234e-06
25800.0,8.243323594454387e-08,1.8970669430415606e-06,6.883980633236704e-10,1.745273076320522e-08,3.1004948957971376e-06
26400.0,8.242413375244998e-08,1.8965809080024864e-06,6.884773255654603e-10,1.746167201280625e-08,3.1009723368964248e-06
27000.0,8.24225028980891e-08,1.8961761086798067e-06,6.885303874634946e-10,1.7469277065402502e-08,3.1013699786672297e-06
27600.0,8.24225028980891e-08,1.8958371926225296e-06,6.885810938705429e-10,1.747589528106032e-08,3.101702902102669e-06
28200.0,8.24225028980891e-08,1.8955525076073744e-06,6.886320115700276e-10,1.748164878810962e-08,3.1019825533945694e-06
28800.0,8.24225028980891e-08,1.8953158750551084e-06,6.886803248705995e-10,1.748662865905202e-08,3.102194272467482e-06
29400.0,8.24225028980891e-08,1.8951018523623624e-06,6.887054300842164e-10,1.7490947749652326e-08,3.102238594511769e-06
30000.0,8.24225028980891e-08,1.89489459128655e-06,6.88729840114107e-10,1.749469466663298e-08,3.1022602857895945e-06
30600.0,8.24225028980891e-08,1.8946912346408029e-06,6.887536449667939e-10,1.7497958083931283e-08,3.1022602857895945e-06
31200.0,8.24225028980891e-08,1.8944870059780522e-06,6.888004963293985e-10,1.7500825218626214e-08,3.1022602857895945e-06
31800.0,8.24225028980891e-08,1.8942821087305182e-06,6.888236048569775e-10,1.7503359732488665e-08,3.1022602857895945e-06
32400.0,8.24225028980891e-08,1.8940790603902334e-06,6.888465117345265e-10,1.7505604241388436e-08,3.1022602857895945e-06
