time_hr,I2_uM,S2_free_uM,S2_total_uM
4.777777777777778,0.08032166145774121,0.0008275656580557786,3.664711714445852
4.805555555555555,0.08024786764412156,0.0008292945243512649,3.6676291778065004
4.833333333333333,0.08017765291917389,0.0008309281085407123,3.6703763555737687
4.861111111111111,0.08017765291917389,0.0008309281085407123,3.6703763555737687
4.888888888888889,0.08017765291917389,0.0008309281085407123,3.6703763555737687
4.916666666666667,0.08017765291917389,0.0008309281085407123,3.6703763555737687
4.944444444444445,0.08017765291917389,0.0008309281085407123,3.6703763555737687
4.972222222222222,0.08017765291917389,0.0008309281085407123,3.6703763555737687
5.0,0.08017765291917389,0.0008309281085407123,3.6703763555737687
5.027777777777778,0.08017765291917389,0.0008309281085407123,3.6703763555737687
5.055555555555555,0.08017765291917389,0.0008309281085407123,3.6703763555737687
5.083333333333333,0.08017765291917389,0.0008309281085407123,3.6703763555737687
5.111111111111111,0.08017765291917389,0.0008309281085407123,3.6703763555737687
5.138888888888889,0.08017765291917389,0.0008309281085407123,3.6703763555737687
5.166666666666667,0.08017765291917389,0.0008309281085407123,3.6703763555737687
5.194444444444445,0.08017765291917389,0.0008309281085407123,3.6703763555737687
5.222222222222222,0.08017765291917389,0.0008309281085407123,3.6703763555737687
5.25,0.08017765291917389,0.0008309281085407123,3.6703763555737687
5.277777777777778,0.08017765291917389,0.0008309281085407123,3.6703763555737687
5.305555555555555,0.08017765291917389,0.0008309281085407123,3.6703763555737687
5.333333333333333,0.08017765291917389,0.0008309281085407123,3.6703763555737687
5.361111111111111,0.08017765291917389,0.0008309281085407123,3.6703763555737687
5.388888888888889,0.08017765291917389,0.0008309281085407123,3.6703763555737687
5.416666666666667,0.08017765291917389,0.0008309281085407123,3.6703763555737687
5.444444444444445,0.08017765291917389,0.0008309281085407123,3.6703763555737687
5.472222222222222,0.08017765291917389,0.0008309281085407123,3.6703763555737687
5.5,0.08017765291917389,0.0008309281085407123,3.6703763555737687
5.527777777777778,0.08017765291917389,0.0008309281085407123,3.6703763555737687
5.555555555555555,0.08017765291917389,0.0008309281085407123,3.6703763555737687
5.583333333333333,0.08017765291917389,0.0008309281085407123,3.6703763555737687
5.611111111111111,0.08017765291917389,0.0008309281085407123,3.6703763555737687
5.638888888888889,0.08017765291917389,0.0008309281085407123,3.6703763555737687
5.666666666666667,0.08017765291917389,0.0008309281085407123,3.6703763555737687
5.694444444444445,0.08017765291917389,0.0008309281085407123,3.6703763555737687
5.722222222222222,0.08017765291917389,0.0008309281085407123,3.6703763555737687
5.75,0.08017765291917389,0.0008309281085407123,3.6703763555737687
5.777777777777778,0.08017765291917389,0.0008309281085407123,3.6703763555737687
5.805555555555555,0.08017765291917389,0.0008309281085407123,3.6703763555737687
5.833333333333333,0.08017765291917389,0.0008309281085407123,3.6703763555737687
5.861111111111111,0.08017765291917389,0.0008309281085407123,3.6703763555737687
5.888888888888889,0.08017765291917389,0.0008309281085407123,3.6703763555737687
5.916666666666667,0.08017765291917389,0.0008309281085407123,3.6703763555737687
5.944444444444445,0.08017765291917389,0.0008309281085407123,3.6703763555737687
5.972222222222222,0.08017765291917389,0.0008309281085407123,3.6703763555737687
6.0,0.08017765291917389,0.0008309281085407123,3.6703763555737687
6.027777777777778,0.08017765291917389,0.0008309281085407123,3.6703763555737687
6.055555555555555,0.08017765291917389,0.0008309281085407123,3.6703763555737687
6.083333333333333,0.08017765291917389,0.0008309281085407123,3.6703763555737687
6.111111111111111,0.08017765291917389,0.0008309281085407123,3.6703763555737687
6.138888888888889,0.08017765291917389,0.0008309281085407123,3.6703763555737687
6.166666666666667,0.08017765291917389,0.0008309281085407123,3.6703763555737687
6.194444444444445,0.08017765291917389,0.0008309281085407123,3.6703763555737687
